#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,10:09,CAR 36,4,1:53,17,Punt
2,1,6:30,CAR 34,10,5:20,66,Touchdown
3,2,12:34,CAR 20,2,0:51,1,Interception
4,2,10:51,CAR 22,3,1:42,4,Punt
5,2,7:39,CAR 24,6,3:43,34,Punt
6,2,0:45,CAR 37,4,0:45,13,End of Half
7,3,15:00,CAR 20,16,8:13,80,Touchdown
8,3,5:02,CAR 31,3,1:28,9,Interception
9,3,3:34,CAR 44,8,3:39,56,Touchdown
10,4,11:27,CAR 26,2,0:52,74,Touchdown
11,4,10:28,KAN 40,3,0:58,-4,Punt
12,4,6:45,CAR 27,3,1:54,1,Punt
13,4,4:18,CAR 46,5,3:57,15,Punt
