0,1
Game Info,Game Info
Won Toss,Cowboys (deferred)
Roof,outdoors
Surface,grass
Duration,3:13
Attendance,71113
Weather,"64 degrees, relative humidity 83%, wind 8 mph, wind chill 0"
Vegas Line,Dallas Cowboys -3.0
Over/Under,51.0 (under)
