Unnamed: 0_level_0,Unnamed: 1_level_0,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Roscoe Parrish,BUF,1,24,24.0,0,0,4,34,8.5,0,0
Fred Jackson,BUF,1,19,19.0,0,0,0,0,,0,0
Terrence McGee,BUF,1,19,19.0,0,0,0,0,,0,0
Duke Preston,BUF,1,12,12.0,0,0,0,0,,0,0
,,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Reno Mahe,PHI,0,0,,0,0,2,23,11.5,0,0
J.R. Reed,PHI,3,61,20.3,0,0,0,0,,0,0
Correll Buckhalter,PHI,1,15,15.0,0,0,0,0,,0,0
