Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Anthony Firkser,TEN,3,2,23,1,2,23,11.5,0,0.0,13.0,0,,0,0.0,0,129.2
MyCole Pruitt,TEN,2,2,4,0,,4,2.0,0,0.0,2.0,0,,0,0.0,0,79.2
A.J. Brown,TEN,1,1,4,0,,-1,-1.0,5,5.0,-1.0,0,,0,0.0,0,83.3
Derrick Henry,TEN,1,1,22,0,1,-5,-5.0,27,27.0,-5.0,0,,0,0.0,0,118.7
Dion Lewis,TEN,1,1,8,0,1,5,5.0,3,3.0,5.0,0,,0,0.0,0,100.0
Tajae Sharpe,TEN,3,1,6,0,1,4,4.0,2,2.0,4.3,0,,0,0.0,0,42.4
Jonnu Smith,TEN,2,1,9,0,,0,0.0,9,9.0,12.0,0,,0,0.0,0,62.5
Corey Davis,TEN,2,0,0,0,,0,,0,,30.5,0,,0,0.0,1,0.0
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
James White,NWE,5,5,62,0,2,-2,-0.4,64,12.8,-0.4,2,2.5,0,0.0,0,118.3
Rex Burkhead,NWE,3,3,32,0,1,-7,-2.3,39,13.0,-2.3,0,,0,0.0,0,111.1
Julian Edelman,NWE,5,3,30,0,2,22,7.3,8,2.7,8.0,0,,1,20.0,0,77.1
Ben Watson,NWE,4,3,38,0,3,32,10.7,6,2.0,9.5,0,,1,25.0,0,104.2
N'Keal Harry,NWE,7,2,21,0,2,18,9.0,3,1.5,9.6,0,,1,14.3,0,39.6
Sony Michel,NWE,2,2,9,0,0,1,0.5,8,4.0,0.5,0,,0,0.0,0,85.4
Phillip Dorsett,NWE,4,1,6,0,,6,6.0,0,0.0,18.3,0,,0,0.0,0,39.6
Mohamed Sanu,NWE,5,1,11,0,1,5,5.0,6,6.0,13.4,0,,0,0.0,1,0.0
