0,1
Game Info,Game Info
Won Toss,Titans (deferred)
Roof,outdoors
Surface,fieldturf
Duration,2:57
Attendance,65878
Weather,"44 degrees, relative humidity 88%, wind 4 mph"
Vegas Line,New England Patriots -4.5
Over/Under,45.0 (under)
