#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,NWE 25,8,2:23,57,Field Goal
2,1,5:39,NWE 25,10,5:42,75,Touchdown
3,2,13:22,NWE 24,6,4:09,23,Punt
4,2,8:00,TEN 47,10,5:44,44,Field Goal
5,2,0:35,NWE 25,6,0:35,23,Downs
6,3,11:23,NWE 13,6,3:21,15,Punt
7,3,5:31,NWE 7,6,3:01,32,Punt
8,4,14:52,NWE 41,4,2:07,12,Punt
9,4,4:44,NWE 11,4,1:34,26,Punt
10,4,0:15,NWE 1,1,0:06,0,Interception
