#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,14:00,NWE 37,7,3:13,63,Touchdown
2,1,9:42,NWE 35,3,1:50,8,Punt
3,1,5:28,NWE 20,4,1:29,10,Fumble
4,1,2:28,NWE 34,12,6:34,66,Touchdown
5,2,9:16,NWE 12,6,3:30,14,Punt
6,2,4:41,NWE 29,4,2:19,71,Touchdown
7,2,1:08,NWE 16,2,1:08,-2,End of Half
8,3,15:00,NWE 29,8,3:40,34,Punt
9,3,9:10,NWE 22,3,1:40,5,Punt
10,3,4:08,NWE 40,6,3:25,60,Touchdown
11,4,14:48,NWE 21,6,2:54,17,Punt
12,4,10:21,GNB 23,3,1:32,23,Touchdown
13,4,6:02,NWE 8,3,2:13,-2,Punt
14,4,3:43,GNB 45,6,3:43,7,End of Game
