Player,Tm,Att,Yds,TD,1D,YBC,YBC/Att,YAC,YAC/Att,BrkTkl,Att/Br
Saquon Barkley,NYG,11,39,1,3,31,2.8,8,0.7,0,
Gary Brightwell,NYG,5,31,0,2,30,6.0,1,0.2,0,
Daniel Jones,NYG,3,14,0,0,8,2.7,6,2.0,0,
Matt Breida,NYG,2,6,0,1,3,1.5,3,1.5,0,
Player,Tm,Att,Yds,TD,1D,YBC,YBC/Att,YAC,YAC/Att,BrkTkl,Att/Br
Tony Pollard,DAL,18,60,0,3,25,1.4,35,1.9,0,
Ezekiel Elliott,DAL,16,92,1,5,59,3.7,33,2.1,1,16.0
CeeDee Lamb,DAL,2,11,0,1,9,4.5,2,1.0,0,
Dak Prescott,DAL,2,4,0,0,-1,-0.5,5,2.5,0,
Peyton Hendershot,DAL,1,2,1,1,2,2.0,0,0.0,0,
