Quarter,Time,Down,ToGo,Location,NYG,DAL,Detail,EPB,EPA
1,1:39,2,5,DAL 44,3,0,Ezekiel Elliott up the middle for 3 yards (tackle by Dexter Lawrence),1.660,1.360
1,1:02,3,2,DAL 47,3,0,Ezekiel Elliott right end for 22 yards (tackle by Jason Pinnock),1.360,3.510
1,0:25,1,10,NYG 31,3,0,Dak Prescott pass complete deep right to CeeDee Lamb for 25 yards (tackle by Nick McCloud),3.510,5.830
Quarter,Time,Down,ToGo,Location,NYG,DAL,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,1,6,NYG 6,3,6,"Ezekiel Elliott up the middle for 6 yards, touchdown",5.830,7.000
2,14:55,,,NYG 15,3,7,Brett Maher kicks extra point good,0.000,0.000
2,14:55,,,DAL 35,3,7,"Brett Maher kicks off 65 yards, touchback.",0.000,0.610
2,14:55,1,10,NYG 25,3,7,Saquon Barkley left guard for 4 yards (tackle by Damone Clark),0.610,0.600
2,14:22,2,6,NYG 29,3,7,Saquon Barkley up the middle for 4 yards (tackle by Dante Fowler),0.600,0.430
2,13:43,3,2,NYG 33,3,7,"Saquon Barkley for no gain. Penalty on Carlos Watkins: Defensive Holding, 5 yards (accepted) (no play)",0.430,1.470
2,13:19,1,10,NYG 38,3,7,"Daniel Jones left tackle for 6 yards. Daniel Jones fumbles (forced by Damone Clark), recovered by Daniel Jones at NYG-44",1.470,1.730
2,12:43,2,4,NYG 44,3,7,Gary Brightwell left tackle for 1 yard (tackle by Jayron Kearse),1.730,1.160
2,12:04,3,3,NYG 45,3,7,Daniel Jones pass complete short right to Richie James for 4 yards (tackle by DaRon Bland),1.160,2.190
2,11:20,1,10,NYG 49,3,7,Saquon Barkley right tackle for 6 yards (tackle by Chauncey Golston and Leighton Vander Esch),2.190,2.460
2,10:38,2,4,DAL 45,3,7,Daniel Jones pass complete deep right to Darius Slayton for 44 yards (tackle by Anthony Brown),2.460,6.970
2,10:08,1,1,DAL 1,3,7,Daniel Jones up the middle for no gain (tackle by Leighton Vander Esch),6.970,5.910
2,9:30,2,1,DAL 1,9,7,"Saquon Barkley up the middle for 1 yard, touchdown",5.910,7.000
2,9:28,,,DAL 15,10,7,Graham Gano kicks extra point good,0.000,0.000
2,9:28,,,NYG 35,10,7,"Graham Gano kicks off 65 yards, touchback.",0.000,0.610
2,9:28,1,10,DAL 25,10,7,Dak Prescott pass incomplete short right,0.610,0.060
2,9:24,2,10,DAL 25,10,7,Dak Prescott pass complete short left to Tony Pollard for 2 yards (tackle by Jaylon Smith),0.060,-0.360
2,8:45,3,8,DAL 27,10,7,Dak Prescott pass incomplete deep middle intended for CeeDee Lamb,-0.360,-1.570
2,8:40,4,8,DAL 27,10,7,"Bryan Anger punts 51 yards, returned by Richie James for 3 yards (tackle by Nahshon Wright)",-1.570,-0.610
2,8:30,1,10,NYG 25,10,7,Daniel Jones pass incomplete short right intended for Darius Slayton,0.610,0.060
2,8:26,2,10,NYG 25,10,7,Saquon Barkley up the middle for 2 yards (tackle by Osa Odighizuwa and Micah Parsons),0.060,-0.360
2,7:45,3,8,NYG 27,10,7,Daniel Jones pass incomplete short left intended for Lawrence Cager,-0.360,-1.570
2,7:40,4,8,NYG 27,10,7,"Jamie Gillan punts 48 yards, fair catch by KaVontae Turpin at DAL-25",-1.570,-0.610
2,7:31,1,10,DAL 25,10,7,Tony Pollard right tackle for 2 yards (tackle by Justin Ellis and Henry Mondeaux),0.610,0.330
2,6:50,2,8,DAL 27,10,7,Dak Prescott pass complete deep middle to Michael Gallup for 25 yards (tackle by Cordale Flott and Julian Love),0.330,2.390
2,6:06,1,10,NYG 48,10,7,Tony Pollard right tackle for 3 yards (tackle by Julian Love),2.390,2.250
2,5:39,2,7,NYG 45,10,7,Dak Prescott pass complete short left to Michael Gallup for 14 yards (tackle by Cordale Flott and Julian Love),2.250,3.510
2,4:59,1,10,NYG 31,10,7,Tony Pollard up the middle for 1 yard (tackle by Leonard Williams),3.510,3.100
2,4:36,2,9,NYG 30,10,7,Dak Prescott pass complete short left to Dalton Schultz for 5 yards (tackle by Jason Pinnock),3.100,3.070
2,3:52,,,,,,Timeout #1 by Dallas Cowboys,,
2,3:52,3,4,NYG 25,10,7,"Dak Prescott pass complete short right to CeeDee Lamb for no gain (tackle by Julian Love). Penalty on Tyler Smith: Offensive Holding, 10 yards (accepted) (no play)",3.070,1.680
2,3:23,3,15,NYG 35,10,7,"Dak Prescott pass complete short right to Noah Brown for no gain (tackle by Cordale Flott). Penalty on Darnay Holmes: Illegal Contact, 5 yards (accepted) (no play)",1.680,3.580
2,3:09,1,10,NYG 30,10,7,"Penalty on Tyler Smith: False Start, 5 yards (accepted) (no play)",3.580,3.250
2,2:57,,,,,,Timeout #1 by New York Giants,,
2,2:57,1,15,NYG 35,10,7,Ezekiel Elliott right guard for 4 yards (tackle by Jaylon Smith and Oshane Ximines),3.250,2.900
2,2:23,2,11,NYG 31,10,7,Tony Pollard right end for -4 yards (tackle by Julian Love),2.900,1.680
2,2:00,3,15,NYG 35,10,7,Dak Prescott pass deep middle (defended by Darnay Holmes) intended for CeeDee Lamb is intercepted by Julian Love at NYG-10 and returned for 17 yards (tackle by CeeDee Lamb),1.680,-0.740
2,1:50,1,10,NYG 27,10,7,Daniel Jones pass incomplete short right,0.740,0.200
2,1:45,2,10,NYG 27,10,7,"Daniel Jones pass complete to Saquon Barkley for 3 yards. Penalty on DaRon Bland: Illegal Use of Hands / Defense, 5 yards (accepted) (no play)",0.200,1.070
2,1:36,1,10,NYG 32,10,7,"Daniel Jones pass short left is intercepted by Donovan Wilson at NYG-47 and returned for no gain (tackle by Matt Breida). Penalty on Trevon Diggs: Illegal Contact, 5 yards (accepted) (no play)",1.070,1.400
2,1:25,1,10,NYG 37,10,7,Daniel Jones pass complete short left to Darius Slayton for 14 yards (tackle by Anthony Brown),1.400,2.320
2,1:03,1,10,DAL 49,10,7,Daniel Jones scrambles right end for 8 yards (tackle by DeMarcus Lawrence),2.320,2.860
2,0:30,2,2,DAL 41,10,7,"Penalty on Jack Anderson: False Start, 5 yards (accepted) (no play)",2.860,2.190
2,0:30,,,,,,Timeout #2 by New York Giants,,
2,0:30,2,7,DAL 46,10,7,Daniel Jones pass complete short middle to Tanner Hudson for 10 yards (tackle by Malik Hooker),2.190,3.180
2,0:23,,,,,,Timeout #3 by New York Giants,,
2,0:23,1,10,DAL 36,10,7,Daniel Jones pass complete short left to Saquon Barkley for 1 yard (tackle by Trevon Diggs),3.180,2.770
2,0:20,2,9,DAL 35,10,7,Saquon Barkley left tackle for 6 yards (tackle by Leighton Vander Esch),2.770,2.870
2,0:04,3,3,DAL 29,10,7,Daniel Jones spiked the ball,2.870,1.580
2,0:03,,,,,,Timeout #2 by Dallas Cowboys,,
2,0:03,4,3,DAL 29,13,7,Graham Gano 47 yard field goal good,1.580,3.000
Quarter,Time,Down,ToGo,Location,NYG,DAL,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,NYG 35,13,7,"Graham Gano kicks off 65 yards, touchback.",0.000,0.610
3,15:00,1,10,DAL 25,13,7,Ezekiel Elliott left guard for 1 yard (tackle by Nick McCloud and Jaylon Smith),0.610,0.200
3,14:27,2,9,DAL 26,13,7,Dak Prescott scrambles up the middle for 5 yards (tackle by Jaylon Smith),0.200,0.170
3,13:48,3,4,DAL 31,13,7,Ezekiel Elliott left end for 16 yards (tackle by Jason Pinnock),0.170,2.060
3,13:17,1,10,DAL 47,13,7,Tony Pollard right end for 13 yards (tackle by Jaylon Smith),2.060,2.920
3,12:34,1,10,NYG 40,13,7,Tony Pollard left guard for 3 yards (tackle by Dexter Lawrence and Julian Love),2.920,2.780
3,12:07,2,7,NYG 37,13,7,Dak Prescott pass incomplete short left intended for CeeDee Lamb,2.780,2.080
3,12:04,3,7,NYG 37,13,7,"Dak Prescott pass incomplete deep middle intended for CeeDee Lamb. Penalty on Darnay Holmes: Defensive Holding, 5 yards (accepted) (no play)",2.080,3.450
3,11:59,1,10,NYG 32,13,7,Ezekiel Elliott up the middle for 4 yards (tackle by Nick McCloud),3.450,3.440
3,11:32,2,6,NYG 28,13,7,Tony Pollard right tackle for 6 yards (tackle by Julian Love),3.440,4.110
3,10:55,1,10,NYG 22,13,7,Tony Pollard right tackle for -1 yards (tackle by Leonard Williams),4.110,3.430
3,10:22,2,11,NYG 23,13,7,Dak Prescott pass complete short right to Tony Pollard for -1 yards (tackle by Micah McFadden),3.430,2.610
3,9:39,3,12,NYG 24,13,7,Dak Prescott pass complete short middle to CeeDee Lamb for 14 yards (tackle by Darnay Holmes),2.610,4.910
3,9:03,1,10,NYG 10,13,7,"Penalty on CeeDee Lamb: False Start, 5 yards (accepted) (no play)",4.910,4.370
3,8:47,1,15,NYG 15,13,7,Tony Pollard right tackle for no gain (tackle by Leonard Williams),4.370,3.460
3,8:20,2,15,NYG 15,13,7,Dak Prescott pass complete short middle to Dalton Schultz for 5 yards (tackle by Jaylon Smith),3.460,3.130
3,7:41,3,10,NYG 10,13,7,"Penalty on Tyler Biadasz: False Start, 5 yards (accepted) (no play)",3.130,2.930
3,7:26,3,15,NYG 15,13,13,"Dak Prescott pass complete short middle to Dalton Schultz for 15 yards, touchdown",2.930,7.000
3,7:21,,,NYG 15,13,14,Brett Maher kicks extra point good,0.000,0.000
3,7:21,,,DAL 35,13,14,"Brett Maher kicks off 65 yards, touchback.",0.000,0.610
3,7:21,1,10,NYG 25,13,14,Daniel Jones pass complete short right to Isaiah Hodgins for 9 yards (tackle by Trevon Diggs),0.610,1.280
3,6:52,2,1,NYG 34,13,14,Saquon Barkley right tackle for 2 yards (tackle by Damone Clark),1.280,1.330
3,6:18,1,10,NYG 36,13,14,Daniel Jones pass complete short left to Darius Slayton for 5 yards (tackle by DaRon Bland),1.330,1.470
3,5:40,2,5,NYG 41,13,14,Daniel Jones sacked by Micah Parsons for -1 yards,1.470,0.630
3,4:56,3,6,NYG 40,13,14,Daniel Jones pass complete short middle to Saquon Barkley for 5 yards (tackle by Leighton Vander Esch),0.630,-0.390
3,4:11,4,1,NYG 45,13,14,Daniel Jones pass incomplete short right intended for Saquon Barkley,-0.390,-2.650
3,4:07,1,10,NYG 44,13,14,Dak Prescott pass incomplete deep left intended for Michael Gallup (defended by Rodarius Williams),2.650,2.110
3,3:59,2,10,NYG 44,13,14,"Dak Prescott aborted snap, recovered by Dak Prescott at NYG-48 and returned for 4 yards Dak Prescott pass complete short middle to Jake Ferguson for 14 yards (tackle by Cordale Flott)",2.110,3.580
3,3:28,1,10,NYG 30,13,14,Ezekiel Elliott up the middle for 5 yards (tackle by Nick McCloud and Kayvon Thibodeaux),3.580,3.710
3,2:57,2,5,NYG 25,13,14,"Dak Prescott pass complete to CeeDee Lamb for 21 yards (tackle by Darnay Holmes). Penalty on Darnay Holmes: Defensive Pass Interference, 15 yards (declined)",3.710,6.280
3,2:31,,,,,,Timeout #1 by New York Giants,,
3,2:31,1,4,NYG 4,13,14,"Penalty on Noah Brown: False Start, 5 yards (accepted) (no play)",6.280,5.140
3,2:31,1,9,NYG 9,13,14,Dak Prescott pass complete short right to Ezekiel Elliott for 3 yards (tackle by Jaylon Smith),5.140,4.950
3,2:07,2,6,NYG 6,13,20,"Dak Prescott pass complete short right to Dalton Schultz for 6 yards, touchdown",4.950,7.000
3,2:02,,,NYG 15,13,21,Brett Maher kicks extra point good,0.000,0.000
3,2:02,,,DAL 35,13,21,"Brett Maher kicks off 65 yards, touchback.",0.000,0.610
3,2:02,1,10,NYG 25,13,21,Gary Brightwell left guard for 15 yards (tackle by Trevon Diggs),0.610,1.600
3,1:28,1,10,NYG 40,13,21,Gary Brightwell right tackle for 11 yards (tackle by Jayron Kearse and Leighton Vander Esch),1.600,2.320
3,1:00,1,10,DAL 49,13,21,Gary Brightwell left guard for no gain (tackle by Carlos Watkins and Quinton Bohanna),2.320,1.780
3,0:24,2,10,DAL 49,13,21,Matt Breida left end for 1 yard (tackle by Donovan Wilson),1.780,1.220
Quarter,Time,Down,ToGo,Location,NYG,DAL,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,3,9,DAL 48,13,21,Daniel Jones pass incomplete short left intended for Saquon Barkley,1.220,0.070
4,14:54,4,9,DAL 48,13,21,"Jamie Gillan punts 48 yards, touchback.",0.070,-0.280
4,14:44,1,10,DAL 20,13,21,CeeDee Lamb right end for -1 yards (tackle by Leonard Williams),0.280,-0.460
4,14:11,2,11,DAL 19,13,21,Dak Prescott pass complete short left to CeeDee Lamb for 15 yards (tackle by Nick McCloud),-0.460,1.200
4,13:28,1,10,DAL 34,13,21,Tony Pollard left tackle for 11 yards (tackle by Nick McCloud and Tomon Fox),1.200,1.930
4,12:56,1,10,DAL 45,13,21,Tony Pollard left tackle for 1 yard (tackle by Oshane Ximines and Micah McFadden),1.930,1.520
4,12:19,2,9,DAL 46,13,21,Dak Prescott pass complete short right to Jake Ferguson for 30 yards (tackle by Rodarius Williams),1.520,3.970
4,11:30,1,10,NYG 24,13,21,Ezekiel Elliott left tackle for -3 yards (tackle by Jaylon Smith),3.970,3.030
4,10:54,2,13,NYG 27,13,21,"Dak Prescott pass complete to CeeDee Lamb for no gain (tackle by Rodarius Williams). Penalty on Dalton Schultz: Offensive Holding, 10 yards (accepted) (no play)",3.030,1.680
4,10:31,2,23,NYG 37,13,21,Tony Pollard up the middle for 12 yards (tackle by Jason Pinnock and Julian Love),1.680,2.610
4,9:47,3,11,NYG 25,13,21,Dak Prescott pass complete short middle to CeeDee Lamb for 23 yards (tackle by Jason Pinnock),2.610,6.740
4,9:01,1,2,NYG 2,13,21,"Dak Prescott pass incomplete intended for CeeDee Lamb DAL challenged the pass completion ruling, and the play was upheld.",6.740,5.720
4,8:57,2,2,NYG 2,13,27,"Peyton Hendershot left end for 2 yards, touchdown",5.720,7.000
4,8:53,,,NYG 15,13,28,Brett Maher kicks extra point good,0.000,0.000
4,8:53,,,DAL 35,13,28,"Brett Maher kicks off 65 yards, touchback.",0.000,0.610
4,8:53,1,10,NYG 25,13,28,Daniel Jones pass complete short left to Isaiah Hodgins for 5 yards (tackle by Trevon Diggs),0.610,0.740
4,8:20,2,5,NYG 30,13,28,Saquon Barkley right end for 10 yards (tackle by Donovan Wilson),0.740,1.600
4,7:41,1,10,NYG 40,13,28,Saquon Barkley up the middle for -2 yards (tackle by Chauncey Golston and Osa Odighizuwa),1.600,0.780
4,7:05,2,12,NYG 38,13,28,Daniel Jones pass complete short left to Matt Breida for 9 yards (tackle by Damone Clark),0.780,1.290
4,6:28,3,3,NYG 47,13,28,Matt Breida right tackle for 5 yards (tackle by Damone Clark),1.290,2.390
4,5:56,1,10,DAL 48,13,28,Gary Brightwell left tackle for 4 yards (tackle by Leighton Vander Esch and Damone Clark),2.390,2.390
4,5:20,2,6,DAL 44,13,28,Daniel Jones pass complete short left to Gary Brightwell for 6 yards (tackle by Trevon Diggs),2.390,3.050
4,4:47,1,10,DAL 38,13,28,Daniel Jones pass incomplete short right intended for Darius Slayton (defended by Anthony Brown),3.050,2.510
4,4:43,2,10,DAL 38,13,28,Daniel Jones sacked by Micah Parsons for -10 yards,2.510,0.500
4,3:59,3,20,DAL 48,13,28,"Penalty on Richie James: False Start, 5 yards (accepted) (no play)",0.500,-0.160
4,3:59,3,25,NYG 47,13,28,Daniel Jones pass complete short middle to Richie James for 16 yards (tackle by Jayron Kearse),-0.160,0.790
4,3:17,4,9,DAL 37,13,28,Daniel Jones pass incomplete short right intended for Isaiah Hodgins,0.790,-1.470
4,3:12,1,10,DAL 38,13,28,Ezekiel Elliott left guard for no gain (tackle by Leonard Williams),1.470,0.790
4,3:08,,,,,,Timeout #2 by New York Giants,,
4,3:08,2,11,DAL 37,13,28,Ezekiel Elliott right tackle for 2 yards (tackle by Henry Mondeaux and Dexter Lawrence),0.790,0.370
4,3:02,,,,,,Timeout #3 by New York Giants,,
4,3:02,3,9,DAL 39,13,28,"Dak Prescott pass incomplete deep right intended for CeeDee Lamb. Penalty on Rodarius Williams: Defensive Pass Interference, 31 yards (accepted) (no play)",0.370,3.580
4,2:55,1,10,NYG 30,13,28,Ezekiel Elliott left tackle for 1 yard (tackle by Leonard Williams and Dexter Lawrence),3.580,3.170
4,2:13,2,9,NYG 29,13,28,Tony Pollard right end for -4 yards (tackle by Micah McFadden),3.170,1.950
4,2:00,3,13,NYG 33,13,28,Ezekiel Elliott up the middle for 5 yards (tackle by Henry Mondeaux),1.950,1.670
4,1:17,4,7,NYG 27,13,28,Brett Maher 46 yard field goal no good,1.670,-1.330
4,1:13,1,10,NYG 36,13,28,Daniel Jones pass complete short middle to Richie James for 9 yards (tackle by DaRon Bland),1.330,2.010
4,1:01,2,1,NYG 45,13,28,Daniel Jones spiked the ball,2.010,1.290
4,1:00,3,1,NYG 45,13,28,Daniel Jones pass complete deep left to Isaiah Hodgins for 17 yards (tackle by Trevon Diggs and Jayron Kearse),1.290,3.050
4,0:46,1,10,DAL 38,13,28,Daniel Jones spiked the ball,3.050,2.510
4,0:45,2,10,DAL 38,13,28,"Daniel Jones pass complete short right to Richie James for 11 yards. Penalty on Micah Parsons: Unnecessary Roughness / Defense, 14 yards (accepted)",2.510,4.710
4,0:40,1,10,DAL 13,13,28,Daniel Jones pass complete short right to Gary Brightwell for 12 yards (tackle by DaRon Bland),4.710,6.970
4,0:16,1,1,DAL 1,13,28,Daniel Jones pass incomplete intended for Richie James (no play),6.970,6.970
4,0:12,1,1,DAL 1,19,28,"Daniel Jones pass complete short left to Richie James for 1 yard, touchdown",6.970,7.000
4,0:08,,,DAL 15,20,28,Graham Gano kicks extra point good,0.000,0.000
4,0:08,,,,,,Timeout #2 by Dallas Cowboys,,
4,0:08,,,NYG 35,20,28,"Graham Gano kicks onside 14 yards, returned by CeeDee Lamb for no gain",0.000,2.320
4,0:07,1,10,NYG 49,20,28,Dak Prescott kneels for -1 yards,2.320,1.650
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
