Unnamed: 0_level_0,Unnamed: 1_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Fumbles,Fumbles
Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,Att,Yds,TD,Lng,Tgt,Rec,Yds,TD,Lng,Fmb,FL
Daniel Jones,NYG,21,35,228,1,0,3,18,44,88.7,3,14,0,8,0,0,0,0,0,1,0
Saquon Barkley,NYG,0,0,0,0,0,0,0,0,,11,39,1,10,6,4,13,0,5,0,0
Gary Brightwell,NYG,0,0,0,0,0,0,0,0,,5,31,0,15,2,2,18,0,12,0,0
Matt Breida,NYG,0,0,0,0,0,0,0,0,,2,6,0,5,1,1,9,0,9,0,0
Darius Slayton,NYG,0,0,0,0,0,0,0,0,,0,0,0,0,6,3,63,0,44,0,0
Richie James,NYG,0,0,0,0,0,0,0,0,,0,0,0,0,6,5,41,1,16,0,0
Isaiah Hodgins,NYG,0,0,0,0,0,0,0,0,,0,0,0,0,4,3,31,0,17,0,0
Chris Myarick,NYG,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,23,0,23,0,0
Lawrence Cager,NYG,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,20,0,20,0,0
Tanner Hudson,NYG,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,10,0,10,0,0
,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Fumbles,Fumbles
Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds,Lng,Rate,Att,Yds,TD,Lng,Tgt,Rec,Yds,TD,Lng,Fmb,FL
Dak Prescott,DAL,21,30,261,2,2,0,0,30,91.1,2,4,0,5,0,0,0,0,0,1,0
Ezekiel Elliott,DAL,0,0,0,0,0,0,0,0,,16,92,1,22,1,1,3,0,3,0,0
Tony Pollard,DAL,0,0,0,0,0,0,0,0,,18,60,0,13,2,2,1,0,2,0,0
CeeDee Lamb,DAL,0,0,0,0,0,0,0,0,,2,11,0,12,11,6,106,0,25,0,0
Peyton Hendershot,DAL,0,0,0,0,0,0,0,0,,1,2,1,2,0,0,0,0,0,0,0
Michael Gallup,DAL,0,0,0,0,0,0,0,0,,0,0,0,0,8,5,63,0,25,0,0
Jake Ferguson,DAL,0,0,0,0,0,0,0,0,,0,0,0,0,3,3,57,0,30,0,0
Dalton Schultz,DAL,0,0,0,0,0,0,0,0,,0,0,0,0,4,4,31,2,15,0,0
