Quarter,Time,Down,ToGo,Location,NYJ,MIA,Detail,EPB,EPA
1,1:27,,,NYJ 35,14,7,"Chandler Catanzaro kicks off 67 yards, returned by Jakeem Grant for 30 yards (tackle by Bruce Carter)",0.000,-0.810
1,1:19,1,10,MIA 28,14,7,Jay Cutler pass incomplete short left intended for Julius Thomas,0.810,0.260
1,1:13,2,10,MIA 28,14,7,Jay Ajayi right tackle for 1 yard (tackle by Jordan Jenkins and Ed Stinson),0.260,-0.300
1,0:26,3,9,MIA 29,14,7,"Jay Cutler sacked by Darron Lee for -12 yards. Penalty on Darron Lee: Roughing the Passer, 15 yards (no play)",-0.300,1.860
1,0:09,1,10,MIA 44,14,7,"Jay Ajayi right end for 7 yards (tackle by Marcus Maye). Penalty on Mike Pouncey: Offensive Holding, 10 yards (no play)",1.860,1.200
Quarter,Time,Down,ToGo,Location,NYJ,MIA,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,1,20,MIA 34,14,7,Jay Ajayi right guard for 3 yards (tackle by Demario Davis),1.200,0.370
2,14:31,2,17,MIA 37,14,7,"Jay Cutler pass complete short left to Anthony Fasano for -1 yards (tackle by Darron Lee). Anthony Fasano fumbles (forced by Darron Lee), ball out of bounds at MIA-36",0.370,-0.430
2,13:56,3,18,MIA 36,14,7,Jay Cutler pass complete short left to Jay Ajayi for 15 yards (tackle by Darryl Roberts and Muhammad Wilkerson),-0.430,0.000
2,13:14,4,3,NYJ 49,14,7,"Matt Haack punts 33 yards, muffed catch by Jeremy Kerley, recovered by Jeremy Kerley and returned for 4 yards (tackle by Mike Hull)",0.000,-0.340
2,13:06,1,10,NYJ 21,14,7,Matt Forte middle for 4 yards (tackle by Rey Maualuga),0.340,0.340
2,12:26,2,6,NYJ 25,14,7,Josh McCown pass incomplete deep middle intended for Jermaine Kearse,0.340,-0.360
2,12:18,3,6,NYJ 25,14,7,Josh McCown pass complete short middle to Robby Anderson for no gain,-0.360,-1.700
2,11:38,4,6,NYJ 25,14,7,"Lac Edwards punts 49 yards, returned by Jakeem Grant for 4 yards",-1.700,-0.940
2,11:25,1,10,MIA 30,14,7,Jay Cutler pass complete short right to Jarvis Landry for 9 yards (tackle by Darryl Roberts),0.940,1.610
2,10:51,2,1,MIA 39,14,7,Damien Williams left guard for no gain (tackle by Jamal Adams),1.610,0.890
2,10:05,3,1,MIA 39,14,7,Jay Ajayi left guard for 3 yards (tackle by Mike Pennel),0.890,1.730
2,9:26,1,10,MIA 42,14,7,Jay Ajayi right tackle for 2 yards (tackle by Josh Martin),1.730,1.460
2,8:43,2,8,MIA 44,14,7,Jay Cutler pass incomplete deep left intended for Kenny Stills,1.460,0.760
2,8:32,3,8,MIA 44,14,7,"Jay Cutler pass incomplete deep right intended for Kenny Stills. Penalty on Buster Skrine: Defensive Pass Interference, 28 yards (no play)",0.760,3.710
2,8:25,1,10,NYJ 28,14,7,"Jay Cutler pass complete short left to Damien Williams for 6 yards (tackle by David Bass and Darron Lee). Penalty on Mike Pouncey: Illegal Block Above the Waist, 10 yards",3.710,3.450
2,7:56,1,14,NYJ 32,14,7,"Jay Ajayi left end for 1 yard (tackle by Darron Lee). Penalty on Darron Lee: Face Mask (15 Yards), 15 yards",3.450,4.510
2,7:35,1,10,NYJ 16,14,7,Jay Cutler pass complete short left to Jay Ajayi for 8 yards (tackle by Darron Lee),4.510,5.350
2,6:58,2,2,NYJ 8,14,7,Jay Ajayi middle for 4 yards (tackle by Marcus Maye and Josh Martin),5.350,6.280
2,6:22,1,4,NYJ 4,14,13,"Jay Cutler pass complete short left to Anthony Fasano for 4 yards, touchdown",6.280,7.000
2,6:14,,,NYJ 15,14,14,Cody Parkey kicks extra point good,0.000,0.000
2,6:14,,,MIA 35,14,14,"Cody Parkey kicks off 65 yards, touchback",0.000,-0.610
2,6:14,1,10,NYJ 25,14,14,Bilal Powell left guard for 1 yard (tackle by Cameron Wake),0.610,0.200
2,5:38,2,9,NYJ 26,14,14,Bilal Powell left end for 25 yards (tackle by Xavien Howard),0.200,2.320
2,4:57,1,10,MIA 49,14,14,"Bilal Powell right tackle for 5 yards (tackle by Rey Maualuga). Penalty on Austin Seferian-Jenkins: Offensive Holding, 10 yards (no play)",2.320,1.660
2,4:29,1,20,NYJ 41,14,14,Josh McCown pass complete short left to Matt Forte for 6 yards (tackle by Reshad Jones),1.660,1.240
2,3:44,2,14,NYJ 47,14,14,Josh McCown pass incomplete deep right intended for Jeremy Kerley,1.240,0.560
2,3:32,3,14,NYJ 47,14,14,Josh McCown pass complete short middle to Bilal Powell for 9 yards (tackle by Reshad Jones),0.560,0.330
2,3:00,4,5,MIA 44,14,14,Lac Edwards punts 39 yards,0.330,0.380
2,2:44,1,10,MIA 5,14,14,Jay Ajayi middle for 2 yards (tackle by Demario Davis and Muhammad Wilkerson),-0.380,0.000
2,2:39,,,,,,Timeout #2 by New York Jets,0.000,0.630
2,2:39,2,8,MIA 7,14,14,Jay Cutler pass incomplete short left intended for Jarvis Landry is intercepted by Muhammad Wilkerson at MIA-4 and returned for 3 yards,-0.630,-6.970
2,2:32,1,1,MIA 1,14,14,Bilal Powell middle for no gain (tackle by Kiko Alonso),6.970,5.910
2,2:00,2,1,MIA 1,20,14,"Josh McCown middle for 1 yard, touchdown",5.910,7.000
2,1:51,,,MIA 15,21,14,Chandler Catanzaro kicks extra point good,0.000,0.000
2,1:51,,,NYJ 35,21,14,"Chandler Catanzaro kicks off 65 yards, touchback",0.000,-0.610
2,1:51,1,10,MIA 25,21,14,Jay Cutler pass incomplete short right intended for Kenny Stills,0.610,0.060
2,1:47,2,10,MIA 25,21,14,Jay Cutler pass complete short middle to Julius Thomas for 13 yards (tackle by Jamal Adams),0.060,1.470
2,1:24,1,10,MIA 38,21,14,Jay Cutler pass complete short middle to Kenny Stills for 7 yards (tackle by Morris Claiborne),1.470,0.000
2,1:11,,,,,,Timeout #1 by Miami Dolphins,0.000,-1.870
2,1:11,2,3,MIA 45,21,14,Jay Cutler sacked by Josh Martin for -5 yards,1.870,0.000
2,0:53,,,,,,Timeout #2 by Miami Dolphins,0.000,-0.500
2,0:53,3,8,MIA 40,21,14,Jay Cutler sacked by Jamal Adams for -8 yards,0.500,0.000
2,0:39,,,,,,Timeout #3 by New York Jets,0.000,1.240
2,0:39,4,16,MIA 32,21,14,"Matt Haack punts 57 yards, returned by Jeremy Kerley for 11 yards (tackle by Terrence Fede)",-1.240,-0.410
2,0:28,1,10,NYJ 22,21,14,Josh McCown kneels for -1 yards,0.410,-0.270
Quarter,Time,Down,ToGo,Location,NYJ,MIA,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,NYJ 35,21,14,"Chandler Catanzaro kicks off 69 yards, returned by Kenyan Drake for 26 yards (tackle by Jordan Jenkins)",0.000,-0.410
3,14:56,1,10,MIA 22,21,14,Jay Ajayi right guard for 6 yards (tackle by Darron Lee),0.410,0.680
3,14:25,2,4,MIA 28,21,14,Jay Ajayi left tackle for no gain (tackle by Leonard Williams),0.680,0.000
3,13:35,,,,,,Timeout #1 by Miami Dolphins,0.000,0.030
3,13:35,3,4,MIA 28,21,14,Jay Cutler pass complete short left to Damien Williams for 12 yards (tackle by Demario Davis),-0.030,1.600
3,12:55,1,10,MIA 40,21,14,"Jay Cutler pass incomplete deep middle intended for Kenny Stills. Penalty on Morris Claiborne: Defensive Holding, 5 yards (no play)",1.600,1.930
3,12:49,1,10,MIA 45,21,14,Matt Moore for 5 yards (tackle by Marcus Maye and Demario Davis),1.930,2.060
3,12:13,2,5,,21,14,"Jay Ajayi right tackle for -1 yards (tackle by Darryl Roberts). Penalty on Leonte Carroo: Illegal Block Above the Waist, 10 yards (no play)",2.060,0.710
3,11:41,2,15,MIA 40,21,14,Jay Ajayi left end for 4 yards (tackle by Darron Lee),0.710,0.560
3,11:11,3,11,MIA 44,21,14,Matt Moore pass incomplete. Penalty on Ja'Wuan James: Illegal Formation (Declined),0.560,-0.460
3,10:59,4,11,MIA 44,21,14,"Matt Haack punts 45 yards, returned by Jeremy Kerley for 9 yards (tackle by Terrence Fede)",-0.460,-0.280
3,10:51,1,10,NYJ 20,21,14,Bilal Powell left end for 4 yards (tackle by Reshad Jones),0.280,0.270
3,10:16,2,6,NYJ 24,21,14,Josh McCown pass complete short right to Robby Anderson for 17 yards (tackle by Rey Maualuga and Nate Allen). Penalty on Ndamukong Suh: Illegal Use of Hands (Declined),0.270,1.660
3,9:50,1,10,NYJ 41,21,14,"Bilal Powell right guard for 16 yards (tackle by Reshad Jones). Penalty on Brian Winters: Offensive Holding, 10 yards (no play)",1.660,1.000
3,9:30,1,20,NYJ 31,21,14,"Matt Forte right tackle for 15 yards (tackle by Cordrea Tankersley and William Hayes). Penalty on Wesley Johnson: Unnecessary Roughness, 15 yards",1.000,-0.230
3,8:59,2,20,NYJ 31,21,14,Josh McCown pass complete short middle to Jeremy Kerley for 15 yards (tackle by Bobby McCain),-0.230,1.090
3,8:16,3,5,NYJ 46,21,14,Josh McCown pass incomplete short left intended for Jeremy Kerley (defended by Xavien Howard),1.090,-0.320
3,8:11,4,5,NYJ 46,21,14,"Lac Edwards punts 39 yards, fair catch by Jakeem Grant",-0.320,0.220
3,8:04,1,10,MIA 15,21,14,Matt Moore pass complete short middle to Leonte Carroo for 21 yards (tackle by Buster Skrine),-0.220,1.330
3,7:27,1,10,MIA 36,21,14,Matt Moore pass complete deep right to Julius Thomas for 20 yards (tackle by Jamal Adams),1.330,2.650
3,6:42,1,10,NYJ 44,21,14,Jay Ajayi right tackle for 3 yards (tackle by Darron Lee),2.650,2.520
3,6:08,2,7,NYJ 41,21,14,Matt Moore pass incomplete deep right intended for Jarvis Landry,2.520,1.820
3,6:00,3,7,NYJ 41,21,14,Matt Moore pass incomplete deep left intended for Anthony Fasano is intercepted by Marcus Maye at NYJ-23 and returned for 32 yards,1.820,-2.590
3,5:46,1,10,MIA 45,21,14,Matt Forte left end for 5 yards (tackle by Charles Harris),2.590,2.720
3,5:04,2,5,MIA 40,21,14,Josh McCown pass incomplete short middle intended for Jermaine Kearse (defended by Reshad Jones),2.720,2.010
3,4:59,3,5,MIA 40,21,14,Josh McCown pass complete short middle to Austin Seferian-Jenkins for 7 yards (tackle by Kiko Alonso),2.010,3.380
3,4:21,1,10,MIA 33,21,14,Bilal Powell left tackle for 11 yards (tackle by Reshad Jones),3.380,4.110
3,3:45,1,10,MIA 22,21,14,"Bilal Powell middle for -5 yards (tackle by Ndamukong Suh). Penalty on Ndamukong Suh: Face Mask (15 Yards), 11 yards (no play)",4.110,4.840
3,3:12,1,10,MIA 11,21,14,Bilal Powell right guard for no gain (tackle by Terrence Fede),4.840,4.140
3,2:36,2,10,MIA 11,21,14,Josh McCown middle for 1 yard (tackle by Terrence Fede),4.140,3.300
3,1:52,3,9,MIA 10,27,14,"Josh McCown pass complete short middle to Austin Seferian-Jenkins for 10 yards, touchdown",3.300,7.000
3,1:41,,,MIA 15,28,14,Chandler Catanzaro kicks extra point good,0.000,0.000
3,1:41,,,NYJ 35,28,14,"Chandler Catanzaro kicks off 65 yards, touchback",0.000,-0.610
3,1:41,1,10,MIA 25,28,14,Matt Moore pass complete short right to Jarvis Landry for 15 yards (tackle by Buster Skrine),0.610,1.600
3,1:16,1,10,MIA 40,28,14,Jay Ajayi right guard for 5 yards (tackle by Darron Lee),1.600,1.730
3,0:51,2,5,MIA 45,28,14,Jay Ajayi right tackle for -1 yards (tackle by Darron Lee),1.730,0.890
Quarter,Time,Down,ToGo,Location,NYJ,MIA,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,3,6,MIA 44,28,14,Matt Moore pass incomplete short right intended for Kenny Stills,0.890,-0.460
4,14:54,4,6,MIA 44,28,14,"Matt Haack punts 39 yards, fair catch by Jeremy Kerley",-0.460,0.060
4,14:45,1,10,NYJ 17,28,14,"Penalty on Brent Qvale: False Start, 5 yards (no play)",-0.060,-0.510
4,14:45,1,15,NYJ 12,28,14,Bilal Powell right tackle for no gain (tackle by Reshad Jones),-0.510,-1.150
4,14:25,2,15,NYJ 12,28,14,Josh McCown pass complete short right to Matt Forte for -4 yards (tackle by Lawrence Timmons),-1.150,-2.470
4,13:44,3,19,NYJ 8,28,14,Matt Forte right guard for 3 yards (tackle by Lawrence Timmons),-2.470,-2.490
4,13:05,4,16,NYJ 11,28,14,"Lac Edwards punts 42 yards, returned by Jakeem Grant for 11 yards (tackle by Rontez Miles)",-2.490,-2.790
4,12:48,1,10,NYJ 42,28,14,Matt Moore pass complete short right to Jarvis Landry for 11 yards (tackle by Darryl Roberts),2.790,3.510
4,12:21,1,10,NYJ 31,28,14,Matt Moore pass incomplete short right intended for Jarvis Landry,3.510,2.970
4,12:13,2,10,NYJ 31,28,14,Matt Moore pass complete short left to Jay Ajayi for 3 yards (tackle by Buster Skrine),2.970,2.680
4,11:33,3,7,NYJ 28,28,20,"Matt Moore pass complete deep right to Kenny Stills for 28 yards, touchdown",2.680,7.000
4,11:21,,,NYJ 15,28,21,Cody Parkey kicks extra point good,0.000,0.000
4,11:21,,,MIA 35,28,21,"Cody Parkey kicks off 65 yards, touchback",0.000,-0.610
4,11:21,1,10,NYJ 25,28,21,Josh McCown pass incomplete short middle intended for Robby Anderson,0.610,0.060
4,11:16,2,10,NYJ 25,28,21,"Penalty on James Carpenter: False Start, 5 yards (no play)",0.060,-0.610
4,11:16,2,15,NYJ 20,28,21,Josh McCown pass complete short right to Matt Forte for 5 yards (tackle by Cordrea Tankersley),-0.610,-0.620
4,10:33,3,10,NYJ 25,28,21,Josh McCown sacked by Cameron Wake and Ndamukong Suh for -10 yards,-0.620,-2.440
4,9:53,4,20,NYJ 15,28,21,"Lac Edwards punts 41 yards, returned by Jakeem Grant for 2 yards (tackle by Julian Stanford)",-2.440,-1.990
4,9:44,1,10,MIA 46,28,21,"Matt Moore pass incomplete deep left intended for Kenny Stills. Penalty on Buster Skrine: Defensive Holding, 5 yards (no play)",1.990,2.320
4,9:37,1,10,NYJ 49,28,21,Matt Moore pass incomplete deep right intended for Jarvis Landry,2.320,1.780
4,9:31,2,10,NYJ 49,28,21,Jay Ajayi right tackle for no gain (tackle by Darron Lee and Josh Martin),1.780,1.090
4,8:50,3,10,NYJ 49,28,21,Matt Moore pass complete short middle to Jarvis Landry for 17 yards (tackle by Darron Lee),1.090,3.450
4,8:09,1,10,NYJ 32,28,21,Matt Moore pass complete deep left to Jarvis Landry for 29 yards (tackle by Darryl Roberts),3.450,6.510
4,7:32,1,3,NYJ 3,28,21,"Matt Moore pass complete short right to Kenny Stills for 3 yards. Penalty on Leonte Carroo: Offensive Pass Interference, 10 yards (no play)",6.510,4.530
4,7:26,1,13,NYJ 13,28,21,Matt Moore pass complete short left to Kenny Stills for 8 yards (tackle by Morris Claiborne),4.530,5.150
4,6:57,2,5,NYJ 5,28,21,"Matt Moore pass complete short right to Julius Thomas for -1 yards (tackle by Jamal Adams). Penalty on Buster Skrine: Defensive Holding, 3 yards (no play)",5.150,6.740
4,6:25,1,2,NYJ 2,28,27,"Matt Moore pass complete short middle to Kenny Stills for 2 yards, touchdown",6.740,7.000
4,6:19,,,NYJ 15,28,28,Cody Parkey kicks extra point good,0.000,0.000
4,6:19,,,MIA 35,28,28,"Cody Parkey kicks off 65 yards, touchback",0.000,-0.610
4,6:19,1,10,NYJ 25,28,28,Matt Forte left guard for 11 yards (tackle by Nate Allen),0.610,1.330
4,5:46,1,10,NYJ 36,28,28,Bilal Powell left tackle for 1 yard (tackle by Charles Harris),1.330,0.930
4,5:21,2,9,NYJ 37,28,28,Matt Forte right tackle for 3 yards (tackle by Charles Harris),0.930,0.630
4,4:24,3,6,NYJ 40,28,28,Josh McCown sacked by Cameron Wake for -9 yards. Penalty on NYJ: Illegal Motion (Declined),0.630,-1.310
4,4:15,4,15,NYJ 31,28,28,"Lac Edwards punts 60 yards, returned by Jarvis Landry for 16 yards (tackle by Rontez Miles)",-1.310,-0.610
4,4:03,1,10,MIA 25,28,28,Jay Ajayi left tackle for no gain (tackle by Muhammad Wilkerson),0.610,0.060
4,3:27,2,10,MIA 25,28,28,Matt Moore pass complete short right to Kenny Stills for 4 yards (tackle by Morris Claiborne),0.060,-0.100
4,2:43,3,6,MIA 29,28,28,Matt Moore pass complete short right to Jarvis Landry for 8 yards (tackle by Demario Davis),-0.100,1.400
4,2:00,1,10,MIA 37,28,28,Matt Moore pass complete short middle to Anthony Fasano for 22 yards (tackle by Marcus Maye),1.400,2.850
4,1:16,1,10,NYJ 41,28,28,Matt Moore sacked by Demario Davis for -9 yards,2.850,0.000
4,1:07,,,,,,Timeout #2 by Miami Dolphins,0.000,-1.090
4,1:07,2,19,,28,28,Matt Moore pass incomplete short left intended for Jay Ajayi,1.090,0.430
4,1:02,3,19,,28,28,Matt Moore pass incomplete short left intended for Damien Williams (defended by Kony Ealy),0.430,-0.060
4,0:58,4,19,,28,28,Matt Haack punts 35 yards,-0.060,0.220
4,0:47,1,10,NYJ 15,28,28,"Josh McCown pass incomplete short left intended for Jermaine Kearse is intercepted by Bobby McCain at NYJ-23 and returned for 6 yards. Penalty on William Hayes: Illegal Block Above the Waist, 10 yards",-0.220,-3.780
4,0:39,1,10,NYJ 27,28,28,Jay Ajayi left guard for -3 yards (tackle by Steve McLendon),3.780,0.000
4,0:36,,,,,,Timeout #1 by New York Jets,0.000,-2.830
4,0:36,2,13,NYJ 30,28,28,Jay Ajayi left guard for 4 yards (tackle by Jamal Adams and Jordan Jenkins),2.830,0.000
4,0:31,,,,,,Timeout #2 by New York Jets,0.000,-2.680
4,0:31,3,9,NYJ 26,28,28,Jay Ajayi middle for 5 yards (tackle by Kony Ealy),2.680,0.000
4,0:26,,,,,,Timeout #3 by New York Jets,0.000,-2.130
4,0:26,4,4,NYJ 21,28,31,Cody Parkey 39 yard field goal good,2.130,3.000
4,0:22,,,MIA 35,28,31,"Cody Parkey kicks off 62 yards, returned by ArDarius Stewart for 13 yards (tackle by Alterraun Verner)",0.000,0.140
4,0:17,1,10,NYJ 16,28,31,"Josh McCown pass incomplete deep right intended for Austin Seferian-Jenkins (defended by Nate Allen). Penalty on Robby Anderson: Unsportsmanlike Conduct, 8 yards, Penalty on Brent Qvale: Offensive Holding (Declined)",-0.140,-1.360
4,0:08,2,18,NYJ 8,28,31,"Josh McCown pass complete short left to Austin Seferian-Jenkins for 4 yards, lateral to Jeremy Kerley for -8 yards. Jeremy Kerley fumbles, recovered by Terrence Fede at NYJ-4 (tackle by Bilal Powell)",-1.360,-1.890
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
