Quarter,Time,Down,ToGo,Location,NYG,DAL,Detail,EPB,EPA
1,2:33,3,6,DAL 46,13,0,"Tony Romo pass incomplete short middle intended for Dez Bryant. Ryan Cook fumbles, recovered by Ryan Cook at DAL-DAL",1.030,-0.320
1,2:20,4,6,DAL 46,13,0,"Brian Moorman punts 39 yards, fair catch by Rueben Randle",-0.320,0.220
1,2:17,1,10,NYG 15,13,0,David Wilson right end for -1 yards (tackle by Bruce Carter),-0.220,-0.820
1,1:40,2,11,NYG 14,13,0,Eli Manning pass complete short left to Victor Cruz for 6 yards (tackle by Brandon Carr),-0.820,-0.760
1,1:12,3,5,NYG 20,13,0,Eli Manning pass incomplete short left intended for Hakeem Nicks,-0.760,-2.030
1,1:08,4,5,NYG 20,13,0,"Steve Weatherford punts 53 yards, returned by Dez Bryant for -1 yards (tackle by Zak DeOssie). Dez Bryant fumbles (forced by Zak DeOssie), recovered by Michael Coe at DAL-15",-2.030,4.580
1,0:51,1,10,DAL 15,13,0,Ahmad Bradshaw right tackle for 3 yards (tackle by Ernie Sims),4.580,4.450
1,0:09,2,7,DAL 12,13,0,Ahmad Bradshaw right tackle for -1 yards (tackle by Eric Frampton),4.450,3.400
Quarter,Time,Down,ToGo,Location,NYG,DAL,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,3,8,DAL 13,13,0,"Eli Manning sacked by DeMarcus Ware for -7 yards. Penalty on DeMarcus Ware: Defensive Offside, 5 yards (no play)",3.400,4.450
2,14:33,3,3,DAL 8,13,0,Eli Manning pass incomplete short middle intended for Martellus Bennett,4.450,2.980
2,14:26,4,3,DAL 8,16,0,Lawrence Tynes 26 yard field goal good,2.980,3.000
2,14:22,,,NYG 35,16,0,"Lawrence Tynes kicks off 74 yards, touchback",0.000,0.280
2,14:22,1,10,DAL 20,16,0,Tony Romo pass complete short middle to Jason Witten for 11 yards (tackle by Keith Rivers),0.280,1.000
2,13:47,1,10,DAL 31,16,0,Felix Jones left guard for 3 yards (tackle by Chase Blackburn),1.000,0.870
2,13:15,2,7,DAL 34,22,0,"Tony Romo pass incomplete short left intended for Felix Jones is intercepted by Jason Pierre-Paul at DAL-28 and returned for 28 yards, touchdown",0.870,-7.000
2,,,,DAL 2,23,0,Lawrence Tynes kicks extra point good,0.000,0.000
2,13:05,,,NYG 35,23,0,"Lawrence Tynes kicks off 65 yards, touchback",0.000,0.280
2,13:05,1,10,DAL 20,23,0,Felix Jones up the middle for 4 yards (tackle by Michael Boley),0.280,0.270
2,12:35,2,6,DAL 24,23,0,Felix Jones right end for -1 yards (tackle by Michael Boley),0.270,-0.560
2,11:55,3,7,DAL 23,23,0,Tony Romo pass incomplete deep left intended for Miles Austin,-0.560,-1.830
2,11:49,4,7,DAL 23,23,0,Brian Moorman punts 37 yards,-1.830,-1.600
2,11:37,1,10,NYG 40,23,0,"Ahmad Bradshaw up the middle for 5 yards (tackle by Kenyon Coleman). Ahmad Bradshaw fumbles (forced by Kenyon Coleman), recovered by Morris Claiborne at DAL-48 (tackle by William Beatty)",1.600,-2.130
2,11:29,1,10,DAL 48,23,0,Tony Romo pass complete short left to Jason Witten for 7 yards (tackle by Antrel Rolle),2.130,2.530
2,10:57,2,3,NYG 45,23,0,Tony Romo pass incomplete short left intended for Miles Austin,2.530,1.820
2,10:50,3,3,NYG 45,23,0,Tony Romo pass incomplete short left intended for Kevin Ogletree,1.820,0.270
2,10:45,4,3,NYG 45,23,0,"Brian Moorman punts 39 yards, fair catch by Rueben Randle",0.270,0.380
2,10:38,1,10,NYG 6,23,0,Eli Manning pass complete short right to Hakeem Nicks for 5 yards (tackle by Mike Jenkins),-0.380,-0.420
2,10:07,2,5,NYG 11,23,0,Andre Brown right guard for 14 yards (tackle by Bruce Carter),-0.420,0.610
2,9:27,1,10,NYG 25,23,0,Eli Manning pass incomplete deep right intended for Hakeem Nicks,0.610,0.060
2,9:17,2,10,NYG 25,23,0,Andre Brown left guard for 6 yards (tackle by Tyrone Crawford),0.060,0.170
2,8:41,3,4,NYG 31,23,0,Eli Manning pass incomplete short left intended for Victor Cruz (defended by Orlando Scandrick),0.170,-1.310
2,8:34,4,4,NYG 31,23,0,"Steve Weatherford punts 41 yards, out of bounds",-1.310,-0.810
2,8:29,1,10,DAL 28,23,0,Tony Romo pass complete short left to Jason Witten for 9 yards (tackle by Keith Rivers),0.810,1.480
2,7:50,2,1,DAL 37,23,0,Tony Romo pass complete short right to Miles Austin for 10 yards (tackle by Prince Amukamara),1.480,2.060
2,7:17,1,10,DAL 47,23,0,Tony Romo pass complete short right to Miles Austin for 5 yards (tackle by Prince Amukamara),2.060,2.190
2,6:38,2,5,NYG 48,23,0,Tony Romo pass complete deep right to Miles Austin for 24 yards (tackle by Prince Amukamara),2.190,3.970
2,6:18,1,10,NYG 24,23,0,Tony Romo pass incomplete deep right intended for Miles Austin,3.970,3.430
2,6:11,2,10,NYG 24,23,0,Tony Romo pass complete short right to Jason Witten for 20 yards (tackle by Stevie Brown),3.430,6.280
2,5:32,1,4,NYG 4,23,0,Tony Romo pass incomplete short right intended for Miles Austin,6.280,5.340
2,5:27,2,4,NYG 4,23,6,"Felix Jones up the middle for 4 yards, touchdown",5.340,7.000
2,5:27,,,NYG 2,23,7,Dan Bailey kicks extra point good,0.000,0.000
2,5:22,,,DAL 35,23,7,"Dan Bailey kicks off 61 yards, returned by David Wilson for 20 yards (tackle by Eric Frampton)",0.000,0.540
2,5:17,1,10,NYG 24,23,7,Eli Manning pass incomplete deep right intended for Victor Cruz,0.540,0.000
2,5:11,2,10,NYG 24,23,7,Ahmad Bradshaw left guard for 2 yards (tackle by Bruce Carter),0.000,-0.430
2,4:27,3,8,NYG 26,23,7,Eli Manning pass complete short middle to Victor Cruz for 17 yards (tackle by Danny McCray),-0.430,1.800
2,3:41,1,10,NYG 43,23,7,Eli Manning pass incomplete short right intended for Victor Cruz,1.800,1.250
2,3:34,2,10,NYG 43,23,7,Eli Manning pass complete short right to Hakeem Nicks for 5 yards (tackle by Morris Claiborne and Orie Lemon),1.250,1.220
2,2:52,3,5,NYG 48,23,7,Eli Manning pass incomplete short middle intended for Victor Cruz,1.220,-0.190
2,2:45,4,5,NYG 48,23,7,"Steve Weatherford punts 40 yards, fair catch by Dwayne Harris",-0.190,0.350
2,2:37,1,10,DAL 12,23,7,Tony Romo pass complete short right to Jason Witten for 9 yards (tackle by Michael Boley),-0.350,0.420
2,2:11,2,1,DAL 21,23,7,Tony Romo pass complete deep left to Dez Bryant for 55 yards (tackle by Stevie Brown),0.420,3.970
2,2:00,1,10,NYG 24,23,7,Tony Romo pass incomplete deep left intended for Jason Witten,3.970,3.430
2,1:55,2,10,NYG 24,23,7,Tony Romo sacked by Jason Pierre-Paul for -9 yards,3.430,1.550
2,1:09,3,19,NYG 33,23,7,Tony Romo pass incomplete deep left intended for Dez Bryant,1.550,1.150
2,1:03,4,19,NYG 33,23,10,Dan Bailey 51 yard field goal good,1.150,3.000
2,0:58,,,DAL 35,23,10,"Dan Bailey kicks off 69 yards, returned by David Wilson for 24 yards (tackle by Phillip Tanner)",0.000,0.280
2,0:53,1,10,NYG 20,23,10,Eli Manning sacked by DeMarcus Ware for -2 yards,0.280,0.000
2,0:41,,,,23,10,Timeout #1 by New York Giants,0.000,-0.630
2,0:41,2,12,NYG 18,23,10,"Ahmad Bradshaw up the middle for -1 yards (tackle by Bruce Carter). Penalty on DeMarcus Ware: Defensive Offside, 5 yards (no play)",-0.630,0.140
2,0:41,2,7,NYG 23,23,10,Eli Manning pass incomplete deep left intended for Victor Cruz,0.140,-0.560
2,0:35,3,7,NYG 23,23,10,Ahmad Bradshaw left end for 1 yard (tackle by DeMarcus Ware),-0.560,0.000
2,0:28,,,,23,10,Timeout #1 by Dallas Cowboys,0.000,-1.770
2,0:28,4,6,NYG 24,23,10,Steve Weatherford punts 52 yards,-1.770,-0.540
2,0:13,1,10,DAL 24,23,10,Tony Romo kneels for -1 yards,0.540,-0.140
Quarter,Time,Down,ToGo,Location,NYG,DAL,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,NYG 35,23,10,"Lawrence Tynes kicks off 72 yards, returned by Lance Dunbar for 21 yards (tackle by Mark Herzlich)",0.000,-0.280
3,14:55,1,10,DAL 14,23,10,"Tony Romo pass incomplete deep right intended for Miles Austin. Penalty on Prince Amukamara: Defensive Pass Interference, 20 yards (no play)",-0.280,1.200
3,14:49,1,10,DAL 34,23,10,Tony Romo pass complete short right to Jason Witten for 8 yards (tackle by Stevie Brown),1.200,1.740
3,14:06,2,2,DAL 42,23,10,Tony Romo pass complete deep left to Dez Bryant for 30 yards (tackle by Corey Webster),1.740,3.710
3,13:26,1,10,NYG 28,23,10,Tony Romo pass complete short left to Jason Witten for 8 yards (tackle by Keith Rivers),3.710,4.250
3,12:47,2,2,NYG 20,23,10,Felix Jones up the middle for 4 yards (tackle by Chris L. Canty),4.250,4.510
3,12:07,1,10,NYG 16,23,10,Tony Romo pass incomplete deep middle intended for Jason Witten,4.510,3.900
3,12:01,2,10,NYG 16,23,10,Tony Romo sacked by Linval Joseph for 0 yards,3.900,3.080
3,11:20,3,10,NYG 16,23,10,Tony Romo pass complete short middle to Miles Austin for 15 yards (tackle by Prince Amukamara),3.080,6.970
3,10:38,1,1,NYG 1,23,10,Phillip Tanner up the middle for no gain (tackle by Chase Blackburn),6.970,5.910
3,10:00,2,1,NYG 1,23,10,Phillip Tanner right tackle for no gain (tackle by Chase Blackburn),5.910,5.170
3,9:28,3,1,NYG 1,23,10,Tony Romo pass incomplete short left intended for James Hanna,5.170,3.550
3,9:21,4,1,NYG 1,23,16,"Tony Romo right end for 1 yard, touchdown",3.550,7.000
3,9:21,,,NYG 2,23,17,Dan Bailey kicks extra point good,0.000,0.000
3,9:16,,,DAL 35,23,17,"Dan Bailey kicks off 65 yards, returned by David Wilson for 21 yards (tackle by Lance Dunbar)",0.000,0.340
3,9:11,1,10,NYG 21,23,17,Ahmad Bradshaw up the middle for 1 yard (tackle by Anthony Spencer and Jason Hatcher),0.340,-0.070
3,8:32,2,9,NYG 22,23,17,Eli Manning pass incomplete short left intended for Andre Brown,-0.070,-0.760
3,8:26,3,9,NYG 22,23,17,Eli Manning pass incomplete short left intended for Ramses Barden (defended by Brandon Carr),-0.760,-1.900
3,8:21,4,9,NYG 22,23,17,"Steve Weatherford punts 51 yards, returned by Dwayne Harris for 14 yards (tackle by Spencer Paysinger)",-1.900,-1.660
3,8:07,1,10,DAL 41,23,17,Tony Romo pass complete short middle to John Phillips for 8 yards (tackle by Keith Rivers),1.660,2.200
3,7:26,2,2,DAL 49,23,17,Tony Romo pass complete deep middle to Miles Austin for 25 yards (tackle by Stevie Brown),2.200,3.840
3,6:51,1,10,NYG 26,23,17,Tony Romo pass complete short left to Jason Witten for 6 yards (tackle by Prince Amukamara),3.840,4.110
3,6:19,2,4,NYG 20,23,17,Felix Jones right end for no gain (tackle by Chase Blackburn and Jayron Hosley),4.110,3.400
3,5:38,3,4,NYG 20,23,17,Tony Romo pass complete short left to Jason Witten for 5 yards (tackle by Michael Boley),3.400,4.580
3,4:58,1,10,NYG 15,23,17,Tony Romo pass complete short middle to Jason Witten for 14 yards (tackle by Keith Rivers),4.580,6.970
3,4:21,1,1,NYG 1,23,17,Felix Jones right guard for no gain (tackle by Mark Herzlich),6.970,5.910
3,3:50,2,1,NYG 1,23,23,"Tony Romo pass complete short right to John Phillips for 1 yard, touchdown",5.910,7.000
3,3:50,,,NYG 2,23,24,Dan Bailey kicks extra point good,0.000,0.000
3,3:43,,,DAL 35,23,24,"Dan Bailey kicks off 63 yards, returned by David Wilson for 21 yards (tackle by Eric Frampton)",0.000,0.480
3,3:36,1,10,NYG 23,23,24,Ahmad Bradshaw left guard for 5 yards (tackle by Josh Brent),0.480,0.610
3,2:56,2,5,NYG 28,23,24,Eli Manning pass incomplete short middle intended for Martellus Bennett,0.610,-0.100
3,2:50,3,5,NYG 28,23,24,Eli Manning pass complete short middle to Domenik Hixon for 18 yards (tackle by Gerald Sensabaugh),-0.100,1.990
3,2:20,1,10,NYG 46,23,24,Ahmad Bradshaw left guard for 5 yards (tackle by Danny McCray),1.990,2.130
3,1:43,2,5,DAL 49,23,24,Ahmad Bradshaw left guard for 3 yards (tackle by Marcus R. Spears and Jay Ratliff),2.130,1.820
3,0:59,3,2,DAL 46,23,24,Eli Manning pass incomplete short middle intended for Victor Cruz is intercepted by Danny McCray at DAL-35,1.820,-1.270
,,,,,,,"Replay Assistant challenged the pass completion ruling, and the play was upheld.",,
3,0:54,1,10,DAL 35,23,24,Tony Romo sacked by Chris L. Canty for -12 yards,1.270,-0.900
3,0:19,2,22,DAL 23,23,24,Tony Romo pass incomplete short right intended for Felix Jones,-0.900,-1.550
3,0:13,3,22,DAL 23,23,24,Tony Romo pass complete short middle to Phillip Tanner for 13 yards (tackle by Jason Pierre-Paul),-1.550,-0.980
Quarter,Time,Down,ToGo,Location,NYG,DAL,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,4,9,DAL 36,23,24,"Brian Moorman punts 50 yards, returned by Rueben Randle for 1 yard (tackle by Lance Dunbar)",-0.980,0.220
4,14:46,1,10,NYG 15,23,24,Eli Manning pass complete deep left to Hakeem Nicks for 29 yards (tackle by Morris Claiborne),-0.220,1.860
4,14:12,1,10,NYG 44,23,24,Eli Manning pass complete short right to Rueben Randle for 12 yards (tackle by Brandon Carr),1.860,2.650
4,13:43,1,10,DAL 44,23,24,Ahmad Bradshaw left tackle for 4 yards (tackle by Anthony Spencer),2.650,2.650
4,12:59,2,6,DAL 40,23,24,Eli Manning pass complete short right to Hakeem Nicks for 7 yards (tackle by Morris Claiborne),2.650,3.380
4,12:59,1,10,DAL 33,23,24,"Ahmad Bradshaw left tackle for no gain (tackle by Anthony Spencer and Bruce Carter). Penalty on William Beatty: Offensive Holding, 10 yards (no play)",3.380,2.720
4,12:28,1,20,DAL 43,23,24,Eli Manning up the middle for 3 yards (tackle by Jay Ratliff),2.720,1.890
4,11:47,2,17,DAL 40,23,24,Eli Manning pass complete short right to Martellus Bennett for 12 yards (tackle by Brandon Carr),1.890,2.810
4,11:03,3,5,DAL 28,23,24,Eli Manning pass complete short middle to Domenik Hixon for 3 yards (tackle by Morris Claiborne),2.810,1.930
4,10:22,4,2,DAL 25,26,24,Lawrence Tynes 43 yard field goal good,1.930,3.000
4,10:20,,,NYG 35,26,24,"Lawrence Tynes kicks off 70 yards, returned by Lance Dunbar for 27 yards (tackle by Mark Herzlich)",0.000,0.410
4,10:13,1,10,DAL 22,26,24,"Penalty on Justin Tuck: Defensive Offside, 5 yards (no play)",0.410,1.140
4,10:13,1,5,DAL 27,26,24,Felix Jones left end for 1 yard (tackle by Keith Rivers),1.140,0.680
4,9:40,2,4,DAL 28,26,24,Tony Romo pass incomplete short left intended for Dez Bryant,0.680,-0.030
4,9:34,3,4,DAL 28,26,24,Tony Romo pass complete short left to Dez Bryant for 4 yards (tackle by Corey Webster),-0.030,1.070
4,8:56,1,10,DAL 32,26,24,Tony Romo pass complete short middle to Jason Witten for 6 yards (tackle by Antrel Rolle),1.070,1.340
4,8:16,2,4,DAL 38,26,24,Tony Romo sacked by Linval Joseph for -1 yards,1.340,0.500
4,7:36,3,5,DAL 37,26,24,Tony Romo pass complete short middle to Miles Austin for 15 yards (tackle by Jayron Hosley),0.500,2.390
4,6:50,1,10,NYG 48,26,24,"Felix Jones right tackle for -7 yards. Felix Jones fumbles, recovered by Stevie Brown at DAL-45 (tackle by Felix Jones)",2.390,-2.590
4,6:40,1,10,DAL 45,26,24,Ahmad Bradshaw left guard for 9 yards (tackle by Orie Lemon and Morris Claiborne),2.590,3.260
4,6:04,2,1,DAL 36,26,24,Ahmad Bradshaw left tackle for 10 yards (tackle by Orie Lemon),3.260,3.840
4,5:30,1,10,DAL 26,26,24,Ahmad Bradshaw left tackle for no gain (tackle by Jason Hatcher and Anthony Spencer),3.840,3.300
4,4:55,2,10,DAL 26,26,24,Ahmad Bradshaw right tackle for 2 yards (tackle by Jay Ratliff and Anthony Spencer),3.300,2.870
4,4:14,3,8,DAL 24,26,24,Eli Manning pass complete short right to Domenik Hixon for 5 yards (tackle by Brandon Carr),2.870,2.280
4,3:37,4,3,DAL 19,29,24,Lawrence Tynes 37 yard field goal good,2.280,3.000
4,3:31,,,NYG 35,29,24,"Lawrence Tynes kicks off 67 yards, returned by Lance Dunbar for 24 yards (tackle by Justin Tryon). Penalty on Eric Frampton: Offensive Holding",0.000,0.410
4,3:22,1,10,DAL 22,29,24,"Tony Romo pass complete short right to Kevin Ogletree for 6 yards (tackle by Stevie Brown and Keith Rivers). Penalty on Jayron Hosley: Illegal Contact, 5 yards (no play)",0.410,0.740
4,3:14,1,10,DAL 27,29,24,Tony Romo pass complete short middle to Jason Witten for 10 yards (tackle by Stevie Brown),0.740,1.400
4,2:36,1,10,DAL 37,29,24,Tony Romo pass complete short right to Jason Witten for 9 yards (tackle by Stevie Brown),1.400,2.070
4,2:31,2,1,DAL 46,29,24,Tony Romo pass complete short middle to Jason Witten for 9 yards (tackle by Michael Coe),2.070,2.590
4,2:05,1,10,NYG 45,29,24,Tony Romo pass incomplete deep left intended for Dez Bryant,2.590,2.040
4,1:59,2,10,NYG 45,29,24,"Tony Romo sacked by Justin Tuck for -9 yards. Penalty on Jayron Hosley: Defensive Holding, 5 yards (no play)",2.040,2.920
4,1:53,1,10,NYG 40,29,24,Tony Romo pass complete short middle to Miles Austin for 12 yards (tackle by Tyler Sash),2.920,3.710
4,1:27,1,10,NYG 28,29,24,Tony Romo pass complete short right to Jason Witten for 9 yards (tackle by Tyler Sash),3.710,0.000
4,1:23,,,,29,24,Timeout #1 by New York Giants,0.000,4.420
4,1:23,2,1,NYG 19,29,24,Tony Romo pass incomplete short right intended for Jason Witten,4.420,3.720
4,1:19,3,1,NYG 19,29,24,Tony Romo pass incomplete deep right intended for Kevin Ogletree,3.720,2.340
4,1:14,4,1,NYG 19,29,24,Tony Romo pass incomplete is intercepted by Stevie Brown at NYG-17. Penalty on Doug Free: Offensive Holding (Declined),2.340,0.060
4,1:03,1,10,NYG 17,29,24,Ahmad Bradshaw left end for 2 yards (tackle by Anthony Spencer),-0.060,0.000
4,0:59,,,,29,24,Timeout #1 by Dallas Cowboys,0.000,-0.250
4,0:59,2,8,NYG 19,29,24,Ahmad Bradshaw up the middle for 5 yards (tackle by Kenyon Coleman),-0.250,0.000
4,0:54,,,,29,24,Timeout #2 by Dallas Cowboys,0.000,-0.370
4,0:54,3,3,NYG 24,29,24,Ahmad Bradshaw up the middle for 2 yards (tackle by Ernie Sims),-0.370,0.000
4,0:51,,,,29,24,Timeout #3 by Dallas Cowboys,0.000,-1.630
4,0:51,4,1,NYG 26,29,24,"Steve Weatherford punts 44 yards, out of bounds",-1.630,-0.940
4,0:44,1,10,DAL 30,29,24,Tony Romo pass incomplete short right intended for Kevin Ogletree,0.940,0.390
4,0:39,2,10,DAL 30,29,24,Tony Romo pass complete short middle to Jason Witten for 13 yards (tackle by Tyler Sash),0.390,1.800
4,0:39,1,10,DAL 43,29,24,Tony Romo spiked the ball,1.800,1.250
4,0:25,2,10,DAL 43,29,24,Tony Romo pass complete deep left to Dez Bryant for 16 yards (tackle by Corey Webster),1.250,2.850
4,0:19,1,10,NYG 41,29,24,Tony Romo pass complete short left to Jason Witten for 4 yards (tackle by Michael Boley),2.850,2.850
4,0:16,2,6,NYG 37,29,24,Tony Romo pass incomplete deep left intended for Dez Bryant,2.850,0.000
,,,,,,,"Replay Assistant challenged the pass completion ruling, and the original play was overturned.",,
4,0:10,,,,29,24,Timeout #2 by New York Giants,0.000,2.150
4,0:10,3,6,NYG 37,29,24,Tony Romo pass complete short left to Jason Witten for 10 yards (tackle by Spencer Paysinger),2.150,3.780
4,0:06,1,10,NYG 27,29,24,Tony Romo pass incomplete deep middle intended for Miles Austin,3.780,0.000
4,0:01,,,,29,24,Timeout #3 by New York Giants,0.000,3.230
4,0:01,2,10,NYG 27,29,24,Tony Romo pass incomplete deep middle intended for Jason Witten,3.230,2.540
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
