#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,11:53,DAL 11,7,2:42,34,Interception
2,1,7:11,DAL 14,3,1:29,10,Interception
3,1,3:41,DAL 42,3,1:24,4,Punt
4,2,14:22,DAL 20,3,1:17,14,Interception
5,2,13:05,DAL 20,3,1:28,3,Punt
6,2,11:29,DAL 48,3,0:51,7,Punt
7,2,8:29,DAL 28,8,3:07,72,Touchdown
8,2,2:37,DAL 12,6,1:39,55,Field Goal
9,2,0:13,DAL 24,1,0:13,-1,End of Half
10,3,15:00,DAL 14,11,5:44,86,Touchdown
11,3,8:07,DAL 41,8,4:24,59,Touchdown
12,3,0:54,DAL 35,3,1:08,1,Punt
13,4,10:20,DAL 22,7,3:40,23,Fumble
14,4,3:31,DAL 22,9,2:28,59,Interception
15,4,0:44,DAL 30,9,0:44,43,End of Game
