Quarter,Time,Down,ToGo,Location,CIN,PIT,Detail,EPB,EPA
1,1:08,2,4,CIN 25,0,12,Joe Burrow pass complete short right to Tyler Boyd for 20 yards (tackle by Minkah Fitzpatrick),0.480,1.930
1,0:17,,,,,,Timeout #1 by Cincinnati Bengals,,
1,0:17,1,10,CIN 45,0,12,"Joe Burrow pass complete short middle to Tee Higgins for 9 yards (tackle by Cameron Sutton). Tee Higgins fumbles (forced by Cameron Sutton), recovered by Steven Nelson at PIT-45",1.930,-1.930
1,0:09,1,10,PIT 45,0,12,James Conner left guard for -6 yards (tackle by Khalid Kareem),1.930,0.570
Quarter,Time,Down,ToGo,Location,CIN,PIT,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,2,16,PIT 39,0,12,Ben Roethlisberger pass complete short middle to James Washington for 14 yards (tackle by William Jackson and Sam Hubbard),0.570,1.750
2,14:07,3,2,CIN 47,0,12,Ben Roethlisberger pass incomplete short right intended for Diontae Johnson (defended by Sam Hubbard),1.750,0.130
2,14:04,4,2,CIN 47,0,12,"Jordan Berry punts 37 yards, fair catch by Alex Erickson at CIN-10",0.130,0.380
2,13:58,1,10,CIN 10,0,12,Samaje Perine left guard for 14 yards (tackle by Minkah Fitzpatrick),-0.380,0.540
2,13:32,1,10,CIN 24,0,12,Joe Burrow pass complete deep right to Tee Higgins for 54 yards (tackle by Minkah Fitzpatrick),0.540,4.110
2,12:46,1,10,PIT 22,0,12,Joe Burrow pass complete short left to Tyler Boyd for 5 yards (tackle by Terrell Edmunds),4.110,4.290
2,12:12,2,5,PIT 17,0,12,Joe Burrow pass complete short left to Samaje Perine for 7 yards (tackle by T.J. Watt and Vince Williams),4.290,4.910
2,11:28,1,10,PIT 10,0,12,Joe Burrow pass incomplete short left intended for Giovani Bernard,4.910,4.190
2,11:25,2,10,PIT 10,0,12,Giovani Bernard right guard for 8 yards (tackle by Minkah Fitzpatrick and Robert Spillane),4.190,4.950
2,10:47,3,2,PIT 2,0,12,Joe Burrow pass incomplete short right,4.950,3.250
2,10:40,4,2,PIT 2,6,12,"Joe Burrow pass complete short left to Tee Higgins for 2 yards, touchdown",3.250,7.000
2,10:37,,,PIT 15,7,12,Randy Bullock kicks extra point good,0.000,0.000
2,10:37,,,CIN 35,7,12,"Randy Bullock kicks off 66 yards, returned by Ray-Ray McCloud for 23 yards (tackle by Logan Wilson and Akeem Davis-Gaither)",0.000,0.410
2,10:32,1,10,PIT 22,7,12,Ben Roethlisberger pass incomplete short middle intended for JuJu Smith-Schuster,0.410,-0.130
2,10:29,2,10,PIT 22,7,12,Ben Roethlisberger pass complete short right to Ray-Ray McCloud for 4 yards (tackle by Akeem Davis-Gaither and Tony Brown),-0.130,-0.290
2,9:49,3,6,PIT 26,7,12,Ben Roethlisberger pass complete short middle to Chase Claypool for 15 yards (tackle by Tony Brown),-0.290,1.660
2,9:21,1,10,PIT 41,7,12,Ben Roethlisberger pass complete deep right to JuJu Smith-Schuster for 24 yards (tackle by Jessie Bates),1.660,3.250
2,8:40,1,10,CIN 35,7,12,"Ben Roethlisberger pass complete short middle to Diontae Johnson for -2 yards (tackle by Josh Bynes). Penalty on Sam Hubbard: Roughing the Passer, 15 yards (no play)",3.250,4.240
2,8:13,1,10,CIN 20,7,12,"Ben Roethlisberger pass incomplete deep left intended for Chase Claypool. Penalty on William Jackson: Defensive Pass Interference, 15 yards (no play)",4.240,6.060
2,8:09,1,5,CIN 5,7,12,Ben Roethlisberger pass incomplete short right intended for Chase Claypool,6.060,5.150
2,8:02,2,5,CIN 5,7,12,Chase Claypool left end for -3 yards (tackle by Jessie Bates),5.150,3.580
2,7:27,3,8,CIN 8,7,18,"Ben Roethlisberger pass complete short left to JuJu Smith-Schuster for 8 yards, touchdown, touchdown",3.580,7.000
2,7:23,,,CIN 15,7,19,Chris Boswell kicks extra point good,0.000,0.000
2,7:23,,,PIT 35,7,19,"Chris Boswell kicks off 65 yards, touchback.",0.000,0.610
2,7:23,1,10,CIN 25,7,19,Giovani Bernard right guard for 2 yards (tackle by Tyson Alualu and Terrell Edmunds),0.610,0.330
2,6:47,2,8,CIN 27,7,19,Joe Burrow pass complete short middle to Tee Higgins for 13 yards (tackle by Joe Haden),0.330,1.600
2,6:11,1,10,CIN 40,7,19,Joe Burrow pass complete short middle to Tyler Boyd for 8 yards (tackle by Cameron Sutton),1.600,2.130
2,5:31,2,2,CIN 48,7,19,"Giovani Bernard up the middle for 3 yards (tackle by Robert Spillane and Cameron Heyward). Penalty on Alex Redmond: Offensive Holding, 10 yards (no play)",2.130,0.780
2,5:04,2,12,CIN 38,7,19,Joe Burrow pass incomplete short middle intended for Mike Thomas,0.780,0.100
2,5:01,3,12,CIN 38,7,19,Joe Burrow sacked by T.J. Watt for -4 yards,0.100,-1.110
2,4:16,4,16,CIN 34,7,19,Kevin Huber punts 50 yards out of bounds,-1.110,0.140
2,4:08,1,10,PIT 16,7,19,Ben Roethlisberger pass complete short right to Diontae Johnson for 18 yards (tackle by Jalen Davis and Tony Brown),-0.140,1.200
2,3:31,1,10,PIT 34,7,19,Ben Roethlisberger pass incomplete short right intended for Diontae Johnson,1.200,0.660
2,3:26,2,10,PIT 34,7,19,Ben Roethlisberger pass complete deep right to Eric Ebron for 24 yards (tackle by Jessie Bates),0.660,2.790
2,2:45,1,10,CIN 42,7,19,Ben Roethlisberger pass complete short left to Diontae Johnson for 17 yards (tackle by William Jackson),2.790,3.910
2,2:18,1,10,CIN 25,7,19,James Conner right tackle for -5 yards (tackle by Tony Brown),3.910,2.690
2,2:00,2,15,CIN 30,7,19,Ben Roethlisberger pass incomplete deep right intended for Diontae Johnson (defended by Jessie Bates),2.690,2.010
2,1:56,3,15,CIN 30,7,19,Ben Roethlisberger pass complete short left to JuJu Smith-Schuster for 3 yards (tackle by William Jackson),2.010,1.670
2,1:51,,,,,,Timeout #2 by Cincinnati Bengals,,
2,1:51,4,12,CIN 27,7,22,Chris Boswell 45 yard field goal good,1.670,3.000
2,1:48,,,PIT 35,7,22,"Chris Boswell kicks off 66 yards, returned by Brandon Wilson for 23 yards (tackle by Jordan Dangerfield)",0.000,0.410
2,1:43,1,10,CIN 22,7,22,Joe Burrow pass complete short left to Giovani Bernard for 13 yards (tackle by Antoine Brooks and Marcus Allen),0.410,1.270
2,1:19,1,10,CIN 35,7,22,Joe Burrow pass complete short middle to Tyler Boyd for 5 yards (tackle by Cameron Heyward and Terrell Edmunds),1.270,1.400
2,0:58,2,5,CIN 40,7,22,Joe Burrow pass complete short left to Drew Sample for 9 yards (tackle by Terrell Edmunds and Tyson Alualu),1.400,2.190
2,0:37,1,10,CIN 49,7,22,Joe Burrow pass complete short middle to Tee Higgins for 16 yards (tackle by Antoine Brooks),2.190,3.250
2,0:29,,,,,,Timeout #3 by Cincinnati Bengals,,
2,0:29,1,10,PIT 35,7,22,Joe Burrow sacked by T.J. Watt for -11 yards,3.250,1.220
2,0:13,2,21,PIT 46,7,22,Joe Burrow spiked the ball,1.220,0.560
2,0:12,,,,,,Timeout #1 by Pittsburgh Steelers,,
2,0:12,3,21,PIT 46,7,22,Joe Burrow pass incomplete short left intended for Drew Sample,0.560,0.200
2,0:06,4,21,PIT 46,7,22,Joe Burrow pass complete short middle to Auden Tate for 19 yards (tackle by Terrell Edmunds),0.200,3.250
Quarter,Time,Down,ToGo,Location,CIN,PIT,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,PIT 35,7,22,"Chris Boswell kicks off 65 yards, touchback.",0.000,0.610
3,15:00,1,10,CIN 25,7,22,Giovani Bernard up the middle for 11 yards (tackle by Robert Spillane),0.610,1.330
3,14:23,1,10,CIN 36,7,22,Joe Burrow pass incomplete deep right intended for Tee Higgins,1.330,0.790
3,14:18,2,10,CIN 36,7,22,Joe Burrow pass complete short right to Giovani Bernard for 3 yards (tackle by Joe Haden),0.790,0.500
3,13:37,3,7,CIN 39,7,22,Joe Burrow pass incomplete short right intended for Auden Tate (defended by Joe Haden),0.500,-0.780
3,13:33,4,7,CIN 39,7,22,Kevin Huber punts 37 yards downed by Jordan Evans,-0.780,-0.540
3,13:23,1,10,PIT 24,7,22,James Conner up the middle for 1 yard (tackle by Vonn Bell),0.540,0.130
3,12:48,2,9,PIT 25,7,22,James Conner left tackle for 1 yard (tackle by William Jackson and Christian Covington),0.130,-0.430
3,12:07,3,8,PIT 26,7,22,Ben Roethlisberger pass complete short right to JuJu Smith-Schuster for 6 yards (tackle by Tony Brown),-0.430,-1.240
3,11:19,4,2,PIT 32,7,22,"Penalty on PIT: Delay of Game, 5 yards (no play)",-1.240,-1.570
3,11:06,4,7,PIT 27,7,22,"Jordan Berry punts 58 yards, returned by Alex Erickson for no gain (tackle by Justin Layne)",-1.570,0.220
3,10:56,1,10,CIN 15,7,22,Giovani Bernard up the middle for 4 yards (tackle by Robert Spillane and Vince Williams),-0.220,-0.110
3,10:18,2,6,CIN 19,7,22,Joe Burrow pass complete short middle to Tee Higgins for 13 yards (tackle by Minkah Fitzpatrick and Joe Haden),-0.110,1.070
3,9:39,1,10,CIN 32,7,22,Giovani Bernard left tackle for 1 yard (tackle by T.J. Watt),1.070,0.660
3,8:58,2,9,CIN 33,7,22,Joe Burrow pass incomplete deep middle intended for Mike Thomas,0.660,-0.030
3,8:53,3,9,CIN 33,7,22,Joe Burrow pass incomplete short right intended for Tyler Boyd,-0.030,-1.180
3,8:47,4,9,CIN 33,7,22,"Kevin Huber punts 42 yards, returned by Ray-Ray McCloud for 8 yards (tackle by Logan Wilson and Shawn Williams)",-1.180,-1.140
3,8:34,1,10,PIT 33,7,22,Chase Claypool left end for no gain (tackle by Germaine Pratt),1.140,0.590
3,7:59,2,10,PIT 33,7,22,Ben Roethlisberger pass incomplete short middle intended for JuJu Smith-Schuster (defended by Vonn Bell),0.590,-0.100
3,7:53,3,10,PIT 33,7,22,Ben Roethlisberger pass complete short right to Chase Claypool for 11 yards (tackle by Tony Brown),-0.100,1.860
3,7:31,1,10,PIT 44,7,22,Ben Roethlisberger pass complete short middle to James Conner for 8 yards (tackle by Germaine Pratt and Vonn Bell),1.860,2.400
3,6:52,2,2,CIN 48,7,22,Ben Roethlisberger pass incomplete short right intended for Chase Claypool (defended by Tony Brown),2.400,1.690
3,6:46,3,2,CIN 48,7,22,Ben Roethlisberger pass complete short left to Eric Ebron for 14 yards (tackle by Jessie Bates),1.690,3.310
3,5:58,1,10,CIN 34,7,22,Ben Roethlisberger pass incomplete deep right intended for Chase Claypool,3.310,2.770
3,5:54,2,10,CIN 34,7,22,Ben Roethlisberger pass incomplete short left intended for JuJu Smith-Schuster,2.770,2.080
3,5:50,3,10,CIN 34,7,22,Ben Roethlisberger pass complete short right to JuJu Smith-Schuster for 12 yards (tackle by Jalen Davis and Tony Brown),2.080,4.110
3,5:06,1,10,CIN 22,7,22,James Conner right guard for 11 yards (tackle by Tony Brown),4.110,4.840
3,4:31,1,10,CIN 11,7,22,Ben Roethlisberger pass incomplete short left intended for JuJu Smith-Schuster,4.840,4.140
3,4:26,2,10,CIN 11,7,28,"Ben Roethlisberger pass complete short middle to Chase Claypool for 11 yards, touchdown",4.140,7.000
3,4:22,,,CIN 15,7,29,Chris Boswell kicks extra point good,0.000,0.000
3,4:22,,,PIT 35,7,29,"Chris Boswell kicks off 65 yards, touchback.",0.000,0.610
3,4:22,1,10,CIN 25,7,29,Joe Burrow pass incomplete short middle intended for A.J. Green,0.610,0.060
3,4:18,2,10,CIN 25,7,29,Joe Burrow pass incomplete short right intended for Tee Higgins,0.060,-0.620
3,4:13,3,10,CIN 25,7,29,Joe Burrow pass incomplete deep left intended for A.J. Green (defended by Steven Nelson),-0.620,-1.700
3,4:07,4,10,CIN 25,7,29,"Kevin Huber punts 45 yards, returned by Ray-Ray McCloud for -5 yards (tackle by Samaje Perine)",-1.700,-0.610
3,3:57,1,10,PIT 25,7,29,James Conner right guard for 1 yard (tackle by Josh Bynes and Amani Bledsoe),0.610,0.200
3,3:18,2,9,PIT 26,7,29,"Ben Roethlisberger pass incomplete short left intended for JuJu Smith-Schuster. Penalty on Jalen Davis: Defensive Pass Interference, 15 yards (no play)",0.200,1.660
3,3:11,1,10,PIT 41,7,29,Ben Roethlisberger pass complete short right to JuJu Smith-Schuster for 6 yards (tackle by Khalid Kareem and Jalen Davis),1.660,1.930
3,2:30,2,4,PIT 47,7,29,"Ben Roethlisberger pass incomplete short middle intended for JuJu Smith-Schuster (defended by Jalen Davis) Penalty on PIT: Illegal Formation, 5 yards (no play)",1.930,1.260
3,2:26,2,9,PIT 42,7,29,Ben Roethlisberger pass incomplete deep right intended for Diontae Johnson,1.260,0.560
3,2:23,3,9,PIT 42,7,29,Ben Roethlisberger pass incomplete deep right intended for Chase Claypool,0.560,-0.590
3,2:18,4,9,PIT 42,7,29,"Jordan Berry punts 58 yards, touchback.",-0.590,-0.280
3,2:11,1,10,CIN 20,7,29,Samaje Perine right end for 6 yards (tackle by Vince Williams),0.280,0.540
3,1:35,2,4,CIN 26,7,29,Joe Burrow pass incomplete short right intended for Giovani Bernard,0.540,-0.160
3,1:30,3,4,CIN 26,7,29,Joe Burrow pass complete short left to Tyler Boyd for no gain (tackle by Cameron Sutton),-0.160,-1.630
3,0:54,4,4,CIN 26,7,29,"Kevin Huber punts 48 yards, fair catch by Ray-Ray McCloud at PIT-26",-1.630,-0.670
3,0:46,1,10,PIT 26,7,29,Ben Roethlisberger pass incomplete deep left intended for Chase Claypool,0.670,0.130
3,0:39,2,10,PIT 26,7,29,Ben Roethlisberger pass complete short middle to JuJu Smith-Schuster for 9 yards (tackle by Amani Bledsoe),0.130,0.630
Quarter,Time,Down,ToGo,Location,CIN,PIT,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,3,1,PIT 35,7,29,Ben Roethlisberger pass incomplete short left intended for Eric Ebron (defended by Jessie Bates),0.630,-1.040
4,14:55,4,1,PIT 35,7,29,Jordan Berry punts 62 yards downed by James Pierre,-1.040,0.380
4,14:42,,,,,,Timeout #1 by Pittsburgh Steelers,,
4,14:42,1,10,CIN 3,7,29,Giovani Bernard right guard for no gain (tackle by Tyson Alualu),-0.380,-0.780
4,14:03,2,10,CIN 3,7,29,Joe Burrow pass incomplete deep left intended for A.J. Green,-0.780,-1.420
4,13:58,3,10,CIN 3,7,29,Joe Burrow pass complete short left to Auden Tate for 5 yards (tackle by Bud Dupree),-1.420,-2.490
4,13:27,4,5,CIN 8,7,29,"Kevin Huber punts 49 yards, returned by Ray-Ray McCloud for 42 yards (tackle by Germaine Pratt)",-2.490,-4.580
4,13:12,1,10,CIN 15,7,29,James Conner left guard for 3 yards (tackle by Christian Covington and Xavier Williams),4.580,4.450
4,12:35,2,7,CIN 12,7,29,James Conner right guard for no gain (tackle by Germaine Pratt),4.450,3.580
4,11:51,3,7,CIN 12,7,29,Ben Roethlisberger pass complete short left to JuJu Smith-Schuster for 8 yards (tackle by Jessie Bates and William Jackson),3.580,6.280
4,11:11,,,,,,Timeout #2 by Pittsburgh Steelers,,
4,11:11,1,4,CIN 4,7,29,Ray-Ray McCloud right end for -1 yards (tackle by Tony Brown),6.280,5.150
4,10:34,2,5,CIN 5,7,35,"Ben Roethlisberger pass complete short right to Chase Claypool for 5 yards, touchdown",5.150,7.000
4,10:31,,,CIN 15,7,36,Chris Boswell kicks extra point good,0.000,0.000
4,10:31,,,PIT 35,7,36,"Chris Boswell kicks off 65 yards, touchback.",0.000,0.610
4,10:31,1,10,CIN 25,7,36,Samaje Perine left tackle for 12 yards (tackle by Steven Nelson),0.610,1.400
4,9:54,1,10,CIN 37,7,36,Samaje Perine right guard for 1 yard (tackle by Stephon Tuitt and Cameron Heyward),1.400,0.990
4,9:11,2,9,CIN 38,7,36,Joe Burrow pass complete short right to Tyler Boyd for 3 yards (tackle by Joe Haden),0.990,0.700
4,8:31,3,6,CIN 41,7,36,Joe Burrow sacked by Bud Dupree for -7 yards,0.700,-1.110
4,7:53,4,13,CIN 34,7,36,Shawn Williams left tackle for 39 yards (tackle by Ray-Ray McCloud),-1.110,3.780
4,7:12,1,10,PIT 27,7,36,Samaje Perine right tackle for 15 yards (tackle by Minkah Fitzpatrick),3.780,4.780
4,6:40,1,10,PIT 12,7,36,Samaje Perine right tackle for -1 yards (tackle by Alex Highsmith),4.780,3.940
4,5:58,2,11,PIT 13,7,36,Joe Burrow sacked by Robert Spillane for -6 yards,3.940,2.610
4,5:14,3,17,PIT 19,7,36,Joe Burrow pass incomplete short middle intended for Giovani Bernard,2.610,2.180
4,5:09,4,17,PIT 19,10,36,Randy Bullock 37 yard field goal good,2.180,3.000
4,5:05,,,CIN 35,10,36,"Randy Bullock kicks off 51 yards, returned by Ray-Ray McCloud for 10 yards (tackle by Akeem Davis-Gaither)",0.000,0.540
4,5:02,1,10,PIT 24,10,36,Benny Snell right guard for 2 yards (tackle by Kahlil McKenzie and Carl Lawson),0.540,0.270
4,4:20,2,8,PIT 26,10,36,"Benny Snell left guard for 8 yards (tackle by Logan Wilson). Penalty on J.C. Hassenauer: Offensive Holding, 10 yards (no play)",0.270,-1.220
4,4:14,2,18,PIT 16,10,36,Benny Snell right tackle for 2 yards (tackle by Logan Wilson),-1.220,-1.640
4,3:31,3,16,PIT 18,10,36,Benny Snell left guard for 8 yards (tackle by Sam Hubbard),-1.640,-1.630
4,2:45,4,8,PIT 26,10,36,Jordan Berry punts 29 yards downed by Jordan Dangerfield,-1.630,-1.930
4,2:35,1,10,CIN 45,10,36,Trayveon Williams right tackle for 2 yards (tackle by Carlos Davis),1.930,1.650
4,2:00,2,8,CIN 47,10,36,Trayveon Williams up the middle for 8 yards (tackle by Sean Davis),1.650,2.590
4,1:26,1,10,PIT 45,10,36,Trayveon Williams up the middle for 7 yards (tackle by Sean Davis),2.590,2.990
4,0:54,2,3,PIT 38,10,36,Trayveon Williams right tackle for 4 yards (tackle by Avery Williamson),2.990,3.310
4,0:18,1,10,PIT 34,10,36,Trayveon Williams right tackle for 1 yard (tackle by Robert Spillane),3.310,2.910
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
