0,1
Game Info,Game Info
Won Toss,Patriots (deferred)
Roof,outdoors
Surface,grass
Duration,3:03
Attendance,62572
Weather,"71 degrees, relative humidity 50%, wind 6 mph, wind chill 0"
Vegas Line,New England Patriots -6.5
Over/Under,55.5 (under)
