Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Tyreek Hill,KAN,15,13,269,3,8,188,14.5,81,6.2,15.1,4,3.3,0,0.0,0,158.3
Travis Kelce,KAN,8,8,82,0,5,54,6.8,28,3.5,6.8,1,8.0,0,0.0,0,109.4
Demarcus Robinson,KAN,6,5,36,0,2,16,3.2,20,4.0,7.0,0,,0,0.0,0,91.7
Sammy Watkins,KAN,7,4,38,0,2,26,6.5,12,3.0,6.9,0,,0,0.0,0,72.3
Mecole Hardman,KAN,5,3,23,0,1,23,7.7,0,0.0,17.0,0,,1,20.0,0,71.2
Le'Veon Bell,KAN,2,2,10,0,1,-2,-1.0,12,6.0,-1.0,2,1.0,0,0.0,0,87.5
Deon Yelder,KAN,1,1,2,0,,0,0.0,2,2.0,0.0,0,,0,0.0,0,79.2
Clyde Edwards-Helaire,KAN,1,1,2,0,,1,1.0,1,1.0,1.0,0,,0,0.0,0,79.2
Patrick Mahomes,KAN,1,0,0,0,0,0,,0,,1.0,0,,0,0.0,0,39.6
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Chris Godwin,TAM,9,8,97,0,4,76,9.5,21,2.6,9.4,0,,1,11.1,0,111.6
Rob Gronkowski,TAM,7,6,106,0,3,66,11.0,40,6.7,10.6,0,,0,0.0,0,118.7
Cameron Brate,TAM,6,4,34,0,1,21,5.3,13,3.3,6.0,0,,0,0.0,0,81.2
Leonard Fournette,TAM,3,3,10,0,1,-4,-1.3,14,4.7,-1.3,1,3.0,0,0.0,0,80.6
Mike Evans,TAM,9,3,50,2,3,41,13.7,9,3.0,16.6,0,,0,0.0,1,53.0
Antonio Brown,TAM,3,2,11,0,1,0,0.0,11,5.5,4.7,0,,0,0.0,0,72.9
Ronald Jones II,TAM,2,1,37,1,1,4,4.0,33,33.0,3.0,0,,0,0.0,0,135.4
Tyler Johnson,TAM,1,0,0,0,,0,,0,,7.0,0,,0,0.0,0,39.6
Scott Miller,TAM,1,0,0,0,,0,,0,,25.0,0,,0,0.0,1,0.0
