#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,14:47,TEN 17,3,1:10,-8,Punt
2,1,10:44,TEN 42,3,1:38,7,Punt
3,1,7:20,TEN 24,3,1:02,4,Punt
4,1,3:25,TEN 25,3,2:24,9,Punt
5,1,0:30,PHI 30,2,0:39,30,Touchdown
6,2,11:29,TEN 19,5,3:07,81,Touchdown
7,2,4:35,TEN 20,11,3:44,78,Field Goal
8,2,0:02,TEN 39,1,0:02,-1,End of Half
9,3,15:00,TEN 16,5,2:28,13,Fumble
10,3,11:27,TEN 20,5,4:01,-6,Punt
11,3,5:00,PHI 41,1,0:13,-6,Fumble
12,4,14:14,TEN 22,3,1:48,-10,Punt
13,4,10:18,TEN 21,7,2:07,62,Downs
14,4,7:20,TEN 49,7,1:37,51,Touchdown
15,4,2:26,TEN 20,4,0:22,17,Interception
16,4,0:26,TEN 11,1,0:26,-1,End of Game
