Unnamed: 0_level_0,Unnamed: 1_level_0,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Dexter McCluster,TEN,0,0,,0,0,2,8,4.0,0,8
Michael Griffin,TEN,0,0,,0,0,1,5,5.0,0,5
Leon Washington,TEN,3,94,31.3,0,44,0,0,,0,0
Antonio Andrews,TEN,2,47,23.5,0,27,0,0,,0,0
Bishop Sankey,TEN,2,45,22.5,0,26,0,0,,0,0
,,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Darren Sproles,PHI,0,0,,0,0,6,50,8.3,0,13
Chris Polk,PHI,2,49,24.5,0,30,0,0,,0,0
Josh Huff,PHI,1,107,107.0,1,107,0,0,,0,0
