Player,Pos
Trent Green,QB
Larry Johnson,RB
Tony Richardson,FB
Samie Parker,WR
Eddie Kennison,WR
Tony Gonzalez,TE
Willie Roaf,LT
Brian Waters,LG
Casey Wiegmann,C
Will Shields,RG
John Welbourn,RT
Eric Hicks,LDE
Ryan Sims,LDT
Lional Dalton,RDT
Jared Allen,RDE
Derrick Johnson,LOLB
Kawika Mitchell,MLB
Kendrell Bell,ROLB
Patrick Surtain,LCB
Eric Warfield,RCB
Sammy Knight,SS
Greg Wesley,FS
