Quarter,Time,Down,ToGo,Location,KAN,SDG,Detail,EPB,EPA
2,5:32,1,10,KAN 28,7,6,Tyler Thigpen pass complete short left to Mark Bradley for 7 yards (tackle by Antonio Cromartie). Penalty on Jamal Williams: Defensive Offside (Declined),0.810,1.210
2,5:11,2,3,KAN 35,7,6,Dantrell Savage left guard for 1 yard (tackle by Ryon Bingham),1.210,0.630
2,4:34,3,2,KAN 36,7,6,Dantrell Savage left guard for 7 yards (tackle by Stephen Cooper),0.630,1.800
2,3:59,1,10,KAN 43,7,6,Tyler Thigpen pass complete deep middle to Tony Gonzalez for 23 yards (tackle by Quentin Jammer),1.800,3.310
2,3:23,1,10,SDG 34,13,6,"Tyler Thigpen pass complete short middle to Tony Gonzalez for 34 yards, touchdown",3.310,7.000
2,,,,,13,6,"Two Point Attempt: Dustin Colquitt pass incomplete intended for Brad Cottam, conversion fails",1.000,-1.000
2,,,,KAN 30,13,6,"Connor Barth kicks off 50 yards, returned by Antonio Cromartie for 26 yards (tackle by Jon McGraw). Antonio Cromartie fumbles (forced by Jon McGraw), ball out of bounds at SDG-46",0.000,1.990
2,3:06,1,10,SDG 46,13,6,Philip Rivers pass complete short middle to LaDainian Tomlinson for 10 yards (tackle by Rocky Boiman),1.990,2.650
2,2:33,1,10,KAN 44,13,6,"Philip Rivers pass complete short left to Mike Tolbert for 4 yards, lateral to LaDainian Tomlinson for 11 yards (tackle by Bernard Pollard)",2.650,3.640
2,2:00,1,10,KAN 29,13,6,LaDainian Tomlinson up the middle for 1 yard (tackle by Tamba Hali),3.640,3.240
2,1:29,2,9,KAN 28,13,6,Philip Rivers pass incomplete deep right intended for Vincent Jackson is intercepted by Bernard Pollard at KAN-0,3.240,-0.280
2,1:23,1,10,KAN 20,13,6,Dantrell Savage up the middle for 4 yards (tackle by Luis Castillo),0.280,0.270
2,0:46,2,6,KAN 24,13,6,Tyler Thigpen pass complete short right to Tony Gonzalez for 11 yards (tackle by Stephen Cooper),0.270,1.270
2,0:38,,,,13,6,Timeout #1 by Kansas City Chiefs,0.000,1.270
2,0:38,1,10,KAN 35,13,6,Tyler Thigpen sacked by Eric Weddle and Antonio Cromartie for -3 yards,1.270,0.320
2,0:16,2,13,KAN 32,13,6,Dantrell Savage right guard for 3 yards (tackle by Clinton Hart and Stephen Cooper),0.320,0.040
2,0:10,3,10,KAN 35,13,6,Dantrell Savage left end for 11 yards (tackle by Tim Dobbins),0.040,1.990
2,0:03,,,,13,6,Timeout #2 by Kansas City Chiefs,0.000,1.990
2,0:03,1,10,KAN 46,13,6,Tyler Thigpen for 22 yards (tackle by Antoine Cason),1.990,3.450
Quarter,Time,Down,ToGo,Location,KAN,SDG,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,SDG 30,13,6,"Nate Kaeding kicks off 66 yards, returned by Kevin Robinson for 21 yards (tackle by Antwan Applewhite)",0.000,0.610
3,14:56,1,10,KAN 25,13,6,Jamaal Charles right end for 6 yards (tackle by Luis Castillo),0.610,0.870
3,14:21,2,4,KAN 31,13,6,Tyler Thigpen pass complete short middle to Tony Gonzalez for 5 yards (tackle by Stephen Cooper),0.870,1.330
3,13:47,1,10,KAN 36,13,6,Dantrell Savage up the middle for no gain (tackle by Jamal Williams),1.330,0.790
3,13:14,2,10,KAN 36,13,6,Tyler Thigpen pass complete short left to Dwayne Bowe for 2 yards (tackle by Tim Dobbins),0.790,0.370
3,12:30,3,8,KAN 38,13,6,Tyler Thigpen pass incomplete short right intended for Mark Bradley (defended by Quentin Jammer),0.370,-0.850
3,12:24,4,8,KAN 38,13,6,Dustin Colquitt punts 46 yards,-0.850,0.140
3,12:13,1,10,SDG 16,13,6,LaDainian Tomlinson up the middle for 4 yards (tackle by Alfonso Boone),-0.140,0.010
3,11:44,2,6,SDG 20,13,6,LaDainian Tomlinson right end for 2 yards (tackle by Glenn Dorsey),0.010,-0.570
3,11:05,3,4,SDG 22,13,6,Philip Rivers pass complete short middle to Antonio Gates for 7 yards (tackle by Maurice Leggett),-0.570,0.870
3,10:36,1,10,SDG 29,13,6,Philip Rivers pass complete short middle to LaDainian Tomlinson for 6 yards (tackle by Jon McGraw),0.870,1.140
3,9:45,,,,13,6,Timeout #1 by San Diego Chargers,0.000,1.140
3,9:45,2,4,SDG 35,13,6,LaDainian Tomlinson left tackle for no gain (tackle by Jarrad Page and Donnie Edwards),1.140,0.430
3,9:06,3,4,SDG 35,13,6,Philip Rivers pass incomplete short left intended for Chris Chambers,0.430,-1.040
3,9:01,4,4,SDG 35,13,6,"Mike Scifres punts 49 yards, returned by Kevin Robinson for -1 yards (tackle by Kassim Osgood)",-1.040,0.220
3,8:51,1,10,KAN 15,13,6,Tyler Thigpen pass complete short left to Mark Bradley for 3 yards (tackle by Antonio Cromartie),-0.220,-0.280
3,8:18,2,7,KAN 18,13,6,Tyler Thigpen pass incomplete short middle intended for Dwayne Bowe,-0.280,-1.000
3,8:14,3,7,KAN 18,13,6,Tyler Thigpen pass incomplete short middle intended for Tony Gonzalez,-1.000,-2.240
3,8:09,4,7,KAN 18,13,6,"Dustin Colquitt punts 38 yards, returned by Darren Sproles for -2 yards (tackle by Rocky Boiman)",-2.240,-1.730
3,7:57,1,10,SDG 42,13,6,"Penalty on Marcus McNeill: False Start, 5 yards (no play)",1.730,1.400
3,7:57,1,15,SDG 37,13,6,LaDainian Tomlinson left end for 3 yards (tackle by Donnie Edwards),1.400,0.920
3,7:24,2,12,SDG 40,13,6,Philip Rivers pass complete short middle to Antonio Gates for 15 yards (tackle by Donnie Edwards),0.920,2.590
3,6:50,1,10,KAN 45,13,6,Philip Rivers pass complete short right to LaDainian Tomlinson for 8 yards (tackle by Rocky Boiman),2.590,3.120
3,6:26,2,2,KAN 37,13,6,LaDainian Tomlinson right tackle for 17 yards (tackle by Rocky Boiman),3.120,4.240
3,5:49,1,10,KAN 20,13,6,Darren Sproles up the middle for 10 yards (tackle by Bernard Pollard and Jon McGraw),4.240,4.910
3,5:07,1,10,KAN 10,13,6,Darren Sproles right tackle for 4 yards (tackle by Brian Johnston and Maurice Leggett),4.910,4.950
3,4:29,2,6,KAN 6,13,6,LaDainian Tomlinson left end for 1 yard (tackle by Glenn Dorsey and Donnie Edwards),4.950,4.260
3,3:47,3,5,KAN 5,13,12,"Philip Rivers pass complete short middle to Malcom Floyd for 5 yards, touchdown",4.260,7.000
3,,,,KAN 2,13,13,Nate Kaeding kicks extra point good,0.000,0.000
3,,,,SDG 30,13,13,"Nate Kaeding kicks off 71 yards, returned by Kevin Robinson for 26 yards (tackle by Paul Oliver)",0.000,0.610
3,3:35,1,10,KAN 25,13,13,Jamaal Charles up the middle for 3 yards (tackle by Jamal Williams and Igor Olshansky),0.610,0.470
3,3:04,2,7,KAN 28,13,13,Tyler Thigpen pass incomplete short middle intended for Tony Gonzalez,0.470,-0.230
3,2:59,3,7,KAN 28,13,13,Tyler Thigpen pass incomplete deep right intended for Mark Bradley,-0.230,-1.500
3,2:54,4,7,KAN 28,13,13,Dustin Colquitt punts 36 yards,-1.500,-1.330
3,2:42,1,10,SDG 36,13,13,Philip Rivers pass complete deep right to Vincent Jackson for 18 yards (tackle by Brandon Carr),1.330,2.520
3,2:08,,,,13,13,Timeout #2 by San Diego Chargers,0.000,2.520
3,2:08,1,10,KAN 46,13,13,Philip Rivers pass incomplete short left intended for Antonio Gates is intercepted by Jon McGraw at KAN-34 and returned for 4 yards (tackle by Antonio Gates),2.520,-1.470
3,2:00,1,10,KAN 38,13,13,Dantrell Savage right tackle for -2 yards (tackle by Stephen Cooper and Jamal Williams),1.470,0.650
3,1:16,2,12,KAN 36,13,13,Tyler Thigpen pass complete short left to Mark Bradley for 10 yards (tackle by Antonio Cromartie),0.650,1.290
3,0:36,3,2,KAN 46,13,13,Tyler Thigpen pass incomplete short left intended for Tony Gonzalez,1.290,-0.320
3,0:32,4,2,KAN 46,13,13,Dustin Colquitt punts 48 yards,-0.320,0.380
3,0:23,1,10,SDG 6,13,13,LaDainian Tomlinson left guard for 5 yards (tackle by Weston Dacus and Donnie Edwards),-0.380,-0.420
Quarter,Time,Down,ToGo,Location,KAN,SDG,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,5,SDG 11,13,13,Philip Rivers pass complete short middle to Vincent Jackson for 15 yards (tackle by Bernard Pollard),-0.420,0.670
4,14:26,1,10,SDG 26,13,13,Philip Rivers pass complete short middle to Antonio Gates for 7 yards (tackle by Donnie Edwards),0.670,1.070
4,13:49,2,3,SDG 33,13,13,LaDainian Tomlinson right end for 7 yards (tackle by Bernard Pollard and Rocky Boiman),1.070,1.600
4,13:06,1,10,SDG 40,13,13,Philip Rivers pass complete short left to Darren Sproles for 5 yards (tackle by Brandon Carr),1.600,1.730
4,12:35,2,5,SDG 45,13,13,Darren Sproles right guard for 1 yard (tackle by Rocky Boiman),1.730,1.160
4,11:53,3,4,SDG 46,13,13,"Philip Rivers pass incomplete short right intended for Chris Chambers. Penalty on Maurice Leggett: Defensive Holding, 5 yards (no play)",1.160,2.320
4,11:47,1,10,KAN 49,13,13,Philip Rivers sacked by Glenn Dorsey for -1 yards,2.320,1.650
4,11:07,2,11,,13,13,Philip Rivers pass complete short left to Vincent Jackson for 23 yards (tackle by Jon McGraw),1.650,3.780
4,10:19,1,10,KAN 27,13,13,LaDainian Tomlinson left end for 2 yards (tackle by Rocky Boiman),3.780,3.500
4,9:52,2,8,KAN 25,13,13,LaDainian Tomlinson right guard for no gain (tackle by Weston Dacus),3.500,2.810
4,9:08,3,8,KAN 25,13,13,Philip Rivers pass complete short middle to Antonio Gates for 11 yards (tackle by Bernard Pollard),2.810,4.650
4,8:21,1,10,KAN 14,13,13,Philip Rivers pass complete short right to Antonio Gates for 2 yards (tackle by Jon McGraw),4.650,4.330
4,7:41,2,8,KAN 12,13,13,Philip Rivers pass complete short middle to LaDainian Tomlinson for 4 yards (tackle by Jon McGraw),4.330,4.280
4,6:59,3,4,KAN 8,13,19,"Philip Rivers pass complete short middle to Antonio Gates for 8 yards, touchdown",4.280,7.000
4,,,,KAN 2,13,20,Nate Kaeding kicks extra point good,0.000,0.000
4,,,,SDG 30,13,20,"Nate Kaeding kicks off 70 yards, touchback",0.000,0.280
4,6:53,1,10,KAN 20,13,20,Tyler Thigpen pass complete deep left to Dwayne Bowe for 31 yards (tackle by Antonio Cromartie),0.280,2.320
4,6:10,1,10,SDG 49,13,20,Tyler Thigpen pass complete short left to Dwayne Bowe for 1 yard (tackle by Antonio Cromartie),2.320,1.920
4,5:44,2,9,SDG 48,13,20,Tyler Thigpen pass complete short left to Tony Gonzalez for 6 yards (tackle by Tim Dobbins),1.920,2.020
4,5:22,3,3,SDG 42,13,20,Tyler Thigpen pass complete short right to Dantrell Savage for -2 yards (tackle by Quentin Jammer),2.020,0.330
4,4:39,4,5,SDG 44,13,20,"Dustin Colquitt punts 33 yards, fair catch by Darren Sproles",0.330,0.370
4,4:31,1,10,SDG 11,13,20,LaDainian Tomlinson left guard for 1 yard (tackle by Wallace Gilberry),-0.370,-0.710
4,3:53,2,9,SDG 12,13,20,Philip Rivers sacked by Ron Edwards for -7 yards,-0.710,-2.120
4,3:16,3,16,SDG 5,13,20,LaDainian Tomlinson right end for 1 yard (tackle by Bernard Pollard),-2.120,-2.490
4,3:10,,,,13,20,Timeout #1 by Kansas City Chiefs,0.000,-2.490
4,3:10,4,15,SDG 6,13,20,Mike Scifres punts 54 yards,-2.490,-1.600
4,3:00,1,10,KAN 40,13,20,Tyler Thigpen pass complete short left to Tony Gonzalez for 9 yards (tackle by Stephen Cooper),1.600,2.270
4,2:29,2,1,KAN 49,13,20,Tyler Thigpen pass incomplete short middle intended for Tony Gonzalez,2.270,1.550
4,2:24,,,,13,20,Timeout #2 by Kansas City Chiefs,0.000,1.550
4,2:24,3,1,KAN 49,13,20,Dantrell Savage up the middle for 8 yards (tackle by Stephen Cooper and Paul Oliver),1.550,2.720
4,2:00,1,10,SDG 43,13,20,Tyler Thigpen pass complete short left to Mark Bradley for 5 yards (tackle by Antonio Cromartie),2.720,2.850
4,1:56,2,5,SDG 38,13,20,Tyler Thigpen pass incomplete short right intended for Will Franklin,2.850,2.150
,,,,,,,"Replay Assistant challenged the pass completion ruling, and the original play was overturned.",,
4,1:51,3,5,SDG 38,13,20,Tyler Thigpen pass complete short left to Mark Bradley for 7 yards (tackle by Antonio Cromartie),2.150,3.510
4,1:47,1,10,SDG 31,13,20,Tyler Thigpen pass incomplete deep left intended for Dwayne Bowe,3.510,2.970
4,1:42,2,10,SDG 31,13,20,Tyler Thigpen pass complete short right to Dantrell Savage for 2 yards (tackle by Eric Weddle),2.970,2.540
4,1:12,3,8,SDG 29,13,20,"Tyler Thigpen pass incomplete short right intended for Tony Gonzalez. Penalty on Dwayne Bowe: Illegal Formation (Offsetting), Penalty on Shaun Phillips: Defensive Offside (Offsetting) (no play)",2.540,2.540
4,1:08,3,8,SDG 29,13,20,Tyler Thigpen pass incomplete short left intended for Mark Bradley,2.540,1.500
4,1:05,4,8,SDG 29,13,20,Tyler Thigpen pass complete short left to Mark Bradley for 11 yards (tackle by Antoine Cason),1.500,4.370
,,,,,,,"Replay Assistant challenged the pass completion ruling, and the play was upheld.",,
4,0:51,1,10,SDG 18,13,20,Tyler Thigpen pass incomplete deep right intended for Mark Bradley,4.370,3.800
4,0:46,2,10,SDG 18,13,20,"Tyler Thigpen pass incomplete deep middle intended for Tony Gonzalez (defended by Clinton Hart). Penalty on Clinton Hart: Defensive Pass Interference, 17 yards (no play)",3.800,6.970
4,0:41,1,1,SDG 1,13,20,Tyler Thigpen pass incomplete short right intended for Dwayne Bowe (defended by Quentin Jammer),6.970,5.910
4,0:36,2,1,SDG 1,13,20,Mike Cox up the middle for -2 yards (tackle by Jamal Williams and Brandon Siler),5.910,4.720
4,0:29,,,,13,20,Timeout #3 by Kansas City Chiefs,0.000,4.720
4,0:29,3,3,SDG 3,19,20,"Tyler Thigpen pass complete short left to Tony Gonzalez for 3 yards, touchdown",4.720,7.000
4,,,,,19,20,"Two Point Attempt: Tyler Thigpen pass incomplete intended for Tony Gonzalez, conversion fails",1.000,-1.000
4,,,,KAN 30,19,20,"Connor Barth kicks onside 8 yards, recovered by Brandon Manumaleuna and returned for 2 yards",0.000,3.180
4,0:23,1,10,KAN 36,19,20,Philip Rivers kneels for -1 yards,3.180,2.500
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
