0,1
Game Info,Game Info
Won Toss,Colts (deferred)
Roof,outdoors
Surface,grass
Duration,3:03
Attendance,61115
Weather,"48 degrees, relative humidity 47%, wind 12 mph"
Vegas Line,Pittsburgh Steelers -1.0
Over/Under,39.5 (over)
