Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Parris Campbell,IND,5,5,53,0,3,10,2.0,43,8.6,2.0,1,5.0,0,0.0,0,110.8
Zach Pascal,IND,6,5,76,1,3,75,15.0,1,0.2,13.3,0,,0,0.0,0,158.3
Jack Doyle,IND,4,3,22,1,1,19,6.3,3,1.0,8.8,0,,0,0.0,1,87.5
Chester Rogers,IND,5,3,22,1,2,21,7.0,1,0.3,4.0,0,,1,20.0,0,110.0
Eric Ebron,IND,2,2,16,0,1,9,4.5,7,3.5,4.5,0,,0,0.0,0,100.0
Mo Alie-Cox,IND,1,1,11,0,1,0,0.0,11,11.0,0.0,0,,0,0.0,0,112.5
Nyheim Hines,IND,3,1,21,0,1,0,0.0,21,21.0,1.3,0,,0,0.0,0,59.0
Jordan Wilkins,IND,2,1,6,0,,2,2.0,4,4.0,-2.0,1,1.0,0,0.0,0,56.2
Deon Cain,IND,2,0,0,0,,0,,0,,8.0,0,,1,50.0,0,39.6
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Jaylen Samuels,PIT,13,13,73,0,4,0,0.0,73,5.6,0.0,0,,0,0.0,0,90.1
Vance McDonald,PIT,7,5,30,1,2,8,1.6,22,4.4,2.0,0,,0,0.0,0,119.0
James Washington,PIT,4,4,69,0,4,65,16.3,4,1.0,16.3,0,,0,0.0,0,118.7
JuJu Smith-Schuster,PIT,5,3,16,0,1,5,1.7,11,3.7,12.8,0,,1,20.0,1,25.8
Diontae Johnson,PIT,2,1,3,0,,1,1.0,2,2.0,4.0,1,1.0,0,0.0,0,56.2
Roosevelt Nix,PIT,1,0,0,0,,0,,0,,7.0,0,,0,0.0,0,39.6
Nick Vannett,PIT,1,0,0,0,,0,,0,,7.0,0,,0,0.0,0,39.6
Johnny Holton,PIT,1,0,0,0,,0,,0,,24.0,0,,0,0.0,0,39.6
