#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,JAX 10,3,2:10,-9,Punt
2,1,11:38,JAX 27,8,3:58,52,Field Goal
3,1,5:26,JAX 27,9,4:32,27,Punt
4,2,14:53,JAX 43,8,4:38,57,Touchdown
5,2,8:34,JAX 28,6,3:41,27,Punt
6,2,3:16,NYG 30,4,1:26,25,Fumble
7,2,0:49,JAX 13,4,0:49,20,End of Half
8,3,14:07,NYG 47,8,4:24,41,Field Goal
9,3,6:32,JAX 36,12,5:39,59,Field Goal
10,4,15:00,JAX 45,4,2:24,55,Touchdown
11,4,9:29,JAX 36,7,3:50,34,Field Goal
12,4,4:29,JAX 7,3,1:05,3,Punt
13,4,1:43,JAX 18,3,1:43,-3,End of Game
