Unnamed: 0_level_0,Unnamed: 1_level_0,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Chad Morton,NYG,0,0,,0,0,2,16,8.0,0,0
Derrick Ward,NYG,4,79,19.8,0,0,0,0,,0,0
Brandon Jacobs,NYG,1,28,28.0,0,0,0,0,,0,0
,,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Alvin Pearman,JAX,0,0,,0,0,4,27,6.8,0,0
Maurice Jones-Drew,JAX,2,38,19.0,0,0,0,0,,0,0
Derrick Wimbush,JAX,1,27,27.0,0,0,0,0,,0,0
