Quarter,Time,Down,ToGo,Location,SFO,SEA,Detail,EPB,EPA
1,2:25,2,4,SFO 13,0,13,Shaun Draughn right tackle for 5 yards (tackle by Demarcus Dobbs),-0.340,0.040
1,1:48,1,10,SFO 18,0,13,Blaine Gabbert pass incomplete deep middle intended for Bruce Ellington (defended by Earl Thomas),0.040,-0.490
1,1:41,2,10,SFO 18,0,13,Blaine Gabbert pass complete short left to Anquan Boldin for 12 yards (tackle by DeShawn Shead),-0.490,0.940
1,1:07,1,10,SFO 30,0,13,Blaine Gabbert pass incomplete deep right intended for Garrett Celek,0.940,0.390
1,1:01,2,10,SFO 30,0,13,Blaine Gabbert pass complete short left to Quinton Patton for no gain,0.390,-0.300
1,0:24,3,10,SFO 30,0,13,Blaine Gabbert pass complete short left to Shaun Draughn for 9 yards (tackle by Cary Williams),-0.300,-0.780
Quarter,Time,Down,ToGo,Location,SFO,SEA,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,4,1,SFO 39,0,13,"Bradley Pinion punts 52 yards, returned by Tyler Lockett for no gain",-0.780,0.380
2,14:52,1,10,SEA 9,0,13,Thomas Rawls left guard for 4 yards (tackle by Mike Purcell),-0.380,-0.480
2,14:16,2,6,SEA 13,0,13,"Russell Wilson pass complete short left to Jimmy Graham for 2 yards (tackle by Kenneth Acker). Penalty on Garry Gilliam: Unnecessary Roughness, 6 yards (no play)",-0.480,-0.930
2,13:57,2,12,SEA 7,0,13,Thomas Rawls right end for 20 yards (tackle by Eric Reid),-0.930,0.740
2,13:31,1,10,SEA 27,0,13,Russell Wilson pass complete short left to Fred Jackson for 9 yards (tackle by Eric Reid and Michael Wilhoite),0.740,1.410
2,12:56,2,1,SEA 36,0,13,Thomas Rawls right tackle for 7 yards (tackle by Kenneth Acker and Eric Reid),1.410,1.800
2,12:15,1,10,SEA 43,0,13,Thomas Rawls left guard for 17 yards (tackle by Kenneth Acker),1.800,2.920
2,11:28,1,10,SFO 40,0,13,Russell Wilson pass complete short middle to Jermaine Kearse for 7 yards (tackle by Eric Reid),2.920,3.320
2,10:56,2,3,SFO 33,0,13,Fred Jackson middle for 2 yards (tackle by Arik Armstead and NaVorro Bowman),3.320,2.870
2,10:19,3,1,SFO 31,0,13,Thomas Rawls middle for 8 yards (tackle by Michael Wilhoite and NaVorro Bowman),2.870,4.040
2,9:42,1,10,SFO 23,0,13,Thomas Rawls right guard for 5 yards (tackle by Mike Purcell),4.040,4.210
2,9:05,2,5,SFO 18,0,13,Russell Wilson pass complete short right to Doug Baldwin for 7 yards (tackle by Jimmie Ward),4.210,4.840
2,8:38,1,10,SFO 11,0,13,Fred Jackson right guard for 4 yards (tackle by Aaron Lynch and Mike Purcell),4.840,4.890
2,7:59,2,6,SFO 7,0,13,Thomas Rawls middle for -4 yards (tackle by Aaron Lynch),4.890,3.130
2,7:21,3,10,SFO 11,0,19,"Russell Wilson pass complete short middle to Tyler Lockett for 11 yards, touchdown",3.130,7.000
2,7:21,,,SFO 11,0,20,Steven Hauschka kicks extra point good,0.000,0.000
2,7:21,,,SEA 35,0,20,"Steven Hauschka kicks off 66 yards, returned by Bruce Ellington for 21 yards (tackle by Cassius Marsh)",0.000,-0.280
2,7:10,1,10,SFO 20,0,20,Shaun Draughn left tackle for 4 yards (tackle by Michael Bennett and K.J. Wright),0.280,0.270
2,6:45,2,6,SFO 24,0,20,Blaine Gabbert pass complete short left to Vance McDonald for 3 yards (tackle by Mike Morgan),0.270,-0.030
2,6:09,3,3,SFO 27,0,20,Blaine Gabbert pass incomplete deep left intended for Bruce Ellington,-0.030,-1.570
2,6:02,4,3,SFO 27,0,20,"Bradley Pinion punts 48 yards, returned by Tyler Lockett for no gain. Penalty on Quinton Patton: Unnecessary Roughness, 15 yards",-1.570,-1.600
2,5:54,1,10,SEA 40,0,20,Thomas Rawls right tackle for 5 yards (tackle by Ian Williams and Arik Armstead),1.600,1.730
2,5:21,2,5,SEA 45,0,20,"Thomas Rawls right end for no gain (tackle by NaVorro Bowman). Penalty on Jimmy Graham: Offensive Holding, 10 yards (no play)",1.730,0.380
2,5:01,2,15,SEA 35,0,20,Russell Wilson for 6 yards (tackle by Corey Lemonier),0.380,0.500
2,4:35,3,9,SEA 41,0,20,Russell Wilson pass complete short right to Luke Willson for 10 yards (tackle by Jimmie Ward),0.500,2.320
,,,,,,,"SFO challenged the runner was down by contact ruling, and the play was upheld.",,
2,4:20,1,10,SFO 49,0,20,Russell Wilson pass complete short left to Cooper Helfet for 7 yards (tackle by Jaquiski Tartt and Quinton Dial),2.320,2.730
2,3:43,2,3,SFO 42,0,20,Fred Jackson right tackle for 5 yards (tackle by Tramaine Brock and Arik Armstead),2.730,3.120
2,3:07,1,10,SFO 37,0,20,"Fred Jackson right guard for 11 yards (tackle by Eric Reid and Tramaine Brock). Penalty on J.R. Sweezy: Offensive Holding, 10 yards (no play)",3.120,2.460
2,2:38,1,20,SFO 47,0,20,Russell Wilson pass complete short left to Tyler Lockett for 8 yards (tackle by Marcus Cromartie),2.460,2.300
2,2:13,2,12,SFO 39,0,20,Russell Wilson sacked by Ahmad Brooks for -4 yards,2.300,1.090
2,2:00,3,16,SFO 43,0,20,Russell Wilson left end for 5 yards (tackle by Tony Jerod-Eddie),1.090,0.720
2,1:50,4,11,SFO 38,0,20,Penalty on Jon Ryan: Delay of Game (Declined),0.720,0.720
2,1:50,4,11,SFO 38,0,20,Jon Ryan punts 30 yards,0.720,0.380
2,1:40,1,10,SFO 8,0,20,Blaine Gabbert pass complete short right to Shaun Draughn for 19 yards (tackle by Demarcus Dobbs),-0.380,0.740
2,1:33,1,10,SFO 27,0,20,Blaine Gabbert pass complete short right to Shaun Draughn for -1 yards (tackle by Kam Chancellor),0.740,0.060
2,1:10,2,11,SFO 26,0,20,Shaun Draughn middle for 4 yards (tackle by Bobby Wagner and Jordan Hill),0.060,0.060
2,1:03,2,11,SFO 26,0,20,Timeout #1 by Seattle Seahawks,0.060,-0.100
2,1:03,3,7,SFO 30,0,20,Blaine Gabbert pass complete short left to Quinton Patton for 15 yards (tackle by Cary Williams),-0.100,1.930
2,0:56,1,10,SFO 45,0,20,Blaine Gabbert pass complete short left to Shaun Draughn for 9 yards (tackle by Bobby Wagner and K.J. Wright),1.930,1.930
2,0:48,1,10,SFO 45,0,20,Timeout #2 by San Francisco 49ers,1.930,2.600
2,0:48,2,1,SEA 46,0,20,Blaine Gabbert pass incomplete short left intended for Shaun Draughn (defended by Bobby Wagner),2.600,1.880
2,0:42,3,1,SEA 46,0,20,Blaine Gabbert pass complete short middle to Anquan Boldin for 17 yards (tackle by K.J. Wright and Earl Thomas),1.880,3.640
2,0:20,1,10,SEA 29,0,20,Blaine Gabbert for 10 yards (tackle by Kam Chancellor),3.640,4.310
2,0:13,1,10,SEA 19,6,20,"Blaine Gabbert pass complete short middle to Vance McDonald for 19 yards, touchdown",4.310,7.000
2,0:13,,,SEA 19,7,20,Phil Dawson kicks extra point good,0.000,0.000
2,0:13,,,SFO 35,7,20,"Bradley Pinion kicks off 65 yards, touchback",0.000,-0.280
2,0:09,1,10,SEA 20,7,20,Russell Wilson kneels for -1 yards,0.280,-0.460
Quarter,Time,Down,ToGo,Location,SFO,SEA,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,SFO 35,7,20,"Bradley Pinion kicks off 65 yards, touchback",0.000,0.280
3,15:00,1,10,SEA 20,7,20,Russell Wilson sacked by Aaron Lynch and Quinton Dial for -3 yards. Penalty on Justin Britt: Offensive Holding (Declined),0.280,-0.790
3,14:37,2,13,SEA 17,7,20,Thomas Rawls left tackle for 2 yards (tackle by Jaquiski Tartt and Quinton Dial),-0.790,-1.140
3,13:57,3,11,SEA 19,7,20,Russell Wilson pass complete short right to Jermaine Kearse for 9 yards (tackle by Dontae Johnson),-1.140,-1.500
3,13:22,4,2,SEA 28,7,20,"Jon Ryan punts 43 yards, returned by Bruce Ellington for 6 yards (tackle by Kevin Pierre-Louis)",-1.500,-1.270
3,13:11,1,10,SFO 35,7,20,Shaun Draughn left tackle for 4 yards (tackle by Bobby Wagner),1.270,1.260
3,12:40,2,6,SFO 39,7,20,Blaine Gabbert pass complete deep left to Garrett Celek for 33 yards (tackle by Cary Williams and Kam Chancellor),1.260,3.710
3,12:03,1,10,SEA 28,7,20,Blaine Gabbert for 3 yards (tackle by Bobby Wagner),3.710,3.570
3,11:33,2,7,SEA 25,7,20,Shaun Draughn left end for 9 yards (tackle by Richard Sherman and Mike Morgan),3.570,4.510
3,10:52,1,10,SEA 16,7,20,Blaine Gabbert pass complete short right to Shaun Draughn for no gain,4.510,3.900
3,10:16,2,10,SEA 16,7,20,Blaine Gabbert pass incomplete short middle intended for Torrey Smith,3.900,3.080
3,10:12,3,10,SEA 16,7,20,Blaine Gabbert pass complete short right to Vance McDonald for 7 yards (tackle by Cary Williams),3.080,2.930
3,9:47,4,3,SEA 9,10,20,Phil Dawson 27 yard field goal good,2.930,3.000
3,9:47,,,SFO 35,10,20,"Bradley Pinion kicks off 65 yards, touchback",0.000,-0.280
3,9:44,1,10,SEA 20,10,20,Thomas Rawls middle for 5 yards (tackle by Jaquiski Tartt),0.280,0.410
3,9:10,2,5,SEA 25,10,20,Russell Wilson pass complete short right to Doug Baldwin for 8 yards (tackle by NaVorro Bowman),0.410,1.140
3,8:42,1,10,SEA 33,10,20,Thomas Rawls right tackle for 30 yards (tackle by Eric Reid),1.140,3.120
3,8:10,1,10,SFO 37,10,20,Russell Wilson pass incomplete,3.120,2.570
3,8:02,2,10,SFO 37,10,20,Russell Wilson pass complete short middle to Jermaine Kearse for 18 yards (tackle by Tramaine Brock and Eric Reid),2.570,4.310
3,7:22,1,10,SFO 19,10,20,Thomas Rawls left guard for 3 yards (tackle by Arik Armstead),4.310,4.180
3,6:44,2,7,SFO 16,10,20,Thomas Rawls right end for 4 yards (tackle by Arik Armstead),4.180,4.190
3,6:19,3,3,SFO 12,10,20,"Penalty on Russell Okung: False Start, 5 yards (no play)",4.190,3.260
3,5:44,3,8,SFO 17,10,20,Russell Wilson pass complete short left to Fred Jackson for 2 yards (tackle by Jaquiski Tartt),3.260,2.470
3,5:04,4,6,SFO 15,10,23,Steven Hauschka 33 yard field goal good,2.470,3.000
3,5:04,,,SEA 35,10,23,"Steven Hauschka kicks off 69 yards, returned by Bruce Ellington for 33 yards (tackle by DeShawn Shead). Bruce Ellington fumbles, ball out of bounds at SFO-32",0.000,-0.870
3,4:54,1,10,SFO 29,10,23,Shaun Draughn left tackle for 4 yards (tackle by Bobby Wagner and Kam Chancellor),0.870,0.870
3,4:14,2,6,SFO 33,10,23,"Blaine Gabbert right guard for 15 yards (tackle by Earl Thomas). Penalty on Andrew Tiller: Offensive Holding, 10 yards (no play)",0.870,-0.480
3,3:48,2,16,SFO 23,10,23,Blaine Gabbert pass complete short right to Anquan Boldin for 25 yards (tackle by Earl Thomas and Cary Williams),-0.480,2.130
3,3:13,1,10,SFO 48,10,23,Shaun Draughn left tackle for -2 yards (tackle by Jordan Hill and Cliff Avril),2.130,1.310
3,2:38,2,12,SFO 46,10,23,Blaine Gabbert pass complete deep left to Vance McDonald for 36 yards (tackle by Earl Thomas),1.310,4.370
3,2:06,1,10,SEA 18,10,23,Blaine Gabbert pass incomplete short right intended for Quinton Patton,4.370,3.800
3,2:02,2,10,SEA 18,10,23,Blaine Gabbert pass complete short right to Anquan Boldin for 11 yards (tackle by DeShawn Shead),3.800,5.600
3,1:40,1,7,SEA 7,10,23,Shaun Draughn right tackle for 2 yards (tackle by Bobby Wagner and Demarcus Dobbs),5.600,5.150
3,0:58,2,5,SEA 5,10,23,"Penalty on Erik Pears: False Start, 5 yards (no play)",5.150,4.190
3,0:37,2,10,SEA 10,10,23,Blaine Gabbert pass incomplete short right intended for Shaun Draughn (defended by K.J. Wright),4.190,3.130
3,0:33,3,10,SEA 10,10,23,Blaine Gabbert pass complete short right to Shaun Draughn for 3 yards (tackle by Richard Sherman),3.130,2.970
3,0:10,4,7,SEA 7,13,23,Phil Dawson 25 yard field goal good,2.970,3.000
3,0:10,,,SFO 35,13,23,"Bradley Pinion kicks off 65 yards, touchback",0.000,-0.280
3,0:07,1,10,SEA 20,13,23,Thomas Rawls left tackle for 3 yards (tackle by Michael Wilhoite and Quinton Dial),0.280,0.140
Quarter,Time,Down,ToGo,Location,SFO,SEA,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,7,SEA 23,13,23,"Penalty on Patrick Lewis: False Start, 5 yards (no play)",0.140,-0.630
4,15:00,2,12,SEA 18,13,23,Russell Wilson pass complete short right to Luke Willson for 5 yards (tackle by NaVorro Bowman),-0.630,-0.560
4,14:25,3,7,SEA 23,13,23,Russell Wilson pass complete short middle to Jimmy Graham for 20 yards (tackle by NaVorro Bowman and Eric Reid),-0.560,1.800
4,13:55,1,10,SEA 43,13,23,Russell Wilson pass incomplete,1.800,1.250
4,13:49,2,10,SEA 43,13,23,Russell Wilson pass complete short left to Doug Baldwin for 21 yards (tackle by Jimmie Ward),1.250,3.180
4,13:08,1,10,SFO 36,13,23,Tyler Lockett right end for 5 yards (tackle by Tramaine Brock),3.180,3.310
4,12:41,2,5,SFO 31,13,29,"Russell Wilson pass complete short left to Thomas Rawls for 31 yards, touchdown",3.310,7.000
4,12:41,,,SFO 31,13,29,"Steven Hauschka kicks extra point no good, blocked by Ian Williams",0.000,-1.000
4,12:41,,,SEA 35,13,29,"Steven Hauschka kicks off 65 yards, touchback",0.000,-0.280
4,12:32,1,10,SFO 20,13,29,Blaine Gabbert pass complete deep right to Anquan Boldin for 28 yards (tackle by DeShawn Shead),0.280,2.130
4,11:55,1,10,SFO 48,13,29,Blaine Gabbert pass complete short left to Shaun Draughn for no gain,2.130,1.580
4,11:22,2,10,SFO 48,13,29,Shaun Draughn right end for -2 yards (tackle by Demarcus Dobbs),1.580,0.630
4,10:46,3,12,SFO 46,13,29,Blaine Gabbert pass incomplete short middle intended for Shaun Draughn,0.630,-0.320
4,10:42,4,12,SFO 46,13,29,"Bradley Pinion punts 40 yards, fair catch by Tyler Lockett",-0.320,0.280
4,10:36,1,10,SEA 14,13,29,Thomas Rawls left tackle for 18 yards (tackle by Jaquiski Tartt and Marcus Cromartie),-0.280,1.070
4,9:56,1,10,SEA 32,13,29,Russell Wilson pass complete short left to Thomas Rawls for 3 yards (tackle by Jaquiski Tartt and Marcus Cromartie),1.070,0.930
4,9:21,2,7,SEA 35,13,29,Russell Wilson pass complete short right to Tyler Lockett for 5 yards (tackle by Tramaine Brock and Michael Wilhoite),0.930,0.890
4,8:59,3,2,SEA 40,13,29,Russell Wilson pass complete short left to Jimmy Graham for 10 yards (tackle by Eric Reid). Penalty on Jimmie Ward: Defensive Holding (Declined),0.890,2.260
4,8:33,1,10,,13,29,Russell Wilson pass incomplete short right intended for Jermaine Kearse,2.260,1.710
4,8:27,2,10,,13,29,Fred Jackson middle for no gain (tackle by NaVorro Bowman),1.710,1.030
4,7:47,3,10,,13,29,Russell Wilson pass incomplete deep left intended for Tyler Lockett,1.030,-0.060
4,7:41,4,10,,13,29,"Penalty on Mike Morgan: False Start, 5 yards (no play)",-0.060,-0.390
4,7:41,4,15,SEA 45,13,29,"Jon Ryan punts 43 yards, fair catch by Bruce Ellington",-0.390,0.350
4,7:34,1,10,SFO 12,13,29,Blaine Gabbert pass complete short left to Torrey Smith for 16 yards (tackle by Richard Sherman),-0.350,0.810
4,6:59,1,10,SFO 28,13,29,Blaine Gabbert pass incomplete short middle intended for Anquan Boldin,0.810,0.260
4,6:55,2,10,SFO 28,13,29,Blaine Gabbert for 7 yards (tackle by Marcus Burley),0.260,0.500
4,6:27,3,3,SFO 35,13,29,Blaine Gabbert sacked by Cliff Avril for -10 yards,0.500,-1.700
4,5:45,4,13,SFO 25,13,29,Bradley Pinion punts 42 yards,-1.700,-1.140
4,5:34,1,10,SEA 33,13,29,Thomas Rawls right tackle for 11 yards (tackle by Tramaine Brock),1.140,1.860
4,4:53,1,10,SEA 44,13,29,Russell Wilson pass complete short left to Doug Baldwin for 6 yards (tackle by Quinton Dial),1.860,2.130
4,4:23,2,4,,13,29,Thomas Rawls left tackle for 3 yards (tackle by Mike Purcell and NaVorro Bowman),2.130,1.820
4,3:40,3,1,SFO 47,13,29,Thomas Rawls middle for no gain (tackle by NaVorro Bowman),1.820,1.820
4,3:34,3,1,SFO 47,13,29,Timeout #1 by San Francisco 49ers,1.820,0.130
4,3:34,4,1,SFO 47,13,29,"Jon Ryan punts 38 yards, fair catch by Bruce Ellington",0.130,0.380
4,3:27,1,10,SFO 9,13,29,Blaine Gabbert pass incomplete,-0.380,-0.780
4,3:20,2,10,SFO 9,13,29,Blaine Gabbert for 2 yards (tackle by Cassius Marsh),-0.780,-1.190
4,3:14,3,8,SFO 11,13,29,Blaine Gabbert pass incomplete short left intended for Anquan Boldin (defended by Marcus Burley),-1.190,-2.490
4,3:09,4,8,SFO 11,13,29,"Bradley Pinion punts 42 yards, returned by Tyler Lockett for -3 yards (tackle by Quinton Patton)",-2.490,-1.860
4,3:00,1,10,SEA 44,13,29,Thomas Rawls left guard for 22 yards (tackle by Jimmie Ward),1.860,3.310
4,2:17,1,10,SFO 34,13,29,Thomas Rawls left guard for no gain (tackle by Ian Williams),3.310,3.310
4,2:12,1,10,SFO 34,13,29,Timeout #2 by San Francisco 49ers,3.310,2.770
4,2:12,2,10,SFO 34,13,29,Thomas Rawls left tackle for 2 yards (tackle by Ahmad Brooks and Ian Williams),2.770,2.770
4,2:06,2,10,SFO 34,13,29,Timeout #3 by San Francisco 49ers,2.770,2.350
4,2:06,3,8,SFO 32,13,29,Thomas Rawls left tackle for 10 yards (tackle by Jaquiski Tartt),2.350,4.110
4,2:00,1,10,SFO 22,13,29,Russell Wilson kneels for -1 yards,4.110,3.430
4,1:19,2,11,SFO 23,13,29,Russell Wilson kneels for -1 yards,3.430,2.610
4,0:38,3,12,SFO 24,13,29,Russell Wilson kneels for -1 yards,2.610,1.800
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
