#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,MIN 8,8,4:37,92,Touchdown
2,1,5:55,MIN 3,10,5:03,52,Punt
3,2,14:25,MIN 37,7,3:27,63,Touchdown
4,2,9:26,MIN 18,10,5:44,82,Touchdown
5,2,2:53,MIN 31,8,2:53,41,Field Goal
6,3,13:51,MIN 40,6,2:07,60,Touchdown
7,3,5:16,MIN 28,2,0:54,0,Interception
8,3,2:43,MIN 49,3,1:27,-4,Punt
9,4,13:33,MIN 19,3,2:21,1,Punt
10,4,10:05,KAN 45,5,3:05,45,Touchdown
11,4,6:46,KAN 17,3,0:46,17,Touchdown
12,4,4:28,MIN 21,3,1:09,2,Punt
13,4,2:28,MIN 16,4,2:28,8,End of Game
