Quarter,Time,Down,ToGo,Location,NWE,MIA,Detail,EPB,EPA
2,1:02,1,10,MIA 45,14,10,A.J. Feeley pass incomplete intended for Chris Chambers,1.930,1.380
2,0:55,2,10,MIA 45,14,10,A.J. Feeley pass incomplete intended for Chris Chambers,1.380,0.700
2,0:48,3,10,MIA 45,14,10,A.J. Feeley pass complete to Sammy Morris for 4 yards (tackle by Roman Phifer),0.700,-0.130
2,0:41,,,,14,10,Timeout #1 by New England Patriots,0.000,-0.130
2,0:41,4,6,MIA 49,14,10,Matt Turk punts 47 yards,-0.130,0.380
2,0:31,1,10,NWE 4,14,10,Tom Brady kneels for -1 yards,-0.380,-0.850
Quarter,Time,Down,ToGo,Location,NWE,MIA,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,NWE 30,14,10,"Adam Vinatieri kicks off 56 yards, returned by Wes Welker for 24 yards (tackle by Rodney Harrison)",0.000,1.470
3,14:55,1,10,MIA 38,14,10,"A.J. Feeley pass complete to Randy McMichael for 7 yards (tackle by Willie McGinest). Penalty on Rodney Harrison: Unnecessary Roughness, 15 yards",1.470,2.920
3,14:30,1,10,NWE 40,14,10,"Chris Chambers for no gain. Chris Chambers fumbles, recovered by Vince Wilfork at NWE-45 (tackle by Travis Minor)",2.920,-1.930
3,14:21,1,10,NWE 45,14,10,Corey Dillon left guard for 3 yards (tackle by Jason Taylor and Derrick Pope),1.930,1.790
3,13:34,2,7,NWE 48,14,10,Tom Brady pass complete to Corey Dillon for -1 yards (tackle by Morlon Greenwood),1.790,0.960
3,13:05,3,8,NWE 47,14,10,Tom Brady pass complete to David Patten for 20 yards (tackle by Reggie Howard),0.960,3.380
3,12:12,1,10,MIA 33,14,10,Tom Brady pass complete to David Patten for 6 yards (tackle by Brendon Ayanbadejo),3.380,3.650
3,11:51,2,4,MIA 27,14,10,Kevin Faulk up the middle for 7 yards (tackle by Sammy Knight and Jay Williams),3.650,4.240
3,11:12,1,10,MIA 20,14,10,"Tom Brady pass incomplete intended for Daniel Graham is intercepted by Sammy Knight at MIA-10 and returned for 32 yards (tackle by Kevin Faulk). Sammy Knight fumbles (forced by Kevin Faulk), ball out of bounds at MIA-42. Penalty on Matt Light: Unnecessary Roughness, 15 yards",4.240,-2.720
3,11:00,1,10,NWE 43,14,10,Travis Minor right guard for 8 yards (tackle by Tedy Bruschi and Richard Seymour),2.720,3.260
3,10:28,2,2,NWE 35,14,10,Travis Minor right tackle for 6 yards (tackle by Ted Johnson),3.260,3.640
3,9:56,1,10,NWE 29,14,10,Travis Minor left guard for 5 yards (tackle by Mike Vrabel),3.640,3.780
3,9:20,2,5,NWE 24,14,10,A.J. Feeley pass incomplete intended for Chris Chambers (defended by Willie McGinest),3.780,3.070
3,9:14,3,5,NWE 24,14,10,A.J. Feeley pass complete to Chris Chambers for 9 yards (tackle by Asante Samuel),3.070,4.580
3,8:38,1,10,NWE 15,14,10,"A.J. Feeley sacked by Willie McGinest for -3 yards. Penalty on Willie McGinest: Face Mask (5 Yards), 5 yards",4.580,4.990
3,8:17,1,8,NWE 13,14,10,Travis Minor left end for 2 yards (tackle by Mike Vrabel),4.990,4.640
3,7:41,2,6,NWE 11,14,10,A.J. Feeley pass incomplete intended for Randy McMichael,4.640,3.780
3,7:34,3,6,NWE 11,14,10,A.J. Feeley pass complete to Derrius Thompson for 10 yards (tackle by Asante Samuel),3.780,6.970
3,6:55,1,1,NWE 1,14,16,"Travis Minor up the middle for 1 yard, touchdown",6.970,7.000
3,,,,NWE 2,14,17,Olindo Mare kicks extra point good,0.000,0.000
3,,,,MIA 30,14,17,"Olindo Mare kicks off 63 yards, returned by Patrick Pass for 22 yards (tackle by Renaud Williams)",0.000,0.870
3,6:43,1,10,NWE 29,14,17,Corey Dillon right guard for 2 yards (tackle by Brendon Ayanbadejo and Bryan Robinson),0.870,0.600
3,6:03,2,8,NWE 31,14,17,Tom Brady pass complete to Deion Branch for 10 yards (tackle by Sam Madison),0.600,1.660
3,5:36,1,10,NWE 41,14,17,Corey Dillon up the middle for 4 yards (tackle by Arturo Freeman),1.660,1.660
3,4:59,2,6,NWE 45,14,17,Corey Dillon right end for 5 yards (tackle by Patrick Surtain and Derrick Pope),1.660,1.620
3,4:16,3,1,MIA 50,14,17,"Tom Brady pass complete to Daniel Graham for 10 yards (tackle by Morlon Greenwood). Penalty on Morlon Greenwood: Face Mask (15 Yards), 15 yards",1.620,3.910
3,3:50,1,10,MIA 25,14,17,Corey Dillon left end for 20 yards (tackle by Arturo Freeman),3.910,6.060
3,3:26,1,5,MIA 5,14,17,"Patrick Pass up the middle for 1 yard (tackle by Jeff Zgonina and Jason Taylor). Penalty on Sam Madison: Unnecessary Roughness, 2 yards",6.060,6.740
3,3:03,1,2,MIA 2,14,17,Tom Brady pass incomplete intended for Mike Vrabel (defended by Corey Jenkins),6.740,5.720
3,2:56,2,2,MIA 2,14,17,Corey Dillon left guard for no gain (tackle by Bryan Robinson),5.720,4.950
3,2:15,3,2,MIA 2,20,17,"Tom Brady pass complete to Corey Dillon for 2 yards, touchdown",4.950,7.000
3,,,,MIA 2,21,17,Adam Vinatieri kicks extra point good,0.000,0.000
3,,,,NWE 30,21,17,"Adam Vinatieri kicks off 65 yards, returned by Wes Welker for 31 yards (tackle by Don Davis)",,
3,2:01,1,10,MIA 36,21,17,A.J. Feeley pass incomplete intended for Chris Chambers,1.330,0.790
3,1:54,2,10,MIA 36,21,17,A.J. Feeley pass incomplete intended for Marty Booker (defended by Eugene Wilson),0.790,0.100
3,1:47,3,10,MIA 36,21,17,A.J. Feeley pass complete to Sammy Morris for 3 yards (tackle by Roman Phifer),0.100,-0.780
3,1:06,4,7,MIA 39,21,17,"Matt Turk punts 52 yards, fair catch by Kevin Faulk",-0.780,0.380
3,0:57,1,10,NWE 9,21,17,Tom Brady pass complete to Deion Branch for 23 yards (tackle by Sammy Knight),-0.380,1.070
3,0:19,1,10,NWE 32,21,17,"Tom Brady pass incomplete intended for David Patten (defended by Sammy Knight). Penalty on Sam Madison: Illegal Contact, 5 yards (no play)",1.070,1.400
3,0:10,1,10,NWE 37,21,17,Patrick Pass up the middle for 3 yards (tackle by Bryan Robinson and Morlon Greenwood),1.400,1.260
Quarter,Time,Down,ToGo,Location,NWE,MIA,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,7,NWE 40,21,17,Tom Brady pass complete to Patrick Pass for 6 yards (tackle by Morlon Greenwood),1.260,1.360
4,14:22,3,1,NWE 46,21,17,Corey Dillon right end for no gain (tackle by Jay Williams and Brendon Ayanbadejo),1.360,-0.320
4,13:36,4,1,NWE 46,21,17,"Josh Miller punts 35 yards, fair catch by Wes Welker",-0.320,-0.150
4,13:27,1,10,MIA 19,21,17,Sammy Morris right tackle for no gain (tackle by Asante Samuel and Willie McGinest),0.150,-0.390
4,12:48,2,10,MIA 19,21,17,A.J. Feeley pass complete to Donald Lee for 9 yards (tackle by Ted Johnson),-0.390,0.100
4,12:09,3,1,MIA 28,21,17,Sammy Morris up the middle for 3 yards (tackle by Tedy Bruschi),0.100,1.000
4,11:37,1,10,MIA 31,21,17,Sammy Morris up the middle for 4 yards (tackle by Vince Wilfork and Richard Seymour),1.000,1.000
4,10:54,2,6,MIA 35,21,17,A.J. Feeley sacked by Richard Seymour for 0 yards,1.000,0.300
4,10:20,3,6,MIA 35,21,17,"A.J. Feeley pass complete to Chris Chambers for 8 yards. Penalty on Jeno James: Offensive Holding, 10 yards (no play)",0.300,-1.020
4,9:52,3,16,MIA 25,21,17,A.J. Feeley pass complete to Sammy Morris for 4 yards (tackle by Troy Brown),-1.020,-1.440
4,9:10,4,12,MIA 29,21,17,"Matt Turk punts 48 yards, returned by Kevin Faulk for 12 yards (tackle by Randy McMichael)",-1.440,-1.270
4,8:56,1,10,NWE 35,21,17,Corey Dillon left tackle for no gain (tackle by Jeff Zgonina and Jason Taylor),1.270,0.720
4,8:25,2,10,NWE 35,21,17,Corey Dillon left guard for 7 yards (tackle by Derrick Pope),0.720,0.960
4,7:42,3,3,NWE 42,21,17,Tom Brady pass complete to Deion Branch for 11 yards (tackle by Derrick Pope),0.960,2.460
4,6:56,1,10,MIA 47,21,17,Kevin Faulk left guard for 2 yards (tackle by Jeff Zgonina and Derrick Pope),2.460,2.180
4,6:12,2,8,MIA 45,21,17,Kevin Faulk for 16 yards (tackle by Derrick Pope),2.180,3.640
4,5:27,1,10,MIA 29,21,17,Kevin Faulk left tackle for 7 yards (tackle by Arturo Freeman),3.640,4.050
4,4:52,2,3,MIA 22,21,17,Corey Dillon up the middle for 20 yards (tackle by Jeff Zgonina),4.050,6.740
4,4:06,1,2,MIA 2,27,17,"Tom Brady pass complete to Daniel Graham for 2 yards, touchdown",6.740,7.000
4,,,,MIA 2,28,17,Adam Vinatieri kicks extra point good,0.000,0.000
4,,,,NWE 30,28,17,"Adam Vinatieri kicks off 69 yards, returned by Wes Welker for 31 yards (tackle by Don Davis)",0.000,1.070
4,3:52,1,10,MIA 32,28,17,A.J. Feeley pass complete to Sammy Morris for 15 yards (tackle by Troy Brown),1.070,2.060
4,3:28,1,10,MIA 47,28,17,A.J. Feeley pass incomplete intended for Derrius Thompson,2.060,1.520
4,3:22,2,10,MIA 47,28,17,A.J. Feeley pass complete to Randy McMichael for 11 yards,1.520,2.790
4,3:17,1,10,NWE 42,28,17,A.J. Feeley pass complete to Chris Chambers for 4 yards (tackle by Asante Samuel),2.790,2.780
4,3:11,2,6,NWE 38,28,17,Sammy Morris left guard for 12 yards (tackle by Troy Brown),2.780,3.840
4,2:48,1,10,NWE 26,28,17,A.J. Feeley pass complete to Sammy Morris for 7 yards (tackle by Asante Samuel),3.840,4.270
4,2:21,2,3,NWE 19,28,17,"A.J. Feeley pass incomplete intended for Chris Chambers. Penalty on Rodney Harrison: Defensive Pass Interference, 18 yards (no play)",4.270,6.970
4,2:13,1,1,NWE 1,28,23,"Sammy Morris up the middle for 1 yard, touchdown",6.970,7.000
4,,,,,28,23,"Two Point Attempt: A.J. Feeley pass incomplete intended for Marty Booker, conversion fails",1.000,-1.000
4,,,,MIA 30,28,23,"Olindo Mare kicks off 66 yards, returned by David Patten for 16 yards (tackle by Jimmy Wyrick)",,
4,2:03,1,10,NWE 20,28,23,Tom Brady pass incomplete intended for Deion Branch (defended by David Bowens),0.280,-0.270
4,1:58,2,10,NWE 20,28,23,Corey Dillon up the middle for 1 yard (tackle by Morlon Greenwood),-0.270,-0.820
4,1:52,,,,28,23,Timeout #1 by Miami Dolphins,0.000,-0.820
4,1:52,3,9,NWE 21,28,23,Tom Brady pass incomplete intended for Daniel Graham is intercepted by Brendon Ayanbadejo at NWE-23 and returned for 2 yards (tackle by Daniel Graham),-0.820,-4.170
4,1:45,1,10,NWE 21,28,23,"Penalty on Sammy Morris: False Start, 5 yards (no play)",4.170,3.840
4,1:45,1,15,NWE 26,28,23,A.J. Feeley pass incomplete intended for Randy McMichael (defended by Rodney Harrison),3.840,2.950
4,1:40,2,15,NWE 26,28,23,A.J. Feeley pass complete to Marty Booker for 5 yards (tackle by Asante Samuel),2.950,2.940
4,1:35,3,10,NWE 21,28,23,A.J. Feeley pass incomplete intended for Derrius Thompson,2.940,2.060
4,1:29,,,,28,23,Timeout #2 by Miami Dolphins,0.000,0.000
4,1:29,,,,28,23,Timeout #1 by New England Patriots,0.000,2.060
4,1:29,4,10,NWE 21,28,29,"A.J. Feeley pass complete to Derrius Thompson for 21 yards, touchdown",2.060,7.000
4,1:23,,,,28,29,Timeout #3 by Miami Dolphins,0.000,0.000
4,,,,,28,29,"Penalty on Marty Booker: False Start, 5 yards (no play)",0.000,1.000
4,,,,,28,29,"Two Point Attempt: A.J. Feeley pass incomplete intended for Chris Chambers, conversion fails",1.000,-1.000
4,,,,MIA 30,28,29,"Olindo Mare kicks off 70 yards, returned by Kevin Faulk for 24 yards (tackle by Renaud Williams)",0.000,0.540
4,1:17,1,10,NWE 24,28,29,Tom Brady sacked by David Bowens for -9 yards,0.540,-1.350
4,1:09,,,,28,29,Timeout #2 by New England Patriots,0.000,-1.350
4,1:09,2,19,NWE 15,28,29,Tom Brady pass incomplete intended for David Givens is intercepted by Arturo Freeman at NWE-37 and returned for 14 yards (tackle by Steve Neal),-1.350,-4.040
4,0:58,1,10,NWE 23,28,29,A.J. Feeley kneels for -1 yards,4.040,3.360
4,0:26,2,11,NWE 24,28,29,A.J. Feeley kneels for -1 yards,3.360,2.540
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
