Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Jarvis Landry,CLE,6,4,75,0,4,64,16.0,11,2.8,11.5,0,,1,16.7,0,109.7
Odell Beckham Jr.,CLE,6,2,27,0,1,18,9.0,9,4.5,12.3,0,,1,16.7,0,48.6
Nick Chubb,CLE,1,1,12,0,1,-3,-3.0,15,15.0,-3.0,0,,0,0.0,0,116.7
Demetrius Harris,CLE,2,1,0,0,,-5,-5.0,5,5.0,3.5,0,,0,0.0,0,56.2
D'Ernest Johnson,CLE,1,1,6,0,,-3,-3.0,9,9.0,-3.0,0,,0,0.0,0,91.7
Antonio Callaway,CLE,3,0,0,0,,0,,0,,15.0,0,,1,33.3,2,0.0
Damion Ratley,CLE,2,0,0,0,,0,,0,,14.0,0,,0,0.0,0,39.6
Ricky Seals-Jones,CLE,1,0,0,0,,0,,0,,30.0,0,,0,0.0,0,39.6
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
George Kittle,SFO,8,6,70,1,4,40,6.7,30,5.0,8.0,1,6.0,0,0.0,0,140.6
Matt Breida,SFO,3,3,15,1,1,9,3.0,6,2.0,3.0,0,,0,0.0,0,127.1
Marquise Goodwin,SFO,4,3,41,0,2,37,12.3,4,1.3,10.5,0,,0,0.0,0,107.3
Kendrick Bourne,SFO,2,2,24,0,2,21,10.5,3,1.5,10.5,0,,0,0.0,0,116.7
Ross Dwelley,SFO,2,2,-3,0,,-4,-2.0,1,0.5,-2.0,0,,0,0.0,0,79.2
Kyle Juszczyk,SFO,3,2,20,0,1,1,0.5,19,9.5,5.3,0,,0,0.0,0,85.4
Dante Pettis,SFO,3,1,11,0,1,11,11.0,0,0.0,6.3,0,,1,33.3,0,45.1
Deebo Samuel,SFO,3,1,3,0,,-5,-5.0,8,8.0,4.7,0,,0,0.0,0,42.4
