Unnamed: 0_level_0,Unnamed: 1_level_0,Offense,Offense,Offense,Offense,Defense,Defense,Defense,Defense,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams
Tm,Total,Tot,Pass,Rush,TOvr,Tot,Pass,Rush,TOvr,Tot,KO,KR,P,PR,FG/XP
Colts,18.0,5.63,7.79,-1.39,-4.01,9.97,8.74,1.23,8.98,4.52,-4.2,4.74,0.81,0.25,2.92
Vikings,-18.0,-9.97,-8.74,-1.23,-8.98,-5.63,-7.79,1.39,4.01,-4.52,-4.74,4.2,-0.25,-0.81,-2.92
