Quarter,Time,Down,ToGo,Location,MIA,NYJ,Detail,EPB,EPA
1,,,,NYJ 2,10,0,Dan Carpenter kicks extra point good,0.000,0.000
1,,,,MIA 30,10,0,"Dan Carpenter kicks off 72 yards, returned by Brad Smith for 26 yards (tackle by Reshad Jones)",0.000,0.540
1,2:42,1,10,NYJ 24,10,0,LaDainian Tomlinson right guard for 3 yards (tackle by Randy Starks),0.540,0.400
1,2:02,2,7,NYJ 27,10,0,Mark Sanchez pass complete short right to LaDainian Tomlinson for -1 yards (tackle by Paul Soliai),0.400,-0.430
1,1:22,3,8,NYJ 26,10,0,"Penalty on Wayne Hunter: False Start, 5 yards (no play)",-0.430,-1.090
1,1:02,3,13,NYJ 21,10,0,Mark Sanchez pass complete short left to Jerricho Cotchery for 15 yards (tackle by Yeremiah Bell),-1.090,1.330
1,0:22,1,10,NYJ 36,10,0,LaDainian Tomlinson right guard for 1 yard (tackle by Kendall Langford),1.330,0.930
Quarter,Time,Down,ToGo,Location,MIA,NYJ,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,2,9,NYJ 37,10,0,Mark Sanchez pass complete short middle to Braylon Edwards for 17 yards (tackle by Chris Clemons),0.930,2.520
2,14:22,1,10,MIA 46,10,0,LaDainian Tomlinson left tackle for 3 yards (tackle by Koa Misi and Channing Crowder),2.520,2.380
2,13:50,2,7,MIA 43,10,0,LaDainian Tomlinson left guard for no gain (tackle by Karlos Dansby),2.380,1.680
2,13:12,3,7,MIA 43,10,0,Mark Sanchez pass incomplete short middle intended for Dustin Keller,1.680,0.400
2,13:08,4,7,MIA 43,10,0,"Steve Weatherford punts 36 yards. Penalty on Vontae Davis: Offensive Holding, 3 yards",0.400,0.380
2,12:59,1,10,MIA 4,10,0,Ricky Williams left guard for 3 yards (tackle by Eric Smith),-0.380,-0.560
2,12:26,2,7,MIA 7,10,0,Ricky Williams left guard for 2 yards (tackle by Calvin Pace and Bryan Thomas),-0.560,-0.840
2,11:41,3,5,MIA 9,10,0,Chad Henne pass incomplete short left intended for Davone Bess,-0.840,-2.490
2,11:37,4,5,MIA 9,10,0,"Brandon Fields punts 61 yards, returned by Santonio Holmes for 14 yards (tackle by Jonathon Amaya)",-2.490,-1.860
2,11:25,1,10,NYJ 44,10,0,Shonn Greene right guard for 4 yards (tackle by Channing Crowder),1.860,1.860
2,10:53,2,6,NYJ 48,10,0,Mark Sanchez pass complete short right to LaDainian Tomlinson for 6 yards (tackle by Koa Misi),1.860,2.520
2,10:27,1,10,MIA 46,10,0,Brad Smith left tackle for 3 yards (tackle by Karlos Dansby),2.520,2.380
2,9:48,2,7,MIA 43,10,0,"Mark Sanchez sacked for 0 yards. Mark Sanchez fumbles, recovered by D'Brickashaw Ferguson at MIA-49",2.380,0.890
2,9:00,3,13,MIA 49,10,0,Mark Sanchez pass complete short right to Dustin Keller for 12 yards (tackle by Sean Smith),0.890,0.790
2,8:13,4,1,MIA 37,10,0,Shonn Greene middle for no gain (tackle by Cameron Wake),0.790,-1.400
2,8:08,1,10,MIA 37,10,0,Chad Henne pass complete short middle to Anthony Fasano for 5 yards (tackle by Bart Scott and David Harris),1.400,1.530
2,7:30,2,5,MIA 42,10,0,"Chad Henne sacked by Calvin Pace for -4 yards. Chad Henne fumbles (forced by Calvin Pace), recovered by Sione Pouha at MIA-38 (tackle by Jake Long)",1.530,-3.050
2,7:22,1,10,MIA 38,10,0,LaDainian Tomlinson right tackle for 3 yards (tackle by Kendall Langford and Quentin Moses),3.050,2.910
2,6:44,2,7,MIA 35,10,0,LaDainian Tomlinson right guard for 3 yards (tackle by Randy Starks),2.910,2.610
2,6:01,3,4,MIA 32,10,0,Mark Sanchez pass complete short left to Santonio Holmes for 15 yards,2.610,4.440
2,5:30,1,10,MIA 17,10,0,Mark Sanchez sacked by Paul Soliai for 0 yards,4.440,3.850
2,4:49,2,10,MIA 17,10,0,Mark Sanchez pass incomplete short left intended for Shonn Greene,3.850,3.070
2,4:44,3,10,MIA 17,10,0,Mark Sanchez pass incomplete deep left intended for Santonio Holmes,3.070,2.310
2,4:37,4,10,MIA 17,10,3,Nick Folk 35 yard field goal good,2.310,3.000
2,,,,NYJ 30,10,3,"Nick Folk kicks off 67 yards, returned by Nolan Carroll for 26 yards (tackle by Brad Smith)",0.000,0.870
2,4:27,1,10,MIA 29,10,3,Ronnie Brown right guard for 1 yard (tackle by Sione Pouha and Mike DeVito),0.870,0.460
2,3:50,2,9,MIA 30,10,3,Ronnie Brown left tackle for 8 yards (tackle by David Harris),0.460,0.830
2,3:14,3,1,MIA 38,10,3,Lousaka Polite middle for 2 yards (tackle by Matt Kroul and Bart Scott),0.830,1.600
2,2:30,1,10,MIA 40,10,3,Ronnie Brown middle for no gain (tackle by Sione Pouha),1.600,1.050
2,2:00,2,10,MIA 40,10,3,"Ronnie Brown right guard for 7 yards (tackle by Brodney Pool). Ronnie Brown fumbles (forced by Brodney Pool), recovered by Jason Taylor at 50 (tackle by Ronnie Brown)",1.050,-2.260
2,1:52,1,10,,10,3,Mark Sanchez pass incomplete short left intended for LaDainian Tomlinson,2.260,1.710
2,1:48,2,10,,10,3,Mark Sanchez pass complete short right to Jerricho Cotchery for 16 yards,1.710,3.310
2,1:48,1,10,MIA 34,10,3,"Penalty on Brandon Moore: False Start, 5 yards (no play)",3.310,2.980
2,1:42,1,15,MIA 39,10,3,LaDainian Tomlinson right tackle for 3 yards (tackle by Sean Smith),2.980,2.500
2,1:23,2,12,MIA 36,10,3,Mark Sanchez pass incomplete deep left intended for Jerricho Cotchery,2.500,1.820
2,1:16,3,12,MIA 36,10,3,Mark Sanchez pass incomplete deep middle intended for Santonio Holmes (defended by Chris Clemons),1.820,0.880
2,1:08,4,12,MIA 36,10,3,Steve Weatherford punts 35 yards,0.880,0.380
2,0:59,1,10,MIA 1,10,3,Ronnie Brown right guard for 3 yards (tackle by Sione Pouha and Mike DeVito),-0.380,-0.560
2,0:18,2,7,MIA 4,10,3,Lousaka Polite right guard for 3 yards (tackle by David Harris),-0.560,-0.720
2,0:13,,,,10,3,Timeout #2 by New York Jets,0.000,-0.720
2,0:13,3,4,MIA 7,10,3,Ronnie Brown left tackle for 3 yards (tackle by Calvin Pace and David Harris),-0.720,-2.490
2,0:08,,,,10,3,Timeout #3 by New York Jets,0.000,-2.490
2,0:08,4,1,MIA 10,10,3,Brandon Fields punts 38 yards,-2.490,-0.380
Quarter,Time,Down,ToGo,Location,MIA,NYJ,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,NYJ 30,10,3,"Nick Folk kicks off 72 yards, returned by Nolan Carroll for 27 yards (tackle by Josh Mauga)",0.000,0.610
3,14:53,1,10,MIA 25,10,3,Ricky Williams left guard for 6 yards (tackle by Mike DeVito),0.610,0.870
3,14:20,2,4,MIA 31,10,3,Ricky Williams right guard for 1 yard (tackle by Brodney Pool and Sione Pouha),0.870,0.300
3,13:39,3,3,MIA 32,10,3,Chad Henne sacked by Brodney Pool for -6 yards,0.300,-1.630
3,13:14,4,9,MIA 26,10,3,"Brandon Fields punts 64 yards, returned by Santonio Holmes for 11 yards (tackle by Jonathon Amaya). Penalty on Reshad Jones: Unsportsmanlike Conduct, 13 yards (no play)",-1.630,-2.490
3,13:00,4,22,MIA 13,10,3,"Brandon Fields punts 62 yards, returned by Antonio Cromartie for 16 yards (tackle by Lex Hilliard)",-2.490,-1.660
3,12:44,1,10,NYJ 41,10,3,Mark Sanchez pass complete short right to Shonn Greene for 8 yards (tackle by Karlos Dansby),1.660,2.200
3,12:07,2,2,NYJ 49,10,3,Shonn Greene left guard for -1 yards (tackle by Paul Soliai),2.200,1.360
3,11:25,3,3,NYJ 48,10,3,Mark Sanchez pass complete short middle to Shonn Greene for 15 yards (tackle by Yeremiah Bell),1.360,3.120
3,10:44,1,10,MIA 37,10,3,"Shonn Greene left tackle for 5 yards (tackle by Karlos Dansby and Channing Crowder). Penalty on Ben Hartsock: Offensive Holding, 10 yards (no play)",3.120,2.460
3,10:17,1,20,MIA 47,10,3,Mark Sanchez pass incomplete short right intended for Jerricho Cotchery,2.460,1.220
3,10:12,2,20,MIA 47,10,3,Mark Sanchez pass complete short right to Joe McKnight for 5 yards (tackle by Sean Smith and Karlos Dansby),1.220,1.220
3,9:27,3,15,MIA 42,10,3,Mark Sanchez pass incomplete short right intended for Santonio Holmes,1.220,0.460
3,9:20,4,15,MIA 42,10,3,"Steve Weatherford punts 42 yards, touchback",0.460,-0.280
3,9:12,1,10,MIA 20,10,3,Chad Henne sacked by Shaun Ellis for -7 yards,0.280,-1.280
3,8:40,2,17,MIA 13,10,3,Ronnie Brown right end for 2 yards (tackle by Calvin Pace and Bart Scott). Penalty on Lydon Murtha: Offensive Holding (Declined),-1.280,-1.860
3,8:13,3,15,MIA 15,10,3,Ronnie Brown left end for 10 yards (tackle by Eric Smith). Penalty on Brandon Marshall: Offensive Holding (Declined),-1.860,-1.700
3,7:56,4,5,MIA 25,10,3,"Brandon Fields punts 49 yards, returned by Antonio Cromartie for -3 yards (tackle by Reshad Jones). Penalty on Dwight Lowery: Offensive Holding, 10 yards",-1.700,0.320
3,7:46,1,10,NYJ 13,10,3,Shonn Greene right guard for no gain (tackle by Karlos Dansby),-0.320,-0.770
3,7:11,2,10,NYJ 13,10,3,Mark Sanchez pass incomplete short right intended for Dustin Keller,-0.770,-1.420
3,7:02,3,10,NYJ 13,10,3,Mark Sanchez pass incomplete deep right intended for Jerricho Cotchery (defended by Sean Smith),-1.420,-2.490
3,6:54,4,10,NYJ 13,10,3,"Steve Weatherford punts 36 yards, fair catch by Davone Bess",-2.490,-2.320
3,6:46,1,10,NYJ 49,10,3,Chad Henne pass complete short right to Anthony Fasano for 28 yards (tackle by Eric Smith),2.320,4.170
3,6:06,1,10,NYJ 21,10,3,Ronnie Brown right end for 2 yards (tackle by Bart Scott),4.170,3.900
3,5:27,2,8,NYJ 19,10,3,Ricky Williams left end for 2 yards (tackle by Antonio Cromartie),3.900,3.460
3,4:47,3,6,NYJ 17,10,3,"Chad Henne for no gain. Chad Henne fumbles, recovered by Brodney Pool at NYJ-36 and returned for 6 yards (tackle by Joe Berger)",3.460,-1.730
3,4:38,1,10,NYJ 42,10,3,LaDainian Tomlinson left end for 1 yard (tackle by Chris Clemons),1.730,1.320
3,4:14,2,9,NYJ 43,10,3,LaDainian Tomlinson right end for 5 yards (tackle by Benny Sapp),1.320,1.290
3,3:43,3,4,NYJ 48,10,3,Mark Sanchez pass incomplete short left intended for Jerricho Cotchery (defended by Vontae Davis),1.290,-0.190
3,3:39,4,4,NYJ 48,10,3,Steve Weatherford punts 38 yards,-0.190,0.280
3,3:28,1,10,MIA 14,10,3,Chad Henne pass incomplete deep middle intended for Brandon Marshall (defended by Antonio Cromartie),-0.280,-0.750
3,3:21,2,10,MIA 14,10,3,Chad Henne pass incomplete short right intended for Marlon Moore,-0.750,-1.400
3,3:15,,,,10,3,Timeout #1 by Miami Dolphins,0.000,-1.400
3,3:15,3,10,MIA 14,10,3,Chad Henne pass incomplete short middle intended for Brandon Marshall,-1.400,-2.470
3,3:11,4,10,MIA 14,10,3,"Brandon Fields punts 62 yards, returned by Santonio Holmes for 10 yards (tackle by Tyrone Culver)",-2.470,-1.200
3,2:58,1,10,NYJ 34,10,3,LaDainian Tomlinson middle for 4 yards (tackle by Channing Crowder),1.200,1.200
3,2:26,2,6,NYJ 38,10,3,Mark Sanchez pass complete deep left to Dustin Keller for 18 yards (tackle by Tim Dobbins),1.200,2.650
3,1:51,1,10,MIA 44,10,3,LaDainian Tomlinson left guard for 3 yards (tackle by Tim Dobbins),2.650,2.520
3,1:22,2,7,MIA 41,10,3,Mark Sanchez pass incomplete deep right intended for Braylon Edwards (defended by Vontae Davis),2.520,1.820
3,1:14,3,7,MIA 41,10,3,Mark Sanchez pass incomplete short right intended for Jerricho Cotchery (defended by Tony McDaniel),1.820,0.530
3,1:09,4,7,MIA 41,10,3,"Steve Weatherford punts 30 yards, fair catch by Davone Bess",0.530,0.370
3,1:02,1,10,MIA 11,10,3,Chad Henne pass incomplete short left intended for Davone Bess,-0.370,-0.780
3,0:57,2,10,MIA 11,10,3,Ricky Williams middle for 1 yard (tackle by Bryan Thomas),-0.780,-1.300
3,0:12,3,9,MIA 12,10,3,"Penalty on Chad Henne: Delay of Game, 5 yards (no play)",-1.300,-1.890
Quarter,Time,Down,ToGo,Location,MIA,NYJ,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,3,14,MIA 7,10,3,Chad Henne pass incomplete short left intended for Davone Bess,-1.890,-2.490
4,14:53,4,14,MIA 7,10,3,"Brandon Fields punts 69 yards, returned by Antonio Cromartie for 11 yards (tackle by Austin Spitler)",-2.490,-1.270
4,14:39,1,10,NYJ 35,10,3,Mark Sanchez pass complete short right to Jerricho Cotchery for 14 yards (tackle by Benny Sapp),1.270,2.190
4,14:06,1,10,NYJ 49,10,3,Shonn Greene right guard for 6 yards (tackle by Tony McDaniel),2.190,2.460
4,13:32,2,4,MIA 45,10,3,Mark Sanchez right end for 6 yards (tackle by Tony McDaniel),2.460,2.980
4,12:58,1,10,MIA 39,10,3,Shonn Greene left guard for 1 yard (tackle by Channing Crowder),2.980,2.580
4,12:19,2,9,MIA 38,10,3,Mark Sanchez pass complete short middle to Dustin Keller for 4 yards (tackle by Channing Crowder),2.580,2.410
4,11:43,3,5,MIA 34,10,3,Mark Sanchez pass incomplete short right intended for Dustin Keller,2.410,1.070
4,11:38,4,5,MIA 34,10,3,Mark Sanchez pass incomplete short left intended for Santonio Holmes,1.070,-1.200
4,11:33,1,10,MIA 34,10,3,Ronnie Brown left guard for 3 yards (tackle by Sione Pouha),1.200,1.060
4,10:56,2,7,MIA 37,10,3,Ronnie Brown pass incomplete short right intended for Brandon Marshall,1.060,0.370
4,10:50,3,7,MIA 37,10,3,Chad Henne pass incomplete short middle intended for Davone Bess (defended by Dwight Lowery),0.370,-0.910
4,10:45,4,7,MIA 37,10,3,"Brandon Fields punts 56 yards, returned by Jerricho Cotchery for no gain",-0.910,0.380
4,10:35,1,10,NYJ 7,10,3,Shonn Greene left tackle for 3 yards (tackle by Channing Crowder),-0.380,-0.560
4,9:58,2,7,NYJ 10,10,3,Mark Sanchez pass complete short middle to Shonn Greene for 6 yards (tackle by Channing Crowder),-0.560,-0.370
4,9:39,3,1,NYJ 16,10,3,LaDainian Tomlinson right guard for 2 yards (tackle by Yeremiah Bell),-0.370,0.040
4,9:01,1,10,NYJ 18,10,3,Mark Sanchez pass incomplete deep right intended for Santonio Holmes,0.040,-0.490
4,8:55,2,10,NYJ 18,10,3,LaDainian Tomlinson right guard for -3 yards (tackle by Quentin Moses),-0.490,-1.660
4,8:17,3,13,NYJ 15,10,3,Mark Sanchez right end for 14 yards (tackle by Cameron Wake),-1.660,0.870
4,7:39,1,10,NYJ 29,10,3,LaDainian Tomlinson left guard for 3 yards (tackle by Kendall Langford),0.870,0.730
4,7:00,2,7,NYJ 32,10,3,Mark Sanchez pass complete deep left to Santonio Holmes for 42 yards (tackle by Sean Smith),0.730,3.840
4,6:18,1,10,MIA 26,10,3,LaDainian Tomlinson left guard for 2 yards (tackle by Karlos Dansby),3.840,3.570
4,5:36,2,8,MIA 24,10,3,Mark Sanchez pass incomplete short right intended for Dustin Keller,3.570,2.870
4,5:31,3,8,MIA 24,10,3,Mark Sanchez pass incomplete deep middle intended for Dustin Keller (defended by Sean Smith),2.870,1.870
4,5:26,4,8,MIA 24,10,6,Nick Folk 42 yard field goal good,1.870,3.000
4,,,,NYJ 30,10,6,"Nick Folk kicks off 68 yards, returned by Nolan Carroll for 24 yards (tackle by Eric Smith)",0.000,0.670
4,5:14,1,10,MIA 26,10,6,Ricky Williams left guard for 4 yards (tackle by Matt Kroul),0.670,0.670
4,4:39,2,6,MIA 30,10,6,Chad Henne sacked by Sione Pouha for -6 yards,0.670,-0.820
4,4:00,3,12,MIA 24,10,6,Chad Henne pass incomplete short left intended for Ronnie Brown,-0.820,-1.770
4,3:54,4,12,MIA 24,10,6,"Brandon Fields punts 56 yards, returned by Antonio Cromartie for 10 yards (tackle by Tim Dobbins)",-1.770,-0.940
4,3:40,1,10,NYJ 30,10,6,Mark Sanchez pass incomplete short right intended for Dustin Keller,0.940,0.390
4,3:36,2,10,NYJ 30,10,6,Mark Sanchez pass incomplete short left intended for Santonio Holmes (defended by Karlos Dansby),0.390,-0.300
4,3:32,3,10,NYJ 30,10,6,Mark Sanchez pass incomplete short left intended for Dustin Keller,-0.300,-1.370
4,3:27,4,10,NYJ 30,10,6,"Steve Weatherford punts 51 yards, fair catch by Davone Bess",-1.370,-0.150
4,3:19,1,10,MIA 19,10,6,Ricky Williams left tackle for 3 yards (tackle by Vernon Gholston),0.150,0.070
4,2:42,2,7,MIA 22,10,6,Ricky Williams right tackle for 4 yards (tackle by Brodney Pool),0.070,-0.160
4,2:35,,,,10,6,Timeout #1 by New York Jets,0.000,-0.160
4,2:35,3,3,MIA 26,10,6,Chad Henne sacked by Bryan Thomas for -2 yards,-0.160,-1.770
4,2:28,,,,10,6,Timeout #2 by New York Jets,0.000,-1.770
4,2:28,4,5,MIA 24,10,6,"Penalty on John Denney: False Start, 5 yards (no play)",-1.770,-2.140
4,2:27,4,10,MIA 19,10,6,"Brandon Fields punts 58 yards, returned by Antonio Cromartie for 2 yards (tackle by Jonathon Amaya)",-2.140,-0.610
4,2:16,1,10,NYJ 25,10,6,Mark Sanchez pass complete short right to Jerricho Cotchery for 9 yards (tackle by Benny Sapp),0.610,1.280
4,2:00,2,1,NYJ 34,10,6,LaDainian Tomlinson right tackle for 2 yards (tackle by Karlos Dansby),1.280,1.330
4,1:43,1,10,NYJ 36,10,6,"Mark Sanchez sacked by Karlos Dansby for -4 yards. Mark Sanchez fumbles (forced by Karlos Dansby), recovered by Mark Sanchez at NYJ-32",1.330,0.250
4,1:38,,,,10,6,Timeout #3 by New York Jets,0.000,0.250
4,1:38,2,14,NYJ 32,10,6,Mark Sanchez pass incomplete short right intended for Jerricho Cotchery,0.250,-0.430
4,1:35,3,14,NYJ 32,10,6,Mark Sanchez pass complete short right to Jerricho Cotchery for 15 yards (tackle by Vontae Davis and Koa Misi),-0.430,2.060
4,1:35,1,10,NYJ 47,10,6,Mark Sanchez spiked the ball,2.060,1.520
4,1:19,2,10,NYJ 47,10,6,"Mark Sanchez sacked by Cameron Wake for -6 yards. Mark Sanchez fumbles (forced by Cameron Wake), recovered by Brandon Moore at NYJ-41",1.520,0.040
4,0:57,3,16,NYJ 41,10,6,Mark Sanchez pass incomplete short right intended for Dustin Keller (defended by Sean Smith),0.040,-0.650
4,0:54,4,16,NYJ 41,10,6,Mark Sanchez sacked by Cameron Wake for -7 yards,-0.650,-3.310
4,0:47,1,10,NYJ 34,10,6,Chad Henne kneels for -1 yards,3.310,2.640
4,0:46,2,11,NYJ 35,10,6,Chad Henne kneels for -2 yards,2.640,1.690
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
