Player,Pos
T.J. Yates,QB
Arian Foster,RB
Kevin Walter,WR
Jacoby Jones,WR
Owen Daniels,TE
Joel Dreessen,TE
Duane Brown,LT
Wade Smith,LG
Chris Myers,C
Antoine Caldwell,RG
Eric Winston,RT
Antonio Smith,DE
J.J. Watt,DE
Shaun Cody,NT
Brian Cushing,ILB
DeMeco Ryans,ILB
Brooks Reed,SLB
Connor Barwin,WLB
Kareem Jackson,LCB
Johnathan Joseph,RCB
Glover Quin,SS
Danieal Manning,FS
