Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST
Player,Pos,Num,Pct,Num,Pct,Num,Pct
Dennis Kelly,T,79,100%,0,0%,3,12%
King Dunlap,T,79,100%,0,0%,3,12%
Evan Mathis,G,79,100%,0,0%,3,12%
Dallas Reynolds,G,79,100%,0,0%,3,12%
Michael Vick,QB,79,100%,0,0%,0,0%
DeSean Jackson,WR,77,97%,0,0%,1,4%
Jeremy Maclin,WR,77,97%,0,0%,1,4%
Brent Celek,TE,73,92%,0,0%,4,17%
LeSean McCoy,RB,64,81%,0,0%,0,0%
Demetress Bell,T,58,73%,0,0%,3,12%
Jason Avant,WR,44,56%,0,0%,7,29%
Clay Harbor,TE,25,32%,0,0%,1,4%
Todd Herremans,T,21,27%,0,0%,0,0%
Stanley Havili,FB,18,23%,0,0%,16,67%
Bryce Brown,RB,11,14%,0,0%,4,17%
Riley Cooper,WR,6,8%,0,0%,16,67%
Kurt Coleman,FS,0,0%,56,100%,10,42%
David Sims,SS,0,0%,56,100%,8,33%
DeMeco Ryans,LB,0,0%,56,100%,0,0%
Mychal Kendricks,LB,0,0%,56,100%,0,0%
Nnamdi Asomugha,CB,0,0%,56,100%,0,0%
Dominique Rodgers-Cromartie,CB,0,0%,54,96%,7,29%
Trent Cole,DE,0,0%,37,66%,5,21%
Akeem Jordan,LB,0,0%,35,62%,20,83%
Jason Babin,DE,0,0%,33,59%,5,21%
Cullen Jenkins,DT,0,0%,32,57%,0,0%
Fletcher Cox,DT,0,0%,25,45%,8,33%
Cedric Thornton,DT,0,0%,22,39%,9,38%
Brandon Boykin,CB,0,0%,21,38%,9,38%
Derek Landri,DT,0,0%,21,38%,8,33%
Brandon Graham,DE,0,0%,21,38%,0,0%
Phillip Hunt,DE,0,0%,18,32%,0,0%
Mike Patterson,DT,0,0%,15,27%,0,0%
Casey Matthews,LB,0,0%,1,2%,16,67%
Curtis Marsh,CB,0,0%,1,2%,13,54%
Colt Anderson,SS,0,0%,0,0%,16,67%
Brandon Hughes,CB,0,0%,0,0%,16,67%
Jamar Chaney,LB,0,0%,0,0%,15,62%
Chris Polk,RB,0,0%,0,0%,11,46%
Mat McBriar,P,0,0%,0,0%,7,29%
Jon Dorenbos,LS,0,0%,0,0%,7,29%
Alex Henery,K,0,0%,0,0%,7,29%
Damaris Johnson,WR,0,0%,0,0%,2,8%
