Quarter,Time,Down,ToGo,Location,CHI,DET,Detail,EPB,EPA
1,9:45,1,10,DET 37,0,3,Matthew Stafford pass complete short right to T.J. Jones for 12 yards,1.400,2.190
1,9:13,1,10,DET 49,0,3,Theo Riddick right end for 4 yards (tackle by Nick Kwiatkoski),2.190,2.190
1,8:34,2,6,CHI 47,0,3,"Matthew Stafford pass incomplete. Penalty on Corey Robinson: Offensive Holding, 10 yards (no play)",2.190,0.840
1,8:27,2,16,DET 43,0,3,Matthew Stafford sacked by Lamarr Houston for -6 yards,0.840,-0.620
1,7:47,3,22,DET 37,0,3,Theo Riddick middle for 12 yards (tackle by Howard Jones). Penalty on Marvin Jones: Illegal Block Above the Waist (Declined),-0.620,-0.130
1,7:29,4,10,DET 49,0,3,"Sam Martin punts 51 yards, touchback",-0.130,-0.280
1,7:22,1,10,CHI 20,0,3,Mitch Trubisky pass complete short left to Tarik Cohen for 2 yards (tackle by D.J. Hayden),0.280,0.000
1,6:47,2,8,CHI 22,0,3,Jordan Howard right end for 1 yard (tackle by Jarrad Davis),0.000,-0.560
1,6:07,3,7,CHI 23,0,3,Mitch Trubisky sacked by Quandre Diggs for 0 yards,-0.560,-1.830
1,5:35,4,7,CHI 23,0,3,"Pat O'Donnell punts 51 yards, returned by Jamal Agnew for 12 yards (tackle by Andrew DePaola)",-1.830,-1.470
1,5:23,1,10,DET 38,0,3,Tion Green middle for 6 yards (tackle by Eddie Jackson and Nick Kwiatkoski),1.470,1.730
1,4:40,2,4,DET 44,0,3,Matthew Stafford pass complete short right to Kenny Golladay for 13 yards (tackle by Kyle Fuller),1.730,2.720
1,4:14,1,10,CHI 43,0,3,Tion Green right tackle for 4 yards (tackle by Nick Kwiatkoski),2.720,2.720
1,3:50,2,6,CHI 39,0,3,Matthew Stafford pass incomplete short middle intended for Golden Tate,2.720,2.010
1,3:45,3,6,CHI 39,0,3,"Matthew Stafford pass incomplete short right intended for Kenny Golladay. Penalty on Kyle Fuller: Illegal Use of Hands, 5 yards (no play)",2.010,3.310
1,3:40,1,10,CHI 34,0,3,Tion Green left end for 3 yards (tackle by Eddie Jackson),3.310,3.180
1,2:56,2,7,CHI 31,0,3,Tion Green right end for 7 yards (tackle by Jonathan Bullard),3.180,3.970
1,2:09,1,10,CHI 24,0,3,Matthew Stafford pass complete short left to Ameer Abdullah for 11 yards (tackle by Nick Kwiatkoski),3.970,4.710
1,1:32,1,10,CHI 13,0,3,Matthew Stafford pass complete short right to Kenny Golladay for -1 yards (tackle by Bryce Callahan),4.710,3.900
1,0:49,2,11,CHI 14,0,3,Matthew Stafford pass incomplete short middle intended for Eric Ebron,3.900,3.080
1,0:44,3,11,CHI 14,0,3,Matthew Stafford pass complete short left to Theo Riddick for 1 yard (tackle by Prince Amukamara),3.080,2.570
Quarter,Time,Down,ToGo,Location,CHI,DET,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,4,10,CHI 13,0,6,Matt Prater 31 yard field goal good,2.570,3.000
2,14:56,,,DET 35,0,6,"Sam Martin kicks off 65 yards, touchback",0.000,-0.610
2,14:56,1,10,CHI 25,0,6,"Penalty on Anthony Zettel: Neutral Zone Infraction, 5 yards (no play)",0.610,1.340
2,14:56,1,5,CHI 30,0,6,Jordan Howard middle for 4 yards (tackle by A'Shawn Robinson),1.340,1.280
2,14:14,2,1,CHI 34,0,6,Jordan Howard left end for 2 yards (tackle by Jarrad Davis),1.280,1.330
2,13:35,1,10,CHI 36,0,6,Mitch Trubisky pass incomplete short left intended for Tarik Cohen,1.330,0.790
2,13:29,2,10,CHI 36,0,6,Tarik Cohen right end for -3 yards (tackle by Glover Quin),0.790,-0.300
2,12:53,3,13,CHI 33,0,6,Mitch Trubisky pass complete short middle to Benny Cunningham for 12 yards (tackle by Glover Quin),-0.300,-0.390
2,12:06,4,1,CHI 45,0,6,"Pat O'Donnell punts 50 yards, returned by Jamal Agnew for 23 yards (tackle by Pat O'Donnell). Penalty on D.J. Hayden: Offensive Holding, 8 yards",-0.390,0.380
2,11:54,1,10,DET 8,0,6,Theo Riddick left end for 2 yards (tackle by Howard Jones and Prince Amukamara),-0.380,-0.630
2,11:33,2,8,DET 10,0,6,Matthew Stafford pass incomplete deep left intended for Kenny Golladay,-0.630,-1.190
2,11:26,3,8,DET 10,0,6,"Matthew Stafford pass incomplete deep left intended for T.J. Jones. Penalty on Prince Amukamara: Defensive Holding, 5 yards (no play)",-1.190,-0.220
2,11:20,1,10,DET 15,0,6,Theo Riddick middle for 9 yards (tackle by Eddie Jackson),-0.220,0.620
2,11:01,2,1,DET 24,0,6,Matthew Stafford pass complete short left to Marvin Jones for 14 yards (tackle by Prince Amukamara),0.620,1.470
2,10:14,1,10,DET 38,0,6,"Theo Riddick right end for 3 yards (tackle by Danny Trevathan). Penalty on Darren Fells: Offensive Holding, 10 yards (no play)",1.470,0.810
2,9:49,1,20,DET 28,0,6,Matthew Stafford pass complete short right to Ameer Abdullah for -6 yards (tackle by Pernell McPhee),0.810,-1.240
2,9:04,2,26,DET 22,0,6,Matthew Stafford pass complete short middle to Theo Riddick for 8 yards (tackle by Danny Trevathan and Deon Bush),-1.240,-0.820
2,8:20,3,18,DET 30,0,6,Matthew Stafford pass complete deep right to Marvin Jones for 58 yards (tackle by Eddie Jackson),-0.820,0.000
2,7:25,,,,,,Timeout #1 by Detroit Lions,0.000,-4.780
2,7:25,1,10,CHI 12,0,6,Ameer Abdullah middle for 8 yards (tackle by Danny Trevathan),4.780,5.600
2,6:47,2,2,CHI 4,0,6,Matthew Stafford pass complete short middle to Eric Ebron for 1 yard (tackle by Lamarr Houston),5.600,0.000
2,6:15,,,,,,Timeout #1 by Chicago Bears,0.000,-5.060
2,6:15,3,1,CHI 3,0,12,"Matthew Stafford pass complete short right to T.J. Jones for 3 yards, touchdown",5.060,7.000
2,6:10,,,CHI 15,0,13,Matt Prater kicks extra point good,0.000,0.000
2,6:10,,,DET 35,0,13,"Sam Martin kicks off 69 yards, returned by Tarik Cohen for 90 yards (tackle by Nevin Lawson). Penalty on DeAndre Houston-Carson: Offensive Holding, 10 yards",0.000,0.380
2,5:58,1,10,CHI 10,0,13,Jordan Howard for 4 yards (tackle by Darius Slay),-0.380,-0.460
2,5:25,2,6,CHI 14,0,13,Jordan Howard right end for 2 yards (tackle by Akeem Spence),-0.460,-0.720
2,4:39,3,4,CHI 16,0,13,Mitch Trubisky pass complete short left to Kendall Wright for 12 yards (tackle by D.J. Hayden),-0.720,0.810
2,4:39,1,10,CHI 28,0,13,"Penalty on Akeem Spence: Encroachment, 5 yards (no play)",0.810,1.540
2,3:47,1,5,CHI 33,0,13,Tarik Cohen right tackle for 4 yards (tackle by Paul Worrilow),1.540,1.480
2,3:04,2,1,CHI 37,0,13,Jordan Howard right tackle for 5 yards (tackle by Cornelius Washington),1.480,1.730
2,2:22,1,10,CHI 42,0,13,Mitch Trubisky pass complete short middle to Josh Bellamy for 13 yards (tackle by Quandre Diggs),1.730,2.590
2,2:00,1,10,DET 45,0,13,Mitch Trubisky pass complete short left to Tarik Cohen for 4 yards (tackle by D.J. Hayden),2.590,2.580
2,1:56,2,6,DET 41,0,13,"Mitch Trubisky pass incomplete deep middle intended for Dontrelle Inman. Penalty on Charles Leno: Offensive Holding, 10 yards (no play)",2.580,1.230
2,1:51,2,16,CHI 49,0,13,Mitch Trubisky pass complete short middle to Dion Sims for 9 yards (tackle by Jalen Reeves-Maybin),1.230,1.750
2,1:09,3,7,DET 42,0,13,Mitch Trubisky pass incomplete short right intended for Kendall Wright (defended by Darius Slay),1.750,0.460
2,1:05,4,7,DET 42,0,13,"Pat O'Donnell punts 35 yards, fair catch by Jamal Agnew",0.460,0.380
2,0:57,1,10,DET 7,0,13,Matthew Stafford pass complete short left to Marvin Jones for 13 yards (tackle by Prince Amukamara),-0.380,0.280
2,0:37,1,10,DET 20,0,13,Matthew Stafford pass complete short right to Eric Ebron for 4 yards (tackle by Nick Kwiatkoski),0.280,0.000
2,0:32,,,,,,Timeout #2 by Detroit Lions,0.000,-0.270
2,0:32,2,6,DET 24,0,13,Matthew Stafford pass complete short right to Eric Ebron for 1 yard (tackle by Eddie Jackson),0.270,-0.300
2,0:26,3,5,DET 25,0,13,"Matthew Stafford pass complete deep right to Kenny Golladay for 48 yards (tackle by Deon Bush). Penalty on Kenny Golladay: Offensive Pass Interference, 10 yards (no play)",-0.300,-1.860
2,0:18,3,15,DET 15,0,13,"Theo Riddick middle for 12 yards (tackle by Sam Acho). Theo Riddick fumbles (forced by Sam Acho), recovered by Eddie Jackson at DET-27 (tackle by Corey Robinson)",-1.860,-3.780
2,0:12,1,10,DET 27,0,13,Mitch Trubisky pass complete short right to Daniel Brown for 4 yards,3.780,3.770
2,0:07,2,6,DET 23,3,13,Mike Nugent 41 yard field goal good,3.770,3.000
2,0:02,,,CHI 35,3,13,"Mike Nugent kicks off 52 yards, returned by Darren Fells for 10 yards",0.000,1.270
Quarter,Time,Down,ToGo,Location,CHI,DET,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,DET 35,3,13,"Sam Martin kicks off 64 yards, returned by Tarik Cohen for 19 yards (tackle by Don Carey)",0.000,-0.280
3,14:53,1,10,CHI 20,3,13,Jordan Howard middle for 2 yards (tackle by Nevin Lawson),0.280,0.000
3,14:17,2,8,CHI 22,3,13,Mitch Trubisky pass incomplete deep left intended for Kendall Wright is intercepted by Darius Slay at CHI-41,0.000,-2.850
3,14:10,1,10,CHI 41,3,13,Matthew Stafford pass complete short left to Golden Tate for 4 yards (tackle by Jonathan Bullard),2.850,2.850
3,13:37,2,6,CHI 37,3,13,Tion Green left end for 2 yards (tackle by Sam Acho),2.850,2.410
3,12:57,3,4,CHI 35,3,13,Matthew Stafford pass complete short middle to Golden Tate for 10 yards (tackle by Bryce Callahan),2.410,3.910
3,12:13,1,10,CHI 25,3,13,Matthew Stafford pass complete short right to Kenny Golladay for 3 yards (tackle by Kyle Fuller),3.910,3.770
3,11:29,2,7,CHI 22,3,13,Matthew Stafford pass complete short right to Jamal Agnew for 6 yards (tackle by Danny Trevathan),3.770,4.060
3,10:41,3,1,CHI 16,3,13,Matthew Stafford pass complete short left to Ameer Abdullah for 8 yards (tackle by Prince Amukamara),4.060,5.370
3,10:03,1,8,CHI 8,3,13,Matthew Stafford pass incomplete short left intended for Ameer Abdullah,5.370,4.570
3,9:59,2,8,CHI 8,3,13,Matthew Stafford pass incomplete short middle intended for Marvin Jones,4.570,3.580
3,9:54,3,8,CHI 8,3,19,"Matthew Stafford pass complete short middle to Eric Ebron for 8 yards, touchdown",3.580,7.000
3,9:48,,,CHI 15,3,20,Matt Prater kicks extra point good,0.000,0.000
3,9:48,,,DET 35,3,20,"Sam Martin kicks off 65 yards, touchback",0.000,-0.610
3,9:48,1,10,CHI 25,3,20,Mitch Trubisky pass incomplete short left intended for Kendall Wright (defended by Nevin Lawson),0.610,0.060
3,9:42,2,10,CHI 25,3,20,"Jordan Howard left tackle for 2 yards (tackle by A'Shawn Robinson). Penalty on Josh Bellamy: Illegal Block Above the Waist, 10 yards (no play)",0.060,-1.430
3,9:12,2,20,CHI 15,3,20,Mitch Trubisky pass complete short middle to Kendall Wright for 19 yards (tackle by Teez Tabor),-1.430,0.560
3,8:27,3,1,CHI 34,3,20,Michael Burton middle for 2 yards (tackle by Tahir Whitehead and Anthony Zettel),0.560,1.330
3,7:48,1,10,CHI 36,3,20,Mitch Trubisky pass complete short right to Tarik Cohen for 3 yards (tackle by Jarrad Davis),1.330,1.200
3,7:06,2,7,CHI 39,3,20,Jordan Howard left tackle for 1 yard (tackle by Tahir Whitehead),1.200,0.630
3,6:27,3,6,CHI 40,3,20,Mitch Trubisky pass incomplete short middle intended for Kendall Wright (defended by A'Shawn Robinson),0.630,-0.720
3,6:23,4,6,CHI 40,3,20,"Pat O'Donnell punts 50 yards, returned by Jamal Agnew for 16 yards (tackle by Sherrick McManis)",-0.720,-0.670
3,6:11,1,10,DET 26,3,20,Tion Green right tackle for 1 yard (tackle by Akiem Hicks),0.670,0.270
3,5:29,2,9,DET 27,3,20,Matthew Stafford sacked by Akiem Hicks for -8 yards,0.270,-1.580
3,4:46,3,17,DET 19,3,20,Matthew Stafford pass complete short middle to T.J. Jones for 11 yards (tackle by Nick Kwiatkoski),-1.580,-1.370
3,3:59,4,6,DET 30,3,20,"Sam Martin punts 24 yards, out of bounds. Penalty on John Timu: Offensive Holding, 10 yards",-1.370,-1.330
3,3:52,1,10,CHI 36,3,20,Mitch Trubisky pass complete short right to Jordan Howard for 11 yards (tackle by Jarrad Davis),1.330,2.060
3,3:09,1,10,CHI 47,3,20,Mitch Trubisky sacked by Akeem Spence for -8 yards,2.060,0.440
3,2:24,2,18,CHI 39,3,20,Mitch Trubisky pass incomplete deep middle intended for Josh Bellamy,0.440,-0.230
3,2:17,3,18,CHI 39,3,20,Mitch Trubisky pass complete deep left to Markus Wheaton for 22 yards (tackle by Tahir Whitehead and Nevin Lawson),-0.230,2.980
3,1:34,1,10,DET 39,3,20,Mitch Trubisky pass complete short left to Jordan Howard for -1 yards (tackle by Quandre Diggs),2.980,2.300
3,0:53,2,11,DET 40,3,20,Mitch Trubisky pass complete deep middle to Josh Bellamy for 16 yards (tackle by Nevin Lawson),2.300,3.970
3,0:05,1,10,DET 24,3,20,Jordan Howard left end for 16 yards (tackle by Nevin Lawson and Cornelius Washington),3.970,5.370
Quarter,Time,Down,ToGo,Location,CHI,DET,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,8,DET 8,3,20,Mitch Trubisky left end for -2 yards (tackle by Tahir Whitehead),5.370,4.190
4,14:20,2,10,DET 10,3,20,Mitch Trubisky pass complete short left to Dontrelle Inman for 5 yards (tackle by Glover Quin and Tahir Whitehead),4.190,4.260
4,13:37,3,5,DET 5,3,20,Mitch Trubisky pass incomplete short middle intended for Dontrelle Inman is intercepted by Quandre Diggs at DET--9,4.260,-0.280
4,13:31,1,10,DET 20,3,20,"Matthew Stafford pass incomplete short middle intended for Marvin Jones. Penalty on Prince Amukamara: Defensive Pass Interference, 10 yards (no play)",0.280,0.940
4,13:27,1,10,DET 30,3,20,Matthew Stafford pass complete short right to Kenny Golladay for 14 yards (tackle by Eddie Jackson),0.940,1.860
4,12:52,1,10,DET 44,3,20,Tion Green left end for 7 yards (tackle by Prince Amukamara),1.860,2.260
4,12:14,2,3,CHI 49,3,20,Matthew Stafford pass complete short right to Golden Tate for 19 yards (tackle by Eddie Jackson),2.260,3.580
4,11:36,1,10,CHI 30,3,20,Tion Green right tackle for 2 yards (tackle by Nick Kwiatkoski and Sam Acho),3.580,3.300
4,10:56,2,8,CHI 28,3,20,Matthew Stafford sacked by Sam Acho for -12 yards,3.300,1.020
4,10:10,3,20,CHI 40,3,20,Matthew Stafford sacked by Lamarr Houston for -9 yards,1.020,0.000
4,9:34,4,29,CHI 49,3,20,"Sam Martin punts 43 yards, returned by Tarik Cohen for 2 yards (tackle by Don Carey)",0.000,0.380
4,9:23,1,10,CHI 8,3,20,"Mitch Trubisky pass complete short middle to Jordan Howard for 17 yards (tackle by Darius Slay). Penalty on Hroniss Grasu: Offensive Holding, 4 yards (no play)",-0.380,-0.530
4,8:59,1,14,CHI 4,3,20,"Jordan Howard left tackle for 5 yards (tackle by Teez Tabor). Penalty on Josh Bellamy: Offensive Holding, 2 yards (no play)",-0.530,-0.610
4,8:27,1,16,CHI 2,3,20,"Penalty on Mitch Trubisky: Delay of Game, 1 yards (no play)",-0.610,-0.650
4,8:06,1,17,CHI 1,3,20,Mitch Trubisky pass complete deep middle to Markus Wheaton for 20 yards (tackle by D.J. Hayden),-0.650,0.340
4,7:25,1,10,CHI 21,3,20,Mitch Trubisky pass complete deep left to Kendall Wright for 19 yards,0.340,1.600
4,6:51,1,10,CHI 40,3,20,Mitch Trubisky pass complete short right to Josh Bellamy for 18 yards (tackle by Darius Slay),1.600,2.790
4,6:13,1,10,DET 42,3,20,Mitch Trubisky pass complete short middle to Kendall Wright for 7 yards (tackle by Jarrad Davis),2.790,3.190
4,5:48,2,3,DET 35,3,20,"Mitch Trubisky middle for 10 yards (tackle by Jarrad Davis). Penalty on Cody Whitehair: Illegal Use of Hands, 10 yards (no play)",3.190,1.840
4,5:20,2,13,DET 45,3,20,"Mitch Trubisky pass incomplete deep right intended for Markus Wheaton. Penalty on D.J. Hayden: Defensive Holding, 5 yards (no play)",1.840,2.920
4,5:12,1,10,DET 40,3,20,Mitch Trubisky pass incomplete short right intended for Tarik Cohen,2.920,2.370
4,5:07,2,10,DET 40,3,20,"Penalty on Charles Leno: False Start, 5 yards (no play)",2.370,1.700
4,5:06,2,15,DET 45,3,20,Mitch Trubisky pass complete short right to Jordan Howard for 5 yards (tackle by D.J. Hayden),1.700,1.680
4,4:28,3,10,DET 40,3,20,Mitch Trubisky pass complete short left to Daniel Brown for 17 yards (tackle by Darius Slay),1.680,4.040
4,3:41,1,10,DET 23,3,20,Mitch Trubisky pass incomplete short middle intended for Josh Bellamy (defended by D.J. Hayden),4.040,3.500
4,3:35,2,10,DET 23,3,20,Mitch Trubisky pass complete short middle to Kendall Wright for 4 yards (tackle by Tahir Whitehead),3.500,3.340
4,2:55,3,6,DET 19,3,20,Mitch Trubisky pass incomplete short right intended for Kendall Wright,3.340,2.210
4,2:51,4,6,DET 19,3,20,"Mitch Trubisky for 10 yards. Mitch Trubisky fumbles, recovered by Mitch Trubisky at DET-27. Penalty on Nevin Lawson: Defensive Holding, 5 yards",2.210,5.140
4,2:43,1,9,DET 9,3,20,Mitch Trubisky pass incomplete short right intended for Benny Cunningham,5.140,4.380
4,2:39,2,9,DET 9,9,20,"Mitch Trubisky pass complete short right to Benny Cunningham for 9 yards, touchdown",4.380,7.000
4,2:32,,,DET 15,10,20,Mike Nugent kicks extra point good,0.000,0.000
4,2:32,,,CHI 35,10,20,"Mike Nugent kicks off 37 yards, returned by Golden Tate for -1 yards (tackle by Deon Bush)",0.000,-0.740
4,2:30,1,10,DET 27,10,20,Tion Green left tackle for 1 yard (tackle by Deon Bush),0.740,0.000
4,2:26,,,,,,Timeout #1 by Chicago Bears,0.000,-0.330
4,2:26,2,9,DET 28,10,20,Tion Green right end for 2 yards (tackle by Eddie Jackson),0.330,0.000
4,2:20,,,,,,Timeout #2 by Chicago Bears,0.000,0.100
4,2:20,3,7,DET 30,10,20,Matthew Stafford pass incomplete short right intended for Golden Tate,-0.100,-1.370
4,2:19,4,7,DET 30,10,20,Sam Martin punts 64 yards,-1.370,0.380
4,2:07,1,10,CHI 6,10,20,Mitch Trubisky pass incomplete deep left intended for Markus Wheaton,-0.380,-0.780
4,2:02,2,10,CHI 6,10,20,Mitch Trubisky pass complete short middle to Kendall Wright for 8 yards (tackle by Jalen Reeves-Maybin),-0.780,-0.480
4,1:57,3,2,CHI 14,10,20,Mitch Trubisky pass complete short left to Tarik Cohen for 7 yards (tackle by Tahir Whitehead),-0.480,0.340
4,1:52,1,10,CHI 21,10,20,Mitch Trubisky pass complete short right to Benny Cunningham for 2 yards (tackle by Teez Tabor),0.340,0.070
4,1:46,2,8,CHI 23,10,20,Mitch Trubisky pass complete deep middle to Josh Bellamy for 19 yards (tackle by Darius Slay),0.070,1.730
4,1:28,1,10,CHI 42,10,20,Mitch Trubisky pass incomplete short left intended for Markus Wheaton,1.730,1.190
4,1:23,2,10,CHI 42,10,20,Mitch Trubisky pass complete short left to Kendall Wright for 12 yards (tackle by Teez Tabor),1.190,2.520
4,0:59,1,10,DET 46,10,20,Mitch Trubisky pass complete short left to Benny Cunningham for 10 yards (tackle by Tahir Whitehead and Glover Quin),2.520,0.000
4,0:52,,,,,,Timeout #3 by Chicago Bears,0.000,-3.180
4,0:52,1,10,DET 36,10,20,Mitch Trubisky pass complete short middle to Daniel Brown for 11 yards (tackle by Teez Tabor),3.180,3.910
4,0:34,1,10,DET 25,10,20,Mitch Trubisky pass incomplete short right intended for Daniel Brown is intercepted by Darius Slay at DET-16 and returned for 19 yards,3.910,-1.270
4,0:28,1,10,DET 35,10,20,Matthew Stafford kneels for -1 yards,1.270,0.590
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
