0,1
Game Info,Game Info
Won Toss,Giants
Roof,outdoors
Surface,fieldturf
Duration,2:53
Attendance,78836
Weather,"42 degrees, relative humidity 65%, wind 5 mph"
Vegas Line,Pittsburgh Steelers -10.0
Over/Under,36.5 (over)
