0,1
Game Info,Game Info
Won Toss,Broncos
Roof,outdoors
Surface,grass
Duration,3:05
Attendance,74539
Weather,"17 degrees, relative humidity 61%, wind 8 mph, wind chill 7"
Vegas Line,Denver Broncos -6.5
Over/Under,46.5 (over)
