#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,6:50,PHI 30,7,3:26,32,Interception
2,1,3:24,PHI 36,3,2:00,5,Punt
3,1,0:02,PHI 8,3,1:25,8,Punt
4,2,12:34,PHI 7,3,1:03,27,Interception
5,2,11:31,PHI 28,6,3:03,10,Punt
6,2,5:24,PHI 8,2,0:45,6,Interception
7,2,4:34,PHI 34,8,2:45,19,Downs
8,2,0:29,PHI 27,2,0:29,3,End of Half
9,3,15:00,PHI 29,1,0:15,-3,Fumble
10,3,14:45,PHI 23,5,2:05,10,Punt
11,3,10:40,PHI 24,6,3:11,21,Punt
12,3,4:39,PHI 30,3,0:55,-6,Fumble
13,3,2:11,PHI 30,3,1:31,3,Punt
14,4,13:24,PHI 46,3,1:36,-1,Punt
15,4,8:00,PHI 39,3,0:55,-5,Punt
16,4,4:43,PHI 41,6,2:21,24,Interception
17,4,1:35,SEA 36,4,1:35,17,End of Game
