Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Mecole Hardman,KAN,11,8,103,0,5,4,0.5,99,12.4,4.3,0,,0,0.0,0,101.7
Byron Pringle,KAN,8,5,56,0,4,38,7.6,18,3.6,8.4,0,,0,0.0,0,83.3
Travis Kelce,KAN,5,4,34,1,3,24,6.0,10,2.5,6.0,0,,0,0.0,0,134.6
Jerick McKinnon,KAN,3,3,26,1,2,-14,-4.7,40,13.3,-4.7,0,,0,0.0,0,142.4
Demarcus Robinson,KAN,6,3,19,0,2,15,5.0,4,1.3,10.2,0,,0,0.0,0,56.9
Darrel Williams,KAN,4,3,30,0,2,-3,-1.0,33,11.0,3.0,0,,0,0.0,0,95.8
Tyreek Hill,KAN,3,1,2,0,1,1,1.0,1,1.0,10.0,0,,0,0.0,0,42.4
Josh Gordon,KAN,1,0,0,0,,0,,0,,15.0,0,,0,0.0,0,39.6
Derrick Gore,KAN,1,0,0,0,,0,,0,,-4.0,0,,0,0.0,0,39.6
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Tim Patrick,DEN,10,6,95,0,5,64,10.7,31,5.2,12.0,0,,1,10.0,0,91.7
Jerry Jeudy,DEN,5,2,30,0,1,27,13.5,3,1.5,24.4,0,,0,0.0,0,60.4
Javonte Williams,DEN,2,2,18,0,0,-8,-4.0,26,13.0,-4.0,0,,0,0.0,0,104.2
Noah Fant,DEN,2,1,16,0,1,15,15.0,1,1.0,14.0,0,,0,0.0,0,77.1
Melvin Gordon,DEN,2,1,6,0,1,-4,-4.0,10,10.0,-6.5,0,,0,0.0,0,56.2
Courtland Sutton,DEN,3,1,13,0,1,4,4.0,9,9.0,6.3,0,,0,0.0,0,47.9
