Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Daryl Worley,OAK,0,7,5,71.4%,29,5.8,4.1,0,78.9,1.7,13,16,0,0,0,0.0,0,8,3,27.3%
Tahir Whitehead,OAK,0,4,4,100.0%,78,19.5,19.5,2,158.3,-1.0,-4,82,3,0,0,0.0,0,9,1,10.0%
Leon Hall,OAK,0,4,3,75.0%,61,20.3,15.3,0,116.7,1.5,9,52,0,0,0,0.0,0,1,1,50.0%
Rashaan Melvin,OAK,0,3,3,100.0%,62,20.7,20.7,0,118.7,16.3,49,13,0,0,0,0.0,0,2,0,0.0%
Marquel Lee,OAK,0,2,2,100.0%,21,10.5,10.5,0,110.4,3.0,6,15,2,0,1,0.0,1,4,0,0.0%
Reggie Nelson,OAK,0,2,2,100.0%,35,17.5,17.5,0,118.7,14.5,29,6,3,0,0,0.0,0,4,0,0.0%
Gareon Conley,OAK,0,1,1,100.0%,48,48.0,48.0,0,118.7,39.0,39,9,0,0,0,0.0,0,1,0,0.0%
Dominique Rodgers-Cromartie,OAK,0,1,1,100.0%,8,8.0,8.0,0,100.0,1.0,1,7,0,0,0,0.0,0,1,0,0.0%
Marcus Gilchrist,OAK,0,2,1,50.0%,16,16.0,8.0,0,77.1,28.5,13,3,0,0,0,0.0,0,5,1,16.7%
Erik Harris,OAK,0,1,1,100.0%,3,3.0,3.0,0,79.2,1.0,1,2,0,0,0,0.0,0,6,0,0.0%
Bruce Irvin,OAK,0,0,0,,,,,,,,,,0,0,0,1.0,1,1,0,0.0%
Arden Key,OAK,0,0,0,,,,,,,,,,1,0,0,0.0,0,1,1,50.0%
Johnathan Hankins,OAK,0,0,0,,,,,,,,,,0,0,0,0.0,0,2,1,33.3%
Fadol Brown,OAK,0,0,0,,,,,,,,,,0,0,0,0.0,0,3,1,25.0%
Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Trevor Williams,LAC,0,7,5,71.4%,72,14.4,10.3,0,104.5,12.4,47,25,0,0,0,0.0,0,4,1,20.0%
Denzel Perryman,LAC,0,4,4,100.0%,18,4.5,4.5,0,85.4,3.5,14,4,2,1,0,0.0,1,7,0,0.0%
Adrian Phillips,LAC,0,8,4,50.0%,30,7.5,3.8,0,59.4,6.5,18,12,1,0,0,0.0,0,6,0,0.0%
Derwin James,LAC,0,3,3,100.0%,14,4.7,4.7,0,86.1,-0.7,-2,16,2,0,0,0.0,0,5,2,28.6%
Michael Davis,LAC,0,3,3,100.0%,31,10.3,10.3,0,109.7,5.0,15,16,0,0,0,0.0,0,1,1,50.0%
Jatavis Brown,LAC,0,2,2,100.0%,1,0.5,0.5,0,79.2,2.5,5,-4,2,1,0,0.0,1,2,1,33.3%
Jahleel Addae,LAC,0,2,2,100.0%,67,33.5,33.5,0,118.7,24.0,48,19,0,0,0,0.0,0,4,0,0.0%
Desmond King,LAC,0,3,2,66.7%,9,4.5,3.0,1,109.7,3.0,4,5,1,0,0,0.0,0,1,2,66.7%
Casey Hayward,LAC,0,2,2,100.0%,18,9.0,9.0,0,104.2,5.5,11,7,0,0,0,0.0,0,1,0,0.0%
Melvin Ingram,LAC,1,0,0,,,,,,,,,,2,1,0,1.0,2,7,1,12.5%
Darius Philon,LAC,0,0,0,,,,,,,,,,0,0,1,1.0,2,2,0,0.0%
Uchenna Nwosu,LAC,0,0,0,,,,,,,,,,0,0,1,0.0,1,1,0,0.0%
Isaac Rochell,LAC,0,0,0,,,,,,,,,,0,0,0,1.0,1,2,0,0.0%
