#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,11:08,OAK 25,5,3:19,11,Punt
2,1,3:29,OAK 18,10,5:06,77,Field Goal
3,2,11:00,OAK 11,3,2:22,7,Punt
4,2,7:44,OAK 9,3,1:36,3,Punt
5,2,4:04,OAK 25,1,0:10,21,Fumble
6,2,1:39,OAK 25,8,1:33,36,Missed FG
7,3,15:00,OAK 27,3,1:43,-7,Punt
8,3,6:05,OAK 25,9,5:00,74,Interception
9,4,9:42,OAK 26,9,4:31,74,Touchdown
