Quarter,Time,Down,ToGo,Location,WAS,NYG,Detail,EPB,EPA
1,4:42,2,16,NYG 44,0,0,Mark Brunell pass complete deep left to Santana Moss for 17 yards (tackle by Sam Madison). Penalty on Sam Madison: Illegal Contact (Declined),1.700,3.780
1,4:20,1,10,NYG 27,0,0,Clinton Portis middle for 3 yards (tackle by Brandon Short and Will Demps),3.780,3.640
1,3:47,2,7,NYG 24,0,0,Clinton Portis left end for 3 yards (tackle by Gibril Wilson),3.640,3.340
1,3:08,,,,0,0,Timeout #1 by Washington Redskins,0.000,3.340
1,3:08,3,4,NYG 21,0,0,Mark Brunell pass incomplete short right intended for Clinton Portis (defended by William Joseph),3.340,2.130
1,3:03,4,4,NYG 21,3,0,John Hall 39 yard field goal good,2.130,3.000
1,2:59,,,WAS 30,3,0,"Derrick Frost kicks off 62 yards, returned by Chad Morton for 35 yards (tackle by Sean Taylor)",0.000,1.800
1,2:51,1,10,NYG 43,3,0,Tiki Barber right tackle for no gain (tackle by Renaldo Wynn and Marcus Washington),1.800,1.250
1,2:14,2,10,NYG 43,3,0,Tiki Barber left guard for 3 yards (tackle by Adam Archuleta),1.250,0.960
1,1:34,3,7,NYG 46,3,0,Eli Manning pass complete to Amani Toomer for 44 yards (tackle by Mike Rumph),0.960,4.910
1,0:40,1,10,WAS 10,3,0,Brandon Jacobs left tackle for 3 yards (tackle by Lemar Marshall and Joe Salave'a),4.910,4.760
1,0:05,2,7,WAS 7,3,0,Brandon Jacobs left tackle for 2 yards (tackle by Cornelius Griffin and Adam Archuleta),4.760,4.260
Quarter,Time,Down,ToGo,Location,WAS,NYG,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,3,5,WAS 5,3,0,"Eli Manning pass complete short middle to Amani Toomer for 5 yards. Penalty on Jeremy Shockey: Offensive Pass Interfere, 10 yards (no play)",4.260,2.930
2,14:56,,,,3,0,Timeout #1 by New York Giants,0.000,2.930
2,14:56,3,15,WAS 15,3,0,Eli Manning pass complete short middle to Tiki Barber for 8 yards (tackle by Lemar Marshall),2.930,2.970
2,14:24,4,7,WAS 7,3,3,Jay Feely 24 yard field goal good,2.970,3.000
2,14:15,,,NYG 30,3,3,"Jay Feely kicks off 62 yards, returned by Rock Cartwright for 19 yards (tackle by Mathias Kiwanuka)",0.000,0.740
2,14:08,1,10,WAS 27,3,3,Mark Brunell pass incomplete short middle intended for Clinton Portis (defended by Barry Cofield),0.740,0.200
2,13:58,2,10,WAS 27,3,3,Clinton Portis right end for 5 yards (tackle by Antonio Pierce),0.200,0.170
2,13:20,3,5,WAS 32,3,3,Mark Brunell sacked by Michael Strahan for -8 yards,0.170,-1.770
2,12:53,4,13,WAS 24,3,3,Derrick Frost punts 44 yards,-1.770,-1.070
2,12:35,1,10,NYG 32,3,3,Eli Manning pass complete deep middle to Plaxico Burress for 46 yards (tackle by Carlos Rogers and Sean Taylor),1.070,4.110
2,11:55,1,10,WAS 22,3,3,Tiki Barber left guard for no gain (tackle by Cornelius Griffin),4.110,3.560
2,11:30,2,10,WAS 22,3,3,Tiki Barber right end for 2 yards (tackle by Kenny Wright),3.560,3.140
2,10:39,3,8,WAS 20,3,3,Eli Manning pass complete short middle to Tim Carter for 4 yards (tackle by Carlos Rogers),3.140,2.450
2,9:55,4,4,WAS 16,3,6,Jay Feely 34 yard field goal good,2.450,3.000
2,9:50,,,NYG 30,3,6,"Jay Feely kicks off 61 yards, returned by Rock Cartwright for 22 yards (tackle by David Tyree)",0.000,1.000
2,9:44,1,10,WAS 31,3,6,Clinton Portis left tackle for 6 yards (tackle by LaVar Arrington and Gibril Wilson),1.000,1.270
2,9:12,2,4,WAS 37,3,6,Clinton Portis middle for 7 yards (tackle by Sam Madison and Will Demps),1.270,1.860
2,8:29,1,10,WAS 44,3,6,Mark Brunell pass complete short right to Santana Moss for 15 yards,1.860,2.850
2,8:07,1,10,NYG 41,3,6,Clinton Portis right guard for 3 yards (tackle by Michael Strahan),2.850,2.710
2,7:23,2,7,NYG 38,3,6,"Penalty on Derrick Dockery: False Start, 5 yards (no play)",2.710,2.040
2,7:00,2,12,NYG 43,3,6,Clinton Portis left tackle for 4 yards (tackle by Brandon Short),2.040,1.880
2,6:12,3,8,NYG 39,3,6,"Penalty on Brandon Lloyd: False Start, 5 yards (no play)",1.880,1.220
2,5:36,3,13,NYG 44,3,6,"Penalty on Mark Brunell: Delay of Game, 5 yards (no play)",1.220,0.560
2,5:18,3,18,NYG 49,3,6,Clinton Portis left guard for 12 yards (tackle by Will Demps),0.560,0.790
2,4:42,4,6,NYG 37,3,6,Derrick Frost punts 35 yards,0.790,0.380
2,4:28,1,10,NYG 2,3,6,"Penalty on Tiki Barber: False Start, 1 yards (no play)",-0.380,-0.420
2,4:28,1,11,NYG 1,3,6,Tiki Barber left guard for 8 yards (tackle by Adam Archuleta),-0.420,-0.270
2,3:56,2,3,NYG 9,3,6,Tiki Barber left tackle for 3 yards (tackle by Lemar Marshall),-0.270,-0.350
2,3:03,1,10,NYG 12,3,6,Brandon Jacobs middle for 2 yards (tackle by Lemar Marshall and Cornelius Griffin),-0.350,-0.610
2,2:23,2,8,NYG 14,3,6,Eli Manning pass incomplete short middle intended for Tiki Barber,-0.610,-1.190
2,2:12,3,8,NYG 14,3,6,Eli Manning pass complete short right to Amani Toomer for 10 yards (tackle by Kenny Wright),-1.190,0.540
2,2:00,1,10,NYG 24,3,6,"Eli Manning pass incomplete short right intended for Jeremy Shockey. Penalty on Jeremy Shockey: Offensive Holding, 10 yards (no play)",0.540,-0.500
2,1:54,1,20,NYG 14,3,6,Eli Manning pass complete short middle to Jeremy Shockey for 13 yards (tackle by Adam Archuleta and Kenny Wright),-0.500,0.400
2,1:33,2,7,NYG 27,3,6,Eli Manning pass complete short left to Tim Carter for 6 yards (tackle by Mike Rumph),0.400,0.500
2,1:14,3,1,NYG 33,3,6,"Tiki Barber middle for 10 yards (tackle by Sean Taylor). Tiki Barber fumbles (forced by Sean Taylor), recovered by Luke Petitgout at NYG-43",0.500,1.800
2,1:02,,,,3,6,Timeout #2 by Washington Redskins,0.000,1.800
2,1:02,1,10,NYG 43,3,6,Eli Manning pass complete short left to Tiki Barber for 2 yards (tackle by Carlos Rogers),1.800,1.520
2,0:43,2,8,NYG 45,3,6,Eli Manning pass complete short left to Tiki Barber for 6 yards (tackle by Carlos Rogers and Lemar Marshall),1.520,1.620
2,0:26,3,2,WAS 49,3,6,Tiki Barber right tackle for 8 yards (tackle by Reed Doughty and Marcus Washington),1.620,2.850
2,0:19,,,,3,6,Timeout #2 by New York Giants,0.000,2.850
2,0:19,1,10,WAS 41,3,6,Eli Manning pass complete deep middle to Tim Carter for 27 yards (tackle by Reed Doughty),2.850,4.650
2,0:11,,,,3,6,Timeout #3 by New York Giants,0.000,4.650
2,0:11,1,10,WAS 14,3,6,Eli Manning pass incomplete short middle intended for Plaxico Burress,4.650,4.000
2,0:06,2,10,WAS 14,3,9,Jay Feely 32 yard field goal good,4.000,3.000
2,0:02,,,NYG 30,3,9,"Jay Feely kicks off 47 yards, returned by Mike Sellers for 6 yards (tackle by Chase Blackburn)",0.000,0.940
Quarter,Time,Down,ToGo,Location,WAS,NYG,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,WAS 30,3,9,"Derrick Frost kicks off 62 yards, returned by Chad Morton for 23 yards (tackle by Rock Cartwright)",0.000,1.000
3,14:53,1,10,NYG 31,3,9,Tiki Barber left tackle for 9 yards (tackle by Adam Archuleta),1.000,1.680
3,14:18,2,1,NYG 40,3,9,Tiki Barber left end for 5 yards (tackle by Adam Archuleta),1.680,1.930
3,13:46,1,10,NYG 45,3,9,Eli Manning pass incomplete deep right intended for Jeremy Shockey,1.930,1.380
3,13:30,2,10,NYG 45,3,9,Eli Manning pass complete short middle to Brandon Jacobs for 9 yards (tackle by Sean Taylor),1.380,1.880
3,12:54,3,1,WAS 46,3,9,Brandon Jacobs right guard for 2 yards (tackle by Renaldo Wynn),1.880,2.650
3,12:09,1,10,WAS 44,3,9,Tiki Barber right end for 7 yards (tackle by Kenny Wright and Renaldo Wynn),2.650,3.060
3,11:23,2,3,WAS 37,3,9,Tiki Barber left tackle for 2 yards (tackle by Joe Salave'a),3.060,2.610
3,10:41,3,1,WAS 35,3,9,Brandon Jacobs right tackle for 4 yards (tackle by Sean Taylor and Demetric Evans),2.610,3.510
3,9:59,1,10,WAS 31,3,9,Eli Manning pass complete short left to Plaxico Burress for 5 yards (tackle by Kenny Wright),3.510,3.640
3,9:18,2,5,WAS 26,3,9,Brandon Jacobs right guard for 6 yards (tackle by Marcus Washington and Sean Taylor),3.640,4.240
3,8:36,1,10,WAS 20,3,9,"Eli Manning pass incomplete intended for Amani Toomer. Penalty on Eli Manning: Intentional Grounding, 10 yards",4.240,2.340
3,8:28,2,20,WAS 30,3,9,Eli Manning pass complete short right to Plaxico Burress for 4 yards (tackle by Kenny Wright and Warrick Holdman),2.340,2.210
3,7:55,,,,3,9,Timeout #1 by New York Giants,0.000,2.210
3,7:55,3,16,WAS 26,3,9,Eli Manning pass complete deep left to Amani Toomer for 21 yards (tackle by Reed Doughty),2.210,6.060
3,7:46,1,5,WAS 5,3,9,Tiki Barber right guard for 3 yards (tackle by Sean Taylor),6.060,5.720
3,7:06,2,2,WAS 2,3,15,"Eli Manning pass complete short right to Plaxico Burress for 2 yards, touchdown",5.720,7.000
3,7:06,,,WAS 2,3,16,Jay Feely kicks extra point good,0.000,0.000
3,6:55,,,NYG 30,3,16,"Jay Feely kicks off 63 yards, returned by Rock Cartwright for 14 yards (tackle by Chase Blackburn)",0.000,0.340
3,6:49,1,10,WAS 21,3,16,Mark Brunell pass complete short middle to Chris Cooley for 11 yards (tackle by Antonio Pierce and William Joseph),0.340,1.070
3,6:19,1,10,WAS 32,3,16,Clinton Portis middle for 3 yards (tackle by Brandon Short),1.070,0.930
3,5:41,2,7,WAS 35,3,16,Mark Brunell pass incomplete short left intended for Antwaan Randle El (defended by Sam Madison),0.930,0.230
3,5:31,3,7,WAS 35,3,16,Mark Brunell pass complete short left to Chris Cooley for 9 yards (tackle by Corey Webster),0.230,1.860
3,4:55,1,10,WAS 44,3,16,Clinton Portis right end for 10 yards (tackle by Will Demps and Osi Umenyiora),1.860,2.520
3,4:24,1,10,NYG 46,3,16,Clinton Portis right end for no gain (tackle by Barry Cofield),2.520,1.980
3,3:42,2,10,NYG 46,3,16,Mark Brunell pass incomplete short right intended for Chris Cooley (defended by LaVar Arrington),1.980,1.290
3,3:26,3,10,NYG 46,3,16,Mark Brunell pass complete short left to Antwaan Randle El for 13 yards (tackle by R.W. McQuarters),1.290,3.380
3,2:42,1,10,NYG 33,3,16,Mark Brunell pass complete short left to Chris Cooley for 5 yards (tackle by Sam Madison and Antonio Pierce),3.380,3.510
3,2:03,2,5,NYG 28,3,16,Clinton Portis right tackle for 4 yards (tackle by Mathias Kiwanuka and Barry Cofield),3.510,3.340
3,1:23,3,1,NYG 24,3,16,Mark Brunell pass incomplete short middle intended for Chris Cooley (defended by Brandon Short),3.340,2.020
3,1:14,4,1,NYG 24,3,16,John Hall 42 yard field goal no good,2.020,-1.140
3,1:09,1,10,NYG 33,3,16,"Penalty on David Diehl: False Start, 5 yards (no play)",1.140,0.810
3,1:09,1,15,NYG 28,3,16,Eli Manning pass incomplete short middle intended for Jeremy Shockey,0.810,-0.080
3,1:04,2,15,NYG 28,3,16,Eli Manning pass complete short middle to Visanthe Shiancoe for 16 yards (tackle by Adam Archuleta and Sean Taylor),-0.080,1.860
3,0:29,1,10,NYG 44,3,16,"Tiki Barber right guard for 6 yards (tackle by Marcus Washington). Penalty on Kareem McKenzie: Offensive Holding, 10 yards (no play)",1.860,1.200
Quarter,Time,Down,ToGo,Location,WAS,NYG,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,20,NYG 34,3,16,Tiki Barber left end for 13 yards (tackle by Adam Archuleta),1.200,1.720
4,14:25,2,7,NYG 47,3,16,Eli Manning pass complete short middle to Amani Toomer for 6 yards (tackle by Kenny Wright),1.720,1.820
4,13:40,3,1,WAS 47,3,16,Eli Manning pass complete short right to Tim Carter for 7 yards (tackle by Lemar Marshall),1.820,2.920
4,13:00,1,10,WAS 40,3,16,Tiki Barber left tackle for 2 yards (tackle by Joe Salave'a and Warrick Holdman),2.920,2.640
4,12:29,2,8,WAS 38,3,16,Eli Manning pass complete short left to Plaxico Burress for no gain,2.640,1.950
4,11:53,3,8,WAS 38,3,16,Eli Manning pass incomplete short right intended for Amani Toomer,1.950,0.720
4,11:44,4,8,WAS 38,3,16,"Jeff Feagles punts 38 yards, touchback",0.720,-0.280
4,11:35,1,10,WAS 20,3,16,Mark Brunell pass complete short right to Santana Moss for 7 yards (tackle by R.W. McQuarters),0.280,0.680
4,11:11,2,3,WAS 27,3,16,Clinton Portis right tackle for -1 yards (tackle by Brandon Short and William Joseph),0.680,-0.160
4,10:45,3,4,WAS 26,3,16,Mark Brunell sacked by Fred Robbins for -6 yards,-0.160,-2.030
4,10:25,4,10,WAS 20,3,16,"Derrick Frost punts 44 yards, returned by Chad Morton for 8 yards (tackle by Rocky McIntosh)",-2.030,-1.860
4,10:12,1,10,NYG 44,3,16,Tiki Barber left guard for 1 yard (tackle by Lemar Marshall),1.860,1.450
4,9:40,2,9,NYG 45,3,16,Eli Manning pass complete short right to Visanthe Shiancoe for 2 yards (tackle by Warrick Holdman),1.450,1.030
4,8:53,3,7,NYG 47,3,16,Eli Manning pass incomplete short left intended for Amani Toomer (defended by Marcus Washington),1.030,-0.260
4,8:42,4,7,NYG 47,3,16,"Jeff Feagles punts 34 yards, out of bounds",-0.260,-0.150
4,8:34,1,10,WAS 19,3,16,Clinton Portis right guard for 3 yards (tackle by Osi Umenyiora and Gibril Wilson),0.150,0.070
4,8:12,2,7,WAS 22,3,16,"Clinton Portis for 8 yards (tackle by Brandon Short). Penalty on Jon Jansen: Offensive Holding, 10 yards (no play)",0.070,-1.290
4,7:44,2,17,WAS 12,3,16,Mark Brunell pass complete short left to Ladell Betts for 4 yards (tackle by Sam Madison),-1.290,-1.590
4,7:02,3,13,WAS 16,3,16,Mark Brunell pass incomplete deep left intended for Brandon Lloyd,-1.590,-2.390
4,6:53,4,13,WAS 16,3,16,"Derrick Frost punts 37 yards, returned by R.W. McQuarters for -1 yards (tackle by Rocky McIntosh)",-2.390,-1.990
4,6:42,1,10,NYG 46,3,16,Tiki Barber left end for 1 yard (tackle by Adam Archuleta),1.990,1.590
4,6:01,2,9,NYG 47,3,16,Tiki Barber for 10 yards (tackle by Carlos Rogers),1.590,2.720
4,5:34,1,10,WAS 43,3,16,Tiki Barber left tackle for 5 yards (tackle by Lemar Marshall),2.720,2.850
4,4:49,2,5,WAS 38,3,16,Brandon Jacobs right tackle for 1 yard (tackle by Sean Taylor and Marcus Washington),2.850,2.280
4,4:37,,,,3,16,Timeout #1 by Washington Redskins,0.000,2.280
4,4:37,3,4,WAS 37,3,16,Eli Manning right tackle for 9 yards (tackle by Marcus Washington),2.280,3.710
4,3:49,1,10,WAS 28,3,16,Brandon Jacobs middle for 6 yards (tackle by Marcus Washington),3.710,3.980
4,3:43,,,,3,16,Timeout #2 by Washington Redskins,0.000,3.980
4,3:43,2,4,WAS 22,3,16,Brandon Jacobs right tackle for no gain (tackle by Warrick Holdman),3.980,3.270
4,3:37,,,,3,16,Timeout #3 by Washington Redskins,0.000,3.270
4,3:37,3,4,WAS 22,3,16,Tiki Barber middle for no gain (tackle by Cornelius Griffin),3.270,2.070
4,2:58,4,4,WAS 22,3,19,Jay Feely 40 yard field goal good,2.070,3.000
4,2:50,,,NYG 30,3,19,"Jay Feely kicks off 68 yards, returned by Rock Cartwright for 16 yards (tackle by Chase Blackburn). Penalty on Reggie Torbor: Unsportsmanlike Conduct, 15 yards",0.000,1.140
4,2:45,1,10,WAS 33,3,19,Mark Brunell sacked by Osi Umenyiora for -9 yards,1.140,-0.620
4,2:33,2,19,WAS 24,3,19,Mark Brunell pass incomplete intended for Antwaan Randle El,-0.620,-1.290
4,2:25,3,19,WAS 24,3,19,Mark Brunell pass complete short left to Ladell Betts for 11 yards (tackle by Jason Bell and Gibril Wilson),-1.290,-1.040
4,2:00,4,8,WAS 35,3,19,Mark Brunell pass incomplete short middle intended for Chris Cooley (defended by Antonio Pierce),-1.040,-3.310
4,1:52,1,10,WAS 34,3,19,Eli Manning kneels for -1 yards,3.310,2.640
4,1:13,2,11,WAS 35,3,19,Eli Manning kneels for -1 yards,2.640,1.820
4,0:34,3,12,WAS 36,3,19,Eli Manning kneels for -1 yards,1.820,0.790
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
