Unnamed: 0_level_0,Unnamed: 1_level_0,Offense,Offense,Offense,Offense,Defense,Defense,Defense,Defense,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams
Tm,Total,Tot,Pass,Rush,TOvr,Tot,Pass,Rush,TOvr,Tot,KO,KR,P,PR,FG/XP
Giants,16.0,9.1,7.45,2.02,0.0,10.67,5.45,3.23,0.0,-3.92,-4.44,2.8,-0.89,-1.23,-0.16
Redskins,-16.0,-10.67,-5.45,-3.23,0.0,-9.1,-7.45,-2.02,0.0,3.92,-2.8,4.44,1.23,0.89,0.16
