Quarter,Time,Down,ToGo,Location,MIA,NWE,Detail,EPB,EPA
1,7:17,4,14,NWE 42,3,0,Zoltan Mesko punts 42 yards,-0.590,0.140
1,7:08,1,10,MIA 16,3,0,Reggie Bush up the middle for 3 yards (tackle by Vince Wilfork and Kyle Love),-0.140,-0.180
1,6:35,2,7,MIA 19,3,0,Reggie Bush for 8 yards,-0.180,0.740
1,6:03,1,10,MIA 27,3,0,"Matt Moore for -7 yards (tackle by Dane Fletcher). Marlon Moore fumbles (forced by Dane Fletcher), recovered by Reggie Bush at MIA-20",0.740,-0.750
1,5:29,2,17,MIA 20,3,0,Matt Moore pass incomplete short right intended for Brandon Marshall (defended by Devin McCourty),-0.750,-1.420
1,5:24,,,,3,0,Timeout #2 by Miami Dolphins,0.000,-1.420
1,5:24,3,17,MIA 20,3,0,Reggie Bush up the middle for 12 yards (tackle by Nate Jones and Devin McCourty),-1.420,-1.240
1,4:48,4,5,MIA 32,3,0,Brandon Fields punts 47 yards,-1.240,-0.340
1,4:36,1,10,NWE 21,3,0,Tom Brady sacked by Jason Taylor for -4 yards,0.340,-0.860
1,4:07,2,14,NWE 17,3,0,Danny Woodhead left guard for 4 yards (tackle by Jared Odrick),-0.860,-0.890
1,3:24,3,10,NWE 21,3,0,Tom Brady pass incomplete short right intended for Wes Welker,-0.890,-1.960
1,3:20,4,10,NWE 21,3,0,"Zoltan Mesko punts 55 yards, returned by Davone Bess for 13 yards (tackle by Rob Ninkovich)",-1.960,-1.400
1,3:08,1,10,MIA 37,3,0,Matt Moore pass incomplete short right intended for Brandon Marshall,1.400,0.860
1,3:04,2,10,MIA 37,3,0,"Penalty on Vernon Carey: False Start, 5 yards (no play)",0.860,0.180
1,3:04,2,15,MIA 32,3,0,Matt Moore pass incomplete deep middle intended for Brandon Marshall (defended by Devin McCourty),0.180,-0.490
1,2:58,3,15,MIA 32,3,0,Matt Moore pass complete short middle to Davone Bess for 10 yards (tackle by Jerod Mayo),-0.490,-0.590
1,2:22,4,5,MIA 42,3,0,"Brandon Fields punts 48 yards, muffed catch by Julian Edelman, recovered by Julian Edelman and returned for no gain",-0.590,0.380
1,2:13,1,10,NWE 10,3,0,Tom Brady pass incomplete short left intended for Stevan Ridley,-0.380,-0.780
1,2:09,2,10,NWE 10,3,0,Tom Brady pass complete short middle to Aaron Hernandez for 15 yards (tackle by Karlos Dansby),-0.780,0.610
1,1:37,1,10,NWE 25,3,0,Tom Brady pass incomplete short middle intended for Aaron Hernandez,0.610,0.060
1,1:32,2,10,NWE 25,3,0,Danny Woodhead left tackle for 4 yards (tackle by Karlos Dansby),0.060,-0.100
1,1:10,3,6,NWE 29,3,0,Tom Brady pass incomplete short middle intended for Wes Welker,-0.100,-1.440
1,1:06,4,6,NWE 29,3,0,"Zoltan Mesko punts 64 yards, muffed catch by Davone Bess, recovered by Davone Bess and returned for 12 yards (tackle by Danny Aiken)",-1.440,-0.040
1,0:54,1,10,MIA 18,3,0,Daniel Thomas right guard for 1 yard (tackle by Jerod Mayo and Kyle Love),0.040,-0.320
1,0:16,2,9,MIA 19,3,0,Matt Moore pass complete short middle to Brian Hartline for 13 yards (tackle by Kyle Arrington),-0.320,1.070
Quarter,Time,Down,ToGo,Location,MIA,NWE,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,1,10,MIA 32,3,0,Matt Moore pass complete deep right to Brandon Marshall for 47 yards (tackle by Devin McCourty),1.070,4.170
2,14:32,1,10,NWE 21,3,0,Daniel Thomas up the middle for 2 yards (tackle by Shaun Ellis and Vince Wilfork),4.170,3.900
2,13:50,2,8,NWE 19,9,0,"Matt Moore pass complete deep middle to Brandon Marshall for 19 yards, touchdown",3.900,7.000
2,,,,NWE 2,10,0,Dan Carpenter kicks extra point good,0.000,0.000
2,,,,MIA 35,10,0,"Dan Carpenter kicks off 70 yards, returned by Danny Woodhead for 30 yards (tackle by Marvin Mitchell)",0.000,0.610
2,13:41,1,10,NWE 25,10,0,BenJarvus Green-Ellis right guard for 3 yards (tackle by Kevin Burnett),0.610,0.470
2,13:14,2,7,NWE 28,10,0,Tom Brady pass complete short middle to Rob Gronkowski for 6 yards (tackle by Yeremiah Bell),0.470,0.560
2,12:43,3,1,NWE 34,10,0,Tom Brady pass incomplete short middle intended for Wes Welker (defended by Sean Smith),0.560,-1.110
2,12:38,4,1,NWE 34,10,0,Zoltan Mesko punts 55 yards,-1.110,0.370
2,12:24,1,10,MIA 11,10,0,Reggie Bush right end for -4 yards (tackle by Dane Fletcher and Devin McCourty),-0.370,-1.070
2,11:42,2,14,MIA 7,10,0,"Reggie Bush up the middle for 11 yards (tackle by Rob Ninkovich and Devin McCourty). Penalty on Jeron Mastrud: Personal Foul, 9 yards",-1.070,-1.650
2,11:09,3,12,MIA 9,10,0,"Matt Moore pass incomplete deep right intended for Brian Hartline. Penalty on Devin McCourty: Defensive Pass Interference, 18 yards (no play)",-1.650,0.740
2,11:04,1,10,MIA 27,10,0,Reggie Bush for 6 yards,0.740,1.010
2,10:34,2,4,MIA 33,10,0,Matt Moore sacked by Vince Wilfork for 0 yards,1.010,0.300
2,9:49,3,4,MIA 33,10,0,Matt Moore pass complete short right to Reggie Bush for 14 yards (tackle by James Ihedigbo),0.300,2.060
2,9:01,1,10,MIA 47,10,0,Matt Moore pass complete deep middle to Brandon Marshall for 26 yards (tackle by James Ihedigbo and Jerod Mayo),2.060,3.780
2,8:15,1,10,NWE 27,10,0,Matt Moore pass incomplete deep right intended for Brandon Marshall (defended by Devin McCourty),3.780,3.230
2,8:10,2,10,NWE 27,10,0,Reggie Bush up the middle for 7 yards (tackle by Gerard Warren),3.230,3.470
2,7:28,3,3,NWE 20,10,0,"Reggie Bush pass incomplete deep left intended for Matt Moore. Penalty on Rob Ninkovich: Defensive Pass Interference, 17 yards (no play)",3.470,6.510
2,7:22,1,3,NWE 3,10,0,Matt Moore pass incomplete short right intended for Brian Hartline,6.510,5.530
2,7:15,2,3,NWE 3,10,0,Reggie Bush up the middle for 2 yards (tackle by Rob Ninkovich and James Ihedigbo),5.530,5.170
2,6:36,3,1,NWE 1,16,0,"Matt Moore pass complete short left to Charles Clay for 1 yard, touchdown",5.170,7.000
2,,,,NWE 2,17,0,Dan Carpenter kicks extra point good,0.000,0.000
2,,,,MIA 35,17,0,"Dan Carpenter kicks off 63 yards, returned by Danny Woodhead for 37 yards (tackle by Chris Clemons)",0.000,1.530
2,6:24,1,10,NWE 39,17,0,Tom Brady pass incomplete short middle intended for Deion Branch,1.530,0.990
2,6:20,2,10,NWE 39,17,0,Stevan Ridley up the middle for 2 yards (tackle by Kevin Burnett and Tony McDaniel),0.990,0.560
2,5:41,3,8,NWE 41,17,0,Tom Brady pass incomplete short left intended for Wes Welker,0.560,-0.650
2,5:38,4,8,NWE 41,17,0,"Penalty on Niko Koutouvides: False Start, 5 yards (no play)",-0.650,-0.980
2,5:38,4,13,NWE 36,17,0,"Zoltan Mesko punts 51 yards, fair catch by Davone Bess",-0.980,0.320
2,5:31,1,10,MIA 13,17,0,Reggie Bush up the middle for 3 yards (tackle by Vince Wilfork and Jerod Mayo),-0.320,-0.440
2,4:53,2,7,MIA 16,17,0,Reggie Bush left guard for 3 yards (tackle by Jerod Mayo and Dane Fletcher),-0.440,-0.710
2,4:11,3,4,MIA 19,17,0,Matt Moore pass incomplete deep left intended for Brian Hartline,-0.710,-2.140
2,4:08,4,4,MIA 19,17,0,"Brandon Fields punts 61 yards, returned by Julian Edelman for 8 yards (tackle by Julius Pruitt)",-2.140,-0.810
2,3:57,1,10,NWE 28,17,0,Tom Brady up the middle for 1 yard (tackle by Karlos Dansby),0.810,0.400
2,3:22,2,9,NWE 29,17,0,Tom Brady pass incomplete short middle intended for Aaron Hernandez,0.400,-0.300
2,3:19,3,9,NWE 29,17,0,Tom Brady sacked by Cameron Wake for -3 yards,-0.300,-1.630
2,2:52,4,12,NWE 26,17,0,"Zoltan Mesko punts 46 yards, fair catch by Davone Bess",-1.630,-0.810
2,2:45,1,10,MIA 28,17,0,Reggie Bush left guard for 7 yards (tackle by Jerod Mayo and Nate Jones),0.810,1.210
2,2:00,2,3,MIA 35,17,0,Matt Moore pass complete short middle to Brandon Marshall for 7 yards (tackle by Kyle Arrington),1.210,1.730
2,1:34,1,10,MIA 42,17,0,Matt Moore pass complete short middle to Brandon Marshall for 3 yards (tackle by Jerod Mayo and Devin McCourty),1.730,1.590
2,1:08,2,7,MIA 45,17,0,"Penalty on Mike Pouncey: False Start, 5 yards (no play)",1.590,0.920
2,1:07,2,12,MIA 40,17,0,Matt Moore pass incomplete deep left intended for Brian Hartline (defended by Kyle Arrington),0.920,0.230
2,1:01,3,12,MIA 40,17,0,Reggie Bush right tackle for 5 yards (tackle by Jerod Mayo and Dane Fletcher),0.230,-0.390
2,0:55,,,,17,0,Timeout #1 by New England Patriots,0.000,-0.390
2,0:55,4,7,MIA 45,17,0,"Brandon Fields punts 37 yards, fair catch by Julian Edelman",-0.390,-0.040
2,0:48,1,10,NWE 18,17,0,Tom Brady pass complete short left to Rob Gronkowski for 9 yards (tackle by Kevin Burnett),0.040,0.820
2,0:27,2,1,NWE 27,17,0,Tom Brady pass incomplete short right intended for Rob Gronkowski,0.820,-0.020
2,0:25,3,1,NWE 27,17,0,Tom Brady pass complete short right to Wes Welker for 4 yards (tackle by Yeremiah Bell),-0.020,1.000
2,0:20,,,,17,0,Timeout #2 by New England Patriots,0.000,1.000
2,0:20,1,10,NWE 31,17,0,Tom Brady pass complete deep left to Deion Branch for 31 yards (tackle by Tyrone Culver),1.000,3.050
2,0:12,,,,17,0,Timeout #3 by New England Patriots,0.000,3.050
2,0:12,1,10,MIA 38,17,0,Tom Brady pass complete short left to Rob Gronkowski for 6 yards (tackle by Kevin Burnett),3.050,3.320
2,0:08,2,4,MIA 32,17,0,Stephen Gostkowski 51 yard field goal no good,3.320,-1.660
2,0:03,1,10,MIA 41,17,0,Matt Moore kneels for -1 yards,1.660,0.990
Quarter,Time,Down,ToGo,Location,MIA,NWE,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,MIA 35,17,0,"Dan Carpenter kicks off 74 yards, touchback",0.000,0.280
3,15:00,1,10,NWE 20,17,0,Tom Brady pass complete short middle to Rob Gronkowski for 22 yards (tackle by Kevin Burnett and Tyrone Culver),0.280,1.730
3,14:30,1,10,NWE 42,17,0,Tom Brady pass incomplete short middle intended for Wes Welker,1.730,1.190
3,14:27,2,10,NWE 42,17,0,Tom Brady pass complete short middle to Chad Johnson for 15 yards (tackle by Tyrone Culver),1.190,2.720
3,13:49,1,10,MIA 43,17,0,Tom Brady pass incomplete deep left intended for Chad Johnson (defended by Vontae Davis),2.720,2.180
3,13:44,2,10,MIA 43,17,0,Tom Brady pass complete short middle to Wes Welker for 4 yards (tackle by Karlos Dansby),2.180,2.010
3,13:10,3,6,MIA 39,17,0,"Penalty on Kendall Langford: Neutral Zone Infraction, 5 yards (no play)",2.010,2.680
3,13:09,3,1,MIA 34,17,0,Stevan Ridley up the middle for no gain (tackle by Kendall Langford and Karlos Dansby),2.680,1.100
3,12:50,4,1,MIA 34,17,0,Tom Brady up the middle for 3 yards (tackle by Tyrone Culver),1.100,3.510
3,12:21,1,10,MIA 31,17,0,Tom Brady pass incomplete short right intended for Wes Welker,3.510,2.970
3,12:17,2,10,MIA 31,17,0,Tom Brady pass complete short middle to Deion Branch for 5 yards (tackle by Marvin Mitchell),2.970,2.940
3,11:46,3,5,MIA 26,17,0,Tom Brady pass incomplete short right intended for Deion Branch,2.940,1.790
3,11:44,4,5,MIA 26,17,3,Stephen Gostkowski 45 yard field goal good,1.790,3.000
3,,,,NWE 35,17,3,"Stephen Gostkowski kicks off 60 yards, returned by Edmond Gates for 33 yards (tackle by Stephen Gostkowski)",0.000,1.470
3,11:32,1,10,MIA 38,17,3,Reggie Bush up the middle for 2 yards (tackle by Shaun Ellis and Dane Fletcher),1.470,1.190
3,10:54,2,8,MIA 40,17,3,Matt Moore pass incomplete deep left intended for Will Yeatman,1.190,0.500
3,10:48,3,8,MIA 40,17,3,"Matt Moore for no gain. Marlon Moore fumbles, recovered by Vince Wilfork at MIA-38 (tackle by Richie Incognito)",0.500,-3.050
3,10:45,1,10,MIA 38,17,3,"Penalty on Jason Taylor: Encroachment, 5 yards (no play)",3.050,3.780
3,10:29,1,5,MIA 33,17,3,Tom Brady pass complete short middle to Wes Welker for 12 yards (tackle by Karlos Dansby),3.780,4.170
3,10:06,1,10,MIA 21,17,3,Aaron Hernandez right end for 1 yard (tackle by Kevin Burnett),4.170,3.760
3,9:27,2,9,MIA 20,17,3,Tom Brady pass complete short middle to Wes Welker for 6 yards (tackle by Karlos Dansby),3.760,4.020
3,9:00,3,3,MIA 14,17,3,Tom Brady pass complete short left to Aaron Hernandez for 9 yards (tackle by Vontae Davis),4.020,6.060
3,8:36,1,5,MIA 5,17,3,Tom Brady pass complete short left to Aaron Hernandez for 2 yards (tackle by Vontae Davis and Reshad Jones),6.060,5.530
3,7:53,2,3,MIA 3,17,3,BenJarvus Green-Ellis right guard for 2 yards (tackle by Karlos Dansby and Reshad Jones),5.530,5.170
3,7:16,3,1,MIA 1,17,9,"Tom Brady pass complete short left to Deion Branch for 1 yard, touchdown",5.170,7.000
,,,,,,,"Replay Assistant challenged the pass completion ruling, and the play was upheld.",,
3,,,,MIA 2,17,10,Stephen Gostkowski kicks extra point good,0.000,0.000
3,,,,NWE 35,17,10,"Stephen Gostkowski kicks off 67 yards, returned by Edmond Gates for 19 yards (tackle by Kyle Arrington)",0.000,-0.060
3,7:03,1,10,MIA 17,17,10,Matt Moore sacked by Brandon Deaderick for -10 yards,-0.060,-1.510
3,6:33,2,20,MIA 7,17,10,Reggie Bush left end for 9 yards (tackle by Sergio Brown and Jerod Mayo),-1.510,-1.410
3,6:04,3,11,MIA 16,17,10,"Matt Moore sacked by Rob Ninkovich for -6 yards. Marlon Moore fumbles (forced by Rob Ninkovich), recovered by Mike Pouncey at MIA-10",-1.410,-2.490
3,5:11,4,17,MIA 10,17,10,"Brandon Fields punts 38 yards, returned by Kevin Faulk for 7 yards (tackle by Marvin Mitchell)",-2.490,-2.850
3,5:02,1,10,MIA 41,17,10,Wes Welker right end for 7 yards (tackle by Sean Smith and Yeremiah Bell),2.850,3.250
3,4:46,2,3,MIA 34,17,10,Tom Brady pass complete short left to Wes Welker for 8 yards (tackle by Reshad Jones),3.250,3.840
3,4:20,1,10,MIA 26,17,10,Tom Brady pass complete short middle to Wes Welker for 3 yards (tackle by Yeremiah Bell),3.840,3.700
3,3:43,2,7,MIA 23,17,10,Tom Brady pass complete short middle to Aaron Hernandez for 10 yards (tackle by Will Allen),3.700,4.710
3,3:12,1,10,MIA 13,17,10,Stevan Ridley left end for 5 yards (tackle by Yeremiah Bell),4.710,4.960
3,2:43,2,5,MIA 8,17,10,Stevan Ridley left tackle for 7 yards (tackle by Karlos Dansby),4.960,6.970
3,2:21,1,1,MIA 1,17,16,"Tom Brady right guard for 1 yard, touchdown",6.970,7.000
3,,,,MIA 2,17,17,Stephen Gostkowski kicks extra point good,0.000,0.000
3,,,,NWE 35,17,17,"Stephen Gostkowski kicks off 66 yards, returned by Edmond Gates for 21 yards (tackle by Niko Koutouvides)",0.000,0.280
3,2:10,1,10,MIA 20,17,17,Brandon Marshall left end for 13 yards (tackle by Jerod Mayo),0.280,1.140
3,1:39,1,10,MIA 33,17,17,Reggie Bush left tackle for 5 yards (tackle by Dane Fletcher),1.140,1.270
3,1:02,2,5,MIA 38,17,17,Reggie Bush left guard for 8 yards (tackle by Sergio Brown and Rob Ninkovich),1.270,1.990
3,0:25,1,10,MIA 46,17,17,"Reggie Bush left tackle for 3 yards (tackle by Shaun Ellis and Ross Ventrone). Penalty on Richie Incognito: Offensive Holding, 10 yards (no play)",1.990,1.330
Quarter,Time,Down,ToGo,Location,MIA,NWE,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,20,MIA 36,17,17,Matt Moore pass complete short middle to Reggie Bush for 12 yards (tackle by Brandon Deaderick),1.330,1.720
4,14:19,2,8,MIA 48,17,17,Reggie Bush right guard for -2 yards (tackle by Devin McCourty),1.720,0.760
4,13:34,3,10,MIA 46,17,17,Matt Moore pass complete short left to Brian Hartline for 10 yards (tackle by Kyle Arrington),0.760,2.650
,,,,,,,"NWE challenged the first down ruling, and the play was upheld.",,
4,12:48,1,10,NWE 44,17,17,Matt Moore pass incomplete deep middle intended for Brian Hartline is intercepted by Devin McCourty at NWE-2,2.650,0.380
4,12:40,1,10,NWE 2,17,17,Tom Brady pass complete short right to Rob Gronkowski for 20 yards (tackle by Tyrone Culver and Karlos Dansby),-0.380,0.410
4,12:12,1,10,NWE 22,17,17,Tom Brady pass complete short left to Wes Welker for 6 yards (tackle by Will Allen),0.410,0.680
4,12:04,2,4,NWE 28,17,17,Tom Brady left tackle for 5 yards (tackle by Karlos Dansby),0.680,1.140
4,11:35,1,10,NWE 33,17,17,Stevan Ridley left tackle for 16 yards (tackle by Kevin Burnett and Yeremiah Bell),1.140,2.190
4,11:05,1,10,NWE 49,17,17,Tom Brady pass incomplete short left intended for Deion Branch (defended by Nolan Carroll),2.190,1.650
4,10:59,2,10,NWE 49,17,17,"Penalty on Aaron Hernandez: False Start, 5 yards (no play)",1.650,0.970
4,10:59,2,15,NWE 44,17,17,Tom Brady pass complete deep left to Wes Welker for 42 yards (tackle by Tyrone Culver),0.970,4.650
4,10:49,1,10,MIA 14,17,17,"Stevan Ridley left tackle for 4 yards (tackle by Tyrone Culver). Penalty on Rob Gronkowski: Illegal Formation, 5 yards (no play)",4.650,4.260
4,10:20,1,15,MIA 19,17,17,Tom Brady pass incomplete short right intended for Deion Branch,4.260,3.370
4,10:13,2,15,MIA 19,17,17,Stevan Ridley right guard for 5 yards (tackle by Cameron Wake),3.370,3.110
4,9:29,3,10,MIA 14,17,17,Tom Brady sacked by Randy Starks for -10 yards,3.110,1.870
4,9:00,4,20,MIA 24,17,20,Stephen Gostkowski 42 yard field goal good,1.870,3.000
4,,,,NWE 35,17,20,"Stephen Gostkowski kicks off 65 yards, touchback",0.000,0.280
4,8:55,1,10,MIA 20,17,20,Reggie Bush left guard for 10 yards (tackle by Ross Ventrone),0.280,0.940
4,8:19,1,10,MIA 30,17,20,Matt Moore pass incomplete short left intended for Reggie Bush,0.940,0.390
4,8:16,2,10,MIA 30,17,20,Matt Moore pass incomplete short left intended for Davone Bess,0.390,-0.300
4,8:09,3,10,MIA 30,17,20,Matt Moore sacked by Jerod Mayo for -5 yards,-0.300,-1.700
4,7:50,4,15,MIA 25,17,20,"Brandon Fields punts 38 yards, returned by Kevin Faulk for 4 yards (tackle by Austin Spitler)",-1.700,-1.660
4,7:42,1,10,NWE 41,17,20,Tom Brady pass complete short right to Rob Gronkowski for 9 yards (tackle by Will Allen and Yeremiah Bell),1.660,2.340
4,7:17,2,1,,17,20,Tom Brady up the middle for 3 yards (tackle by Paul Soliai),2.340,2.460
4,6:56,1,10,MIA 47,17,20,Stevan Ridley up the middle for 1 yard (tackle by Paul Soliai),2.460,2.050
4,6:24,2,9,MIA 46,17,20,Tom Brady pass incomplete short left intended for Deion Branch,2.050,1.350
4,6:20,3,9,MIA 46,17,20,Tom Brady pass complete short middle to Wes Welker for 9 yards (tackle by Tyrone Culver and Jason Taylor),1.350,3.120
4,5:35,1,10,MIA 37,17,20,Tom Brady pass complete short middle to Wes Welker for 22 yards (tackle by Yeremiah Bell),3.120,4.580
4,5:12,1,10,MIA 15,17,20,Tom Brady pass complete short middle to Rob Gronkowski for 6 yards (tackle by Jason Taylor and Tyrone Culver),4.580,5.030
4,4:28,2,4,MIA 9,17,20,Stevan Ridley for 3 yards,5.030,4.900
4,4:22,,,,17,20,Timeout #2 by New England Patriots,0.000,4.900
4,4:22,3,1,MIA 6,17,20,Stevan Ridley right guard for 2 yards (tackle by Yeremiah Bell),4.900,6.280
4,3:43,1,4,MIA 4,17,20,Stevan Ridley right guard for 3 yards (tackle by Yeremiah Bell and Sean Smith),6.280,5.910
4,3:02,2,1,MIA 1,17,26,"Tom Brady up the middle for 1 yard, touchdown",5.910,7.000
4,,,,MIA 2,17,27,Stephen Gostkowski kicks extra point good,0.000,0.000
4,,,,NWE 35,17,27,"Stephen Gostkowski kicks off 74 yards, touchback",0.000,0.280
4,2:56,1,10,MIA 20,17,27,Matt Moore pass incomplete deep middle intended for Charles Clay,0.280,-0.270
4,2:51,2,10,MIA 20,17,27,Matt Moore pass incomplete short right intended for Brandon Marshall,-0.270,-0.960
4,2:46,3,10,MIA 20,17,27,Matt Moore pass complete deep right to Brandon Marshall for 41 yards (tackle by Devin McCourty),-0.960,2.980
4,2:16,1,10,NWE 39,17,27,Matt Moore pass incomplete short left intended for Lex Hilliard,2.980,2.440
4,2:12,2,10,NWE 39,17,27,Matt Moore pass complete short middle to Brian Hartline for 10 yards (tackle by Nate Jones),2.440,3.640
4,2:00,1,10,NWE 29,17,27,Matt Moore pass complete short right to Davone Bess for 14 yards (tackle by James Ihedigbo and Nate Jones),3.640,4.580
4,1:53,1,10,NWE 15,23,27,"Matt Moore pass complete to Davone Bess for 15 yards, touchdown",4.580,7.000
4,,,,NWE 2,24,27,Dan Carpenter kicks extra point good,0.000,0.000
4,,,,MIA 35,24,27,"Dan Carpenter kicks off 67 yards, touchback",0.000,0.280
4,1:48,1,10,NWE 20,24,27,Tom Brady right end for 5 yards (tackle by Kevin Burnett),0.280,0.410
4,1:40,,,,24,27,Timeout #1 by Miami Dolphins,0.000,0.410
4,1:40,2,5,NWE 25,24,27,Stevan Ridley left guard for no gain (tackle by Karlos Dansby and Randy Starks),0.410,-0.300
4,1:35,,,,24,27,Timeout #2 by Miami Dolphins,0.000,-0.300
4,1:35,3,5,NWE 25,24,27,Tom Brady pass complete short left to Wes Welker for 6 yards (tackle by Nolan Carroll),-0.300,1.000
4,0:48,1,10,NWE 31,24,27,Stevan Ridley left end for 18 yards (tackle by Nolan Carroll),1.000,2.190
4,0:45,1,10,NWE 49,24,27,Tom Brady kneels for -1 yards,2.190,1.510
4,0:06,2,11,NWE 48,24,27,Tom Brady kneels for -1 yards,1.510,0.700
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
