Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
T.Y. Hilton,IND,10,5,85,0,5,81,16.2,4,0.8,13.3,0,,0,0.0,0,79.2
Dontrelle Inman,IND,4,4,53,1,3,44,11.0,9,2.3,11.0,0,,0,0.0,0,158.3
Chester Rogers,IND,5,4,46,0,3,24,6.0,22,5.5,5.6,0,,1,20.0,0,105.0
Eric Ebron,IND,6,3,26,1,3,18,6.0,8,2.7,10.5,0,,0,0.0,0,101.4
Marlon Mack,IND,3,2,6,0,0,0,0.0,6,3.0,0.7,0,,0,0.0,1,30.6
Zach Pascal,IND,3,1,6,0,0,7,7.0,-1,-1.0,17.0,0,,0,0.0,0,42.4
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Keke Coutee,HOU,14,11,110,1,6,61,5.5,49,4.5,4.4,0,,1,7.1,0,123.2
Lamar Miller,HOU,10,8,63,0,2,6,0.8,57,7.1,0.7,0,,0,0.0,0,92.9
DeAndre Hopkins,HOU,10,5,37,0,4,28,5.6,9,1.8,11.6,1,5.0,0,0.0,0,59.2
Jordan Akins,HOU,3,2,8,0,1,-1,-0.5,9,4.5,4.7,0,,0,0.0,0,70.1
Alfred Blue,HOU,2,2,11,0,0,1,0.5,10,5.0,0.5,0,,0,0.0,0,89.6
Ryan Griffin,HOU,5,1,6,0,,1,1.0,5,5.0,9.8,0,,0,0.0,1,0.0
D'Onta Foreman,HOU,1,0,0,0,,0,,0,,2.0,0,,1,100.0,0,39.6
Vyncint Smith,HOU,2,0,0,0,,0,,0,,36.5,0,,0,0.0,0,39.6
