Player,Tm,Att,Yds,TD,1D,YBC,YBC/Att,YAC,YAC/Att,BrkTkl,Att/Br
Aaron Jones,GNB,15,58,0,3,28,1.9,30,2.0,0,
Tyler Ervin,GNB,8,24,0,2,16,2.0,8,1.0,1,8.0
John Lovett,GNB,3,6,0,,3,1.0,3,1.0,0,
Dexter Williams,GNB,2,8,0,,7,3.5,1,0.5,0,
Tim Boyle,GNB,1,-1,0,,-1,-1.0,0,0.0,0,
Aaron Rodgers,GNB,1,7,0,1,7,7.0,0,0.0,0,
Malik Taylor,GNB,1,9,0,,0,0.0,9,9.0,0,
Player,Tm,Att,Yds,TD,1D,YBC,YBC/Att,YAC,YAC/Att,BrkTkl,Att/Br
Jerick McKinnon,SFO,12,52,1,6,38,3.2,14,1.2,0,
Jamycal Hasty,SFO,4,3,0,,-2,-0.5,5,1.3,0,
Nick Mullens,SFO,1,0,0,0,0,0.0,0,0.0,0,
