Player,Pos
Brian Griese,QB
Ricky Williams,HB
Chris Chambers,WR
James McKnight,WR
Rob Konrad,TE
Randy McMichael,TE
Wade Smith,LT
Jamie Nails,LG
Seth McKinney,C
Todd Perry,RG
Todd Wade,RT
Adewale Ogunleye,LDE
Tim Bowens,LDT
Larry Chester,RDT
Jason Taylor,RDE
Morlon Greenwood,SLB
Zach Thomas,MLB
Junior Seau,WLB
Patrick Surtain,LCB
Sam Madison,RCB
Sammy Knight,SS
Brock Marion,FS
