0,1
Game Info,Game Info
Won Toss,Bengals
Roof,outdoors
Surface,fieldturf
Duration,3:12
Attendance,65705
Weather,"72 degrees, relative humidity 41%, wind 9 mph, wind chill 0"
Vegas Line,Cincinnati Bengals -5.5
Over/Under,40.0 (under)
