Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST
Player,Pos,Num,Pct,Num,Pct,Num,Pct
Andy Levitre,G,65,100%,0,0%,7,21%
Ryan Schraeder,T,65,100%,0,0%,7,21%
Chris Chester,G,65,100%,0,0%,7,21%
Jake Matthews,T,65,100%,0,0%,7,21%
Alex Mack,C,65,100%,0,0%,0,0%
Matt Ryan,QB,65,100%,0,0%,0,0%
Julio Jones,WR,57,88%,0,0%,1,3%
Mohamed Sanu,WR,51,78%,0,0%,1,3%
Jacob Tamme,TE,49,75%,0,0%,1,3%
Devonta Freeman,RB,49,75%,0,0%,0,0%
Levine Toilolo,TE,33,51%,0,0%,10,30%
Justin Hardy,WR,32,49%,0,0%,17,52%
Austin Hooper,TE,15,23%,0,0%,17,52%
Patrick DiMarco,FB,15,23%,0,0%,10,30%
Tevin Coleman,RB,14,22%,0,0%,0,0%
Aldrick Robinson,WR,10,15%,0,0%,2,6%
Desmond Trufant,CB,0,0%,75,100%,9,27%
Robert Alford,CB,0,0%,75,100%,8,24%
De'Vondre Campbell,LB,0,0%,75,100%,6,18%
Ricardo Allen,SS,0,0%,75,100%,1,3%
Deion Jones,LB,0,0%,75,100%,0,0%
Keanu Neal,FS,0,0%,74,99%,0,0%
Brian Poole,CB,0,0%,47,63%,15,45%
Adrian Clayborn,DE,0,0%,44,59%,0,0%
Grady Jarrett,DT,0,0%,43,57%,7,21%
Vic Beasley,LB,0,0%,43,57%,0,0%
Brooks Reed,DE,0,0%,33,44%,26,79%
Courtney Upshaw,DT,0,0%,33,44%,0,0%
Tyson Jackson,DE,0,0%,28,37%,7,21%
Ra'Shede Hageman,DT,0,0%,24,32%,7,21%
Philip Wheeler,LB,0,0%,24,32%,7,21%
Jonathan Babineaux,DT,0,0%,23,31%,7,21%
Dwight Freeney,DE,0,0%,21,28%,0,0%
Cliff Matthews,DE,0,0%,9,12%,0,0%
Ben Garland,C,0,0%,2,3%,14,42%
Kemal Ishmael,FS,0,0%,1,1%,18,55%
Paul Worrilow,LB,0,0%,0,0%,25,76%
Eric Weems,WR,0,0%,0,0%,19,58%
Robenson Therezie,SS,0,0%,0,0%,18,55%
LaRoy Reynolds,LB,0,0%,0,0%,18,55%
Jalen Collins,CB,0,0%,0,0%,17,52%
Matthew Bosher,P,0,0%,0,0%,16,48%
Tom Compton,T,0,0%,0,0%,14,42%
Josh Harris,LS,0,0%,0,0%,9,27%
Matt Bryant,K,0,0%,0,0%,7,21%
