Player,Pos
Dan Orlovsky,QB
Rudi Johnson,RB
Jerome Felton,FB
Shaun McDonald,WR
Calvin Johnson,WR
John Owens,TE
Jeff Backus,LT
Damion Cook,LG
Dominic Raiola,C
Stephen Peterman,RG
Gosder Cherilus,RT
Jared DeVries,LDE
Cory Redding,UT
Chartric Darby,NT
Dewayne White,RDE
Ryan Nece,SLB
Paris Lenon,MLB
Ernie Sims,WLB
Brian Kelly,LCB
Leigh Bodden,RCB
Daniel Bullocks,SS
Kalvin Pearson,FS
