Quarter,Time,Down,ToGo,Location,GNB,SFO,Detail,EPB,EPA
1,7:25,1,10,GNB 20,3,0,Aaron Rodgers pass complete short right to Davante Adams for 12 yards (tackle by Emmanuel Moseley),,
1,6:51,1,10,GNB 32,3,0,Aaron Rodgers pass complete short right to AJ Dillon for 2 yards (tackle by Azeez Al-Shaair and Emmanuel Moseley),,
1,6:12,2,8,GNB 34,3,0,Aaron Rodgers pass complete deep right to Marquez Valdes-Scantling for 47 yards (tackle by Jaquiski Tartt),,
1,5:28,1,10,SFO 19,3,0,AJ Dillon up the middle for 1 yard (tackle by Samson Ebukam),,
1,4:46,2,9,SFO 18,3,0,Aaron Jones left end for 3 yards (tackle by Azeez Al-Shaair),,
1,4:07,3,6,SFO 15,3,0,Aaron Rodgers pass complete short left to Davante Adams for 14 yards (tackle by Jaquiski Tartt),,
1,3:23,1,1,SFO 1,9,0,"Aaron Rodgers pass complete short left to Davante Adams for 1 yard, touchdown",,
1,3:19,,,SFO 15,10,0,Mason Crosby kicks extra point good,,
1,3:19,,,GNB 35,10,0,"Mason Crosby kicks off 65 yards, touchback.",,
1,3:19,1,10,SFO 25,10,0,Deebo Samuel right end for no gain (tackle by Jaire Alexander and Krys Barnes),,
1,2:43,2,10,SFO 25,10,0,George Kittle left end for 9 yards (tackle by Krys Barnes),,
1,2:04,3,1,SFO 34,10,0,Jimmy Garoppolo pass incomplete short right intended for George Kittle,,
1,2:03,4,1,SFO 34,10,0,"Mitch Wishnowsky punts 56 yards, fair catch by Amari Rodgers at GB-10",,
1,1:51,1,10,GNB 10,10,0,Aaron Jones up the middle for 2 yards (tackle by Emmanuel Moseley),,
1,1:24,2,8,GNB 12,10,0,Aaron Jones up the middle for 4 yards (tackle by Kentavius Street and Azeez Al-Shaair),,
1,0:42,3,4,GNB 16,10,0,"Aaron Rodgers pass incomplete intended for Allen Lazard. Penalty on Deommodore Lenoir: Defensive Pass Interference, 25 yards (accepted) (no play)",,
1,0:38,1,10,GNB 41,10,0,Aaron Jones left tackle for 2 yards (tackle by Nick Bosa),,
Quarter,Time,Down,ToGo,Location,GNB,SFO,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,2,8,GNB 43,10,0,"Aaron Rodgers pass complete short right to Marquez Valdes-Scantling for no gain (tackle by Jimmie Ward). Penalty on Yosuah Nijman: Ineligible Downfield Pass, 5 yards (declined)",,
2,14:33,3,8,GNB 43,10,0,Aaron Rodgers sacked by Arik Armstead for -8 yards,,
2,14:08,4,16,GNB 35,10,0,Corey Bojorquez punts 51 yards out of bounds,,
2,13:51,1,10,SFO 14,10,0,Jimmy Garoppolo pass deep middle intended for George Kittle is intercepted by Jaire Alexander at GB-38 and returned for 30 yards (tackle by George Kittle),,
2,13:36,1,10,SFO 32,10,0,Aaron Rodgers pass complete short right to Davante Adams for 10 yards (tackle by Fred Warner),,
2,12:59,1,10,SFO 22,10,0,Aaron Jones right guard for 10 yards (tackle by Emmanuel Moseley),,
2,12:17,1,10,SFO 12,10,0,Aaron Jones up the middle for 4 yards (tackle by Nick Bosa),,
2,11:36,2,6,SFO 8,10,0,Aaron Jones up the middle for 2 yards (tackle by Fred Warner),,
2,10:50,,,,,,Timeout #1 by Green Bay Packers,,
2,10:50,3,4,SFO 6,10,0,Aaron Rodgers pass complete short left to Aaron Jones for 3 yards. Aaron Jones fumbles (forced by Josh Norman),,
2,10:25,4,1,SFO 3,10,0,Aaron Rodgers pass incomplete short left intended for Randall Cobb,,
2,10:20,1,10,SFO 4,10,0,Jimmy Garoppolo pass incomplete short left intended for Trey Sermon,,
2,10:16,2,10,SFO 4,10,0,Jimmy Garoppolo pass complete short left to Brandon Aiyuk for 6 yards (tackle by Eric Stokes and Krys Barnes),,
2,10:01,3,4,SFO 10,10,0,Jimmy Garoppolo pass complete short right to Deebo Samuel for 4 yards (tackle by Darnell Savage),,
2,9:28,1,10,SFO 14,10,0,Kyle Juszczyk right guard for 2 yards (tackle by Kenny Clark and Tyler Lancaster),,
2,8:49,2,8,SFO 16,10,0,Jimmy Garoppolo pass complete deep middle to Brandon Aiyuk for 16 yards (tackle by Eric Stokes),,
2,8:12,1,10,SFO 32,10,0,Trey Sermon right guard for 2 yards (tackle by Tyler Lancaster),,
2,7:40,2,8,SFO 34,10,0,Jimmy Garoppolo pass complete short left to Kyle Juszczyk for 8 yards (tackle by Ty Summers),,
2,6:57,1,10,SFO 42,10,0,Jimmy Garoppolo sacked by and Tedarrell Slaton for -7 yards and Jonathan Garvin for -7 yards,,
2,6:12,2,17,SFO 35,10,0,Jimmy Garoppolo pass complete short middle to George Kittle for 16 yards (tackle by Darnell Savage),,
2,5:42,3,1,GNB 49,10,0,Trey Sermon right guard for no gain (tackle by Dean Lowry and De'Vondre Campbell),,
2,5:00,4,1,GNB 49,10,0,"Penalty on SFO: Delay of Game, 5 yards (accepted) (no play)",,
2,5:00,4,6,SFO 46,10,0,Mitch Wishnowsky punts 41 yards downed by Trent Sherfield,,
2,4:48,1,10,GNB 13,10,0,Aaron Rodgers pass incomplete deep left intended for Davante Adams,,
2,4:43,2,10,GNB 13,10,0,Aaron Rodgers pass complete short left to Josiah Deguara for 4 yards (tackle by Azeez Al-Shaair),,
2,4:02,3,6,GNB 17,10,0,"Aaron Rodgers pass incomplete deep right intended for Davante Adams. Penalty on Emmanuel Moseley: Defensive Pass Interference, 32 yards (accepted) (no play)",,
2,3:54,1,10,GNB 49,10,0,AJ Dillon up the middle for 6 yards (tackle by Zach Kerr),,
2,3:14,2,4,SFO 45,10,0,AJ Dillon left guard for 1 yard (tackle by Dontae Johnson and Zach Kerr),,
2,2:43,3,3,SFO 44,10,0,Aaron Rodgers pass complete short left to Davante Adams for 15 yards (tackle by Deommodore Lenoir),,
2,2:00,1,10,SFO 29,10,0,Aaron Jones up the middle for 6 yards (tackle by Javon Kinlaw),,
2,1:16,2,4,SFO 23,10,0,Aaron Rodgers pass complete deep left to Davante Adams for 19 yards (tackle by Dontae Johnson),,
2,1:10,1,4,SFO 4,10,0,"Penalty on GNB: Delay of Game, 5 yards (accepted) (no play)",,
2,1:10,1,9,SFO 9,10,0,Aaron Rodgers pass complete short right to Robert Tonyan for 6 yards (tackle by Fred Warner),,
2,1:05,,,,,,Timeout #1 by San Francisco 49ers,,
2,1:05,2,3,SFO 3,16,0,"Aaron Jones up the middle for 3 yards, touchdown",,
2,1:02,,,SFO 15,17,0,Mason Crosby kicks extra point good,,
2,1:02,,,GNB 35,17,0,"Mason Crosby kicks off 65 yards, returned by Trenton Cannon for 68 yards (tackle by Mason Crosby)",,
2,0:54,1,10,GNB 32,17,0,Jimmy Garoppolo pass complete short left to George Kittle for 10 yards (tackle by De'Vondre Campbell),,
2,0:38,1,10,GNB 22,17,0,Jimmy Garoppolo pass incomplete short middle intended for Deebo Samuel (defended by Jaire Alexander),,
2,0:35,2,10,GNB 22,17,0,Jimmy Garoppolo pass complete short middle to Mohamed Sanu for 11 yards (tackle by Darnell Savage),,
2,0:29,,,,,,Timeout #2 by San Francisco 49ers,,
2,0:29,1,10,GNB 11,17,0,Jimmy Garoppolo pass complete short left to Kyle Juszczyk for 5 yards (tackle by Oren Burks),,
2,0:24,,,,,,Timeout #3 by San Francisco 49ers,,
2,0:24,2,5,GNB 6,17,0,Jimmy Garoppolo pass incomplete short left intended for Brandon Aiyuk,,
2,0:22,,,,,,Timeout #2 by Green Bay Packers,,
2,0:22,3,5,GNB 6,17,0,"Jimmy Garoppolo pass incomplete short middle intended for Mohamed Sanu. Penalty on Eric Stokes: Defensive Pass Interference, 5 yards (accepted) (no play)",,
2,0:19,1,1,GNB 1,17,0,"Jimmy Garoppolo pass incomplete short right intended for Deebo Samuel. Penalty on Dean Lowry: Illegal Use of Hands / Defense, 5 yards (offset) . Penalty on Daniel Brunskill: Offensive Holding (offset) (no play)",,
2,0:13,,,,,,Timeout #3 by Green Bay Packers,,
2,0:13,1,1,GNB 1,17,0,Jimmy Garoppolo pass incomplete intended for Brandon Aiyuk,,
2,0:07,2,1,GNB 1,17,0,Jimmy Garoppolo pass incomplete short middle,,
2,0:04,3,1,GNB 1,17,6,"Trey Lance left end for 1 yard, touchdown",,
2,0:00,,,GNB 15,17,7,Robbie Gould kicks extra point good,,
Quarter,Time,Down,ToGo,Location,GNB,SFO,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,GNB 35,17,7,"Mason Crosby kicks off 64 yards, returned by Trenton Cannon for 16 yards (tackle by Oren Burks)",,
3,14:56,1,10,SFO 17,17,7,Jimmy Garoppolo pass complete short middle to George Kittle for 7 yards (tackle by Kingsley Keke and Eric Stokes),,
3,14:21,2,3,SFO 24,17,7,Trey Sermon right tackle for 2 yards (tackle by Dean Lowry),,
3,13:38,3,1,SFO 26,17,7,Kyle Juszczyk up the middle for 2 yards (tackle by De'Vondre Campbell),,
3,13:06,1,10,SFO 28,17,7,Jimmy Garoppolo pass complete short left to Deebo Samuel for 19 yards (tackle by Adrian Amos and De'Vondre Campbell),,
3,12:21,1,10,SFO 47,17,7,Trey Sermon up the middle for 16 yards (tackle by Darnell Savage and De'Vondre Campbell),,
3,11:37,1,10,GNB 37,17,7,Brandon Aiyuk right end for 8 yards (tackle by Ty Summers),,
3,10:53,2,2,GNB 29,17,7,Trey Sermon right guard for 4 yards (tackle by Chauncey Rivers),,
3,10:12,1,10,GNB 25,17,7,Jimmy Garoppolo pass complete short middle to Deebo Samuel for 1 yard (tackle by De'Vondre Campbell),,
3,9:27,2,9,GNB 24,17,7,Jimmy Garoppolo pass complete short left to Trey Sermon for no gain (tackle by De'Vondre Campbell),,
3,8:40,3,9,GNB 24,17,7,Jimmy Garoppolo pass complete short right to Deebo Samuel for 16 yards (tackle by Adrian Amos),,
3,8:15,1,8,GNB 8,17,7,Deebo Samuel right tackle for no gain (tackle by Kingsley Keke and Henry Black),,
3,7:52,2,8,GNB 8,17,7,Jimmy Garoppolo pass incomplete short middle,,
3,7:45,3,8,GNB 8,17,13,"Jimmy Garoppolo pass complete short right to Brandon Aiyuk for 8 yards, touchdown",,
3,7:41,,,GNB 15,17,14,Robbie Gould kicks extra point good,,
3,7:41,,,SFO 35,17,14,"Mitch Wishnowsky kicks off 63 yards, returned by Kylin Hill for 21 yards (tackle by Jimmie Ward)",,
3,7:35,1,10,GNB 23,17,14,Aaron Jones left tackle for 7 yards (tackle by Jaquiski Tartt),,
3,6:53,2,3,GNB 30,17,14,Aaron Rodgers pass complete short right to Davante Adams for 1 yard (tackle by Azeez Al-Shaair),,
3,6:15,3,2,GNB 31,17,14,Aaron Rodgers pass incomplete short right intended for Davante Adams,,
3,6:09,4,2,GNB 31,17,14,"Corey Bojorquez punts 50 yards, returned by Brandon Aiyuk for 9 yards (tackle by Henry Black)",,
3,5:58,1,10,SFO 28,17,14,Trey Sermon left tackle for 7 yards (tackle by De'Vondre Campbell),,
3,5:21,2,3,SFO 35,17,14,Jimmy Garoppolo pass complete short right to George Kittle for no gain (tackle by Darnell Savage),,
3,4:37,3,3,SFO 35,17,14,Jimmy Garoppolo pass incomplete short middle intended for Mohamed Sanu,,
3,4:32,4,3,SFO 35,17,14,"Mitch Wishnowsky punts 57 yards, returned by Amari Rodgers for 6 yards (tackle by Trenton Cannon)",,
3,4:24,1,10,GNB 14,17,14,Aaron Rodgers pass complete short right to Davante Adams for 9 yards (tackle by Emmanuel Moseley),,
3,3:46,2,1,GNB 23,17,14,AJ Dillon up the middle for 2 yards (tackle by Nick Bosa and Javon Kinlaw),,
3,3:02,1,10,GNB 25,17,14,Aaron Rodgers pass complete short left to AJ Dillon for 6 yards (tackle by Fred Warner and Azeez Al-Shaair),,
3,2:19,2,4,GNB 31,17,14,Aaron Rodgers pass complete short right to Davante Adams for 7 yards (tackle by Fred Warner and Jaquiski Tartt),,
3,1:36,1,10,GNB 38,17,14,AJ Dillon left tackle for 6 yards (tackle by Javon Kinlaw and Azeez Al-Shaair),,
3,0:54,2,4,GNB 44,17,14,AJ Dillon up the middle for 2 yards (tackle by Javon Kinlaw and Azeez Al-Shaair),,
3,0:10,3,2,GNB 46,17,14,"Aaron Rodgers pass incomplete intended for Robert Tonyan. Penalty on Fred Warner: Defensive Pass Interference, 24 yards (accepted) (no play)",,
3,0:02,1,10,SFO 30,17,14,Aaron Jones right guard for 12 yards (tackle by Dontae Johnson),,
Quarter,Time,Down,ToGo,Location,GNB,SFO,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,SFO 18,17,14,Aaron Jones right tackle for 4 yards (tackle by Jimmie Ward),,
4,14:21,2,6,SFO 14,17,14,Aaron Jones right tackle for 2 yards (tackle by Javon Kinlaw and Fred Warner),,
4,13:36,3,4,SFO 12,23,14,"Aaron Rodgers pass complete short left to Marquez Valdes-Scantling for 12 yards, touchdown",,
4,13:27,,,SFO 15,24,14,Mason Crosby kicks extra point good,,
4,13:27,,,GNB 35,24,14,"Mason Crosby kicks off 66 yards, returned by Trenton Cannon for 20 yards (tackle by Henry Black)",,
4,13:22,1,10,SFO 19,24,14,Jimmy Garoppolo sacked by Preston Smith for no gain,,
4,12:42,2,10,SFO 19,24,14,Jimmy Garoppolo sacked by and Rashan Gary for -4 yards and Oren Burks for -4 yards,,
4,11:54,3,14,SFO 15,24,14,"Jimmy Garoppolo pass incomplete deep middle intended for Brandon Aiyuk. Penalty on Eric Stokes: Defensive Pass Interference, 35 yards (accepted) (no play)",,
4,11:45,1,10,SFO 50,24,14,"Jimmy Garoppolo pass complete short left to Mohamed Sanu for 16 yards (tackle by Adrian Amos) GNB challenged the pass completion ruling, and the play was upheld.",,
4,11:23,1,10,GNB 34,24,14,"Alex Mack aborted snap, recovered by Jimmy Garoppolo at GB-39 and returned for 9 yards Jimmy Garoppolo for no gain (tackle by Jonathan Garvin)",,
4,10:38,2,6,GNB 30,24,14,Jimmy Garoppolo pass complete short middle to Kyle Juszczyk for 12 yards (tackle by Adrian Amos),,
4,9:52,1,10,GNB 18,24,14,Jimmy Garoppolo pass complete short right to Mohamed Sanu for 9 yards (tackle by Adrian Amos),,
4,9:08,2,1,GNB 9,24,14,Kyle Juszczyk up the middle for 5 yards (tackle by Eric Stokes and De'Vondre Campbell),,
4,8:37,1,4,GNB 4,24,14,Kyle Juszczyk up the middle for 1 yard (tackle by Preston Smith and De'Vondre Campbell),,
4,7:57,2,3,GNB 3,24,14,"Trey Lance pass incomplete short right intended for Brandon Aiyuk. Penalty on Chandon Sullivan: Defensive Holding, 2 yards (accepted) (no play)",,
4,7:50,1,1,GNB 1,24,20,"Trey Sermon left guard for 1 yard, touchdown",,
4,7:48,,,GNB 15,24,21,Robbie Gould kicks extra point good,,
4,7:48,,,SFO 35,24,21,"Mitch Wishnowsky kicks off 65 yards, touchback.",,
4,7:48,1,10,GNB 25,24,21,Aaron Rodgers pass incomplete deep middle intended for Davante Adams (defended by Emmanuel Moseley),,
4,7:42,2,10,GNB 25,24,21,Aaron Rodgers pass incomplete deep right intended for Marquez Valdes-Scantling,,
4,7:36,,,,,,Timeout #2 by Green Bay Packers,,
4,7:36,3,10,GNB 25,24,21,Aaron Rodgers pass incomplete deep right intended for Davante Adams,,
4,7:34,4,10,GNB 25,24,21,"Corey Bojorquez punts 63 yards, returned by Brandon Aiyuk for 14 yards (tackle by De'Vondre Campbell)",,
4,7:18,1,10,SFO 26,24,21,Trey Sermon right end for 3 yards (tackle by Preston Smith),,
4,6:39,2,7,SFO 29,24,21,"Jimmy Garoppolo pass complete short left to Trey Sermon for 3 yards (tackle by Ty Summers). Penalty on Jaire Alexander: Roughing the Passer, 15 yards (accepted)",,
4,6:11,1,10,SFO 47,24,21,Trey Sermon right end for -1 yards (tackle by Darnell Savage),,
4,5:32,2,11,SFO 46,24,21,"Jimmy Garoppolo sacked by Adrian Amos for no gain. Penalty on Adrian Amos: Tripping / Defense, 10 yards (accepted) (no play)",,
4,5:12,1,10,GNB 44,24,21,Jimmy Garoppolo pass incomplete short right intended for Deebo Samuel (defended by Jaire Alexander),,
4,5:08,2,10,GNB 44,24,21,"Jimmy Garoppolo sacked by Kenny Clark for -15 yards. Jimmy Garoppolo fumbles, recovered by De'Vondre Campbell at SF-41 and returned for 3 yards (tackle by Mike McGlinchey)",,
4,4:58,1,10,SFO 38,24,21,Aaron Jones up the middle for 12 yards (tackle by Jimmie Ward),,
4,4:12,1,10,SFO 26,24,21,Aaron Jones up the middle for 4 yards (tackle by Fred Warner),,
4,3:37,2,6,SFO 22,24,21,Aaron Jones up the middle for 2 yards (tackle by D.J. Jones),,
4,2:47,,,,,,Timeout #3 by Green Bay Packers,,
4,2:47,3,4,SFO 20,24,21,Aaron Rodgers pass incomplete deep left intended for Davante Adams (defended by Emmanuel Moseley),,
4,2:43,4,4,SFO 20,27,21,Mason Crosby 38 yard field goal good,,
4,2:39,,,GNB 35,27,21,"Mason Crosby kicks off 65 yards, touchback.",,
4,2:39,1,10,SFO 25,27,21,Jimmy Garoppolo pass incomplete short left intended for Deebo Samuel,,
4,2:34,2,10,SFO 25,27,21,Jimmy Garoppolo pass incomplete deep left intended for Deebo Samuel (defended by Eric Stokes),,
4,2:24,3,10,SFO 25,27,21,Jimmy Garoppolo pass complete short middle to George Kittle for 39 yards (tackle by Jaire Alexander),,
4,2:00,1,10,GNB 36,27,21,Jimmy Garoppolo pass incomplete short middle intended for Deebo Samuel (defended by Darnell Savage),,
4,1:59,2,10,GNB 36,27,21,Jimmy Garoppolo pass incomplete short right intended for Mohamed Sanu,,
4,1:53,3,10,GNB 36,27,21,Jimmy Garoppolo pass complete short right to Deebo Samuel for 12 yards (tackle by Jaire Alexander),,
4,1:18,1,10,GNB 24,27,21,Jimmy Garoppolo pass complete short left to George Kittle for 12 yards (tackle by De'Vondre Campbell and Eric Stokes),,
4,0:43,1,10,GNB 12,27,27,"Jimmy Garoppolo pass complete to Kyle Juszczyk for 12 yards, touchdown",,
4,0:37,,,GNB 15,27,28,Robbie Gould kicks extra point good,,
4,0:37,,,SFO 35,27,28,"Mitch Wishnowsky kicks off 65 yards, touchback.",,
4,0:37,1,10,GNB 25,27,28,Aaron Rodgers pass complete deep middle to Davante Adams for 25 yards (tackle by Azeez Al-Shaair),,
4,0:21,1,10,GNB 50,27,28,Aaron Rodgers spiked the ball,,
4,0:20,2,10,SFO 50,27,28,Aaron Rodgers pass incomplete intended for Davante Adams,,
4,0:16,3,10,SFO 50,27,28,Aaron Rodgers pass complete deep left to Davante Adams for 17 yards (tackle by Talanoa Hufanga),,
4,0:04,1,10,SFO 33,27,28,Aaron Rodgers spiked the ball,,
4,0:02,,,,,,Timeout #1 by San Francisco 49ers,,
4,0:02,2,10,SFO 33,30,28,Mason Crosby 51 yard field goal good,,
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
