#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,11:00,BAL 25,7,4:21,75,Touchdown
2,1,3:39,BAL 25,4,3:22,17,Punt
3,2,12:46,BAL 11,10,5:50,89,Touchdown
4,2,3:10,BAL 25,1,0:12,75,Touchdown
5,2,1:50,MIA 38,4,0:26,38,Touchdown
6,2,0:02,BAL 20,1,0:02,-1,End of Half
7,3,15:00,MIA 18,3,1:31,18,Touchdown
8,3,10:34,BAL 23,5,2:15,31,Fumble
9,3,8:13,BAL 37,3,2:34,3,Punt
10,4,13:57,BAL 25,7,4:19,75,Touchdown
11,4,7:55,MIA 32,6,3:44,32,Touchdown
12,4,4:03,MIA 8,3,1:35,8,Touchdown
13,4,0:12,MIA 33,1,0:12,-1,End of Game
