Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
DeShon Elliott,MIA,0,4,4,100.0%,106,26.5,26.5,1,158.3,15.3,61,45,0,0,0,0.0,0,10,2,16.7%
Jevon Holland,MIA,0,4,3,75.0%,56,18.7,14.0,1,156.2,15.0,18,38,0,0,0,0.0,0,3,1,25.0%
Jalen Ramsey,MIA,0,3,3,100.0%,39,13.0,13.0,0,118.7,7.0,21,18,0,0,0,0.0,0,2,0,0.0%
Duke Riley,MIA,0,2,2,100.0%,43,21.5,21.5,1,158.3,9.5,19,24,0,0,0,0.0,0,6,2,25.0%
Kader Kohou,MIA,0,2,2,100.0%,37,18.5,18.5,1,158.3,18.5,37,0,1,0,0,0.0,0,0,1,100.0%
Justin Bethel,MIA,0,1,1,100.0%,19,19.0,19.0,1,158.3,19.0,19,0,0,0,0,0.0,0,0,0,
Christian Wilkins,MIA,0,1,1,100.0%,18,18.0,18.0,0,118.7,-3.0,-3,21,0,0,0,0.0,0,2,0,0.0%
Andrew Van Ginkel,MIA,0,1,1,100.0%,1,1.0,1.0,0,79.2,-7.0,-7,8,6,0,0,0.0,0,3,2,40.0%
Eli Apple,MIA,0,2,1,50.0%,14,14.0,7.0,0,72.9,12.5,14,0,0,0,0,0.0,0,3,1,25.0%
Bradley Chubb,MIA,0,0,0,,,,,,,,,,3,1,1,0.0,2,5,3,37.5%
Zach Sieler,MIA,0,0,0,,,,,,,,,,0,1,0,1.0,2,5,2,28.6%
Nik Needham,MIA,0,0,0,,,,,,,,,,1,0,0,0.0,0,0,0,
David Long,MIA,0,1,0,0.0%,,,0.0,,39.6,13.0,,,5,0,0,0.0,0,8,3,27.3%
Melvin Ingram,MIA,0,0,0,,,,,,,,,,1,0,0,0.0,0,0,0,
Brandon Jones,MIA,0,0,0,,,,,,,,,,1,0,0,0.0,0,0,0,
Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Ronald Darby,BAL,0,8,4,50.0%,16,4.0,2.0,0,56.2,8.4,3,13,0,0,0,0.0,0,5,0,0.0%
Roquan Smith,BAL,1,4,3,75.0%,57,19.0,14.3,0,77.1,5.5,10,47,0,0,1,0.0,1,7,1,12.5%
Arthur Maulet,BAL,0,7,3,42.9%,17,5.7,2.4,0,50.3,3.1,4,13,0,0,0,0.0,0,5,0,0.0%
Marcus Williams,BAL,0,3,3,100.0%,40,13.3,13.3,1,158.3,11.0,33,7,0,0,0,0.0,0,5,0,0.0%
Patrick Queen,BAL,0,5,3,60.0%,19,6.3,3.8,1,107.5,7.0,14,5,1,0,0,0.0,0,6,1,14.3%
Geno Stone,BAL,1,3,2,66.7%,41,20.5,13.7,0,70.1,17.0,30,11,0,0,0,0.0,0,8,1,11.1%
Michael Pierce,BAL,0,1,1,100.0%,6,6.0,6.0,0,91.7,-4.0,-4,10,0,0,1,0.0,1,3,0,0.0%
Justin Madubuike,BAL,0,1,1,100.0%,4,4.0,4.0,0,83.3,-5.0,-5,9,0,0,0,1.0,1,5,0,0.0%
Marlon Humphrey,BAL,0,2,1,50.0%,12,12.0,6.0,0,68.7,10.0,12,0,0,0,0,0.0,0,1,0,0.0%
Rock Ya-Sin,BAL,0,1,1,100.0%,25,25.0,25.0,0,118.7,25.0,25,0,0,0,0,0.0,0,3,0,0.0%
Brent Urban,BAL,0,0,0,,,,,,,,,,0,2,0,0.0,2,0,0,
Kyle Van Noy,BAL,0,1,0,0.0%,,,0.0,,39.6,-2.0,,,1,1,0,1.0,2,1,1,50.0%
Odafe Oweh,BAL,0,0,0,,,,,,,,,,0,0,0,1.0,1,1,0,0.0%
Travis Jones,BAL,0,0,0,,,,,,,,,,0,0,0,0.0,0,3,2,40.0%
