Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Christian McCaffrey,CAR,15,15,119,0,7,-16,-1.1,135,9.0,-1.1,1,15.0,0,0.0,0,99.7
Ian Thomas,CAR,3,3,16,0,2,11,3.7,5,1.7,3.7,0,,0,0.0,0,88.9
Curtis Samuel,CAR,5,2,17,0,1,12,6.0,5,2.5,18.6,0,,0,0.0,0,49.6
Chris Hogan,CAR,3,2,16,0,,8,4.0,8,4.0,9.3,0,,0,0.0,0,79.9
Greg Olsen,CAR,5,2,33,0,1,21,10.5,12,6.0,14.0,0,,1,20.0,0,62.9
Brandon Zylstra,CAR,1,1,3,0,,3,3.0,0,0.0,3.0,0,,0,0.0,0,79.2
Jarius Wright,CAR,5,1,19,0,1,17,17.0,2,2.0,15.0,0,,0,0.0,1,3.3
DeAndrew White,CAR,3,1,12,0,1,10,10.0,2,2.0,31.7,0,,0,0.0,2,6.9
D.J. Moore,CAR,2,1,1,0,,-3,-3.0,4,4.0,1.0,0,,0,0.0,0,56.2
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
T.Y. Hilton,IND,4,3,26,0,1,27,9.0,-1,-0.3,20.5,0,,0,0.0,0,91.7
Marlon Mack,IND,2,2,6,0,1,5,2.5,1,0.5,2.5,0,,0,0.0,0,79.2
Jack Doyle,IND,4,2,17,0,1,12,6.0,5,2.5,10.0,0,,0,0.0,0,61.5
Marcus Johnson,IND,4,1,2,0,,2,2.0,0,0.0,11.5,0,,1,25.0,0,39.6
Dontrelle Inman,IND,2,1,18,0,1,18,18.0,0,0.0,10.0,0,,0,0.0,0,81.2
Zach Pascal,IND,3,1,6,0,,-3,-3.0,9,9.0,6.0,0,,1,33.3,0,42.4
Nyheim Hines,IND,1,1,2,0,0,-5,-5.0,7,7.0,-5.0,0,,0,0.0,0,79.2
Ross Travis,IND,2,1,19,0,1,10,10.0,9,9.0,5.5,0,,0,0.0,0,83.3
Jacoby Brissett,IND,1,1,2,0,0,0,0.0,2,2.0,0.0,0,,0,0.0,0,79.2
Mo Alie-Cox,IND,1,1,21,0,1,18,18.0,3,3.0,18.0,0,,0,0.0,0,118.7
