Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Luke Kuechly,CAR,0,4,3,75.0%,17,5.7,4.3,0,82.3,6.5,11,6,2,1,1,0.0,2,7,0,0.0%
Ross Cockrell,CAR,0,6,3,50.0%,21,7.0,3.5,0,58.3,7.7,22,-1,0,0,0,0.0,0,10,0,0.0%
Jermaine Carter Jr.,CAR,0,3,2,66.7%,27,13.5,9.0,0,95.1,8.7,24,3,4,1,2,0.0,3,2,1,33.3%
Tre Boston,CAR,0,2,2,100.0%,24,12.0,12.0,0,116.7,7.5,15,9,1,0,0,0.0,0,4,0,0.0%
Eric Reid,CAR,0,1,1,100.0%,19,19.0,19.0,0,118.7,10.0,10,9,3,1,0,0.0,1,6,0,0.0%
James Bradberry,CAR,0,5,1,20.0%,7,7.0,1.4,0,39.6,20.4,7,0,0,0,0,0.0,0,3,0,0.0%
Javien Elliott,CAR,0,2,1,50.0%,2,2.0,1.0,0,56.2,5.0,-5,7,2,0,0,0.0,0,4,0,0.0%
Gerald McCoy,CAR,0,0,0,,,,,,,,,,0,2,0,0.0,2,2,0,0.0%
Bruce Irvin,CAR,0,0,0,,,,,,,,,,1,0,0,2.0,2,4,0,0.0%
Mario Addison,CAR,0,0,0,,,,,,,,,,0,1,0,0.0,1,1,0,0.0%
Brian Burns,CAR,0,0,0,,,,,,,,,,1,0,0,1.0,1,2,0,0.0%
Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Pierre Desir,IND,2,12,6,50.0%,46,7.7,3.8,0,20.1,15.9,26,20,0,0,0,0.0,0,5,0,0.0%
Shaquille Leonard,IND,0,7,6,85.7%,62,10.3,8.9,0,103.6,6.7,16,46,2,0,0,0.0,0,11,0,0.0%
Anthony Walker,IND,1,7,4,57.1%,21,5.3,3.0,0,22.6,6.1,-9,30,1,0,0,1.0,1,10,1,9.1%
Rock Ya-Sin,IND,0,4,3,75.0%,42,14.0,10.5,0,108.3,7.5,25,17,0,0,0,0.0,0,4,0,0.0%
Bobby Okereke,IND,0,3,3,100.0%,26,8.7,8.7,0,102.8,1.0,3,23,2,0,0,0.0,0,10,0,0.0%
Khari Willis,IND,0,2,2,100.0%,8,4.0,4.0,0,83.3,0.5,1,7,1,0,0,0.0,0,3,0,0.0%
Tyquan Lewis,IND,0,1,1,100.0%,7,7.0,7.0,0,95.8,-6.0,-6,13,0,2,0,0.0,2,1,1,50.0%
Malik Hooker,IND,0,1,1,100.0%,19,19.0,19.0,0,118.7,17.0,17,2,0,0,0,0.0,0,2,0,0.0%
Briean Boddy-Calhoun,IND,0,2,1,50.0%,2,2.0,1.0,0,56.2,3.0,1,1,2,0,0,0.0,0,5,0,0.0%
Jabaal Sheard,IND,0,0,0,,,,,,,,,,0,3,1,0.0,4,2,0,0.0%
Grover Stewart,IND,0,0,0,,,,,,,,,,0,3,0,1.0,4,2,0,0.0%
Justin Houston,IND,0,0,0,,,,,,,,,,0,0,1,1.0,2,2,0,0.0%
Al-Quadin Muhammad,IND,0,0,0,,,,,,,,,,0,0,0,2.0,2,3,0,0.0%
George Odum,IND,0,1,0,0.0%,,,0.0,,39.6,20.0,,,1,0,0,0.0,0,2,0,0.0%
Clayton Geathers,IND,0,1,0,0.0%,,,0.0,,39.6,20.0,,,0,0,0,0.0,0,5,0,0.0%
Trevon Coley,IND,0,0,0,,,,,,,,,,0,0,0,0.0,0,1,1,50.0%
