#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,ARI 25,3,0:47,-7,Fumble
2,1,13:30,ARI 17,16,9:43,60,Field Goal
3,1,1:57,ARI 12,3,1:49,3,Punt
4,2,13:27,ARI 26,10,5:52,57,Field Goal
5,2,5:26,ARI 20,7,3:36,71,Interception
6,2,1:39,WAS 33,10,1:39,32,Field Goal
7,3,15:00,WAS 22,4,1:23,6,Field Goal
8,3,12:01,ARI 31,3,1:34,9,Punt
9,3,4:23,ARI 25,3,0:59,1,Punt
10,4,14:50,ARI 39,9,3:37,47,Field Goal
11,4,9:21,ARI 16,3,1:30,-9,Punt
12,4,4:30,ARI 25,5,2:04,22,Punt
13,4,1:59,ARI 48,8,1:43,31,Downs
