Quarter,Time,Down,ToGo,Location,PHI,NYG,Detail,EPB,EPA
2,13:42,2,4,PHI 46,7,0,"Kerry Collins pass complete to Jeremy Shockey for 2 yards (tackle by Levon Kirkland). Jeremy Shockey fumbles (forced by Levon Kirkland), recovered by Jeremy Shockey at PHI-44",2.390,1.950
2,13:03,3,2,PHI 44,7,0,Tiki Barber left end for -1 yards (tackle by Shawn Barber),1.950,0.270
2,12:28,4,3,PHI 45,7,0,"Matt Allen punts 22 yards, out of bounds",0.270,-0.480
2,12:19,1,10,PHI 23,7,0,Duce Staley left guard for 3 yards (tackle by Micheal Barrow and Lance Legree),0.480,0.340
2,11:41,2,7,PHI 26,7,0,A.J. Feeley pass complete to Freddie Mitchell for 14 yards (tackle by Omar Stoutmire),0.340,1.600
2,11:02,1,10,PHI 40,7,0,"Duce Staley for no gain. Duce Staley fumbles, recovered by A.J. Feeley at PHI-33",1.600,0.110
2,10:19,2,17,PHI 33,7,0,A.J. Feeley pass incomplete intended for Duce Staley,0.110,-0.560
2,10:13,3,17,PHI 33,7,0,Dorsey Levens right end for 5 yards (tackle by Shaun Williams and Micheal Barrow),-0.560,-0.850
2,9:28,4,12,PHI 38,7,0,"Lee Johnson punts 43 yards, returned by Delvin Joyce for 10 yards (tackle by Lito Sheppard)",-0.850,-0.870
2,9:17,1,10,NYG 29,7,0,Kerry Collins pass incomplete intended for Dan Campbell,0.870,0.330
2,9:11,2,10,NYG 29,7,0,Tiki Barber left tackle for 4 yards (tackle by Carlos Emmons),0.330,0.170
2,8:31,3,6,NYG 33,7,0,Kerry Collins pass complete to Tiki Barber for 13 yards (tackle by Carlos Emmons),0.170,1.990
2,8:00,1,10,NYG 46,7,0,Tiki Barber left tackle for 3 yards (tackle by Carlos Emmons),1.990,1.860
2,7:21,2,7,NYG 49,7,0,Kerry Collins pass incomplete intended for Tiki Barber,1.860,1.160
2,7:16,3,7,NYG 49,7,0,Kerry Collins pass complete to Amani Toomer for 24 yards (tackle by Brian Dawkins),1.160,3.780
2,6:48,1,10,PHI 27,7,0,Kerry Collins sacked by Hugh Douglas for -8 yards,3.780,2.150
2,6:12,1,10,PHI 27,,,Timeout #1 by New York Giants,3.780,2.150
2,6:12,2,18,PHI 35,7,0,"Penalty on Corey Simon: Neutral Zone Infraction, 5 yards (no play)",2.150,2.830
2,6:12,2,13,PHI 30,7,0,Kerry Collins pass complete to Jeremy Shockey for 24 yards (tackle by Troy Vincent). Penalty on Brandon Whiting: Defensive Holding (Declined),2.830,5.830
2,5:40,1,6,PHI 6,7,0,Tiki Barber right guard for no gain (tackle by Paul Grasmanis),5.830,4.950
2,5:20,2,6,PHI 6,7,0,"Kerry Collins pass complete to Charles Stackhouse for 6 yards. Penalty on Mike Rosenthal: Offensive Holding, 10 yards (no play)",4.950,3.340
2,5:01,2,16,PHI 16,7,0,"Kerry Collins pass complete to Tiki Barber for 7 yards (tackle by Barry Gardner and Brian Dawkins). Penalty on Carlos Emmons: Illegal Contact, 5 yards (no play)",3.340,4.840
2,4:25,1,10,PHI 11,7,0,Kerry Collins pass complete to Daryl Jones for 8 yards (tackle by Barry Gardner),4.840,5.660
2,3:52,2,2,PHI 3,7,0,"Tiki Barber right guard for -1 yards (tackle by Levon Kirkland). Tiki Barber fumbles (forced by Levon Kirkland), recovered by Brandon Whiting at PHI-4 (tackle by Jason Whittle)",5.660,0.380
2,3:34,1,10,PHI 4,7,0,Duce Staley right tackle for 3 yards (tackle by Lance Legree and Cornelius Griffin),-0.380,-0.560
2,2:59,2,7,PHI 7,7,0,Duce Staley left tackle for no gain (tackle by Kenny Holmes and Lance Legree),-0.560,-1.070
2,2:51,2,7,PHI 7,,,Timeout #2 by New York Giants,-0.560,-1.070
2,2:51,3,7,PHI 7,7,0,A.J. Feeley pass incomplete intended for Freddie Mitchell,-1.070,-2.490
2,2:47,4,7,PHI 7,7,0,"Lee Johnson punts 35 yards, returned by Delvin Joyce for -2 yards (tackle by Barry Gardner)",-2.490,-2.650
2,2:37,1,10,PHI 44,7,0,Kerry Collins pass complete to Jeremy Shockey for -6 yards (tackle by Carlos Emmons),2.650,1.300
2,2:00,2,16,,7,0,Kerry Collins pass complete to Jeremy Shockey for 5 yards (tackle by Bobby Taylor),1.300,1.290
2,1:21,3,11,PHI 45,7,0,Kerry Collins right end for 8 yards (tackle by Carlos Emmons),1.290,0.790
2,0:55,3,11,PHI 45,,,Timeout #3 by New York Giants,1.290,0.790
2,0:55,4,3,PHI 37,7,0,Matt Allen punts 25 yards,0.790,0.350
2,0:43,1,10,PHI 12,7,0,A.J. Feeley for -1 yards,-0.350,-0.850
Quarter,Time,Down,ToGo,Location,PHI,NYG,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,PHI 30,7,0,"David Akers kicks off 67 yards, returned by Delvin Joyce for 39 yards. Penalty on Kevin Lewis: Illegal Block Above the Waist, 9 yards",0.000,-0.380
3,14:51,1,10,NYG 9,7,0,Tiki Barber middle for 2 yards (tackle by Levon Kirkland and Corey Simon),-0.380,-0.630
3,14:12,2,8,NYG 11,7,0,Kerry Collins pass complete to Tiki Barber for 7 yards (tackle by Levon Kirkland and Ike Reese),-0.630,-0.370
3,13:55,3,1,NYG 18,7,0,Tiki Barber right end for 2 yards (tackle by Carlos Emmons and Troy Vincent),-0.370,0.280
3,13:05,1,10,NYG 20,7,0,"Kerry Collins fumbles, recovered by Kerry Collins at NYG-20. Kerry Collins for -1 yards.",0.280,-0.460
3,12:34,2,11,NYG 19,7,0,Kerry Collins pass complete to Jeremy Shockey for 12 yards (tackle by Levon Kirkland),-0.460,1.000
3,11:54,1,10,NYG 31,7,0,Tiki Barber right end for 10 yards (tackle by Levon Kirkland and Brian Dawkins),1.000,1.660
3,11:18,1,10,NYG 41,7,0,"Tiki Barber left end for 8 yards (tackle by Michael Lewis and Darwin Walker). Tiki Barber fumbles (forced by Michael Lewis), recovered by Levon Kirkland (tackle by Jason Whittle)",1.660,-2.260
,,,,,,,"NYG challenged the ruling, and the play was upheld.",,
3,11:08,1,10,,7,0,A.J. Feeley pass incomplete intended for James Thrash (defended by Will Peterson),2.260,1.710
3,11:01,2,10,,7,0,A.J. Feeley pass complete to James Thrash for 8 yards (tackle by Will Peterson),1.710,2.080
3,10:24,3,2,NYG 42,7,0,A.J. Feeley pass complete to Freddie Mitchell for 7 yards (tackle by Micheal Barrow),2.080,3.250
3,9:46,1,10,NYG 35,7,0,A.J. Feeley pass incomplete intended for James Thrash,3.250,2.700
3,9:39,2,10,NYG 35,7,0,A.J. Feeley pass complete to Freddie Mitchell for 3 yards (tackle by Will Peterson),2.700,2.410
3,8:59,3,7,NYG 32,7,0,"A.J. Feeley pass complete to James Thrash for 20 yards (tackle by Jason Sehorn and Shaun Williams). Penalty on Antonio Freeman: Offensive Pass Interference, 10 yards (no play)",2.410,1.090
3,8:37,3,17,NYG 42,7,0,A.J. Feeley pass incomplete intended for James Thrash,1.090,0.460
3,8:29,4,17,NYG 42,7,0,Lee Johnson punts 30 yards,0.460,0.350
3,8:16,1,10,NYG 12,7,0,Tiki Barber right guard for 6 yards (tackle by Corey Simon),-0.350,-0.070
3,7:40,2,4,NYG 18,7,0,Kerry Collins pass complete to Jeremy Shockey for 7 yards (tackle by Shawn Barber),-0.070,0.610
3,7:01,1,10,NYG 25,7,0,Tiki Barber left tackle for 7 yards (tackle by Brian Dawkins),0.610,1.010
3,6:19,2,3,NYG 32,7,0,Kerry Collins pass complete to Tiki Barber for 8 yards (tackle by Hugh Douglas),1.010,1.600
3,5:38,1,10,NYG 40,7,0,Kerry Collins pass incomplete intended for Amani Toomer,1.600,1.050
3,5:31,2,10,NYG 40,7,0,Tiki Barber left end for 39 yards (tackle by Shawn Barber),1.050,4.170
3,4:53,1,10,PHI 21,7,0,"Penalty on NYG: Delay of Game, 5 yards (no play)",4.170,3.840
3,4:32,1,15,PHI 26,7,0,Kerry Collins pass incomplete intended for Daryl Jones,3.840,2.950
3,4:26,2,15,PHI 26,7,0,Tiki Barber left tackle for 8 yards (tackle by Bobby Taylor),2.950,3.310
3,3:51,3,7,PHI 18,7,0,Kerry Collins pass incomplete intended for Jeremy Shockey,3.310,2.250
3,3:47,4,7,PHI 18,7,0,Matt Bryant 36 yard field goal no good,2.250,-0.670
3,3:42,1,10,PHI 26,7,0,Duce Staley right tackle for 9 yards (tackle by Dhani Jones and Shaun Williams),0.670,1.350
3,3:05,2,1,PHI 35,7,0,Duce Staley right tackle for no gain (tackle by Micheal Barrow and Shaun Williams),1.350,0.630
3,2:23,3,1,PHI 35,7,0,A.J. Feeley pass complete to Cecil Martin for 11 yards (tackle by Brandon Short and Dhani Jones),0.630,1.990
3,1:45,1,10,PHI 46,7,0,A.J. Feeley pass incomplete intended for Dorsey Levens,1.990,1.450
3,1:41,2,10,PHI 46,7,0,Dorsey Levens right end for 5 yards (tackle by Michael Strahan and Omar Stoutmire),1.450,1.420
3,1:01,3,5,NYG 49,7,0,A.J. Feeley pass complete to Antonio Freeman for 4 yards (tackle by Jason Sehorn),1.420,0.270
3,0:16,4,1,NYG 45,7,0,"Lee Johnson punts 45 yards, touchback",0.270,-0.280
3,0:07,1,10,NYG 20,7,0,Kerry Collins pass complete to Dan Campbell for 4 yards (tackle by Carlos Emmons),0.280,0.270
Quarter,Time,Down,ToGo,Location,PHI,NYG,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,6,NYG 24,7,0,Kerry Collins pass complete to Tiki Barber for 4 yards (tackle by Levon Kirkland),0.270,0.100
4,14:19,3,2,NYG 28,7,0,Kerry Collins pass complete to Jeremy Shockey for 5 yards (tackle by Carlos Emmons),0.100,1.140
4,13:53,1,10,NYG 33,7,0,"Jeremy Shockey pass incomplete intended for Amani Toomer. Penalty on Mike Rosenthal: Clipping, 15 yards (no play)",1.140,-0.070
4,13:45,1,25,NYG 18,7,0,Kerry Collins pass complete to Jeremy Shockey for 20 yards (tackle by Michael Lewis),-0.070,1.270
4,13:06,2,5,NYG 38,7,0,"Tiki Barber left tackle for 2 yards (tackle by Shawn Barber and Hugh Douglas). Penalty on Hugh Douglas: Illegal Use of Hands, 5 yards",1.270,1.930
4,12:45,1,10,NYG 45,7,0,Kerry Collins pass complete to Dan Campbell for 4 yards (tackle by Ike Reese),1.930,1.920
4,12:18,2,6,NYG 49,7,0,Tiki Barber left end for 3 yards (tackle by Michael Lewis),1.920,1.620
4,11:36,3,3,PHI 48,7,0,"Kerry Collins pass complete to Jeremy Shockey for 2 yards (tackle by Troy Vincent and Carlos Emmons). Penalty on Brandon Whiting: Defensive Offside, 5 yards (no play)",1.620,2.720
4,11:10,1,10,PHI 43,7,0,"Kerry Collins pass complete to Amani Toomer for 43 yards. Penalty on Rich Seubert: Offensive Holding, 10 yards (no play)",2.720,2.060
4,11:01,1,20,NYG 47,7,0,Kerry Collins pass complete to Ron Dayne for 8 yards (tackle by Shawn Barber and Levon Kirkland),2.060,1.910
4,10:40,2,12,PHI 45,7,0,Kerry Collins pass complete to Tiki Barber for 19 yards (tackle by Brian Dawkins). Penalty on Corey Simon: Illegal Use of Hands (Declined),1.910,3.840
4,10:29,1,10,PHI 26,7,0,Tiki Barber right end for 7 yards (tackle by Troy Vincent),3.840,4.270
4,9:37,2,3,PHI 19,7,0,Tiki Barber left tackle for 10 yards (tackle by Michael Lewis and Bobby Taylor),4.270,5.140
4,8:56,1,9,PHI 9,7,0,Ron Dayne right guard for 2 yards (tackle by Shawn Barber),5.140,4.760
4,8:15,2,7,PHI 7,7,6,"Kerry Collins pass complete to Jeremy Shockey for 7 yards, touchdown",4.760,7.000
4,8:15,,,PHI 7,7,7,Matt Bryant kicks extra point good,0.000,0.000
4,8:15,,,NYG 30,7,7,"Matt Bryant kicks off 43 yards, returned by Jeremy Slechta for 10 yards (tackle by Byron Frisch)",0.000,1.400
4,8:03,1,10,PHI 37,7,7,Duce Staley right tackle for 4 yards (tackle by Lance Legree and Dhani Jones),1.400,1.400
4,7:22,2,6,PHI 41,7,7,A.J. Feeley pass complete to Jeff Thomason for 17 yards (tackle by Micheal Barrow and Shaun Williams). Penalty on Brandon Short: Defensive Holding (Declined),1.400,2.790
4,7:00,1,10,NYG 42,7,7,Duce Staley right guard for -1 yards (tackle by Michael Strahan and Dhani Jones),2.790,2.110
4,6:18,2,11,NYG 43,7,7,A.J. Feeley pass complete to Duce Staley for no gain,2.110,1.420
4,5:34,3,11,NYG 43,7,7,A.J. Feeley pass incomplete intended for Antonio Freeman (defended by Cornelius Griffin),1.420,0.400
4,5:28,4,11,NYG 43,7,7,Lee Johnson punts 36 yards,0.400,0.380
4,5:17,1,10,NYG 7,7,7,Kerry Collins pass complete to Tiki Barber for 8 yards (tackle by Shawn Barber and Levon Kirkland),-0.380,-0.140
4,4:50,2,2,NYG 15,7,7,"Tiki Barber left tackle for 9 yards (tackle by Brian Dawkins). Tiki Barber fumbles (forced by Brian Dawkins), recovered by Michael Lewis at NYG-26 (tackle by Jason Whittle)",-0.140,-3.840
,,,,,,,"NYG challenged the ruling, and the play was upheld.",,
4,4:34,1,10,NYG 26,7,7,Duce Staley right end for 7 yards (tackle by Omar Stoutmire and Cornelius Griffin),3.840,4.270
4,3:47,2,3,NYG 19,7,7,Duce Staley right tackle for 1 yard (tackle by Micheal Barrow and Kenny Holmes),4.270,3.750
4,3:04,3,2,NYG 18,7,7,Duce Staley left tackle for 3 yards (tackle by Micheal Barrow and Michael Strahan),3.750,4.580
4,2:32,1,10,NYG 15,7,7,Duce Staley middle for 1 yard (tackle by Micheal Barrow and Brandon Short),4.580,4.110
4,2:23,1,10,NYG 15,,,Timeout #3 by New York Giants,4.580,4.110
4,2:23,2,9,NYG 14,7,7,Duce Staley right end for -1 yards (tackle by Micheal Barrow),4.110,3.100
4,2:00,3,10,NYG 15,7,7,Duce Staley right end for -2 yards (tackle by Micheal Barrow and Michael Strahan),3.100,2.310
4,1:16,3,10,NYG 15,,,Timeout #1 by Philadelphia Eagles,3.100,2.310
4,1:16,4,12,NYG 17,7,7,David Akers 35 yard field goal no good,2.310,-0.610
4,1:12,1,10,NYG 25,7,7,Tiki Barber middle for 7 yards (tackle by Ike Reese),0.610,1.010
4,0:45,2,3,NYG 32,7,7,Kerry Collins pass incomplete intended for Jeremy Shockey,1.010,0.300
4,0:41,3,3,NYG 32,7,7,Tiki Barber middle for 10 yards (tackle by Brian Dawkins),0.300,1.730
4,0:29,1,10,NYG 42,7,7,"Kerry Collins pass incomplete. Penalty on Luke Petitgout: False Start, 5 yards (no play)",1.730,1.400
4,0:17,1,15,NYG 37,7,7,Kerry Collins pass incomplete intended for Derek Dorris,1.400,0.510
4,0:08,2,15,NYG 37,7,7,Kerry Collins for -1 yards,0.510,0.000
Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime
Quarter,Time,Down,ToGo,Location,PHI,NYG,Detail,EPB,EPA
,,,,,,,"Eagles won the coin toss, Eagles to receive the overtime kickoff.",,
OT,15:00,,,NYG 30,7,7,"Matt Bryant kicks off 57 yards, returned by Brian Mitchell for 32 yards (tackle by Marcellus Rivers)",0.000,1.930
OT,14:54,1,10,PHI 45,7,7,A.J. Feeley sacked by Kenny Holmes for -6 yards,1.930,0.570
OT,14:23,2,16,PHI 39,7,7,A.J. Feeley pass complete to Freddie Mitchell for 11 yards (tackle by Will Allen),0.570,1.360
OT,13:43,3,5,,7,7,A.J. Feeley pass incomplete intended for Chad Lewis is intercepted by Shaun Williams at NYG-37,1.360,-1.400
OT,13:36,1,10,NYG 37,7,7,"Tiki Barber right end for 7 yards (tackle by Michael Lewis). Penalty on Troy Vincent: Unsportsmanlike Conduct, 15 yards",1.400,2.850
OT,13:11,1,10,PHI 41,7,7,Tiki Barber left guard for 5 yards (tackle by Carlos Emmons and Bobby Taylor),2.850,2.980
OT,12:34,2,5,PHI 36,7,7,Tiki Barber left guard for 10 yards (tackle by Michael Lewis and Brian Dawkins),2.980,3.840
OT,11:58,1,10,PHI 26,7,7,Tiki Barber right tackle for 6 yards (tackle by Shawn Barber),3.840,4.110
OT,11:15,2,4,PHI 20,7,7,"Kerry Collins for no gain. Kerry Collins fumbles, recovered by Tiki Barber at PHI-23",4.110,3.010
OT,10:36,3,7,PHI 23,7,7,Tiki Barber right end for 1 yard (tackle by Carlos Emmons and Corey Simon),3.010,2.020
OT,9:55,4,6,PHI 22,7,10,Matt Bryant 39 yard field goal good,2.020,3.000
End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime
