Quarter,Time,Down,ToGo,Location,MIN,NOR,Detail,EPB,EPA
2,14:18,2,8,MIN 18,14,7,Adrian Peterson left guard for 2 yards (tackle by Remi Ayodele),-0.350,-0.820
2,13:35,3,6,MIN 20,14,7,Brett Favre pass incomplete short left intended for Chester Taylor,-0.820,-2.030
2,13:29,4,6,MIN 20,14,7,"Chris Kluwe punts 44 yards, fair catch by Reggie Bush",-2.030,-1.330
2,13:21,1,10,NOR 36,14,7,Drew Brees pass incomplete deep right intended for Jeremy Shockey,1.330,0.790
2,13:16,2,10,NOR 36,14,7,Drew Brees pass incomplete short right intended for David Thomas,0.790,0.100
2,13:11,3,10,NOR 36,14,7,Drew Brees pass complete deep middle to Reggie Bush for 28 yards (tackle by Madieu Williams),0.100,3.180
2,12:30,1,10,MIN 36,14,7,Pierre Thomas left tackle for 4 yards (tackle by Madieu Williams),3.180,3.180
2,11:49,2,6,MIN 32,14,7,Drew Brees pass complete short middle to David Thomas for 11 yards (tackle by Antoine Winfield and Chad Greenway),3.180,4.170
2,11:06,1,10,MIN 21,14,7,Pierre Thomas right guard for 12 yards (tackle by Madieu Williams),4.170,5.140
2,10:37,1,9,MIN 9,14,13,"Drew Brees pass complete short right to Devery Henderson for 9 yards, touchdown",5.140,7.000
2,,,,MIN 2,14,14,Garrett Hartley kicks extra point good,0.000,0.000
2,,,,NOR 30,14,14,"Thomas Morstead kicks off 67 yards, returned by Percy Harvin for 17 yards (tackle by Lynell Hamilton)",0.000,0.280
2,10:22,,,,14,14,Timeout #1 by Minnesota Vikings,0.000,0.280
2,10:22,1,10,MIN 20,14,14,Brett Favre pass complete short left to Percy Harvin for 6 yards (tackle by Tracy Porter),0.280,0.540
2,9:53,2,4,MIN 26,14,14,Brett Favre pass complete short right to Chester Taylor for 11 yards (tackle by Scott Shanle),0.540,1.400
2,9:09,1,10,MIN 37,14,14,Brett Favre pass complete short right to Sidney Rice for 5 yards (tackle by Jabari Greer and Darren Sharper),1.400,1.530
2,8:33,2,5,MIN 42,14,14,Adrian Peterson left end for 5 yards (tackle by Darren Sharper),1.530,2.060
2,7:40,1,10,MIN 47,14,14,Brett Favre pass complete short middle to Adrian Peterson for 3 yards (tackle by Scott Shanle and Jeff Charleston),2.060,1.920
2,7:04,2,7,,14,14,Adrian Peterson left tackle for 3 yards (tackle by Will Smith),1.920,1.620
2,6:24,3,4,NOR 47,14,14,Brett Favre pass incomplete short left intended for Bernard Berrian,1.620,0.130
2,6:19,4,4,NOR 47,14,14,Chris Kluwe punts 29 yards,0.130,-0.040
2,6:12,1,10,NOR 18,14,14,Drew Brees pass incomplete short right intended for Devery Henderson,0.040,-0.490
2,6:09,2,10,NOR 18,14,14,"Penalty on Kevin Williams: Neutral Zone Infraction, 5 yards (no play)",-0.490,0.280
2,6:09,2,5,NOR 23,14,14,Drew Brees pass complete short left to David Thomas for 4 yards (tackle by Jared Allen),0.280,-0.020
2,5:27,3,1,NOR 27,14,14,Lynell Hamilton right tackle for -1 yards (tackle by Jasper Brinkley),-0.020,-1.630
2,4:51,4,2,NOR 26,14,14,"Thomas Morstead punts 50 yards, fair catch by Darius Reynaud",-1.630,-0.540
2,4:42,1,10,MIN 24,14,14,Chester Taylor left end for 3 yards (tackle by Roman Harper and Scott Shanle),0.540,0.400
2,4:03,2,7,MIN 27,14,14,Brett Favre pass incomplete deep middle intended for Visanthe Shiancoe (defended by Jonathan Vilma),0.400,-0.300
2,3:57,3,7,MIN 27,14,14,Brett Favre pass incomplete short right intended for Percy Harvin,-0.300,-1.570
2,3:51,4,7,MIN 27,14,14,"Chris Kluwe punts 40 yards, fair catch by Reggie Bush",-1.570,-1.140
2,3:42,1,10,NOR 33,14,14,Drew Brees pass incomplete short middle intended for Marques Colston (defended by Ben Leber),1.140,0.590
2,3:36,2,10,NOR 33,14,14,Drew Brees pass complete short middle to Jeremy Shockey for 9 yards (tackle by Ben Leber),0.590,1.090
2,2:57,3,1,NOR 42,14,14,Reggie Bush right tackle for no gain (tackle by Ray Edwards),1.090,-0.590
2,2:07,4,1,NOR 42,14,14,"Penalty on Drew Brees: Delay of Game, 5 yards (no play)",-0.590,-0.910
2,2:00,4,6,NOR 37,14,14,"Thomas Morstead punts 46 yards, muffed catch by Darius Reynaud, recovered by Darius Reynaud and returned for no gain. Penalty on Jonathan Casillas: Unnecessary Roughness, 15 yards",-0.910,-1.070
2,1:52,1,10,MIN 32,14,14,Brett Favre pass incomplete short right intended for Sidney Rice,1.070,0.530
2,1:49,2,10,MIN 32,14,14,Adrian Peterson right end for 1 yard (tackle by Jonathan Vilma),0.530,-0.030
2,1:44,3,9,MIN 33,14,14,Brett Favre pass complete short right to Bernard Berrian for 13 yards (tackle by Jabari Greer),-0.030,1.990
2,1:38,1,10,MIN 46,14,14,Brett Favre pass incomplete short right intended for Sidney Rice,1.990,1.450
2,1:34,2,10,MIN 46,14,14,Adrian Peterson left guard for 1 yard (tackle by Roman Harper and Will Smith),1.450,0.890
2,1:30,,,,14,14,Timeout #1 by New Orleans Saints,0.000,0.890
2,1:30,3,9,MIN 47,14,14,Brett Favre pass incomplete deep right intended for Bernard Berrian,0.890,-0.260
2,1:24,4,9,MIN 47,14,14,"Chris Kluwe punts 39 yards, muffed catch by Reggie Bush, recovered by Kenny Onatolu and returned for no gain",-0.260,4.910
2,1:13,1,10,NOR 10,14,14,Adrian Peterson right end for 6 yards (tackle by Sedrick Ellis),4.910,5.340
2,1:00,,,,14,14,Timeout #2 by New Orleans Saints,0.000,5.340
2,1:00,2,4,NOR 4,14,14,"Brett Favre for no gain. Brett Favre fumbles, recovered by Scott Fujita at NOR-10 (tackle by Adrian Peterson)",5.340,0.380
2,0:56,1,10,NOR 10,14,14,Reggie Bush right guard for 4 yards (tackle by Jimmy Kennedy),-0.380,-0.460
2,0:23,2,6,NOR 14,14,14,Reggie Bush right end for 1 yard (tackle by Ben Leber),-0.460,-0.840
Quarter,Time,Down,ToGo,Location,MIN,NOR,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,MIN 30,14,14,"Ryan Longwell kicks off 68 yards, returned by Courtney Roby for 61 yards (tackle by Asher Allen)",0.000,3.120
3,14:49,1,10,MIN 37,14,14,Drew Brees pass complete short right to David Thomas for 17 yards (tackle by Madieu Williams),3.120,4.240
3,14:10,1,10,MIN 20,14,14,Pierre Thomas right tackle for 6 yards (tackle by Jasper Brinkley),4.240,4.640
3,13:41,2,4,MIN 14,14,14,Pierre Thomas left tackle for 5 yards (tackle by Chad Greenway),4.640,5.140
3,13:05,1,9,MIN 9,14,20,"Pierre Thomas right guard for 9 yards, touchdown",5.140,7.000
3,,,,MIN 2,14,21,Garrett Hartley kicks extra point good,0.000,0.000
3,,,,NOR 30,14,21,"Thomas Morstead kicks off 75 yards, touchback",0.000,0.280
3,12:56,1,10,MIN 20,14,21,Brett Favre pass complete short right to Sidney Rice for 13 yards (tackle by Scott Shanle and Sedrick Ellis),0.280,1.140
3,12:22,1,10,MIN 33,14,21,Adrian Peterson left end for 1 yard (tackle by Tracy Porter),1.140,0.730
3,11:41,2,9,MIN 34,14,21,Brett Favre pass complete deep middle to Visanthe Shiancoe for 26 yards (tackle by Darren Sharper),0.730,2.920
3,11:03,1,10,NOR 40,14,21,"Adrian Peterson left guard for -5 yards (tackle by Jonathan Vilma). Adrian Peterson fumbles (forced by Jonathan Vilma), recovered by Naufahu Tahi at 50",2.920,1.020
3,10:28,2,20,,14,21,Brett Favre pass complete deep right to Visanthe Shiancoe for 20 yards (tackle by Darren Sharper),1.020,3.580
3,9:45,1,10,NOR 30,14,21,Brett Favre pass complete short right to Percy Harvin for 5 yards (tackle by Scott Shanle),3.580,3.710
3,9:02,2,5,NOR 25,14,21,Chester Taylor right tackle for 3 yards (tackle by Bobby McCray),3.710,3.400
3,8:26,3,2,NOR 22,14,21,Brett Favre pass complete deep left to Visanthe Shiancoe for 21 yards (tackle by Tracy Porter),3.400,6.970
3,7:40,1,1,NOR 1,20,21,"Adrian Peterson left end for 1 yard, touchdown",6.970,7.000
3,,,,NOR 2,21,21,Ryan Longwell kicks extra point good,0.000,0.000
3,,,,MIN 30,21,21,"Ryan Longwell kicks off 62 yards, returned by Courtney Roby for 27 yards (tackle by Eric Frampton)",0.000,1.270
3,7:27,1,10,NOR 35,21,21,Drew Brees pass incomplete short right intended for Pierre Thomas,1.270,0.720
3,7:22,2,10,NOR 35,21,21,Reggie Bush left guard for 6 yards (tackle by Antoine Winfield and Pat Williams),0.720,0.830
3,6:45,3,4,NOR 41,21,21,Drew Brees pass incomplete short left intended for Reggie Bush,0.830,-0.650
3,6:40,4,4,NOR 41,21,21,"Penalty on Jason Kyle: False Start, 5 yards (no play)",-0.650,-0.980
3,6:36,4,9,NOR 36,21,21,"Thomas Morstead punts 63 yards, returned by Darius Reynaud for 9 yards (tackle by Scott Fujita)",-0.980,0.380
3,6:29,1,10,MIN 10,21,21,Adrian Peterson right tackle for 7 yards (tackle by Jonathan Vilma and Darren Sharper),-0.380,-0.090
3,5:49,2,3,MIN 17,21,21,"Adrian Peterson right tackle for 15 yards (tackle by Roman Harper). Adrian Peterson fumbles (forced by Roman Harper), recovered by Adrian Peterson at MIN-25",-0.090,1.070
3,5:02,1,10,MIN 32,21,21,Brett Favre pass incomplete deep right intended for Percy Harvin,1.070,0.530
3,4:56,2,10,MIN 32,21,21,Chester Taylor left guard for 6 yards (tackle by Roman Harper and Anthony Hargrove),0.530,0.630
3,4:14,3,4,MIN 38,21,21,"Brett Favre pass incomplete short left intended for Chester Taylor. Penalty on Anthony Hargrove: Roughing the Passer, 15 yards (no play)",0.630,2.460
3,4:09,1,10,NOR 47,21,21,Brett Favre pass complete short right to Bernard Berrian for no gain,2.460,1.910
3,3:26,2,10,NOR 47,21,21,Brett Favre pass complete short left to Bernard Berrian for 11 yards (tackle by Tracy Porter),1.910,3.180
3,2:45,1,10,NOR 36,21,21,Chester Taylor right tackle for 2 yards (tackle by Remi Ayodele),3.180,2.910
3,2:06,2,8,NOR 34,21,21,Brett Favre pass incomplete short middle intended for Sidney Rice is intercepted by Jonathan Vilma at NOR-28 and returned for 3 yards,2.910,-1.000
3,1:59,1,10,NOR 31,21,21,Pierre Thomas right end for 4 yards (tackle by Pat Williams),1.000,1.000
3,1:21,2,6,NOR 35,21,21,Pierre Thomas right end for 3 yards (tackle by Pat Williams),1.000,0.700
3,0:39,3,3,NOR 38,21,21,"Penalty on Jonathan Goodwin: False Start, 5 yards (no play)",0.700,0.040
3,0:12,3,8,NOR 33,21,21,Drew Brees pass incomplete deep middle intended for Robert Meachem,0.040,-1.180
3,0:07,4,8,NOR 33,21,21,"Thomas Morstead punts 50 yards, fair catch by Darius Reynaud",-1.180,0.060
Quarter,Time,Down,ToGo,Location,MIN,NOR,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,MIN 17,21,21,Percy Harvin left tackle for 10 yards (tackle by Scott Shanle and Scott Fujita),-0.060,0.740
4,14:21,1,10,MIN 27,21,21,"Percy Harvin left end for -5 yards (tackle by Will Smith). Percy Harvin fumbles (forced by Will Smith), recovered by Remi Ayodele at MIN-12 and returned for 5 yards (tackle by Jeff Dugan)",0.740,-5.600
4,14:10,1,7,MIN 7,21,21,Pierre Thomas right tackle for 4 yards (tackle by Chad Greenway and Ben Leber),5.600,5.530
4,13:32,2,3,MIN 3,21,21,Pierre Thomas left end for -2 yards (tackle by Tyrell Johnson),5.530,4.260
4,12:48,3,5,MIN 5,21,27,"Drew Brees pass complete short right to Reggie Bush for 5 yards, touchdown",4.260,7.000
,,,,,,,"NOR challenged the runner broke the plane ruling, and the original play was overturned.",,
4,,,,MIN 2,21,28,Garrett Hartley kicks extra point good,0.000,0.000
4,,,,NOR 30,21,28,"Thomas Morstead kicks off 70 yards, touchback",0.000,0.280
4,12:39,1,10,MIN 20,21,28,Brett Favre pass complete short right to Chester Taylor for 3 yards (tackle by Scott Fujita),0.280,0.140
4,11:55,2,7,MIN 23,21,28,Adrian Peterson right end for 27 yards (tackle by Darren Sharper and Scott Shanle),0.140,2.260
4,11:23,1,10,,21,28,Brett Favre pass incomplete deep middle intended for Sidney Rice (defended by Jabari Greer),2.260,1.710
4,11:17,2,10,,21,28,Brett Favre pass incomplete short middle intended for Chester Taylor,1.710,1.030
4,11:12,3,10,,21,28,Brett Favre pass complete deep left to Bernard Berrian for 30 yards (tackle by Randall Gay),1.030,4.240
4,10:28,1,10,NOR 20,21,28,Adrian Peterson left end for 2 yards (tackle by Will Smith and Sedrick Ellis),4.240,3.960
4,9:45,2,8,NOR 18,21,28,"Brett Favre pass complete short middle to Bernard Berrian for 8 yards (tackle by Tracy Porter). Bernard Berrian fumbles (forced by Tracy Porter), recovered by Jonathan Vilma at NOR-5 (tackle by Visanthe Shiancoe)",3.960,0.380
4,9:37,1,10,NOR 5,21,28,Pierre Thomas right tackle for 4 yards (tackle by Pat Williams),-0.380,-0.490
4,8:54,2,6,NOR 9,21,28,Drew Brees pass complete short left to Devery Henderson for 5 yards (tackle by Cedric Griffin),-0.490,-0.370
4,8:26,3,1,NOR 14,21,28,"Drew Brees for no gain. Drew Brees fumbles, recovered by Drew Brees at NOR-14",-0.370,-2.470
,,,,,,,"NOR challenged the first down ruling, and the play was upheld.",,
4,8:10,4,1,NOR 14,21,28,Thomas Morstead punts 43 yards,-2.470,-1.800
4,7:57,1,10,MIN 43,21,28,Adrian Peterson left end for 4 yards (tackle by Jabari Greer),1.800,1.790
4,7:19,2,6,MIN 47,21,28,Brett Favre pass incomplete short right intended for Sidney Rice (defended by Jabari Greer),1.790,1.090
4,7:14,3,6,MIN 47,21,28,Brett Favre pass complete short right to Visanthe Shiancoe for 16 yards (tackle by Jabari Greer),1.090,3.120
4,6:43,1,10,NOR 37,21,28,Brett Favre pass incomplete short left intended for Chester Taylor,3.120,2.570
4,6:37,2,10,NOR 37,21,28,Adrian Peterson right guard for 18 yards (tackle by Roman Harper),2.570,4.310
4,5:52,1,10,NOR 19,21,28,"Brett Favre pass incomplete deep left intended for Bernard Berrian. Penalty on Tracy Porter: Defensive Pass Interfere, 18 yards (no play)",4.310,6.970
4,5:45,1,1,NOR 1,21,28,Adrian Peterson left end for -1 yards (tackle by Anthony Hargrove and Sedrick Ellis),6.970,5.720
4,5:03,2,2,NOR 2,27,28,"Adrian Peterson left guard for 2 yards, touchdown",5.720,7.000
4,,,,NOR 2,28,28,Ryan Longwell kicks extra point good,0.000,0.000
4,,,,MIN 30,28,28,"Ryan Longwell kicks off 68 yards, returned by Courtney Roby for 17 yards (tackle by Tyrell Johnson)",0.000,0.150
4,4:52,1,10,NOR 19,28,28,"Drew Brees sacked by Ray Edwards for -8 yards. Drew Brees fumbles (forced by Ray Edwards), recovered by Jahri Evans at NOR-11",0.150,-1.360
4,4:10,2,18,NOR 11,28,28,Drew Brees pass complete short right to Pierre Thomas for no gain,-1.360,-2.360
4,3:22,3,18,NOR 11,28,28,Drew Brees pass complete short middle to Devery Henderson for 16 yards (tackle by Antoine Winfield),-2.360,-1.570
4,2:49,4,2,NOR 27,28,28,"Thomas Morstead punts 58 yards, returned by Darius Reynaud for 6 yards (tackle by Usama Young)",-1.570,-0.340
4,2:37,1,10,MIN 21,28,28,Adrian Peterson right end for no gain (tackle by Bobby McCray),0.340,-0.200
4,2:00,2,10,MIN 21,28,28,Adrian Peterson right guard for 2 yards (tackle by Jonathan Vilma),-0.200,-0.630
4,1:52,,,,28,28,Timeout #2 by New Orleans Saints,0.000,-0.630
4,1:52,3,8,MIN 23,28,28,Brett Favre pass complete short left to Bernard Berrian for 10 yards (tackle by Darren Sharper),-0.630,1.140
4,1:39,,,,28,28,Timeout #1 by Minnesota Vikings,0.000,1.140
4,1:39,1,10,MIN 33,28,28,Brett Favre pass complete deep right to Sidney Rice for 20 yards (tackle by Randall Gay),1.140,2.460
4,1:14,1,10,NOR 47,28,28,Chester Taylor left guard for 14 yards (tackle by Will Smith and Darren Sharper),2.460,3.380
4,1:06,,,,28,28,Timeout #3 by New Orleans Saints,0.000,3.380
4,1:06,1,10,NOR 33,28,28,Chester Taylor right guard for no gain (tackle by Remi Ayodele),3.380,2.840
4,0:25,2,10,NOR 33,28,28,Adrian Peterson right end for no gain (tackle by Remi Ayodele and Sedrick Ellis),2.840,2.150
4,0:19,,,,28,28,Timeout #2 by Minnesota Vikings,0.000,2.150
4,0:19,3,10,NOR 33,28,28,"Penalty on MIN: Offensive 12 On-field, 5 yards (no play)",2.150,1.490
4,0:19,3,15,NOR 38,28,28,Brett Favre pass incomplete deep middle intended for Sidney Rice is intercepted by Tracy Porter at NOR-22 and returned for 26 yards,1.490,-2.130
4,0:07,1,10,NOR 48,28,28,Drew Brees pass incomplete short right intended for Reggie Bush (defended by Kevin Williams),2.130,1.580
4,0:01,2,10,NOR 48,28,28,Drew Brees pass incomplete,1.580,0.000
Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime
Quarter,Time,Down,ToGo,Location,MIN,NOR,Detail,EPB,EPA
,,,,,,,"Saints won the coin toss, Saints to receive the overtime kickoff.",,
OT,,,,MIN 30,28,28,"Ryan Longwell kicks off 71 yards, returned by Pierre Thomas for 40 yards (tackle by Husain Abdullah)",0.000,1.530
OT,14:52,1,10,NOR 39,28,28,Pierre Thomas right guard for 3 yards (tackle by Kevin Williams),1.530,1.390
OT,14:13,2,7,NOR 42,28,28,Reggie Bush right tackle for 1 yard (tackle by Ray Edwards),1.390,0.830
OT,13:33,3,6,NOR 43,28,28,"Drew Brees pass incomplete short right intended for Marques Colston. Penalty on Asher Allen: Defensive Holding, 5 yards (no play)",0.830,2.130
OT,13:26,1,10,NOR 48,28,28,Drew Brees pass incomplete short right intended for David Thomas,2.130,1.580
OT,13:21,2,10,NOR 48,28,28,Drew Brees pass incomplete deep middle intended for Marques Colston (defended by Ben Leber),1.580,0.890
OT,13:12,3,10,NOR 48,28,28,Drew Brees pass complete short right to Devery Henderson for 9 yards (tackle by Asher Allen),0.890,0.400
,,,,,,,"Replay Assistant challenged the first down ruling, and the play was upheld.",,
OT,12:40,4,1,MIN 43,28,28,Pierre Thomas left guard for 2 yards (tackle by Chad Greenway),0.400,2.850
,,,,,,,"Replay Assistant challenged the first down ruling, and the play was upheld.",,
OT,11:52,1,10,MIN 41,28,28,"Drew Brees pass incomplete short left intended for David Thomas. Penalty on Ben Leber: Defensive Pass Interfere, 12 yards (no play)",2.850,3.640
OT,11:45,1,10,MIN 29,28,28,Reggie Bush right end for -5 yards (tackle by Ben Leber),3.640,2.420
OT,11:00,2,15,MIN 34,28,28,Drew Brees pass complete short middle to Robert Meachem for 12 yards (tackle by Antoine Winfield),2.420,3.340
,,,,,,,"Replay Assistant challenged the pass completion ruling, and the play was upheld.",,
OT,10:24,,,,28,28,Timeout #1 by Minnesota Vikings,0.000,3.340
OT,10:24,3,3,MIN 22,28,28,Drew Brees pass incomplete short right intended for David Thomas,3.340,2.090
OT,10:19,,,,28,28,Timeout #2 by Minnesota Vikings,0.000,2.090
OT,10:19,4,3,MIN 22,28,31,Garrett Hartley 40 yard field goal good,2.090,3.000
End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime
