Quarter,Time,Down,ToGo,Location,NOR,CAR,Detail,EPB,EPA
,,,,,,,"NOR challenged the ruling, and the original play was overturned.",,
1,6:50,2,10,NOR 24,0,0,Jake Delhomme pass incomplete short right intended for Michael Gaines,3.430,2.740
1,6:47,3,10,NOR 24,0,0,Jake Delhomme pass complete short middle to Keyshawn Johnson for 15 yards (tackle by Omar Stoutmire),2.740,5.140
1,6:23,1,9,NOR 9,0,6,"Jake Delhomme pass complete short left to Steve Smith for 9 yards, touchdown",5.140,7.000
1,,,,NOR 2,0,7,John Kasay kicks extra point good,0.000,0.000
1,,,,CAR 30,0,7,"John Kasay kicks off 66 yards, returned by Aaron Stecker for 22 yards (tackle by Kevin McCadam)",0.000,0.670
1,6:14,1,10,NOR 26,0,7,Drew Brees pass incomplete short right intended for Terrance Copper (defended by Damione Lewis),0.670,0.130
1,6:11,2,10,NOR 26,0,7,Reggie Bush right tackle for 3 yards (tackle by Damione Lewis and Mike Rucker),0.130,-0.160
1,5:30,3,7,NOR 29,0,7,Drew Brees pass complete short right to Reggie Bush for 2 yards (tackle by Chris Gamble),-0.160,-1.310
1,5:15,4,5,NOR 31,0,7,"Steve Weatherford punts 49 yards, fair catch by Chris Gamble",-1.310,-0.280
1,5:09,1,10,CAR 20,0,7,Jake Delhomme pass complete short left to Steve Smith for 6 yards (tackle by Fred Thomas),0.280,0.540
1,4:46,2,4,CAR 26,0,7,DeShaun Foster left guard for 3 yards (tackle by Charles Grant and Scott Shanle),0.540,0.230
1,4:05,3,1,CAR 29,0,7,Brad Hoover middle for no gain (tackle by Will Smith and Mark Simoneau),0.230,-1.440
1,3:26,4,1,CAR 29,0,7,"Jason Baker punts 48 yards, returned by Reggie Bush for 3 yards (tackle by Adam Seward)",-1.440,-0.670
1,3:14,1,10,NOR 26,0,7,Deuce McAllister right guard for 2 yards (tackle by Ma'ake Kemoeatu),0.670,0.400
1,2:38,2,8,NOR 28,0,7,Reggie Bush left guard for no gain (tackle by Thomas Davis),0.400,-0.300
1,1:54,3,8,NOR 28,0,7,Drew Brees pass complete short middle to Marques Colston for 12 yards (tackle by Chris Draft),-0.300,1.600
1,1:14,1,10,NOR 40,0,7,Deuce McAllister left tackle for 6 yards (tackle by Na'il Diggs and Thomas Davis),1.600,1.860
1,0:35,2,4,NOR 46,0,7,Deuce McAllister left tackle for 5 yards (tackle by Richard Marshall),1.860,2.320
Quarter,Time,Down,ToGo,Location,NOR,CAR,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,1,10,CAR 49,0,7,Drew Brees pass complete short left to Lance Moore for 10 yards (tackle by Chris Draft),2.320,2.980
2,14:35,1,10,CAR 39,0,7,Drew Brees pass complete short right to Joe Horn for 15 yards (tackle by Chris Gamble),2.980,3.970
2,13:50,1,10,CAR 24,0,7,Deuce McAllister right tackle for 3 yards (tackle by Chris Gamble),3.970,3.840
2,13:10,2,7,CAR 21,0,7,"Reggie Bush left guard for 1 yard (tackle by Damione Lewis). Reggie Bush fumbles (forced by Damione Lewis), recovered by Richard Marshall at CAR-18 (tackle by Jon Stinchcomb)",3.840,-0.150
,,,,,,,"CAR challenged the ruling, and the original play was overturned.",,
2,13:05,1,10,CAR 19,0,7,DeShaun Foster left guard for 5 yards (tackle by Mark Simoneau),0.150,0.340
2,12:28,2,5,CAR 24,0,7,Jake Delhomme pass complete short right to Keyshawn Johnson for 12 yards (tackle by Mike McKenzie),0.340,1.330
2,11:49,1,10,CAR 36,0,7,DeShaun Foster right guard for 4 yards (tackle by Antwan Lake),1.330,1.330
2,11:14,2,6,CAR 40,0,7,DeShaun Foster right guard for 3 yards (tackle by Mark Simoneau and Scott Fujita),1.330,1.030
2,10:33,3,3,CAR 43,0,7,Jake Delhomme pass incomplete deep right intended for Kris Mangum,1.030,-0.520
2,10:27,4,3,CAR 43,0,7,"Jason Baker punts 57 yards, touchback",-0.520,-0.280
2,10:18,1,10,NOR 20,0,7,Drew Brees pass complete short middle to Ernie Conwell for 15 yards (tackle by Chris Gamble),0.280,1.270
2,10:18,1,10,NOR 35,0,7,"Penalty on Mike Karney: False Start, 5 yards (no play)",1.270,0.940
2,9:28,1,15,NOR 30,0,7,Drew Brees pass complete short left to Reggie Bush for no gain. Penalty on Jahri Evans: Ineligible Downfield Pas (Declined),0.940,0.050
2,9:12,2,15,NOR 30,0,7,Deuce McAllister middle for 6 yards (tackle by Colin Branch),0.050,0.170
2,8:35,3,9,NOR 36,0,7,Drew Brees pass complete deep middle to Joe Horn for 16 yards (tackle by Colin Branch),0.170,2.390
2,8:35,1,10,CAR 48,0,7,Reggie Bush left end for no gain (tackle by Ken Lucas),2.390,1.850
2,7:14,2,10,CAR 48,0,7,"Reggie Bush left end for 8 yards (tackle by Richard Marshall). Penalty on Damione Lewis: Defensive Offside, 5 yards (no play)",1.850,2.520
2,6:52,2,5,CAR 43,0,7,Reggie Bush left tackle for 2 yards (tackle by Thomas Davis and Damione Lewis),2.520,2.080
2,6:11,3,3,CAR 41,0,7,Drew Brees pass complete short right to Reggie Bush for 32 yards (tackle by Colin Branch),2.080,5.140
2,5:38,1,9,CAR 9,0,7,Reggie Bush right tackle for 2 yards (tackle by Richard Marshall),5.140,4.760
2,5:00,2,7,CAR 7,0,7,Drew Brees pass incomplete short left intended for Marques Colston (defended by Richard Marshall),4.760,3.810
2,4:55,3,7,CAR 7,0,7,"Drew Brees sacked by Julius Peppers for -5 yards. Drew Brees fumbles (forced by Julius Peppers), recovered by Jon Stinchcomb at CAR-12",3.810,2.630
2,4:08,4,12,CAR 12,3,7,John Carney 31 yard field goal good,2.630,3.000
2,,,,NOR 30,3,7,"John Carney kicks off 69 yards, returned by DeAngelo Williams for 27 yards (tackle by Omar Stoutmire)",0.000,0.810
2,4:00,1,10,CAR 28,3,7,DeShaun Foster left guard for 12 yards (tackle by Josh Bullocks and Roman Harper),0.810,1.600
2,3:20,1,10,CAR 40,3,7,DeAngelo Williams right guard for no gain (tackle by Brian Young),1.600,1.050
2,2:41,2,10,CAR 40,3,7,Jake Delhomme pass complete short left to Steve Smith for 6 yards (tackle by Fred Thomas),1.050,1.160
2,2:00,3,4,CAR 46,3,7,Jake Delhomme sacked by Scott Shanle for -12 yards,1.160,-1.110
2,1:45,,,,3,7,Timeout #1 by New Orleans Saints,0.000,-1.110
2,1:45,4,16,CAR 34,3,7,"Jason Baker punts 56 yards, returned by Reggie Bush for -4 yards (tackle by Adam Seward)",-1.110,0.380
2,1:32,1,10,NOR 6,3,7,Deuce McAllister middle for -1 yards (tackle by Julius Peppers),-0.380,-0.850
2,1:28,,,,3,7,Timeout #1 by Carolina Panthers,0.000,-0.850
2,1:28,2,11,NOR 5,3,7,"Drew Brees pass complete short middle to Deuce McAllister for 8 yards (tackle by Na'il Diggs and Thomas Davis). Penalty on Julius Peppers: Roughing the Passer, 15 yards",-0.850,0.810
2,1:28,1,10,NOR 28,3,7,Drew Brees pass complete short right to Terrance Copper for 15 yards (tackle by Colin Branch),0.810,1.800
2,1:09,,,,3,7,Timeout #2 by New Orleans Saints,0.000,1.800
2,1:09,1,10,NOR 43,3,7,Drew Brees right guard for 2 yards (tackle by Chris Draft),1.800,1.520
2,0:58,,,,3,7,Timeout #3 by New Orleans Saints,0.000,1.520
2,0:58,2,8,NOR 45,3,7,Drew Brees pass complete short right to Ernie Conwell for 6 yards,1.520,1.620
2,0:29,3,2,CAR 49,3,7,Drew Brees pass complete short left to Aaron Stecker for 4 yards (tackle by Chris Gamble),1.620,2.590
2,0:29,1,10,CAR 45,3,7,Drew Brees pass complete short middle to Terrance Copper for 15 yards (tackle by Ken Lucas),2.590,3.580
2,0:13,1,10,CAR 30,3,7,Drew Brees spiked the ball,3.580,3.030
2,0:13,2,10,CAR 30,3,7,Drew Brees pass complete short right to Joe Horn for 6 yards (tackle by Richard Marshall),3.030,3.140
2,0:08,3,4,CAR 24,3,7,John Carney 43 yard field goal no good,3.140,-1.140
2,0:04,1,10,CAR 33,3,7,Jake Delhomme kneels for -1 yards,1.140,0.460
Quarter,Time,Down,ToGo,Location,NOR,CAR,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,CAR 30,3,7,"Jason Baker kicks off 64 yards, returned by Aaron Stecker for 26 yards (tackle by Karl Hankton)",0.000,1.070
3,14:55,1,10,NOR 32,3,7,Drew Brees pass complete short right to Ernie Conwell for 5 yards (tackle by Chris Draft and Chris Gamble),1.070,1.200
3,14:18,2,5,NOR 37,3,7,Drew Brees pass incomplete short middle intended for Reggie Bush,1.200,0.500
3,14:14,3,5,NOR 37,3,7,Drew Brees pass incomplete short right intended for Ernie Conwell (defended by Thomas Davis),0.500,-0.910
3,14:03,4,5,NOR 37,3,7,"Steve Weatherford punts 54 yards, returned by Chris Gamble for 3 yards (tackle by Terrence Melton)",-0.910,0.350
3,14:00,1,10,CAR 12,3,7,Jake Delhomme pass complete short right to Steve Smith for 4 yards (tackle by Scott Shanle),-0.350,-0.370
3,13:22,2,6,CAR 16,3,7,Jake Delhomme pass incomplete short left intended for Michael Gaines,-0.370,-0.950
3,13:17,3,6,CAR 16,3,7,Jake Delhomme pass complete short left to Keyshawn Johnson for 12 yards (tackle by Fred Thomas),-0.950,0.810
3,12:37,1,10,CAR 28,3,7,Brad Hoover middle for 3 yards (tackle by Mark Simoneau),0.810,0.670
3,12:00,2,7,CAR 31,3,7,Jake Delhomme pass incomplete short right intended for DeShaun Foster,0.670,-0.030
3,11:54,3,7,CAR 31,3,7,Jake Delhomme pass incomplete short left intended for DeShaun Foster (defended by Will Smith),-0.030,-1.310
3,11:50,4,7,CAR 31,3,7,"Jason Baker punts 57 yards, returned by Lance Moore for 4 yards (tackle by Richard Marshall). Penalty on Eric Moore: Illegal Block Above the , 8 yards",-1.310,0.380
3,11:39,1,10,NOR 8,3,7,Drew Brees pass complete short left to Aaron Stecker for 9 yards (tackle by Thomas Davis),-0.380,0.050
3,11:14,2,1,NOR 17,3,7,Deuce McAllister right end for 3 yards (tackle by Na'il Diggs),0.050,0.280
3,10:30,1,10,NOR 20,3,7,Drew Brees pass complete short right to Marques Colston for 10 yards (tackle by Chris Gamble),0.280,0.940
3,9:46,1,10,NOR 30,3,7,Deuce McAllister right guard for 5 yards (tackle by Mike Minter),0.940,1.070
3,9:11,2,5,NOR 35,3,7,Drew Brees pass complete short right to Aaron Stecker for 2 yards (tackle by Richard Marshall),1.070,0.630
3,8:29,3,3,NOR 37,3,7,Drew Brees pass incomplete,0.630,-0.910
3,8:18,4,3,NOR 37,3,7,"Steve Weatherford punts 39 yards, returned by Chris Gamble for no gain",-0.910,-0.540
3,8:11,1,10,CAR 24,3,7,Jake Delhomme pass complete short left to Steve Smith for 14 yards (tackle by Fred Thomas),0.540,1.470
3,7:28,1,10,CAR 38,3,7,Jake Delhomme pass incomplete short middle intended for Keyshawn Johnson (defended by Scott Fujita),1.470,0.920
3,7:24,2,10,CAR 38,3,7,Jake Delhomme pass complete short left to Keyshawn Johnson for 11 yards (tackle by Fred Thomas),0.920,2.190
3,6:40,1,10,CAR 49,3,7,Jake Delhomme pass incomplete deep right intended for Drew Carter (defended by Mike McKenzie),2.190,1.650
3,6:34,2,10,CAR 49,3,7,Jake Delhomme pass complete short right to Steve Smith for 3 yards (tackle by Fred Thomas),1.650,1.360
3,5:52,3,7,NOR 48,3,7,"Penalty on DeShaun Foster: False Start, 5 yards (no play)",1.360,0.700
3,5:36,3,12,CAR 47,3,7,Jake Delhomme pass incomplete deep middle intended for Steve Smith (defended by Josh Bullocks),0.700,-0.260
3,5:30,4,12,CAR 47,3,7,"Jason Baker punts 35 yards, fair catch by Lance Moore",-0.260,-0.040
3,5:22,1,10,NOR 18,3,7,Drew Brees pass incomplete short right intended for Reggie Bush,0.040,-0.490
3,5:17,2,10,NOR 18,3,7,Reggie Bush right tackle for 5 yards (tackle by Ma'ake Kemoeatu and Chris Draft),-0.490,-0.530
3,4:29,3,5,NOR 23,3,7,"Drew Brees pass incomplete short middle intended for Joe Horn. Penalty on Ken Lucas: Illegal Contact, 5 yards (no play)",-0.530,0.810
3,4:24,1,10,NOR 28,3,7,Drew Brees pass complete short left to Joe Horn for 17 yards (tackle by Mike Minter),0.810,1.930
3,3:45,1,10,NOR 45,3,7,Drew Brees pass complete short right to Mark Campbell for 6 yards (tackle by Al Wallace),1.930,2.190
3,3:03,2,4,CAR 49,3,7,Reggie Bush left end for 5 yards (tackle by Richard Marshall),2.190,2.650
3,2:39,1,10,CAR 44,3,7,Reggie Bush right guard for 2 yards (tackle by Kindal Moorehead),2.650,2.380
3,1:58,2,8,CAR 42,3,7,Reggie Bush left tackle for 3 yards (tackle by Na'il Diggs),2.380,2.080
3,1:17,3,5,CAR 39,3,7,Drew Brees pass complete short right to Marques Colston for 4 yards (tackle by Richard Marshall),2.080,1.000
3,0:28,4,1,CAR 35,3,7,"Drew Brees pass incomplete short right intended for Ernie Conwell (defended by Thomas Davis). Penalty on Thomas Davis: Defensive Pass Interfere, 4 yards (no play)",1.000,3.510
3,0:28,1,10,CAR 31,3,7,Drew Brees pass complete short left to Mike Karney for no gain,3.510,2.970
Quarter,Time,Down,ToGo,Location,NOR,CAR,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,10,CAR 31,3,7,Drew Brees pass complete short middle to Reggie Bush for 14 yards (tackle by Colin Branch),2.970,4.440
4,14:24,1,10,CAR 17,3,7,Deuce McAllister middle for 5 yards (tackle by Chris Draft),4.440,4.690
4,13:47,2,5,CAR 12,3,7,Drew Brees pass complete short left to Joe Horn for 9 yards (tackle by Richard Marshall),4.690,6.510
4,13:34,1,3,CAR 3,9,7,"Deuce McAllister middle for 3 yards, touchdown",6.510,7.000
4,,,,CAR 2,10,7,John Carney kicks extra point good,0.000,0.000
4,,,,NOR 30,10,7,"John Carney kicks off 64 yards, returned by DeAngelo Williams for 21 yards (tackle by Danny Clark). Penalty on Nick Goings: Offensive Holding, 9 yards",0.000,-0.380
4,13:27,1,10,CAR 9,10,7,DeShaun Foster right tackle for 3 yards (tackle by Mark Simoneau and Jason Craft),-0.380,-0.560
4,12:54,2,7,CAR 12,10,7,DeShaun Foster left end for 6 yards (tackle by Brian Young),-0.560,-0.370
4,12:14,3,1,CAR 18,10,7,DeShaun Foster left tackle for 5 yards (tackle by Brian Young),-0.370,0.480
4,11:36,1,10,CAR 23,10,7,Jake Delhomme pass complete short right to DeAngelo Williams for 9 yards (tackle by Scott Fujita),0.480,1.150
4,10:58,2,1,CAR 32,10,7,Jake Delhomme pass complete short left to Keyshawn Johnson for 5 yards (tackle by Fred Thomas),1.150,1.400
4,10:21,1,10,CAR 37,10,7,Jake Delhomme pass incomplete deep right intended for Steve Smith,1.400,0.860
4,10:16,2,10,CAR 37,10,7,Jake Delhomme pass complete deep left to Steve Smith for 17 yards (tackle by Fred Thomas),0.860,2.520
4,9:30,1,10,NOR 46,10,7,DeAngelo Williams right guard for 13 yards (tackle by Scott Shanle and Eric Moore),2.520,3.380
4,9:05,,,,10,7,Timeout #1 by New Orleans Saints,0.000,3.380
4,9:05,1,10,NOR 33,10,7,"Jake Delhomme pass complete short left to Steve Smith for 6 yards. Penalty on Fred Thomas: Face Mask (5 Yards), 5 yards",3.380,4.110
4,8:36,1,10,NOR 22,10,7,Jake Delhomme pass complete deep left to Steve Smith for 16 yards (tackle by Josh Bullocks),4.110,5.830
4,8:03,1,6,NOR 6,10,7,DeAngelo Williams right guard for 2 yards (tackle by Roman Harper and Josh Bullocks),5.830,5.340
4,7:20,2,4,NOR 4,10,13,"Jake Delhomme pass complete short left to Drew Carter for 4 yards, touchdown",5.340,7.000
4,,,,NOR 2,10,13,"John Kasay kicks extra point good. Penalty on Jordan Gross: False Start, 5 yards (no play)",0.000,0.000
4,,,,NOR 2,10,14,John Kasay kicks extra point good,0.000,0.000
4,,,,CAR 30,10,14,"Jason Baker kicks off 65 yards, returned by Terrance Copper for 31 yards (tackle by Richard Marshall). Penalty on Terrence Melton: Illegal Block Above the , 10 yards",0.000,-0.350
4,7:09,1,10,NOR 12,10,14,Drew Brees pass complete short middle to Marques Colston for 20 yards (tackle by Richard Marshall),-0.350,1.070
4,6:27,1,10,NOR 32,10,14,Reggie Bush left end for -1 yards (tackle by Na'il Diggs),1.070,0.390
4,5:52,2,11,NOR 31,10,14,Drew Brees pass complete short right to Ernie Conwell for 5 yards (tackle by Chris Draft),0.390,0.370
4,5:08,3,6,NOR 36,10,14,Drew Brees pass incomplete short right intended for Ernie Conwell,0.370,-0.980
4,5:03,4,6,NOR 36,10,14,Steve Weatherford punts 37 yards,-0.980,-0.740
4,4:54,1,10,CAR 27,10,14,DeShaun Foster left tackle for 4 yards (tackle by Roman Harper),0.740,0.740
4,4:13,2,6,CAR 31,10,14,DeShaun Foster left end for 10 yards (tackle by Fred Thomas and Will Smith),0.740,1.660
,,,,,,,"NOR challenged the ruling, and the play was upheld.",,
4,3:36,1,10,CAR 41,10,14,DeAngelo Williams for 5 yards (tackle by Fred Thomas),1.660,1.800
4,2:51,2,5,CAR 46,10,14,DeAngelo Williams left tackle for 8 yards (tackle by Scott Shanle),1.800,2.520
4,2:06,1,10,NOR 46,10,14,DeAngelo Williams left guard for 1 yard (tackle by Brian Young),2.520,2.110
4,2:01,,,,10,14,Timeout #3 by New Orleans Saints,0.000,2.110
4,2:01,2,9,NOR 45,10,14,DeAngelo Williams left guard for 2 yards (tackle by Hollis Thomas),2.110,1.680
4,1:56,3,7,NOR 43,10,20,"DeShaun Foster right end for 43 yards, touchdown",1.680,7.000
4,,,,NOR 2,10,21,John Kasay kicks extra point good,0.000,0.000
4,,,,CAR 30,10,21,"Jason Baker kicks off 65 yards, returned by Aaron Stecker for 19 yards (tackle by Al Wallace)",0.000,0.540
4,1:45,1,10,NOR 24,10,21,Drew Brees pass incomplete (defended by Damione Lewis),0.540,0.000
4,1:34,2,10,NOR 24,10,21,"Drew Brees pass complete short right to Deuce McAllister for 3 yards (tackle by Chris Draft). Penalty on Jahri Evans: Offensive Holding, 10 yards (no play)",0.000,-1.470
4,1:28,2,20,NOR 14,16,21,"Drew Brees pass complete deep right to Marques Colston for 86 yards, touchdown",-1.470,7.000
4,1:15,,,,16,21,Timeout #1 by Carolina Panthers,0.000,0.000
4,,,,,18,21,"Two Point Attempt: Drew Brees pass complete to Joe Horn, conversion succeeds",1.000,1.000
4,,,,NOR 30,18,21,John Carney kicks onside 13 yards,0.000,2.720
4,1:12,1,10,NOR 43,18,21,Jake Delhomme kneels for -1 yards,2.720,2.040
4,0:35,2,11,NOR 44,18,21,Jake Delhomme kneels for -1 yards,2.040,1.220
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
