Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Alshon Jeffery,PHI,9,6,82,0,5,65,10.8,17,2.8,10.7,0,,0,0.0,0,95.6
Zach Ertz,PHI,7,5,52,0,3,33,6.6,19,3.8,7.1,0,,0,0.0,0,92.6
Golden Tate,PHI,8,5,46,1,3,38,7.6,8,1.6,10.6,0,,0,0.0,0,117.7
Nelson Agholor,PHI,6,3,32,0,2,23,7.7,9,3.0,10.8,0,,0,0.0,1,26.4
Dallas Goedert,PHI,4,2,20,1,1,10,5.0,10,5.0,5.3,0,,0,0.0,0,104.2
Wendell Smallwood,PHI,3,2,20,0,1,-7,-3.5,27,13.5,-0.7,0,,0,0.0,1,45.8
Darren Sproles,PHI,3,2,14,0,1,-1,-0.5,15,7.5,2.3,0,,0,0.0,0,77.1
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Allen Robinson,CHI,13,10,143,1,5,110,11.0,33,3.3,13.2,0,,0,0.0,0,137.7
Taylor Gabriel,CHI,9,4,37,0,3,32,8.0,5,1.3,9.8,0,,0,0.0,0,56.2
Tarik Cohen,CHI,5,3,27,0,1,18,6.0,9,3.0,7.4,0,,1,20.0,0,74.6
Anthony Miller,CHI,5,3,34,0,2,27,9.0,7,2.3,15.4,0,,0,0.0,0,80.4
Adam Shaheen,CHI,4,3,13,0,,5,1.7,8,2.7,6.0,0,,0,0.0,0,78.1
Ben Braunecker,CHI,2,2,15,0,,5,2.5,10,5.0,2.5,0,,0,0.0,0,97.9
Josh Bellamy,CHI,1,1,34,0,1,31,31.0,3,3.0,31.0,0,,0,0.0,0,118.7
Jordan Howard,CHI,1,0,0,0,0,0,,0,,0.0,0,,0,0.0,0,39.6
Taquan Mizzell,CHI,1,0,0,0,,0,,0,,2.0,0,,0,0.0,0,39.6
