0,1
Game Info,Game Info
Won Toss,Seahawks (deferred)
Roof,outdoors
Surface,fieldturf
Duration,3:07
Weather,"54 degrees, relative humidity 90%, wind 10 mph"
Vegas Line,Seattle Seahawks -6.5
Over/Under,54.0 (under)
