Player,Tm,Att,Yds,TD,1D,YBC,YBC/Att,YAC,YAC/Att,BrkTkl,Att/Br
Myles Gaskin,MIA,9,49,0,2,25,2.8,24,2.7,1,9.0
Malcolm Brown,MIA,5,16,0,2,6,1.2,10,2.0,0,
Tua Tagovailoa,MIA,4,1,1,1,1,0.3,0,0.0,0,
Salvon Ahmed,MIA,3,4,0,0,-2,-0.7,6,2.0,0,
Jacoby Brissett,MIA,2,4,0,2,0,0.0,4,2.0,0,
Player,Tm,Att,Yds,TD,1D,YBC,YBC/Att,YAC,YAC/Att,BrkTkl,Att/Br
Damien Harris,NWE,23,100,0,6,52,2.3,48,2.1,1,23.0
James White,NWE,4,12,0,2,8,2.0,4,1.0,0,
Brandon Bolden,NWE,1,5,0,,1,1.0,4,4.0,1,1.0
Jonnu Smith,NWE,1,6,0,0,2,2.0,4,4.0,0,
Rhamondre Stevenson,NWE,1,2,0,,0,0.0,2,2.0,0,
