Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Antonio Gibson,WAS,5,5,42,0,3,-10,-2.0,52,10.4,-2.0,1,5.0,0,0.0,0,101.7
Terry McLaurin,WAS,8,5,73,0,3,28,5.6,45,9.0,8.1,0,,0,0.0,0,92.2
Jamison Crowder,WAS,6,4,23,0,,14,3.5,9,2.3,6.7,0,,0,0.0,0,73.6
Jahan Dotson,WAS,8,4,69,1,2,61,15.3,8,2.0,15.1,0,,1,12.5,1,79.7
Logan Thomas,WAS,5,4,31,0,1,8,2.0,23,5.8,3.8,0,,0,0.0,0,92.5
Byron Pringle,WAS,4,3,55,0,3,37,12.3,18,6.0,13.8,0,,0,0.0,0,116.7
Dyami Brown,WAS,4,2,33,0,2,26,13.0,7,3.5,19.3,0,,1,25.0,0,78.1
John Bates,WAS,2,1,-5,0,,-7,-7.0,2,2.0,7.0,0,,0,0.0,0,56.2
Brian Robinson Jr.,WAS,2,1,4,0,0,4,4.0,0,0.0,2.5,0,,0,0.0,0,56.2
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
JuJu Smith-Schuster,NWE,7,6,51,0,3,26,4.3,25,4.2,4.9,0,,1,14.3,1,57.4
Demario Douglas,NWE,7,5,55,0,3,24,4.8,31,6.2,6.9,0,,0,0.0,0,94.3
Hunter Henry,NWE,6,4,39,1,3,33,8.3,6,1.5,9.5,0,,0,0.0,0,124.3
Rhamondre Stevenson,NWE,6,4,42,0,2,0,0.0,42,10.5,3.5,0,,1,16.7,0,86.8
Ezekiel Elliott,NWE,5,3,15,0,1,-1,-0.3,16,5.3,1.0,0,,0,0.0,0,64.6
Jalen Reagor,NWE,6,1,11,0,1,8,8.0,3,3.0,19.7,0,,1,16.7,0,39.6
Tyquan Thornton,NWE,4,1,7,0,,6,6.0,1,1.0,13.8,0,,0,0.0,0,39.6
Mike Gesicki,NWE,2,0,0,0,,0,,0,,21.5,0,,0,0.0,0,39.6
