Quarter,Time,Down,ToGo,Location,TEN,JAX,Detail,EPB,EPA
1,9:09,4,2,JAX 27,3,0,Rob Bironas 45 yard field goal good,1.800,3.000
1,9:09,,,TEN 35,3,0,"Rob Bironas kicks off 65 yards, touchback",0.000,-0.280
1,9:05,1,10,JAX 20,3,0,Chad Henne sacked by Kamerion Wimbley for -4 yards,0.280,-0.940
1,8:40,2,14,JAX 16,3,0,Chad Henne pass complete short right to Mike Brown for 13 yards,-0.940,0.230
1,8:13,3,1,JAX 29,3,0,Maurice Jones-Drew right end for 9 yards (tackle by Bernard Pollard),0.230,1.470
1,7:48,1,10,JAX 38,3,0,Chad Henne pass complete short left to Kerry Taylor for 17 yards (tackle by Bernard Pollard),1.470,2.590
1,7:16,1,10,TEN 45,3,0,"Jordan Todman left end for no gain (tackle by Karl Klug). Penalty on Mike Brown: Illegal Shift, 5 yards (no play)",2.590,2.260
1,7:01,1,15,,3,0,Jordan Todman left end for 5 yards (tackle by Akeem Ayers),2.260,2.040
1,6:25,2,10,TEN 45,3,0,Chad Henne pass complete deep right to Marcedes Lewis for 30 yards (tackle by Akeem Ayers),2.040,4.580
1,5:55,1,10,TEN 15,3,0,Jordan Todman left end for 2 yards (tackle by Antonio Johnson),4.580,4.280
1,5:14,2,8,TEN 13,3,0,Chad Henne pass complete short right to Brad Meester for 9 yards (tackle by Moise Fokou),4.280,4.280
1,4:50,2,8,TEN 13,3,0,Timeout #1 by Jacksonville Jaguars,4.280,6.280
1,4:50,1,4,TEN 4,3,6,"Chad Henne pass complete short right to Marcedes Lewis for 4 yards, touchdown",6.280,7.000
1,4:50,,,TEN 2,3,7,Josh Scobee kicks extra point good,0.000,0.000
1,4:50,,,JAX 35,3,7,"Josh Scobee kicks off 65 yards, touchback",0.000,-0.280
1,4:45,1,10,TEN 20,3,7,Ryan Fitzpatrick pass complete short left to Chris Johnson for 3 yards (tackle by LaRoy Reynolds),0.280,0.140
1,4:14,2,7,TEN 23,3,7,Chris Johnson left end for 2 yards (tackle by Paul Posluszny),0.140,-0.300
1,3:28,3,5,TEN 25,3,7,Ryan Fitzpatrick pass incomplete short left intended for Delanie Walker,-0.300,-1.700
1,3:21,4,5,TEN 25,3,7,"Brett Kern punts 42 yards, returned by Ace Sanders for 4 yards (tackle by Micah Pellerin)",-1.700,-1.400
1,3:09,1,10,JAX 37,3,7,Maurice Jones-Drew up the middle for 3 yards (tackle by Derrick Morgan),1.400,1.260
1,2:47,2,7,JAX 40,3,7,Chad Henne pass complete short left to Maurice Jones-Drew for 10 yards (tackle by Moise Fokou),1.260,2.260
1,2:17,1,10,,3,7,Chad Henne pass incomplete short right intended for Kerry Taylor,2.260,1.710
1,2:12,2,10,,3,7,Chad Henne pass complete short left to Kerry Taylor for 8 yards (tackle by Zach Brown),1.710,2.080
1,1:35,3,2,TEN 42,3,7,Chad Henne up the middle for 1 yard (tackle by Derrick Morgan),2.080,0.530
1,1:00,4,1,TEN 41,3,7,Chad Henne pass incomplete short right intended for Clay Harbor (defended by Bernard Pollard),0.530,-1.730
1,0:54,1,10,TEN 42,3,7,Shonn Greene right end for 1 yard (tackle by LaRoy Reynolds),1.730,1.320
1,0:15,2,9,TEN 43,3,7,Ryan Fitzpatrick pass complete short right to Kendall Wright for 9 yards (tackle by Will Blackmon),1.320,2.390
Quarter,Time,Down,ToGo,Location,TEN,JAX,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,1,10,JAX 48,3,7,Shonn Greene up the middle for 6 yards (tackle by Alan Ball),2.390,2.660
2,14:28,2,4,JAX 42,3,7,Shonn Greene right end for 1 yard (tackle by Andre Branch),2.660,2.080
2,13:46,3,3,JAX 41,3,7,Ryan Fitzpatrick pass incomplete deep left intended for Justin Hunter,2.080,0.530
2,13:41,4,3,JAX 41,3,7,Ryan Fitzpatrick pass complete short right to Delanie Walker for 11 yards (tackle by Winston Guy),0.530,3.580
2,13:07,1,10,JAX 30,3,7,Shonn Greene up the middle for 2 yards (tackle by Abry Jones),3.580,3.300
2,12:25,2,8,JAX 28,3,7,Shonn Greene right end for 9 yards (tackle by Jonathan Cyprien),3.300,4.310
2,11:47,1,10,JAX 19,3,7,Shonn Greene right end for 3 yards (tackle by Paul Posluszny),4.310,4.180
2,11:08,2,7,JAX 16,3,7,Ryan Fitzpatrick pass complete short right to Delanie Walker for 10 yards (tackle by J.T. Thomas),4.180,5.830
2,10:31,1,6,JAX 6,3,7,Shonn Greene up the middle for 1 yard (tackle by Paul Posluszny),5.830,5.150
2,9:47,2,5,JAX 5,3,7,Ryan Fitzpatrick pass complete short right to Shonn Greene for no gain,5.150,4.260
2,9:11,3,5,JAX 5,3,7,Ryan Fitzpatrick pass complete short right to Jackie Battle for 4 yards (tackle by Sen'Derrick Marks),4.260,4.260
2,8:26,3,5,JAX 5,3,7,Timeout #2 by Jacksonville Jaguars,4.260,3.550
2,8:26,4,1,JAX 1,3,7,Ryan Fitzpatrick pass incomplete short right intended for Delanie Walker,3.550,0.380
2,8:22,1,10,JAX 2,3,7,Chad Henne pass complete short left to Maurice Jones-Drew for 6 yards (tackle by Bernard Pollard),-0.380,-0.340
2,8:00,2,4,JAX 8,3,7,Maurice Jones-Drew left end for 1 yard (tackle by Ropati Pitoitua),-0.340,-0.600
2,7:23,3,3,JAX 9,3,7,Chad Henne pass incomplete short middle intended for Ace Sanders (defended by Ropati Pitoitua),-0.600,-2.490
2,7:12,4,3,JAX 9,3,7,"Bryan Anger punts 56 yards, returned by Leon Washington for -1 yards (tackle by John Lotulelei)",-2.490,-1.200
2,7:06,1,10,TEN 34,3,7,Ryan Fitzpatrick pass incomplete deep middle intended for Kendall Wright (defended by Jason Babin),1.200,0.660
2,7:01,2,10,TEN 34,3,7,Chris Johnson left end for 3 yards (tackle by Andre Branch),0.660,0.370
2,6:16,3,7,TEN 37,3,7,Ryan Fitzpatrick pass complete short middle to Nate Washington for 19 yards (tackle by Josh Evans),0.370,2.650
2,5:38,1,10,JAX 44,3,7,Chris Johnson left guard for 5 yards (tackle by Abry Jones),2.650,2.780
2,4:59,2,5,JAX 39,3,7,Chris Johnson up the middle for 2 yards (tackle by Paul Posluszny),2.780,2.780
2,4:21,2,5,JAX 39,3,7,Timeout #1 by Tennessee Titans,2.780,2.350
2,4:21,3,3,JAX 37,3,7,Chris Johnson left end for 2 yards (tackle by J.T. Thomas),2.350,1.000
2,3:51,4,1,JAX 35,3,7,Shonn Greene left end for 4 yards (tackle by J.T. Thomas),1.000,3.510
2,3:18,1,10,JAX 31,3,7,Chris Johnson up the middle for 5 yards (tackle by Jonathan Cyprien and Paul Posluszny),3.510,3.640
2,2:41,2,5,JAX 26,3,7,Ryan Fitzpatrick pass incomplete short right intended for Kendall Wright,3.640,2.940
2,2:37,3,5,JAX 26,3,7,Ryan Fitzpatrick sacked by Andre Branch for -8 yards,2.940,1.060
2,2:00,4,13,JAX 34,6,7,Rob Bironas 52 yard field goal good,1.060,3.000
2,2:00,,,TEN 35,6,7,"Rob Bironas kicks off 25 yards, out of bounds",0.000,-1.600
2,1:55,1,10,JAX 40,6,7,Chad Henne pass incomplete short left intended for Kerry Taylor,1.600,1.050
2,1:51,2,10,JAX 40,6,7,Chad Henne pass incomplete deep left intended for Kerry Taylor,1.050,0.370
2,1:47,3,10,JAX 40,6,7,Chad Henne pass complete short right to Mike Brown for 24 yards (tackle by Michael Griffin),0.370,3.180
2,1:41,1,10,TEN 36,6,7,Chad Henne pass complete short left to Ace Sanders for 5 yards (tackle by Alterraun Verner),3.180,3.180
2,1:36,1,10,TEN 36,6,7,Timeout #3 by Jacksonville Jaguars,3.180,3.310
2,1:36,2,5,TEN 31,6,7,Chad Henne pass complete short middle to Kerry Taylor for 17 yards (tackle by Jason McCourty),3.310,4.650
2,1:11,1,10,TEN 14,6,7,Chad Henne pass complete short middle to Marcedes Lewis for 7 yards (tackle by Blidi Wreh-Wilson),4.650,5.280
2,0:47,2,3,TEN 7,6,13,"Chad Henne pass complete short left to Mike Brown for 7 yards, touchdown",5.280,7.000
2,0:47,,,TEN 2,6,13,Josh Scobee kicks extra point no good,0.000,-1.000
2,0:47,,,JAX 35,6,13,"Josh Scobee kicks off 65 yards, touchback",0.000,-0.280
2,0:43,1,10,TEN 20,6,13,Chris Johnson up the middle for 8 yards (tackle by Ryan Davis),0.280,0.280
2,0:36,1,10,TEN 20,6,13,Timeout #2 by Tennessee Titans,0.280,0.810
2,0:36,2,2,TEN 28,6,13,Ryan Fitzpatrick pass complete short middle to Kendall Wright for 4 yards (tackle by Paul Posluszny),0.810,0.810
2,0:29,2,2,TEN 28,6,13,Timeout #3 by Tennessee Titans,0.810,1.070
2,0:29,1,10,TEN 32,6,13,Ryan Fitzpatrick pass complete short right to Delanie Walker for 7 yards (tackle by Will Blackmon),1.070,1.470
2,0:24,2,3,TEN 39,6,13,Ryan Fitzpatrick sacked by Jason Babin for -8 yards,1.470,-0.290
Quarter,Time,Down,ToGo,Location,TEN,JAX,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,JAX 35,6,13,"Josh Scobee kicks off no gain, touchback",0.000,0.280
3,15:00,1,10,TEN 20,6,13,Chris Johnson left end for 3 yards (tackle by Josh Evans),0.280,0.140
3,14:28,2,7,TEN 23,6,13,Ryan Fitzpatrick pass complete short right to Kendall Wright for -5 yards (tackle by Will Blackmon),0.140,-1.330
3,13:58,3,12,TEN 18,6,13,Ryan Fitzpatrick pass incomplete deep middle intended for Delanie Walker is intercepted by Alan Ball at TEN-43 and returned for 8 yards (tackle by Jackie Battle),-1.330,-3.250
3,13:47,1,10,TEN 35,6,13,Maurice Jones-Drew up the middle for 4 yards (tackle by Derrick Morgan),3.250,3.240
3,13:24,2,6,TEN 31,6,13,Chad Henne sacked by Derrick Morgan for -7 yards,3.240,1.620
3,12:49,3,13,TEN 38,6,13,Chad Henne pass complete short right to Ace Sanders for 8 yards (tackle by Jason McCourty),1.620,1.450
3,12:09,4,5,TEN 30,6,13,"Penalty on Akeem Ayers: Neutral Zone Infraction, 4 yards (no play)",1.450,1.890
3,12:02,4,1,TEN 26,6,13,Maurice Jones-Drew up the middle for 2 yards (tackle by Moise Fokou),1.890,3.970
3,11:24,1,10,TEN 24,6,13,Maurice Jones-Drew left end for -5 yards (tackle by Ropati Pitoitua),3.970,2.760
3,10:38,2,15,TEN 29,6,13,Chad Henne pass complete short left to Jordan Todman for 5 yards (tackle by Alterraun Verner),2.760,2.740
3,10:07,3,10,TEN 24,6,13,Chad Henne pass complete short left to Mike Brown for 6 yards (tackle by Colin McCarthy),2.740,2.320
3,9:26,4,4,TEN 18,6,16,Josh Scobee 36 yard field goal good,2.320,3.000
3,9:26,,,JAX 35,6,16,"Josh Scobee kicks off 65 yards, touchback",0.000,-0.280
3,9:22,1,10,TEN 20,6,16,Ryan Fitzpatrick pass incomplete deep middle intended for Kendall Wright,0.280,-0.270
3,9:17,2,10,TEN 20,6,16,Ryan Fitzpatrick pass complete short middle to Delanie Walker for 7 yards (tackle by Paul Posluszny),-0.270,-0.030
3,8:46,3,3,TEN 27,6,16,Ryan Fitzpatrick pass complete short middle to Nate Washington for 15 yards (tackle by Jonathan Cyprien),-0.030,1.730
3,8:06,1,10,TEN 42,6,16,Chris Johnson right end for 4 yards (tackle by Jonathan Cyprien),1.730,1.730
3,7:32,2,6,TEN 46,6,16,Chris Johnson left end for 8 yards (tackle by J.T. Thomas),1.730,2.520
3,6:56,1,10,JAX 46,6,16,Chris Johnson up the middle for 9 yards (tackle by Josh Evans),2.520,3.190
3,6:15,2,1,JAX 37,6,16,Shonn Greene left end for 3 yards (tackle by Abry Jones),3.190,3.310
3,5:40,1,10,JAX 34,6,16,Shonn Greene right end for 29 yards (tackle by Josh Evans),3.310,6.060
3,5:06,1,5,JAX 5,6,16,Shonn Greene up the middle for 2 yards (tackle by Will Blackmon),6.060,5.530
3,4:29,2,3,JAX 3,6,16,Shonn Greene up the middle for 2 yards (tackle by Paul Posluszny). Penalty on Alan Ball: Unnecessary Roughness,5.530,6.970
3,4:06,1,1,JAX 1,12,16,"Shonn Greene left guard for 1 yard, touchdown",6.970,7.000
3,4:06,,,JAX 2,13,16,Rob Bironas kicks extra point good,0.000,0.000
3,4:06,,,TEN 35,13,16,"Rob Bironas kicks off 65 yards, touchback",0.000,-0.280
3,4:01,1,10,JAX 20,13,16,Chad Henne pass incomplete short right intended for Marcedes Lewis (defended by Michael Griffin),0.280,-0.270
3,3:55,2,10,JAX 20,13,16,Maurice Jones-Drew up the middle for 4 yards (tackle by Zach Brown),-0.270,-0.430
3,3:24,3,6,JAX 24,13,16,Chad Henne pass incomplete short right intended for Jordan Todman,-0.430,-1.770
3,3:20,4,6,JAX 24,13,16,"Bryan Anger punts 49 yards, fair catch by Leon Washington",-1.770,-0.740
3,3:12,1,10,TEN 27,13,16,Chris Johnson up the middle for no gain (tackle by Paul Posluszny),0.740,0.200
3,2:36,2,10,TEN 27,13,16,Ryan Fitzpatrick pass complete short right to Kendall Wright for 14 yards (tackle by Will Blackmon),0.200,1.660
3,1:59,1,10,TEN 41,13,16,Chris Johnson left end for 12 yards (tackle by Winston Guy and Jonathan Cyprien),1.660,2.460
3,1:23,1,10,JAX 47,13,16,Chris Johnson up the middle for 8 yards (tackle by Jonathan Cyprien),2.460,2.990
3,0:48,2,2,JAX 39,13,16,Chris Johnson right end for no gain (tackle by Paul Posluszny),2.990,2.280
3,0:08,3,2,JAX 39,13,16,Ryan Fitzpatrick pass incomplete short left intended for Nate Washington,2.280,0.660
3,0:05,4,2,JAX 39,13,16,"Ryan Fitzpatrick up the middle for 3 yards (tackle by Jason Babin). Penalty on Jonathan Cyprien: Defensive Holding, 5 yards",0.660,3.510
Quarter,Time,Down,ToGo,Location,TEN,JAX,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,JAX 31,13,16,Chris Johnson up the middle for 1 yard (tackle by Jordan Miller),3.510,3.100
4,14:31,2,9,JAX 30,19,16,"Ryan Fitzpatrick pass complete deep left to Nate Washington for 30 yards, touchdown",3.100,7.000
4,14:31,,,JAX 2,20,16,Rob Bironas kicks extra point good,0.000,0.000
4,14:31,,,TEN 35,20,16,"Rob Bironas kicks off 72 yards, returned by Kerry Taylor for 43 yards (tackle by Patrick Bailey)",0.000,-1.330
4,14:18,1,10,JAX 36,20,16,Jordan Todman left end for -1 yards (tackle by George Wilson),1.330,0.660
4,13:37,2,11,JAX 35,20,16,Maurice Jones-Drew up the middle for 4 yards (tackle by Sammie Lee Hill),0.660,0.500
4,13:03,3,7,JAX 39,20,16,Chad Henne pass complete short right to Marcedes Lewis for 9 yards (tackle by Moise Fokou),0.500,2.130
4,12:34,1,10,JAX 48,20,16,Jordan Todman up the middle for -1 yards (tackle by Kamerion Wimbley),2.130,1.450
4,12:02,2,11,JAX 47,20,16,Maurice Jones-Drew up the middle for 1 yard (tackle by Derrick Morgan),1.450,0.890
4,11:33,3,10,JAX 48,20,16,Chad Henne pass complete short middle to Maurice Jones-Drew for 3 yards (tackle by Zach Brown),0.890,0.000
4,10:55,4,7,TEN 49,20,16,Bryan Anger punts 31 yards,0.000,-0.040
4,10:43,1,10,TEN 18,20,16,Ryan Fitzpatrick pass complete short right to Nate Washington for 2 yards (tackle by Winston Guy),0.040,-0.130
4,10:07,2,8,TEN 20,20,16,Chris Johnson up the middle for 2 yards (tackle by Paul Posluszny and Andre Branch),-0.130,-0.660
4,9:24,3,6,TEN 22,20,16,Ryan Fitzpatrick pass incomplete short left intended for Nate Washington,-0.660,-1.900
4,9:20,4,6,TEN 22,20,16,"Brett Kern punts 48 yards, fair catch by Ace Sanders",-1.900,-0.940
4,9:12,1,10,JAX 30,20,16,Chad Henne pass incomplete deep left intended for Mike Brown,0.940,0.390
4,9:05,2,10,JAX 30,20,16,Chad Henne pass complete short right to Lamaar Thomas for 13 yards (tackle by Bernard Pollard),0.390,1.800
4,8:34,1,10,JAX 43,20,16,Maurice Jones-Drew up the middle for 11 yards (tackle by Michael Griffin),1.800,2.520
4,8:10,1,10,TEN 46,20,16,Maurice Jones-Drew up the middle for 6 yards (tackle by Zach Brown),2.520,2.790
4,7:32,2,4,TEN 40,20,16,Denard Robinson left end for 11 yards (tackle by Michael Griffin),2.790,3.640
4,6:58,1,10,TEN 29,20,16,Jordan Todman left end for 1 yard (tackle by Sammie Lee Hill),3.640,3.240
4,6:24,2,9,TEN 28,20,16,Chad Henne pass complete short left to Maurice Jones-Drew for 5 yards (tackle by Moise Fokou),3.240,3.200
4,6:00,3,4,TEN 23,20,16,Chad Henne pass complete short right to Ace Sanders for 3 yards (tackle by Jason McCourty),3.200,2.270
4,5:25,4,1,TEN 20,20,16,Maurice Jones-Drew up the middle for -1 yards (tackle by Ropati Pitoitua),2.270,-0.340
4,5:21,1,10,TEN 21,20,16,Shonn Greene up the middle for 4 yards (tackle by Jason Babin),0.340,0.340
4,4:38,2,6,TEN 25,20,16,Shonn Greene up the middle for 14 yards (tackle by Josh Evans),0.340,1.530
4,3:51,1,10,TEN 39,20,16,Shonn Greene up the middle for 3 yards (tackle by LaRoy Reynolds),1.530,1.390
4,3:06,2,7,TEN 42,20,16,Shonn Greene up the middle for 3 yards (tackle by Jonathan Cyprien),1.390,1.390
4,3:01,2,7,TEN 42,20,16,Timeout #1 by Jacksonville Jaguars,1.390,1.090
4,3:01,3,4,TEN 45,20,16,Chris Johnson up the middle for 4 yards (tackle by Jonathan Cyprien),1.090,2.190
,,,,,,,"JAX challenged the first down ruling, and the play was upheld.",,
4,2:44,1,10,TEN 49,20,16,Chris Johnson right end for -2 yards (tackle by Jonathan Cyprien),2.190,2.190
4,2:37,1,10,TEN 49,20,16,Timeout #3 by Jacksonville Jaguars,2.190,1.380
4,2:37,2,12,TEN 47,20,16,Shonn Greene up the middle for 1 yard (tackle by Jordan Miller),1.380,0.830
4,2:00,3,11,TEN 48,20,16,Shonn Greene up the middle for 2 yards (tackle by Paul Posluszny),0.830,0.830
4,1:15,3,11,TEN 48,20,16,Timeout #1 by Tennessee Titans,0.830,-0.060
4,1:15,4,9,,20,16,"Brett Kern punts 50 yards, touchback",-0.060,-0.280
4,1:08,1,10,JAX 20,20,16,Chad Henne pass complete short right to Ace Sanders for 4 yards (tackle by Blidi Wreh-Wilson),0.280,0.270
4,0:50,2,6,JAX 24,20,16,Chad Henne pass incomplete deep middle intended for Marcedes Lewis is intercepted by George Wilson at JAX-40,0.270,-2.920
4,0:46,1,10,JAX 40,20,16,Ryan Fitzpatrick kneels for -1 yards,2.920,2.240
4,0:46,2,11,JAX 41,20,16,Ryan Fitzpatrick kneels for -1 yards,2.240,1.420
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
