Quarter,Time,Down,ToGo,Location,DEN,SDG,Detail,EPB,EPA
1,4:06,3,10,DEN 31,3,0,Peyton Manning pass complete short right to Wes Welker for 11 yards (tackle by Marcus Gilchrist),-0.230,1.730
1,3:38,1,10,DEN 42,3,0,Juwan Thompson up the middle for 3 yards (tackle by Eric Weddle and Andrew Gachkar),1.730,1.590
1,3:01,2,7,DEN 45,3,0,Juwan Thompson right end for 3 yards (tackle by Jahleel Addae),1.590,1.290
1,2:15,3,4,DEN 48,3,0,"Peyton Manning sacked by Melvin Ingram for 0 yards. Peyton Manning fumbles (forced by Melvin Ingram), recovered by Louis Vasquez at DEN-48. Penalty on Jahleel Addae: Defensive Holding, 6 yards (no play)",1.290,2.520
1,1:54,1,10,SDG 46,3,0,C.J. Anderson right tackle for 1 yard (tackle by Tenny Palepoi),2.520,2.110
1,1:20,2,9,SDG 45,3,0,C.J. Anderson left tackle for 3 yards (tackle by Corey Liuget),2.110,1.820
1,0:41,3,6,SDG 42,3,0,Peyton Manning pass complete deep right to Julius Thomas for 30 yards (tackle by Eric Weddle),1.820,4.780
1,0:15,1,10,SDG 12,3,0,C.J. Anderson up the middle for 1 yard (tackle by Eric Weddle),4.780,4.270
Quarter,Time,Down,ToGo,Location,DEN,SDG,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,2,9,SDG 11,3,0,Peyton Manning pass complete short right to C.J. Anderson for 3 yards (tackle by Manti Te'o),4.270,4.270
2,14:30,2,9,SDG 11,3,0,Timeout #1 by San Diego Chargers,4.270,3.930
2,14:30,3,6,SDG 8,3,0,Peyton Manning pass incomplete short left intended for Wes Welker,3.930,2.960
2,14:25,4,6,SDG 8,6,0,Connor Barth 26 yard field goal good,2.960,3.000
2,14:25,,,DEN 35,6,0,"Brandon McManus kicks off 65 yards, touchback",0.000,-0.280
2,14:21,1,10,SDG 20,6,0,Philip Rivers pass complete short left to Branden Oliver for 7 yards (tackle by Von Miller),0.280,0.680
2,13:50,2,3,SDG 27,6,0,Branden Oliver up the middle for 1 yard (tackle by T.J. Ward),0.680,0.100
2,13:11,3,2,SDG 28,6,0,Philip Rivers pass complete short left to Keenan Allen for 6 yards (tackle by Chris Harris),0.100,1.200
2,12:36,1,10,SDG 34,6,0,Philip Rivers pass complete short right to Keenan Allen for 7 yards (tackle by Chris Harris),1.200,1.600
2,12:11,2,3,SDG 41,6,0,Donald Brown left end for 7 yards (tackle by Malik Jackson and Brandon Marshall),1.600,2.130
2,11:26,1,10,SDG 48,6,0,Philip Rivers pass complete short right to Antonio Gates for 15 yards (tackle by Rahim Moore),2.130,3.120
2,10:48,1,10,DEN 37,6,0,Donald Brown right tackle for 3 yards (tackle by Terrance Knighton),3.120,2.980
2,10:12,2,7,DEN 34,6,0,Donald Brown up the middle for 3 yards (tackle by T.J. Ward),2.980,2.680
2,9:28,3,4,DEN 31,6,0,Philip Rivers pass complete short middle to Donald Brown for 16 yards (tackle by Aqib Talib),2.680,4.580
2,8:39,1,10,DEN 15,6,0,"Philip Rivers pass incomplete short left intended for John Phillips. Penalty on Antonio Gates: Offensive Pass Interference, 10 yards (no play)",4.580,3.910
2,8:34,1,20,DEN 25,6,0,"Branden Oliver up the middle for 4 yards (tackle by Brandon Marshall). Penalty on D.J. Fluker: Unnecessary Roughness, 15 yards",3.910,1.190
2,7:54,2,31,DEN 36,6,0,Philip Rivers pass incomplete short right intended for Malcom Floyd (defended by Aqib Talib),1.190,0.560
2,7:48,3,31,DEN 36,6,0,Ronnie Brown up the middle for 8 yards (tackle by Brandon Marshall and David Bruton),0.560,1.590
2,7:03,4,23,DEN 28,6,0,"Nick Novak 46 yard field goal no good, blocked by Derek Wolfe",1.590,-1.330
2,6:58,1,10,DEN 36,6,0,C.J. Anderson for no gain (tackle by Jarret Johnson and Kavell Conner),1.330,0.790
2,6:23,2,10,DEN 36,6,0,Peyton Manning pass complete short right to Emmanuel Sanders for 12 yards (tackle by Brandon Flowers),0.790,2.130
2,5:39,1,10,DEN 48,6,0,C.J. Anderson left end for 6 yards (tackle by Jahleel Addae),2.130,2.390
2,4:59,2,4,SDG 46,6,0,Peyton Manning pass complete deep right to Demaryius Thomas for 29 yards (tackle by Brandon Flowers),2.390,4.440
2,4:12,1,10,SDG 17,6,0,Peyton Manning pass incomplete deep right intended for Demaryius Thomas,4.440,3.850
2,4:07,2,10,SDG 17,6,0,Juwan Thompson up the middle for 8 yards (tackle by Eric Weddle),3.850,4.570
2,3:22,3,2,SDG 9,6,0,Peyton Manning pass complete short right to Emmanuel Sanders for 8 yards (tackle by Brandon Flowers),4.570,6.970
2,2:43,1,1,SDG 1,6,0,Juwan Thompson up the middle for no gain (tackle by Kavell Conner and Corey Liuget),6.970,5.910
2,2:03,2,1,SDG 1,6,0,C.J. Anderson right tackle for no gain (tackle by Kavell Conner and Sean Lissemore),5.910,5.170
2,2:00,3,1,SDG 1,6,0,C.J. Anderson up the middle for no gain (tackle by Sean Lissemore and Donald Butler),5.170,5.170
,,,,,,,"Replay Assistant challenged the runner broke the plane ruling, and the original play was overturned.",,
2,1:53,3,1,SDG 1,6,0,Timeout #2 by San Diego Chargers,5.170,3.550
2,1:53,4,1,SDG 1,9,0,Connor Barth 19 yard field goal good,3.550,3.000
2,1:53,,,DEN 35,9,0,"Brandon McManus kicks off 65 yards, touchback",0.000,-0.280
2,1:50,1,10,SDG 20,9,0,Philip Rivers pass incomplete short left intended for Keenan Allen,0.280,-0.270
2,1:46,2,10,SDG 20,9,0,Philip Rivers pass incomplete short right intended for Malcom Floyd,-0.270,-0.960
2,1:40,3,10,SDG 20,9,0,Philip Rivers pass incomplete short left intended for Keenan Allen,-0.960,-2.030
2,1:35,4,10,SDG 20,9,0,"Mat McBriar punts 54 yards, fair catch by Emmanuel Sanders",-2.030,-0.670
2,1:27,1,10,DEN 26,9,0,Brock Osweiler pass incomplete short left intended for Julius Thomas,0.670,0.130
2,1:21,2,10,DEN 26,9,0,"Brock Osweiler pass incomplete. Penalty on Brock Osweiler: Intentional Grounding, 10 yards",0.130,-2.230
2,1:15,3,20,DEN 16,9,0,C.J. Anderson for 8 yards (tackle by Jahleel Addae),-2.230,-1.770
2,1:10,4,12,DEN 24,9,0,"Britton Colquitt punts 51 yards, returned by Eddie Royal for 58 yards (tackle by Virgil Green)",-1.770,-4.440
2,0:50,1,10,DEN 17,9,0,Philip Rivers pass complete short right to Donald Brown for no gain,4.440,3.850
2,0:44,2,10,DEN 17,9,0,Philip Rivers pass complete short left to Keenan Allen for 5 yards (tackle by Bradley Roby),3.850,3.880
2,0:18,3,5,DEN 12,9,0,Philip Rivers pass incomplete short middle intended for Keenan Allen,3.880,2.680
2,0:14,4,5,DEN 12,9,3,Nick Novak 30 yard field goal good,2.680,3.000
2,0:14,,,SDG 35,9,3,"Nick Novak kicks off 46 yards, returned by Marvin Austin for 12 yards (tackle by Tourek Williams)",0.000,-1.000
2,0:03,1,10,DEN 31,9,3,Brock Osweiler kneels for -1 yards,1.000,0.320
Quarter,Time,Down,ToGo,Location,DEN,SDG,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,DEN 35,9,3,"Brandon McManus kicks off 65 yards, touchback",0.000,-0.280
3,15:00,1,10,SDG 20,9,3,Branden Oliver right end for 3 yards (tackle by Danny Trevathan),0.280,0.140
3,14:26,2,7,SDG 23,9,3,Philip Rivers pass complete short middle to Branden Oliver for 4 yards (tackle by Von Miller),0.140,-0.030
3,13:45,3,3,SDG 27,9,3,Philip Rivers pass complete short left to Antonio Gates for 9 yards (tackle by T.J. Ward),-0.030,1.330
3,13:03,1,10,SDG 36,9,3,Branden Oliver up the middle for 1 yard (tackle by Steven Johnson and Marvin Austin),1.330,0.930
3,12:28,2,9,SDG 37,9,3,Branden Oliver left end for -1 yards (tackle by T.J. Ward and Todd Davis),0.930,0.100
3,11:39,3,10,SDG 36,9,3,Philip Rivers pass incomplete short middle intended for Seyi Ajirotutu,0.100,-0.980
,,,,,,,"DEN challenged the pass completion ruling, and the original play was overturned.",,
3,11:35,4,10,SDG 36,9,3,"Mat McBriar punts 48 yards, returned by Emmanuel Sanders for 11 yards (tackle by Andrew Gachkar)",-0.980,-0.740
3,11:24,1,10,DEN 27,9,3,C.J. Anderson left end for 2 yards (tackle by Kavell Conner and Manti Te'o),0.740,0.470
3,10:43,2,8,DEN 29,9,3,Peyton Manning pass complete short right to Demaryius Thomas for 7 yards (tackle by Kavell Conner),0.470,0.700
3,9:56,3,1,DEN 36,9,3,C.J. Anderson left tackle for -2 yards (tackle by Andrew Gachkar). Penalty on Chris Clark: Offensive Holding (Declined),0.700,-1.110
3,9:38,4,3,DEN 34,9,3,"Britton Colquitt punts 38 yards, fair catch by Eddie Royal",-1.110,-0.810
3,9:29,1,10,SDG 28,9,3,Philip Rivers pass complete short left to Antonio Gates for 11 yards (tackle by Rahim Moore and Von Miller),0.810,1.530
3,8:46,1,10,SDG 39,9,3,Philip Rivers pass complete short left to Malcom Floyd for 7 yards (tackle by Aqib Talib),1.530,1.930
3,8:25,2,3,SDG 46,9,3,"Branden Oliver left tackle for 3 yards (tackle by Terrance Knighton). Penalty on D.J. Fluker: Offensive Holding, 10 yards (no play)",1.930,0.580
3,7:58,2,13,SDG 36,9,3,Philip Rivers pass complete short middle to Branden Oliver for 17 yards (tackle by Aqib Talib and Todd Davis),0.580,2.460
3,7:25,1,10,DEN 47,9,3,Branden Oliver left tackle for -5 yards (tackle by Malik Jackson),2.460,1.240
3,6:43,2,15,SDG 48,9,3,"Philip Rivers pass incomplete short right intended for Seyi Ajirotutu (defended by Malik Jackson). Penalty on Chris Harris: Defensive Holding, 5 yards (no play)",1.240,2.460
3,6:39,1,10,DEN 47,9,3,Philip Rivers pass complete deep right to Eddie Royal for 20 yards (tackle by Chris Harris),2.460,3.780
3,5:53,1,10,DEN 27,9,3,Donald Brown right tackle for 4 yards (tackle by DeMarcus Ware),3.780,3.770
3,5:17,2,6,DEN 23,9,3,Philip Rivers pass complete short left to Eddie Royal for 4 yards (tackle by Bradley Roby),3.770,3.640
3,4:43,3,2,DEN 19,9,3,Philip Rivers pass incomplete short left intended for Eddie Royal,3.640,2.310
3,4:38,4,2,DEN 19,9,3,Nick Novak 37 yard field goal no good,2.310,-0.740
3,4:32,1,10,DEN 27,9,3,C.J. Anderson right end for 7 yards (tackle by Brandon Flowers),0.740,1.140
3,3:58,2,3,DEN 34,9,3,C.J. Anderson up the middle for 4 yards (tackle by Andrew Gachkar),1.140,1.470
3,3:18,1,10,DEN 38,9,3,Peyton Manning pass complete short right to Wes Welker for 5 yards (tackle by Eric Weddle),1.470,1.600
3,2:38,2,5,DEN 43,9,3,C.J. Anderson up the middle for 8 yards (tackle by Jahleel Addae),1.600,2.320
3,1:51,1,10,SDG 49,9,3,Jeremy Stewart up the middle for 16 yards (tackle by Eric Weddle and Jahleel Addae),2.320,3.380
3,1:11,1,10,SDG 33,9,3,"Jeremy Stewart up the middle for no gain (tackle by Melvin Ingram). Penalty on Jeremiah Attaochu: Illegal Use of Hands, 5 yards (no play)",3.380,3.710
3,0:38,1,10,SDG 28,15,3,"Peyton Manning pass complete deep right to Demaryius Thomas for 28 yards, touchdown",3.710,7.000
3,0:38,,,SDG 2,16,3,Connor Barth kicks extra point good,0.000,0.000
3,0:38,,,DEN 35,16,3,"Brandon McManus kicks off 65 yards, touchback",0.000,-0.280
3,0:30,1,10,SDG 20,16,3,Branden Oliver up the middle for no gain (tackle by Todd Davis),0.280,-0.270
Quarter,Time,Down,ToGo,Location,DEN,SDG,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,10,SDG 20,16,3,Philip Rivers pass complete short middle to Antonio Gates for 7 yards (tackle by Danny Trevathan),-0.270,-0.030
4,14:25,3,3,SDG 27,16,3,"Philip Rivers pass incomplete short left intended for Antonio Gates. Penalty on David Bruton: Defensive Holding, 5 yards (no play)",-0.030,1.070
4,14:19,1,10,SDG 32,16,3,Branden Oliver left end for 11 yards (tackle by Von Miller),1.070,1.800
4,13:51,1,10,SDG 43,16,3,"Philip Rivers up the middle for 3 yards (tackle by David Bruton). Penalty on Bradley Roby: Illegal Contact, 5 yards",1.800,2.320
4,13:23,1,10,DEN 49,16,3,Philip Rivers pass complete short left to Donald Brown for 17 yards (tackle by Steven Johnson),2.320,3.450
4,13:04,1,10,DEN 32,16,3,Donald Brown up the middle for 1 yard (tackle by Quanterus Smith and Aqib Talib),3.450,3.040
4,12:26,2,9,DEN 31,16,3,Philip Rivers pass complete short right to Branden Oliver for 16 yards (tackle by Aqib Talib),3.040,4.580
4,11:57,1,10,DEN 15,16,3,Branden Oliver up the middle for 2 yards (tackle by T.J. Ward and Todd Davis),4.580,4.280
4,11:18,2,8,DEN 13,16,3,Philip Rivers pass complete short left to Antonio Gates for 7 yards (tackle by T.J. Ward),4.280,4.900
4,10:55,3,1,DEN 6,16,3,Ronnie Brown up the middle for 1 yard (tackle by Bradley Roby and Danny Trevathan),4.900,6.060
4,10:16,1,5,DEN 5,16,9,"Philip Rivers pass complete short left to Antonio Gates for 5 yards, touchdown",6.060,7.000
4,10:16,,,DEN 2,16,10,Nick Novak kicks extra point good,0.000,0.000
4,10:16,,,SDG 35,16,10,"Nick Novak kicks off 63 yards, returned by Omar Bolden for 20 yards (tackle by John Phillips). Penalty on Corey Nelson: Offensive Holding, 10 yards",0.000,0.350
4,10:07,1,10,DEN 12,16,10,C.J. Anderson left tackle for 2 yards (tackle by Corey Liuget and Ricardo Mathews),-0.350,-0.610
4,9:27,2,8,DEN 14,16,10,Peyton Manning pass complete short left to Demaryius Thomas for 10 yards (tackle by Shareece Wright),-0.610,0.540
4,8:42,1,10,DEN 24,16,10,Peyton Manning pass incomplete deep left intended for Demaryius Thomas,0.540,0.000
4,8:37,2,10,DEN 24,16,10,C.J. Anderson left tackle for -2 yards (tackle by Andrew Gachkar and Corey Liuget),0.000,-0.960
4,7:54,3,12,DEN 22,16,10,"Peyton Manning pass incomplete short right intended for Wes Welker. Penalty on Shareece Wright: Defensive Pass Interference, 9 yards (no play)",-0.960,1.000
4,7:46,1,10,DEN 31,16,10,C.J. Anderson up the middle for 2 yards (tackle by Andrew Gachkar),1.000,0.730
4,7:01,2,8,DEN 33,16,10,Peyton Manning pass complete deep right to Emmanuel Sanders for 33 yards (tackle by Jahleel Addae),0.730,3.310
4,6:13,1,10,SDG 34,16,10,C.J. Anderson right guard for no gain (tackle by Eric Weddle and Melvin Ingram),3.310,2.770
4,5:33,2,10,SDG 34,16,10,Peyton Manning pass incomplete short right intended for Demaryius Thomas,2.770,2.770
4,5:30,2,10,SDG 34,16,10,Timeout #1 by Denver Broncos,2.770,2.080
4,5:30,3,10,SDG 34,16,10,"C.J. Anderson left end for 18 yards (tackle by Darrell Stuckey). Penalty on Will Montgomery: Offensive Holding, 10 yards, Penalty on Julius Thomas: Offensive Holding (Declined) (no play)",2.080,0.760
4,5:02,3,20,SDG 44,16,10,Peyton Manning pass complete short right to Demaryius Thomas for 13 yards (tackle by Brandon Flowers),0.760,1.320
4,4:58,4,7,SDG 31,19,10,Connor Barth 49 yard field goal good,1.320,3.000
4,4:58,,,DEN 35,19,10,"Brandon McManus kicks off 65 yards, touchback",0.000,-0.280
4,4:53,1,10,SDG 20,19,10,Philip Rivers pass complete short left to Eddie Royal for 3 yards (tackle by David Bruton),0.280,0.140
4,4:27,2,7,SDG 23,19,10,Philip Rivers pass incomplete short middle intended for Malcom Floyd is intercepted by Aqib Talib at SDG-38 and returned for 4 yards,0.140,-3.310
4,4:16,1,10,SDG 34,19,10,C.J. Anderson right end for 1 yard (tackle by Kendall Reyes),3.310,3.310
4,4:11,1,10,SDG 34,19,10,Timeout #1 by San Diego Chargers,3.310,2.910
4,4:11,2,9,SDG 33,19,10,C.J. Anderson up the middle for 6 yards (tackle by Manti Te'o),2.910,2.910
4,4:05,2,9,SDG 33,19,10,Timeout #2 by San Diego Chargers,2.910,3.010
4,4:01,3,3,SDG 27,19,10,C.J. Anderson left end for 1 yard (tackle by Manti Te'o and Eric Weddle),3.010,3.010
4,4:01,3,3,SDG 27,19,10,Timeout #3 by San Diego Chargers,3.010,1.860
4,4:01,4,2,SDG 26,22,10,Connor Barth 44 yard field goal good,1.860,3.000
4,4:01,,,DEN 35,22,10,"Brandon McManus kicks off 68 yards, returned by Chris Davis for 21 yards (tackle by Steven Johnson)",0.000,-0.040
4,3:51,1,10,SDG 18,22,10,Philip Rivers pass incomplete short left intended for Seyi Ajirotutu,0.040,-0.490
4,3:46,2,10,SDG 18,22,10,Philip Rivers pass complete short right to Malcom Floyd for 17 yards (tackle by Aqib Talib). Penalty on Von Miller: Defensive Offside (Declined),-0.490,1.270
4,3:40,1,10,SDG 35,22,10,Philip Rivers pass incomplete short left intended for Donald Brown,1.270,0.720
4,3:36,2,10,SDG 35,22,10,Philip Rivers pass complete short left to Donald Brown for 5 yards (tackle by Bradley Roby),0.720,0.700
4,3:01,3,5,SDG 40,22,10,Philip Rivers pass complete short right to Malcom Floyd for 10 yards (tackle by Aqib Talib),0.700,2.260
4,2:54,1,10,,22,10,Philip Rivers pass incomplete short left intended for Donald Brown,2.260,1.710
4,2:48,2,10,,22,10,Philip Rivers pass incomplete short left intended for Seyi Ajirotutu,1.710,1.030
4,2:42,3,10,,22,10,Philip Rivers pass complete deep left to Seyi Ajirotutu for 17 yards (tackle by Chris Harris),1.030,3.380
4,2:17,1,10,DEN 33,22,10,Philip Rivers pass incomplete deep right intended for Malcom Floyd (defended by Aqib Talib),3.380,3.380
4,2:11,1,10,DEN 33,22,10,Timeout #2 by Denver Broncos,3.380,2.840
4,2:11,2,10,DEN 33,22,10,"Philip Rivers pass incomplete deep middle intended for Antonio Gates. Penalty on T.J. Ward: Defensive Pass Interference, 26 yards, Penalty on Bradley Roby: Defensive Holding (Declined) (no play)",2.840,5.600
4,2:04,1,7,DEN 7,22,10,Philip Rivers pass incomplete short middle intended for Antonio Gates is intercepted by Rahim Moore at DEN--5 and returned for 19 yards,5.600,0.280
4,1:56,1,10,DEN 14,22,10,Peyton Manning kneels for -1 yards,-0.280,-0.850
4,1:14,2,11,DEN 13,22,10,Peyton Manning kneels for -1 yards,-0.850,-1.650
4,0:40,3,12,DEN 12,22,10,Peyton Manning kneels for -1 yards,-1.650,-2.490
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
