0,1
Game Info,Game Info
Won Toss,Chargers
Roof,outdoors
Surface,grass
Duration,3:06
Attendance,68682
Weather,"64 degrees, relative humidity 46%, wind 6 mph, wind chill 0"
Vegas Line,Denver Broncos -4.5
Over/Under,50.5 (under)
